Cluster	FCgroup	bindgroup	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0001764	neuron migration	13/386	157/18670	2.38593627893681e-05	0.000919271081263931	0.000803106440169657	TUBB2B/CELSR3/MAP1B/GPR173/PAX6/IGSF10/GATA2/GFRA3/KIRREL3/DCX/CDK5R2/ARX/ASCL1	13
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0008090	retrograde axonal transport	5/386	18/18670	2.52600705765303e-05	0.000962179051960564	0.000840592300764442	HAP1/NEFL/MAP1A/KIF5A/KIF1A	5
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0032409	regulation of transporter activity	18/386	283/18670	2.66010703386316e-05	0.00100187401994487	0.000875271173058227	FXYD6/GSTM2/GRIN1/HAP1/WNK2/S100A1/KCNJ11/CACNB2/SCN1B/WNK3/NEFL/MAPK8IP2/HECW2/ANK2/CRH/GRIA2/FHL1/CNIH2	18
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0060048	cardiac muscle contraction	12/386	137/18670	2.80363239517577e-05	0.00104419730984769	0.000912246236652513	GSTM2/HCN4/KCNH2/CACNA1G/CACNA1C/CACNB2/SCN1B/KCNJ2/ANK2/SLC8A1/SGCD/CHGA	12
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0016358	dendrite development	16/386	233/18670	2.95514434261936e-05	0.00108853228972089	0.000950978780933148	ARHGAP33/CAMK1/NEUROG3/GRIN1/MAP1B/SRCIN1/KNDC1/MAP2/MAPK8IP2/CHRNB2/HECW2/CHRNA3/LZTS1/MAP1A/SLC12A5/PAK3	16
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0035725	sodium ion transmembrane transport	12/386	140/18670	3.4776186845972e-05	0.00125343847642686	0.00109504642677413	FXYD6/HCN4/ASIC1/WNK2/SCN1B/WNK3/ATP1A3/HECW2/NALCN/SLC8A1/ASIC5/SCN3A	12
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0060078	regulation of postsynaptic membrane potential	12/386	140/18670	3.4776186845972e-05	0.00125343847642686	0.00109504642677413	GRIN1/STX1A/CHRNA5/GRIN2C/MAPK8IP2/CHRNB2/GRIK5/CHRNA3/GABRG2/GABRA1/GRIK3/RGS4	12
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0050433	regulation of catecholamine secretion	8/386	62/18670	3.95976105720731e-05	0.00141203394295308	0.00123360081311879	AGT/STX1A/CHRNB2/CRH/FFAR3/SYT5/SYT4/CHGA	8
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0003012	muscle system process	24/386	465/18670	4.08062112499653e-05	0.00143981494852509	0.00125787124318453	TMOD1/AGT/GSTM2/CCDC78/HCN4/KCNH2/CACNA1G/TMOD2/CACNA1C/CACNB2/SCN1B/KCNJ2/CHRNB2/CACNA1H/KIT/CHRNA3/ANK2/SLC8A1/RGS4/SGCD/KCNB2/GNAO1/MLN/CHGA	24
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0048813	dendrite morphogenesis	12/386	143/18670	4.28797427840039e-05	0.00149225548598843	0.00130368507788588	ARHGAP33/NEUROG3/GRIN1/SRCIN1/KNDC1/MAP2/MAPK8IP2/CHRNB2/HECW2/CHRNA3/LZTS1/PAK3	12
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0086019	cell-cell signaling involved in cardiac conduction	6/386	32/18670	4.31828109012164e-05	0.00149225548598843	0.00130368507788588	HCN4/CACNA1G/CACNA1C/CACNB2/SCN1B/ANK2	6
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0035418	protein localization to synapse	8/386	63/18670	4.45495101212728e-05	0.00152377508088272	0.00133122166656693	GRASP/GRIN1/GRIN2C/BSN/SNAP25/MAP1A/KIF5A/KIF5C	8
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0050806	positive regulation of synaptic transmission	13/386	168/18670	4.85586329075072e-05	0.00162801114145046	0.00142228582951739	GRIN1/HAP1/STX1A/ADCY1/CACNB2/GRIN2C/UNC13A/CHRNB2/SNAP25/CRH/CLSTN2/RGS4/GIP	13
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0030900	forebrain development	21/386	381/18670	4.85683514752523e-05	0.00162801114145046	0.00142228582951739	NEUROG3/GRIN1/HAP1/SCT/CHD5/SSTR1/SSTR3/PAX6/NEFL/RTN4RL1/CHRNB2/GATA2/CRH/NPY/KIF1A/SLC8A1/KIRREL3/CDK5R2/ARX/ASCL1/GNAO1	21
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0050432	catecholamine secretion	8/386	64/18670	5.00072249056364e-05	0.00165964572162072	0.00144992287324107	AGT/STX1A/CHRNB2/CRH/FFAR3/SYT5/SYT4/CHGA	8
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0031346	positive regulation of cell projection organization	21/386	383/18670	5.23655299255703e-05	0.00171084622219705	0.00149465336959935	FZD4/TUBB2B/CAMK1/AGT/GPC2/HAP1/MAP1B/DZIP1/STMN2/SCN1B/UNC13A/NEFL/PLXNC1/CPNE9/NEGR1/KIT/NAV3/PAK3/SYT4/RET/ISLR2	21
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0055123	digestive system development	12/386	146/18670	5.25707520543842e-05	0.00171084622219705	0.00149465336959935	CDKN1C/DCHS1/CCDC40/SCT/SFRP1/KIT/SIX2/NPY/PYY/RET/ASCL1/GIP	12
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0072384	organelle transport along microtubule	9/386	85/18670	6.47870429308123e-05	0.00208813622984695	0.00182426673515708	HAP1/MAP1B/MAP2/AP3B2/NEFL/UCHL1/KIF5A/KIF1A/CNIH2	9
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0006941	striated muscle contraction	13/386	174/18670	6.97269916720869e-05	0.00222595120080796	0.00194466657475434	GSTM2/CCDC78/HCN4/KCNH2/CACNA1G/CACNA1C/CACNB2/SCN1B/KCNJ2/ANK2/SLC8A1/SGCD/CHGA	13
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0030902	hindbrain development	12/386	152/18670	7.77514478955281e-05	0.00245870616363972	0.002148009215942	FZD4/NEUROG3/GRIN1/HAP1/KNDC1/SSTR1/SSTR3/GATA2/DLL1/SEZ6L/CDK5R2/ASCL1	12
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0010976	positive regulation of neuron projection development	17/386	281/18670	8.25069470348975e-05	0.00258470361178483	0.00225808486621825	FZD4/TUBB2B/CAMK1/AGT/GPC2/MAP1B/STMN2/SCN1B/UNC13A/NEFL/PLXNC1/CPNE9/NEGR1/PAK3/SYT4/RET/ISLR2	17
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0086003	cardiac muscle cell contraction	8/386	69/18670	8.63581351404051e-05	0.00266204982022812	0.00232565714102331	KCNH2/CACNA1G/CACNA1C/CACNB2/SCN1B/KCNJ2/ANK2/SGCD	8
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:2000310	regulation of NMDA receptor activity	6/386	36/18670	8.65642692138618e-05	0.00266204982022812	0.00232565714102331	GRIN1/NEFL/MAPK8IP2/CRH/GRIA2/CNIH2	6
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:2001257	regulation of cation channel activity	13/386	178/18670	8.79290270303945e-05	0.00267943726005347	0.00234084739902926	GSTM2/GRIN1/HAP1/S100A1/KCNJ11/CACNB2/SCN1B/NEFL/MAPK8IP2/ANK2/CRH/GRIA2/CNIH2	13
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0098739	import across plasma membrane	10/386	110/18670	9.49607843380967e-05	0.0028676445864982	0.00250527171198279	AGT/HCN4/KCNH2/FAM155B/KCNJ11/KCNJ2/ATP1A3/SLC12A5/SLC8A1/RGS4	10
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0045666	positive regulation of neuron differentiation	20/386	371/18670	9.91686923211457e-05	0.00296797729161143	0.00259292577102845	FZD4/TUBB2B/CAMK1/AGT/GPC2/NEUROG3/MAP1B/STMN2/SCN1B/UNC13A/NEFL/PLXNC1/CPNE9/NEGR1/GATA2/PAK3/SYT4/RET/ISLR2/ASCL1	20
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0022037	metencephalon development	10/386	111/18670	0.000102476091751861	0.00303982176594902	0.00265569154404917	FZD4/GRIN1/HAP1/KNDC1/SSTR1/SSTR3/DLL1/SEZ6L/CDK5R2/ASCL1	10
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:1903307	positive regulation of regulated secretory pathway	7/386	53/18670	0.00010390689968579	0.00305522743637515	0.002669150460996	STX1A/CACNA1G/CACNB2/CACNA1H/GATA2/SYT4/CDK5R2	7
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0060359	response to ammonium ion	11/386	135/18670	0.000115934892790747	0.00336221520609175	0.00293734540363875	GRIN1/PRKCG/CHRM4/CHRNB2/CHRNA3/GABRG2/CRH/GABRA1/LY6H/RGS4/GNAO1	11
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0050770	regulation of axonogenesis	13/386	183/18670	0.000116353509518688	0.00336221520609175	0.00293734540363875	BRSK1/TUBB2B/SPP1/GRIN1/MAP1B/BRSK2/MAP2/NEFL/EFNB3/PLXNC1/PAK3/RET/ISLR2	13
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0002791	regulation of peptide secretion	24/386	500/18670	0.00012561055522875	0.00359868872757923	0.00314393670397105	STX1A/ITPR1/CACNA2D2/SRCIN1/RAPGEF4/CACNA1E/CACNA1C/KCNJ11/BRSK2/SCT/SFRP1/SLC30A8/SNAP25/CRH/CD200/FFAR2/FFAR3/FFAR1/STXBP5L/SYT4/GCK/UCN3/GIP/CHGA	24
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0010970	transport along microtubule	12/386	161/18670	0.000134741115960219	0.00379539681259372	0.00331578756834435	HAP1/MAP1B/MAP2/AP3B2/NEFL/UCHL1/TUB/MAP1A/KIF5A/KIF1A/KIF5C/CNIH2	12
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0099111	microtubule-based transport	12/386	161/18670	0.000134741115960219	0.00379539681259372	0.00331578756834435	HAP1/MAP1B/MAP2/AP3B2/NEFL/UCHL1/TUB/MAP1A/KIF5A/KIF1A/KIF5C/CNIH2	12
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0035235	ionotropic glutamate receptor signaling pathway	5/386	25/18670	0.000139035819538767	0.00388373389244957	0.00339296184172676	GRIN1/GRIN2C/GRIK5/GRIK3/GRIA2	5
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0099601	regulation of neurotransmitter receptor activity	8/386	74/18670	0.000142311227114457	0.00394237382882364	0.00344419168188274	GRIN1/NPTXR/NEFL/MAPK8IP2/NPTX2/CRH/GRIA2/CNIH2	8
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0050769	positive regulation of neurogenesis	23/386	474/18670	0.000147943659310664	0.0040400291662105	0.00352950670154429	FZD4/TUBB2B/CAMK1/AGT/GPC2/NEUROG3/HAP1/MAP1B/STMN2/SCN1B/UNC13A/PAX6/NEFL/PLXNC1/CPNE9/NEGR1/KIT/GATA2/PAK3/SYT4/RET/ISLR2/ASCL1	23
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0086002	cardiac muscle cell action potential involved in contraction	7/386	56/18670	0.000148246893628846	0.0040400291662105	0.00352950670154429	KCNH2/CACNA1G/CACNA1C/CACNB2/SCN1B/KCNJ2/ANK2	7
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0051937	catecholamine transport	8/386	77/18670	0.00018829178073878	0.00508995200835799	0.00444675495768494	AGT/STX1A/CHRNB2/CRH/FFAR3/SYT5/SYT4/CHGA	8
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0098840	protein transport along microtubule	4/386	15/18670	0.000204962217111837	0.00542009988274646	0.00473518335441548	MAP1A/KIF5A/KIF1A/KIF5C	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0099118	microtubule-based protein transport	4/386	15/18670	0.000204962217111837	0.00542009988274646	0.00473518335441548	MAP1A/KIF5A/KIF1A/KIF5C	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:1904064	positive regulation of cation transmembrane transport	11/386	144/18670	0.000205355812979952	0.00542009988274646	0.00473518335441548	AGT/GSTM2/KCNH2/HAP1/WNK2/S100A1/KCNJ11/CACNB2/WNK3/KCNJ2/ANK2	11
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0032386	regulation of intracellular transport	21/386	423/18670	0.000209627633402896	0.00548962364973833	0.0047959216786748	SH3TC2/CAMK1/GRASP/HAP1/MAP1B/STX1A/CHRNA5/ADCY1/BRSK2/CACNB2/PRKCG/MAP2/SYN1/CHRNB2/GRIK5/GATA2/REEP2/SYP/CNIH2/STXBP5L/SYT4	21
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0060079	excitatory postsynaptic potential	9/386	100/18670	0.000228159276549457	0.00592860383716108	0.00517942968062496	GRIN1/STX1A/CHRNA5/GRIN2C/MAPK8IP2/CHRNB2/GRIK5/CHRNA3/RGS4	9
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:1990573	potassium ion import across plasma membrane	6/386	43/18670	0.000239864518985203	0.00618481436644923	0.00540326390135088	HCN4/KCNH2/KCNJ11/KCNJ2/ATP1A3/SLC12A5	6
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0007631	feeding behavior	9/386	101/18670	0.000245993819486575	0.00629443727419084	0.00549903419695985	AGT/GRIN1/CHRNB2/NEGR1/UCHL1/BRS3/NPY/PYY/DACH1	9
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:1903532	positive regulation of secretion by cell	20/386	399/18670	0.000260637360632058	0.00661860933968681	0.00578224192407006	SPP1/AGT/STX1A/CACNA1G/SCT/CACNB2/UNC13A/CADPS/CHRNB2/CACNA1H/SLC30A8/GATA2/CRH/FFAR2/FFAR1/SYT4/GCK/CDK5R2/UCN3/GIP	20
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0014061	regulation of norepinephrine secretion	4/386	16/18670	0.000268841356054044	0.0066752312999493	0.00583170879175322	AGT/STX1A/CRH/FFAR3	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0055119	relaxation of cardiac muscle	4/386	16/18670	0.000268841356054044	0.0066752312999493	0.00583170879175322	GSTM2/KCNJ2/SLC8A1/CHGA	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0097091	synaptic vesicle clustering	4/386	16/18670	0.000268841356054044	0.0066752312999493	0.00583170879175322	BRSK1/BRSK2/SYN1/PCDH17	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0050773	regulation of dendrite development	11/386	149/18670	0.000276464098142303	0.00681402688950735	0.00595296533306414	ARHGAP33/CAMK1/NEUROG3/GRIN1/SRCIN1/KNDC1/CHRNB2/HECW2/CHRNA3/LZTS1/PAK3	11
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0048857	neural nucleus development	7/386	62/18670	0.000282724119309554	0.00691745436442062	0.00604332308812278	S100A1/CHRNB2/INA/KIRREL3/CDK5R2/ARX/ASCL1	7
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0007018	microtubule-based movement	16/386	283/18670	0.000286486167541906	0.00695870748985847	0.0060793632196917	HAP1/MAP1B/TTLL6/CCDC40/TEKT2/MAP2/STARD9/AP3B2/NEFL/UCHL1/TUB/MAP1A/KIF5A/KIF1A/KIF5C/CNIH2	16
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0060632	regulation of microtubule-based movement	5/386	29/18670	0.000290359926347755	0.00700206095768111	0.00611723828170734	HAP1/TTLL6/CCDC40/MAP2/CNIH2	5
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0007187	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	15/386	256/18670	0.000301697097299431	0.00722349050105495	0.00631068665178209	AGT/ADCY1/APLP1/SSTR1/CHRM4/SSTR3/ADCY2/NPY/GRIK3/FFAR3/PDE2A/GNG2/UCN3/GNAO1/CHGA	15
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0007218	neuropeptide signaling pathway	9/386	104/18670	0.000306568578817969	0.00728191772644502	0.00636173066039757	SORCS2/SCG5/CPE/SSTR1/SSTR3/PCSK1N/GPR83/NPY/PYY	9
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0031018	endocrine pancreas development	6/386	45/18670	0.000309522569539297	0.00728191772644502	0.00636173066039757	NEUROG3/ONECUT1/PAX6/DLL1/PAX4/GIP	6
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0035270	endocrine system development	10/386	127/18670	0.000310654604678293	0.00728191772644502	0.00636173066039757	CDKN1C/NEUROG3/ONECUT1/PAX6/GATA2/DLL1/CRH/PAX4/ASCL1/GIP	10
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0098659	inorganic cation import across plasma membrane	8/386	83/18670	0.000317018866299735	0.00732860165404629	0.00640251532519683	HCN4/KCNH2/FAM155B/KCNJ11/KCNJ2/ATP1A3/SLC12A5/SLC8A1	8
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0099587	inorganic ion import across plasma membrane	8/386	83/18670	0.000317018866299735	0.00732860165404629	0.00640251532519683	HCN4/KCNH2/FAM155B/KCNJ11/KCNJ2/ATP1A3/SLC12A5/SLC8A1	8
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0043266	regulation of potassium ion transport	9/386	105/18670	0.00032930977311884	0.00756059150338597	0.00660518953725027	KCNH2/KCNAB2/WNK2/WNK3/KCNJ2/ANK2/FHL1/RGS4/GCK	9
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:1900449	regulation of glutamate receptor signaling pathway	7/386	64/18670	0.000344731402368041	0.00772863556799547	0.00675199853980763	GRIN1/UNC13A/NEFL/MAPK8IP2/CRH/GRIA2/CNIH2	7
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0006883	cellular sodium ion homeostasis	4/386	17/18670	0.00034585183031006	0.00772863556799547	0.00675199853980763	AGT/C7/ATP1A3/SLC8A1	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0017085	response to insecticide	4/386	17/18670	0.00034585183031006	0.00772863556799547	0.00675199853980763	DDC/MAP1B/SCN1B/NEFL	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0048243	norepinephrine secretion	4/386	17/18670	0.00034585183031006	0.00772863556799547	0.00675199853980763	AGT/STX1A/CRH/FFAR3	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0050708	regulation of protein secretion	22/386	472/18670	0.00035798022978891	0.00794668695531408	0.00694249563801149	STX1A/ITPR1/CACNA2D2/SRCIN1/RAPGEF4/CACNA1E/CACNA1C/KCNJ11/BRSK2/SFRP1/SLC30A8/SNAP25/CRH/CD200/FFAR2/FFAR1/STXBP5L/SYT4/GCK/UCN3/GIP/CHGA	22
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0030705	cytoskeleton-dependent intracellular transport	12/386	180/18670	0.000378985889146675	0.00835763618697141	0.00730151484491724	HAP1/MAP1B/MAP2/AP3B2/NEFL/UCHL1/TUB/MAP1A/KIF5A/KIF1A/KIF5C/CNIH2	12
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0042551	neuron maturation	6/386	47/18670	0.000394116922386171	0.008578441063886	0.00749441748515603	CDKN1C/SRRM4/C1QL1/NFASC/RET/FEV	6
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0047496	vesicle transport along microtubule	6/386	47/18670	0.000394116922386171	0.008578441063886	0.00749441748515603	HAP1/MAP2/AP3B2/KIF5A/KIF1A/CNIH2	6
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0099565	chemical synaptic transmission, postsynaptic	9/386	108/18670	0.000406042470344168	0.00878099587479774	0.00767137624786061	GRIN1/STX1A/CHRNA5/GRIN2C/MAPK8IP2/CHRNB2/GRIK5/CHRNA3/RGS4	9
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0034767	positive regulation of ion transmembrane transport	11/386	156/18670	0.00041007443221569	0.00881134292812175	0.00769788846439979	AGT/GSTM2/KCNH2/HAP1/WNK2/S100A1/KCNJ11/CACNB2/WNK3/KCNJ2/ANK2	11
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0043268	positive regulation of potassium ion transport	6/386	48/18670	0.000442671809482627	0.00945118411073736	0.00825687545411109	KCNH2/WNK2/WNK3/KCNJ2/ANK2/FHL1	6
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0045921	positive regulation of exocytosis	8/386	88/18670	0.000472456777639871	0.010023260244613	0.00875666059556376	STX1A/CACNA1G/CACNB2/CADPS/CACNA1H/GATA2/SYT4/CDK5R2	8
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0048565	digestive tract development	10/386	134/18670	0.000476939420703974	0.0100547228817593	0.00878414742402156	DCHS1/CCDC40/SCT/SFRP1/KIT/SIX2/NPY/PYY/RET/ASCL1	10
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0071242	cellular response to ammonium ion	7/386	68/18670	0.000501313813340117	0.0105025243894755	0.00917536203100136	CHRM4/CHRNB2/CHRNA3/GABRG2/CRH/GABRA1/LY6H	7
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0043279	response to alkaloid	9/386	112/18670	0.000530694218282514	0.0110489876998943	0.00965277093992779	GSTM2/DDC/GRIN1/PRKCG/CHRNB2/CRH/SLC8A1/RGS4/GNAO1	9
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0016082	synaptic vesicle priming	4/386	19/18670	0.000545115505487715	0.0112369209125031	0.00981695577772376	STX1A/UNC13A/SNAP25/SV2A	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0015844	monoamine transport	8/386	90/18670	0.000549777753475687	0.0112369209125031	0.00981695577772376	AGT/STX1A/CHRNB2/CRH/FFAR3/SYT5/SYT4/CHGA	8
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:1901379	regulation of potassium ion transmembrane transport	8/386	90/18670	0.000549777753475687	0.0112369209125031	0.00981695577772376	KCNH2/KCNAB2/WNK2/WNK3/KCNJ2/ANK2/FHL1/RGS4	8
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0051047	positive regulation of secretion	20/386	428/18670	0.000636158615435366	0.0128475583536045	0.0112240633525084	SPP1/AGT/STX1A/CACNA1G/SCT/CACNB2/UNC13A/CADPS/CHRNB2/CACNA1H/SLC30A8/GATA2/CRH/FFAR2/FFAR1/SYT4/GCK/CDK5R2/UCN3/GIP	20
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0007586	digestion	10/386	139/18670	0.000636245431592585	0.0128475583536045	0.0112240633525084	SCT/WNK3/SLC26A7/CRH/PGA3/PGA4/UCN3/PGA5/ARX/SST	10
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0071695	anatomical structure maturation	11/386	165/18670	0.00065780943455349	0.0132034564348701	0.0115349880045875	CDKN1C/GRIN1/DCHS1/CCDC154/SRRM4/C1QL1/MMP2/NFASC/RET/FEV/CDK5R2	11
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0097553	calcium ion transmembrane import into cytosol	10/386	140/18670	0.000672860875809562	0.0133534763945235	0.011666050536856	GSTM2/GRIN1/HAP1/ITPR1/FAM155B/CACNA1C/GRIN2C/ANK2/TRPA1/SLC8A1	10
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0035249	synaptic transmission, glutamatergic	8/386	93/18670	0.000684660103238976	0.0133534763945235	0.011666050536856	GRIN1/SHC3/UNC13A/MAPK8IP2/GRIK5/GRIK3/GRIA2/CNIH2	8
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0070252	actin-mediated cell contraction	9/386	116/18670	0.000685124026625809	0.0133534763945235	0.011666050536856	TMOD1/KCNH2/CACNA1G/CACNA1C/CACNB2/SCN1B/KCNJ2/ANK2/SGCD	9
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0048168	regulation of neuronal synaptic plasticity	6/386	52/18670	0.000685202249360992	0.0133534763945235	0.011666050536856	AGT/GRIN1/UNC13A/KIT/SYP/SYT4	6
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0099518	vesicle cytoskeletal trafficking	6/386	52/18670	0.000685202249360992	0.0133534763945235	0.011666050536856	HAP1/MAP2/AP3B2/KIF5A/KIF1A/CNIH2	6
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0019226	transmission of nerve impulse	7/386	72/18670	0.000709919483953859	0.01375520294921	0.0120170124999065	AGT/CACNA1G/SCN1B/CACNA1H/JAM3/NFASC/SCN3A	7
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:1903779	regulation of cardiac conduction	7/386	73/18670	0.000771508647616747	0.0148626263609847	0.0129844952067138	FXYD6/AGT/ITPR1/KCNJ11/ATP1A3/ANK2/SLC8A1	7
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0015874	norepinephrine transport	4/386	21/18670	0.000814667527783724	0.0156043745893202	0.0136325116528982	AGT/STX1A/CRH/FFAR3	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0051924	regulation of calcium ion transport	14/386	254/18670	0.000866961316729448	0.0165116723504381	0.0144251577939074	AGT/GSTM2/GRIN1/HAP1/CACNA1C/S100A1/CACNB2/WNK3/ANK2/CRH/SLC8A1/FFAR1/RGS4/GNAO1	14
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0021548	pons development	3/386	10/18670	0.000944487418653635	0.017588454596261	0.0153658713373942	GRIN1/CDK5R2/ASCL1	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0021877	forebrain neuron fate commitment	3/386	10/18670	0.000944487418653635	0.017588454596261	0.0153658713373942	PAX6/GATA2/ASCL1	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0086070	SA node cell to atrial cardiac muscle cell communication	3/386	10/18670	0.000944487418653635	0.017588454596261	0.0153658713373942	HCN4/CACNA1G/ANK2	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:1902513	regulation of organelle transport along microtubule	3/386	10/18670	0.000944487418653635	0.017588454596261	0.0153658713373942	HAP1/MAP2/CNIH2	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0031629	synaptic vesicle fusion to presynaptic active zone membrane	4/386	22/18670	0.000979588801455509	0.0179430691938736	0.0156756746945598	STX2/STX1A/GRIK5/SNAP25	4
