Cluster	FCgroup	bindgroup	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0050769	positive regulation of neurogenesis	21/363	474/18670	0.000420665507042305	0.0127293262193327	0.0109897373895523	MAP1B/GPC2/RGS14/NDRG4/AGT/SCN1B/TUBB2B/STMN2/PAX6/PLXNC1/NEGR1/UNC13A/GATA2/KIT/NKX6-1/CACNG7/PAK3/RET/SYT4/ISLR2/ASCL1	21
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0010976	positive regulation of neuron projection development	15/363	281/18670	0.000423392948885323	0.0127293262193327	0.0109897373895523	MAP1B/GPC2/NDRG4/AGT/SCN1B/TUBB2B/STMN2/PLXNC1/NEGR1/UNC13A/CACNG7/PAK3/RET/SYT4/ISLR2	15
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0016082	synaptic vesicle priming	4/363	19/18670	0.000432313488484193	0.0128927038743109	0.0111307878656414	STX1A/SNAP25/UNC13A/SV2A	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0048665	neuron fate specification	5/363	34/18670	0.000472915278893637	0.0139465534464331	0.0120406184290318	PAX6/DLL1/NKX6-1/ASCL1/FEV	5
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0051961	negative regulation of nervous system development	16/363	315/18670	0.00047519354630897	0.0139465534464331	0.0120406184290318	HES4/HEY1/SPP1/STMN2/PAX6/MAP2/RTN4RL1/EFNB3/CEND1/CRMP1/DLL1/ASCL2/NKX6-1/DLL3/SYT4/ASCL1	16
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0019226	transmission of nerve impulse	7/363	72/18670	0.000493549364924539	0.0143712248148893	0.0124072542380118	AGT/SCN1B/CACNA1H/JAM3/CACNG7/NFASC/SCN3A	7
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:1904064	positive regulation of cation transmembrane transport	10/363	144/18670	0.000522055808476203	0.0150825185917578	0.0130213426571408	WNK2/AGT/KCNH2/WNK3/S100A1/ARC/CACNB2/KCNJ11/KCNJ2/ANK2	10
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0070838	divalent metal ion transport	21/363	483/18670	0.000537413019810832	0.0152214375183247	0.0131412769329307	GRIN1/REM2/AGT/WNK3/S100A1/CACNB2/CACNA1C/CACNA1H/KCNJ2/ANK2/CHRNB2/CCL19/SLC30A8/JPH4/CACNG7/FFAR1/PDE2A/RGS4/SLC8A1/GCK/GNAO1	21
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0031346	positive regulation of cell projection organization	18/363	383/18670	0.000542327223099179	0.0152214375183247	0.0131412769329307	MAP1B/GPC2/NDRG4/AGT/SCN1B/TUBB2B/STMN2/PLXNC1/NEGR1/UNC13A/NAV3/KIT/CCL19/CACNG7/PAK3/RET/SYT4/ISLR2	18
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0051954	positive regulation of amine transport	5/363	35/18670	0.000543028699732268	0.0152214375183247	0.0131412769329307	STX1A/AGT/CHRNB2/SLC38A3/SYT4	5
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0001558	regulation of cell growth	19/363	416/18670	0.000543328759442635	0.0152214375183247	0.0131412769329307	CCDC85B/NPPB/EXOSC4/MAP1B/MAD2L2/BST2/SPP1/AGT/GNG4/MAP2/SFRP1/UNC13A/NKX6-1/CACNG7/FHL1/PAPPA2/RGS4/SYT4/ISLR2	19
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:1903307	positive regulation of regulated secretory pathway	6/363	53/18670	0.00055064412932494	0.0153103909040874	0.0132180739552239	STX1A/CACNB2/CACNA1H/GATA2/CDK5R2/SYT4	6
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0086001	cardiac muscle cell action potential	7/363	74/18670	0.000583296278594479	0.0159779973203139	0.0137944453253571	KCNH2/SCN1B/CACNB2/CACNA1C/KCNJ2/ANK2/SLC8A1	7
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0099601	regulation of neurotransmitter receptor activity	7/363	74/18670	0.000583296278594479	0.0159779973203139	0.0137944453253571	GRIN1/ARC/NPTXR/MAPK8IP2/CACNG7/NPTX2/CNIH2	7
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0072511	divalent inorganic cation transport	21/363	489/18670	0.000630072930417954	0.0171324242403352	0.0147911083433255	GRIN1/REM2/AGT/WNK3/S100A1/CACNB2/CACNA1C/CACNA1H/KCNJ2/ANK2/CHRNB2/CCL19/SLC30A8/JPH4/CACNG7/FFAR1/PDE2A/RGS4/SLC8A1/GCK/GNAO1	21
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0097120	receptor localization to synapse	6/363	55/18670	0.000673065562095097	0.0180573012142081	0.0155895916947121	GRASP/SNAP25/KIF5A/CACNG7/KIF5C/CNIH2	6
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0034764	positive regulation of transmembrane transport	12/363	204/18670	0.00067385277651723	0.0180573012142081	0.0155895916947121	WNK2/CLIP3/AGT/KCNH2/WNK3/S100A1/ARC/CACNB2/KCNJ11/KCNJ2/ANK2/GIP	12
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0050768	negative regulation of neurogenesis	15/363	295/18670	0.000700639330310366	0.018525004296831	0.015993378506814	HES4/HEY1/SPP1/STMN2/PAX6/MAP2/RTN4RL1/EFNB3/CRMP1/DLL1/ASCL2/NKX6-1/DLL3/SYT4/ASCL1	15
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0097164	ammonium ion metabolic process	12/363	205/18670	0.000703523318791193	0.018525004296831	0.015993378506814	GCH1/APOA4/APOA1/AKR1B1/FABP5/DDC/PCYT1B/CPT1C/CHRNB2/BHMT/TACR3/TPH1	12
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0031111	negative regulation of microtubule polymerization or depolymerization	5/363	37/18670	0.00070633466897057	0.018525004296831	0.015993378506814	MAP1B/CLIP3/STMN2/MAP2/NAV3	5
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0086002	cardiac muscle cell action potential involved in contraction	6/363	56/18670	0.000741673749963856	0.0188293299301836	0.0162561150204227	KCNH2/SCN1B/CACNB2/CACNA1C/KCNJ2/ANK2	6
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0086065	cell communication involved in cardiac conduction	6/363	56/18670	0.000741673749963856	0.0188293299301836	0.0162561150204227	SCN1B/CACNB2/CACNA1C/ANK2/ATP1A3/SLC8A1	6
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0008344	adult locomotory behavior	7/363	77/18670	0.000741734725494538	0.0188293299301836	0.0162561150204227	PBX3/TMOD1/GRIN1/EFNB3/CEND1/UCHL1/GIP	7
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0051937	catecholamine transport	7/363	77/18670	0.000741734725494538	0.0188293299301836	0.0162561150204227	STX1A/AGT/CHRNB2/FFAR3/SYT4/SYT5/CHGA	7
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0060079	excitatory postsynaptic potential	8/363	100/18670	0.000743397017254411	0.0188293299301836	0.0162561150204227	STX1A/GRIN1/CHRNA5/MAPK8IP2/CHRNB2/GRIK5/CHRNA3/RGS4	8
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0021548	pons development	3/363	10/18670	0.000790266997875666	0.0196134722023101	0.0169330964645489	GRIN1/CDK5R2/ASCL1	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0021877	forebrain neuron fate commitment	3/363	10/18670	0.000790266997875666	0.0196134722023101	0.0169330964645489	PAX6/GATA2/ASCL1	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0034378	chylomicron assembly	3/363	10/18670	0.000790266997875666	0.0196134722023101	0.0169330964645489	APOA4/APOA1/APOC3	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0021954	central nervous system neuron development	7/363	78/18670	0.000801504031037732	0.0197597460451835	0.0170593805342978	SCN1B/MAP2/CHRNB2/GATA2/NPY/ARX/ASCL1	7
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0030705	cytoskeleton-dependent intracellular transport	11/363	180/18670	0.000817531205999068	0.0200213933760566	0.0172852711592553	MAP1B/TUBA1A/MAP2/KIF5A/AP3B2/MAP1A/UCHL1/TUB/KIF5C/KIF1A/CNIH2	11
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0035270	endocrine system development	9/363	127/18670	0.000851158477316224	0.0207077897968118	0.017877864693214	APOA1/CDKN1C/PAX6/GATA2/DLL1/NKX6-1/GIP/PAX4/ASCL1	9
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0006816	calcium ion transport	19/363	434/18670	0.000901425137764815	0.0217873866630999	0.0188099239273525	GRIN1/REM2/AGT/WNK3/S100A1/CACNB2/CACNA1C/CACNA1H/ANK2/CHRNB2/CCL19/JPH4/CACNG7/FFAR1/PDE2A/RGS4/SLC8A1/GCK/GNAO1	19
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0021953	central nervous system neuron differentiation	11/363	183/18670	0.000936296092013417	0.0224832658978287	0.0194107043545912	SCN1B/PAX6/MAP2/SFRP1/CHRNB2/CEND1/GATA2/NPY/NKX6-1/ARX/ASCL1	11
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0034767	positive regulation of ion transmembrane transport	10/363	156/18670	0.000971544058590723	0.0231791608301193	0.0200114983341641	WNK2/AGT/KCNH2/WNK3/S100A1/ARC/CACNB2/KCNJ11/KCNJ2/ANK2	10
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:1905383	protein localization to presynapse	3/363	11/18670	0.00107100432731786	0.0253882948873169	0.0219187322857966	KIF5A/MAP1A/KIF5C	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0099590	neurotransmitter receptor internalization	4/363	24/18670	0.00109767828860103	0.0256912298180165	0.0221802681500794	ARC/SNAP25/CALY/CACNG7	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:2000178	negative regulation of neural precursor cell proliferation	4/363	24/18670	0.00109767828860103	0.0256912298180165	0.0221802681500794	LIMS2/PAX6/CEND1/GATA2	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0019933	cAMP-mediated signaling	11/363	187/18670	0.00111652455958295	0.0259679737191053	0.022419192249024	DEFB1/ADCY1/RAPGEF4/APLP1/SCT/ADCY2/PDE2A/UCN3/GNG2/GIP/CHGA	11
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:1901381	positive regulation of potassium ion transmembrane transport	5/363	41/18670	0.00113964465070187	0.026340036989347	0.0227404093788077	WNK2/KCNH2/WNK3/KCNJ2/ANK2	5
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0010721	negative regulation of cell development	16/363	344/18670	0.00121161803348793	0.0278295868809835	0.0240263974865569	HES4/HEY1/SPP1/STMN2/PAX6/MAP2/RTN4RL1/EFNB3/CRMP1/DLL1/ASCL2/NKX6-1/DLL3/RGS4/SYT4/ASCL1	16
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0099565	chemical synaptic transmission, postsynaptic	8/363	108/18670	0.00123018390175449	0.0278428850125587	0.0240378782964022	STX1A/GRIN1/CHRNA5/MAPK8IP2/CHRNB2/GRIK5/CHRNA3/RGS4	8
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0010970	transport along microtubule	10/363	161/18670	0.00123478451651153	0.0278428850125587	0.0240378782964022	MAP1B/MAP2/KIF5A/AP3B2/MAP1A/UCHL1/TUB/KIF5C/KIF1A/CNIH2	10
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0099111	microtubule-based transport	10/363	161/18670	0.00123478451651153	0.0278428850125587	0.0240378782964022	MAP1B/MAP2/KIF5A/AP3B2/MAP1A/UCHL1/TUB/KIF5C/KIF1A/CNIH2	10
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0048857	neural nucleus development	6/363	62/18670	0.00127387561073823	0.0285502545970301	0.0246485788029923	S100A1/INA/CHRNB2/CDK5R2/ARX/ASCL1	6
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:2000311	regulation of AMPA receptor activity	4/363	25/18670	0.00128690661528946	0.028668558212894	0.0247507150549963	ARC/MAPK8IP2/CACNG7/CNIH2	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0051261	protein depolymerization	8/363	109/18670	0.00130562913086766	0.0286969871675282	0.0247752589106809	MAP1B/TMOD2/TMOD1/STMN3/STMN2/NAV3/MAP1A/STMN4	8
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0030010	establishment of cell polarity	9/363	135/18670	0.00131146317774805	0.0286969871675282	0.0247752589106809	MAP1B/BRSK1/FOXJ1/BRSK2/PAX6/MAP2/DOCK8/JAM3/CCL19	9
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0060359	response to ammonium ion	9/363	135/18670	0.00131146317774805	0.0286969871675282	0.0247752589106809	GRIN1/PRKCG/CHRNB2/GABRA1/CHRNA3/TACR3/LY6H/RGS4/GNAO1	9
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0072384	organelle transport along microtubule	7/363	85/18670	0.00133400215611577	0.0289164623321005	0.0249647406146312	MAP1B/MAP2/KIF5A/AP3B2/UCHL1/KIF1A/CNIH2	7
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0006939	smooth muscle contraction	8/363	110/18670	0.0013847099711994	0.0289164623321005	0.0249647406146312	AGT/CHRNB2/KIT/CHRNA3/TACR3/SLC8A1/KCNB2/MLN	8
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0098739	import across plasma membrane	8/363	110/18670	0.0013847099711994	0.0289164623321005	0.0249647406146312	AGT/KCNH2/KCNJ11/KCNJ2/SLC12A5/ATP1A3/RGS4/SLC8A1	8
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0002551	mast cell chemotaxis	3/363	12/18670	0.00140750763109196	0.0289164623321005	0.0249647406146312	PGF/KIT/CHGA	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0016081	synaptic vesicle docking	3/363	12/18670	0.00140750763109196	0.0289164623321005	0.0249647406146312	STX1A/SNAP25/UNC13A	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0032252	secretory granule localization	3/363	12/18670	0.00140750763109196	0.0289164623321005	0.0249647406146312	MAP2/KIF5A/KIF1A	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0033700	phospholipid efflux	3/363	12/18670	0.00140750763109196	0.0289164623321005	0.0249647406146312	APOA4/APOA1/APOC3	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0034372	very-low-density lipoprotein particle remodeling	3/363	12/18670	0.00140750763109196	0.0289164623321005	0.0249647406146312	APOA4/APOA1/APOC3	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0097531	mast cell migration	3/363	12/18670	0.00140750763109196	0.0289164623321005	0.0249647406146312	PGF/KIT/CHGA	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0098962	regulation of postsynaptic neurotransmitter receptor activity	3/363	12/18670	0.00140750763109196	0.0289164623321005	0.0249647406146312	NPTXR/NPTX2/CNIH2	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0099640	axo-dendritic protein transport	3/363	12/18670	0.00140750763109196	0.0289164623321005	0.0249647406146312	KIF5A/MAP1A/KIF5C	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:1990573	potassium ion import across plasma membrane	5/363	43/18670	0.00141819900367349	0.0289751376551633	0.0250153973721529	KCNH2/KCNJ11/KCNJ2/SLC12A5/ATP1A3	5
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0060048	cardiac muscle contraction	9/363	137/18670	0.0014532957983763	0.0295290541889866	0.0254936157112511	KCNH2/SCN1B/CACNB2/CACNA1C/KCNJ2/ANK2/SLC8A1/SGCD/CHGA	9
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0051924	regulation of calcium ion transport	13/363	254/18670	0.00147388334197414	0.0297837191181441	0.0257134781490225	GRIN1/REM2/AGT/WNK3/S100A1/CACNB2/CACNA1C/ANK2/JPH4/FFAR1/RGS4/SLC8A1/GNAO1	13
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0003081	regulation of systemic arterial blood pressure by renin-angiotensin	4/363	26/18670	0.00149779846917574	0.0298734778165891	0.0257909704300232	ACE/AGT/SUCNR1/CES1	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0048169	regulation of long-term neuronal synaptic plasticity	4/363	26/18670	0.00149779846917574	0.0298734778165891	0.0257909704300232	GRIN1/AGT/KIT/SYP	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:1900449	regulation of glutamate receptor signaling pathway	6/363	64/18670	0.00150404013892083	0.0298734778165891	0.0257909704300232	GRIN1/ARC/MAPK8IP2/UNC13A/CACNG7/CNIH2	6
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0042692	muscle cell differentiation	17/363	385/18670	0.00151063827790756	0.0298734778165891	0.0257909704300232	TMOD2/PLEKHO1/HEY1/TMOD1/AGT/CACNA1H/ANK2/BOC/ADAM12/UCHL1/KIT/DLL1/PGM5/RGS4/SLC8A1/IGF2/SGCD	17
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0031109	microtubule polymerization or depolymerization	8/363	112/18670	0.00155427425619772	0.0304111439122707	0.0262551591147183	MAP1B/CLIP3/STMN3/STMN2/MAP2/NAV3/MAP1A/STMN4	8
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0043279	response to alkaloid	8/363	112/18670	0.00155427425619772	0.0304111439122707	0.0262551591147183	GRIN1/PRKCG/DDC/CHRNB2/TACR3/RGS4/SLC8A1/GNAO1	8
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0048663	neuron fate commitment	6/363	65/18670	0.00163035496626106	0.0316161575461558	0.0272954956697761	PAX6/GATA2/DLL1/NKX6-1/ASCL1/FEV	6
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0045921	positive regulation of exocytosis	7/363	88/18670	0.00163296000305997	0.0316161575461558	0.0272954956697761	STX1A/CACNB2/CADPS/CACNA1H/GATA2/CDK5R2/SYT4	7
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0031018	endocrine pancreas development	5/363	45/18670	0.0017439202881521	0.0335886313832628	0.0289984113704238	PAX6/DLL1/NKX6-1/GIP/PAX4	5
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0099072	regulation of postsynaptic membrane neurotransmitter receptor levels	6/363	66/18670	0.00176457026949926	0.0338102635057422	0.0291897552625647	GRASP/ARC/CPT1C/SNAP25/CALY/CACNG7	6
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0010872	regulation of cholesterol esterification	3/363	13/18670	0.00180352033036039	0.0340276437840445	0.029377428367256	APOA4/APOA1/AGT	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0031115	negative regulation of microtubule polymerization	3/363	13/18670	0.00180352033036039	0.0340276437840445	0.029377428367256	CLIP3/STMN2/MAP2	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0048505	regulation of timing of cell differentiation	3/363	13/18670	0.00180352033036039	0.0340276437840445	0.029377428367256	PAX6/DLL1/ASCL1	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0015844	monoamine transport	7/363	90/18670	0.0018595489296739	0.0349066596037263	0.030136317946572	STX1A/AGT/CHRNB2/FFAR3/SYT4/SYT5/CHGA	7
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0070252	actin-mediated cell contraction	8/363	116/18670	0.00194259759508632	0.0362814439728748	0.0313232243801	TMOD1/KCNH2/SCN1B/CACNB2/CACNA1C/KCNJ2/ANK2/SGCD	8
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0048813	dendrite morphogenesis	9/363	143/18670	0.00195424107183576	0.0363154948927067	0.0313526219036121	GRIN1/ARC/MAP2/MAPK8IP2/CHRNB2/CHRNA3/HECW2/PAK3/LZTS1	9
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0048814	regulation of dendrite morphogenesis	7/363	91/18670	0.00198161274258988	0.0364230555840177	0.0314454833583803	GRIN1/ARC/CHRNB2/CHRNA3/HECW2/PAK3/LZTS1	7
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0034368	protein-lipid complex remodeling	4/363	28/18670	0.00198957740074948	0.0364230555840177	0.0314454833583803	APOA4/APOA1/AGT/APOC3	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0034369	plasma lipoprotein particle remodeling	4/363	28/18670	0.00198957740074948	0.0364230555840177	0.0314454833583803	APOA4/APOA1/AGT/APOC3	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0042445	hormone metabolic process	12/363	232/18670	0.00202896331112804	0.0369611148992684	0.0319100115252857	ECE2/SCG5/ACE/APOA1/SPP1/AKR1B1/CACNA1H/CPE/PCSK1N/CHST9/FFAR3/CES1	12
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0007613	memory	8/363	117/18670	0.00205069710435888	0.0371739112348978	0.0320937271285887	ADCY1/RGS14/GRIN1/ARC/CHRNB2/MAP1A/SYT4/GIP	8
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0016358	dendrite development	12/363	233/18670	0.00210272226420462	0.037897299557577	0.0327182572537448	MAP1B/GRIN1/ARC/MAP2/MAPK8IP2/SLC12A5/CHRNB2/MAP1A/CHRNA3/HECW2/PAK3/LZTS1	12
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0042551	neuron maturation	5/363	47/18670	0.0021213469465707	0.037897299557577	0.0327182572537448	CDKN1C/C1QL1/NFASC/RET/FEV	5
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0047496	vesicle transport along microtubule	5/363	47/18670	0.0021213469465707	0.037897299557577	0.0327182572537448	MAP2/KIF5A/AP3B2/KIF1A/CNIH2	5
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0006865	amino acid transport	9/363	145/18670	0.00214888375993216	0.0382046737703323	0.0329836257281084	STX1A/AGT/SNAP25/SLC16A12/SV2A/SLC6A17/SLC38A3/RGS4/SYT4	9
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0035249	synaptic transmission, glutamatergic	7/363	93/18670	0.0022442798633933	0.0387342446546518	0.0334408254924594	GRIN1/MAPK8IP2/UNC13A/GRIK5/CACNG7/GRIK3/CNIH2	7
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:1901655	cellular response to ketone	7/363	93/18670	0.0022442798633933	0.0387342446546518	0.0334408254924594	EIF4EBP1/ADCY1/SPP1/AKR1B1/SFRP1/ADCY2/GNG2	7
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0034370	triglyceride-rich lipoprotein particle remodeling	3/363	14/18670	0.00226250465825432	0.0387342446546518	0.0334408254924594	APOA4/APOA1/APOC3	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0040034	regulation of development, heterochronic	3/363	14/18670	0.00226250465825432	0.0387342446546518	0.0334408254924594	PAX6/DLL1/ASCL1	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0050667	homocysteine metabolic process	3/363	14/18670	0.00226250465825432	0.0387342446546518	0.0334408254924594	BLMH/DPEP1/BHMT	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0097154	GABAergic neuron differentiation	3/363	14/18670	0.00226250465825432	0.0387342446546518	0.0334408254924594	GATA2/ARX/ASCL1	3
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0031114	regulation of microtubule depolymerization	4/363	29/18670	0.00227293972148714	0.0387342446546518	0.0334408254924594	MAP1B/STMN2/NAV3/MAP1A	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0034367	protein-containing complex remodeling	4/363	29/18670	0.00227293972148714	0.0387342446546518	0.0334408254924594	APOA4/APOA1/AGT/APOC3	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0055075	potassium ion homeostasis	4/363	29/18670	0.00227293972148714	0.0387342446546518	0.0334408254924594	KCNH2/KCNJ2/SLC12A5/ATP1A3	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0008542	visual learning	5/363	48/18670	0.00233088532416794	0.0395395134347388	0.0341360462974475	RGS14/GRIN1/NDRG4/CHRNB2/KIT	5
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0003014	renal system process	8/363	120/18670	0.00240362744469114	0.04058727986515	0.0350406250408471	NPPB/ADCY1/AKR1B1/AGT/CHRNB2/ADCY2/CHRNA3/SUCNR1	8
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0048469	cell maturation	10/363	177/18670	0.00249166014134323	0.0418825418303967	0.0361588765966221	DEFB1/CDKN1C/GATA2/C1QL1/CCL19/NKX6-1/NFASC/RET/ASCL1/FEV	10
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0035094	response to nicotine	5/363	49/18670	0.00255507815152382	0.0427542036395253	0.0369114171639521	CHRNA5/KCNJ11/CHRNB2/NKX6-1/CHRNA3	5
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0048265	response to pain	4/363	30/18670	0.00258291085312017	0.0428323064342528	0.0369788464362212	GCH1/PRKCG/THBS4/RET	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0090022	regulation of neutrophil chemotaxis	4/363	30/18670	0.00258291085312017	0.0428323064342528	0.0369788464362212	MPP1/THBS4/JAM3/CCL19	4
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0090277	positive regulation of peptide hormone secretion	7/363	96/18670	0.00268770658995631	0.0443711561145466	0.0383073970269619	SCT/SLC30A8/NKX6-1/FFAR1/GCK/UCN3/GIP	7
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0032024	positive regulation of insulin secretion	6/363	72/18670	0.00275361508603355	0.0447362885302452	0.038622630472299	SLC30A8/NKX6-1/FFAR1/GCK/UCN3/GIP	6
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0042593	glucose homeostasis	12/363	241/18670	0.00277540120054307	0.0447362885302452	0.038622630472299	SSTR5/FABP5/BRSK2/PAX6/KCNJ11/GRIK5/FFAR1/VGF/SUCNR1/FFAR2/STXBP5L/GCK	12
upregulated.NEUROG3 unbound	upregulated	NEUROG3 unbound	GO:0048172	regulation of short-term neuronal synaptic plasticity	3/363	15/18670	0.00278765332215182	0.0447362885302452	0.038622630472299	UNC13A/SYP/SYT4	3
