	ARNT2	ARX	ASCL1	ASCL2	E2F7	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HIC1	HLF	HMBOX1	INSM1	ISL1	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TFCP2L1	TP73	ZFP69B	ZNF519	ZNF846
GO_SODIUM_CHANNEL_ACTIVITY	1	1	0.0433921531703	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SOMATODENDRITIC_COMPARTMENT	1	1.01727729273e-05	0.686952587405	0.257544098676	2.8614836125e-05	0.0	0.0	0.000150379098201	1	1	0.0	1	1	1	1	0.072466896468	0.0	0.000445948171494	0.0	0.0	1	0.162447078043	0.373459185389	0.0	1	1	0.0	5.30624761756e-05	0.016219501094	8.97445115522e-06	4.26216432181e-06	1	1	1	6.54103516151e-06	1	1	2.49327079427e-07	0.0	0.0	3.93795315912e-06	1	3.57912722326e-06	1	1	0.000254097181679	0.000186019616152
GO_SYNAPSE	0.000206512966008	3.17088649359e-05	0.0	7.3876801352e-06	0.0	0.0	0.0	0.0	6.37220743661e-05	1	1.0242991495e-05	1	0.00158227868337	0.0099208719776	0.0871163446611	0.0520987050332	0.0	7.03097404076e-06	1.30983914564e-05	0.0	0.148298554936	0.0145355145464	0.00248160176003	9.44905713418e-06	0.00243745946716	0.0102169567705	0.0	1.38902999725e-05	1.38417236093e-05	2.74606211894e-05	2.71640363656e-05	1	1	1	1.98546114287e-05	1	0.000775405079536	1.61605397837e-05	2.16699387101e-05	1.81807183791e-05	1.4198306717e-05	1	1.37264122557e-05	0.0893448449433	1	0.0145355145464	1.76712385311e-05
GO_SYNAPSE_ASSEMBLY	0.69336156075	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00984438642985	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SYNAPSE_ORGANIZATION	0.3153418842	0.00557688634662	1	1	1	0.00182887179866	0.137545245704	0.0882345442347	1	1	1	1	1	1	1	1	0.0001743044363	0.261142063276	1	0.0188997527998	1	1	1	0.159981278255	1	1	0.0249360970355	0.0685281198938	1	1	1	1	1	1	2.82909637315e-05	1	1	1	0.269379549071	0.00250640896629	1	1	0.231018431038	1	1	1	1
GO_SYNAPTIC_MEMBRANE	1	0.0241542582111	1	1	0.0102029056238	0.00103253771199	0.0	0.00043245368685	0.000573943559765	1	5.39934627752e-06	1	0.0024417302851	0.941888855231	1	1	0.0	0.00611604159439	2.19785710132e-05	2.08496572518e-06	1	1	1	1.43968716119e-05	1	1	0.0	7.56121551377e-05	1	0.00167470165549	0.000447193696503	1	1	1	4.31703499855e-05	1	1	1.52441153662e-05	3.75961503669e-05	2.15598326805e-05	0.00243448758721	1	3.49081151689e-05	1	1	1	0.000348892344237
GO_SYNAPTIC_SIGNALING	0.888693226402	0.00605533645992	0.00292464121414	0.000204001046844	0.000305432546787	0.0	0.0	0.0	0.113696388844	1	0.0	1	1	1	1	1	0.0	1.73853818688e-05	0.0	0.0	0.0782295306673	1	1	0.0	1	0.000976383322218	0.0	0.00509523611386	0.00230876146326	2.44750306688e-07	1.66970884752e-05	1	1	1	0.0	1	0.0315404405633	0.0	0.0	0.0	0.0	1	0.0	1	1	0.00844687005353	0.00255275536977
GO_SYNAPTIC_VESICLE_EXOCYTOSIS	1	0.298244028275	1	1	1	1	0.121700407698	1	1	1	1	1	1	1	1	1	1	1	0.130813650906	0.740441058725	1	1	1	1	1	1	0.0107928059073	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00504030429549	1	1	1	1
GO_SYNAPTIC_VESICLE_LOCALIZATION	1	1	1	1	0.649152508924	1	1	1	1	1	1	1	1	1	1	1	1	0.811884376122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SYNAPTIC_VESICLE_MEMBRANE	1	0.0438791500183	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.755193604685	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.273543396063	1	0.016708375671	1	1	1	1	1	1	1
GO_TAXIS	1	1	1	1	1	0.2978932607	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.502987426718	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_TRANSMEMBRANE_TRANSPORT	1	1	0.808886925119	1	1	4.66241067509e-06	0.0	1	1	1	0.0219338456538	1	1	1	1	1	0.0282905856726	0.593333749323	1	0.000156429170882	1	1	1	0.617580622989	1	1	1	0.02603278054	1	0.0137285852488	1	1	1	1	1	1	1	0.122618853752	1	0.0027287394514	0.000514699004524	1	1	1	1	1	1
GO_TRANSMISSION_OF_NERVE_IMPULSE	1	1	1	1	1	0.123743024261	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.911231880899	1	1	1	1	1	1	1
GO_TRANSPORTER_ACTIVITY	1	1	1	1	1	3.48595726894e-05	0.000129043824451	1	1	1	0.00646529760545	1	1	1	1	1	0.045881552212	1	0.531358237626	0.000532050713007	1	1	1	0.11612954379	1	1	1	0.440203254221	1	1	1	1	1	1	1	1	1	1	1	0.0410350472736	0.00465643105068	1	1	1	1	1	1
GO_TRANSPORTER_COMPLEX	1	0.795966097574	8.8256077428e-05	0.0117325848637	1	0.0	0.0	0.0	1	1	0.0	1	1	1	1	1	0.0	0.495700880484	0.0021199904173	0.0	1	0.00333214291265	0.413260501237	0.0	1	1	0.109630165173	0.0782647796346	0.0474959049192	1.22438468324e-05	1	1	1	1	1	1	1	0.000290793015981	0.000687522689202	1.08049285472e-05	8.3771586975e-06	1	0.00320070081966	1	1	1	0.0631234103254
GO_TRANSPORT_VESICLE	1	0.283301026944	1	1	1	1	0.340594388441	1	1	1	1	1	1	1	1	1	0.396875941596	1	1	0.427359572776	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.283749373806	1	1	1	1	0.000492222442503	1	1	0.554395227722	1	1	1	1
GO_TRANSPORT_VESICLE_MEMBRANE	1	0.0259345508878	1	1	1	0.207037975494	0.0206973380198	1	1	1	1	1	1	1	1	1	0.421216053074	0.171727890721	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0650430428107	1	0.293672545757	1	1	1	1	1	1	1
GO_TUBULIN_BINDING	1	1	1	1	0.858943800556	0.116373448999	0.735949878876	1	1	1	1	1	1	1	1	1	1	1	0.817112979103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000366514267411	1	1	1	1	0.0683918896544	1	1	1	1	1	1	0.401598305178
GO_T_TUBULE	1	1	1	1	1	0.310316239615	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE	1	0.0023717823322	1	1	1	0.50155246013	9.32152705468e-06	1	1	1	1	1	1	1	1	1	1	0.392237695592	0.0145335672985	0.0160300704353	1	1	1	1	1	1	0.0	1	1	0.296106418393	1	1	1	1	0.0040353578081	1	1	0.65944732624	0.00730855545566	0.00331783865928	0.510068460351	1	0.000230662371837	1	1	1	1
GO_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	1	1	1	1	1	1	0.478229482534	1	1	1	1	1	1	1	1	1	1	1	0.500897570209	0.0502714040435	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0846473625061	0.461924123536	1	1	1	1	1	1	1	1
GO_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX	1	1	1	1	1	1	1	0.0509637998122	1	1	1	1	1	1	1	1	0.0340355023031	1	1	0.0387750485943	1	1	1	1	1	1	1	1	0.0024997328284	1	1	1	1	1	1	1	1	0.00506595309279	0.375098116849	1	1	1	1	1	1	1	1
GO_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	1	1	0.000145805584564	0.0308790940332	1	0.0	0.0	0.0477441595002	1	1	0.00077079544891	1	1	1	1	1	0.0255951603052	1	0.00808895175404	0.0	1	0.0013617528583	0.0655658876851	0.000102530232053	1	1	0.52112617818	1	0.00286569944944	0.0544497060004	1	1	1	1	0.00318389068313	1	1	0.00197802350985	1.24814327207e-05	0.000104034494468	0.00149938631451	1	0.0570117122502	1	1	0.112328443467	0.808385426263
GO_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY	1	1	4.47228321443e-06	0.000741755134621	1	0.0	0.0	0.0695983537052	1	1	0.00104490759485	1	1	1	1	1	0.168359131989	1	0.007120480071	0.0	1	0.000237561046642	0.00399294145407	1.85569908511e-05	1	1	0.682355105148	1	0.217913959502	0.0522612655599	1	1	1	1	0.00323968874861	1	1	0.000863615132823	0.0	1.42102700122e-05	9.47742053636e-06	1	0.754675628828	1	1	0.107369862971	0.476086222737
GO_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY	1	1	0.00836030577369	1	1	0.0311894234373	0.318525346161	1	1	1	0.254533771039	1	1	1	1	1	1	1	1	0.00767323107946	1	0.00734574125999	1	0.268106823906	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0491897001038	1	1	1	1	1	1	1
