	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	DACH1	E2F7	EBF3	ETV1	FEV	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	INSM1	ISL1	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU5F1	PROX1	RFX6	SETBP1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	1	1	0.0026349042833737624	1	1	1	1	1	1	0.006189954265805042	0.006357702965365419	1	1	1	1	1	1	1	1	1	1	1	1	1	0.042361323477787316	1	0.06254377242389175	0.0520949757070589	1	1	1	0.051179481439869945	1	1	0.0466924972768592	1	1	1	0.0019990095923010376	1	1	1	1	1	1	0.07782120106092028	1	1	1	0.08749697001617052	1	0.0019094513538648883	1	1	1	1
REACTOME_G_PROTEIN_ACTIVATION	1	1	1	1	1	1	1	1	1	0.019980658691521436	0.020345978321344327	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019258513344663997	1	1	1	0.0189017131773197	1	1	0.017160951681120418	1	1	1	1	1	1	1	1	1	0.016821537822261035	0.029499838396264466	0.014213286408884196	1	1	0.03345456276026315	1	1	1	1	1	1
REACTOME_G_PROTEIN_MEDIATED_EVENTS	1	1	1	1	1	1	1	1	1	0.0664250314115773	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06530188808117576	1	0.06307540515819854	1	1	0.05762804709500924	1	1	1	1	1	1	1	1	1	0.056559528301711404	1	1	1	1	1	1	1	1	1	1	1
REACTOME_HCMV_EARLY_EVENTS	1	1	1	1	1	1	1	1	1	1	1	1	0.07422937140102326	1	1	1	1	1	0.003724005424614929	1	1	1	1	1	1	1	1	1	1	1	0.08969466232648138	1	1	1	1	1	0.018820994756722387	1	1	0.02378884689081895	1	0.051346117112139544	1	1	1	1	1	1	1	0.054338657339972896	1	1	1	0.0515974627193212	0.013730299407218594	1
REACTOME_HCMV_INFECTION	1	1	1	1	1	1	1	1	1	1	1	1	0.09758686729518828	1	1	1	1	1	0.005093992858233198	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028533568056062553	1	1	0.03200232845457429	1	0.07531045686982685	1	1	1	1	1	1	1	0.08644057977706587	1	1	1	0.06845270479259868	0.020978847780776744	1
REACTOME_HEDGEHOG_OFF_STATE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011043016663528693	1	1	1	1	0.031197946850106573	1	1	1	1	1	1	1	1	1	1	1	1	0.06352671802250476	1
REACTOME_HEMOSTASIS	1	1	0.00532544653592526	1	1	1	1	1	1	1	0.08641141195259161	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09084537090582034	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05250292528899614	1	1	1	1	1	1	1	1	0.07955415736569837	1	1	1	1	1
REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS	1	1	1	1	0.0006024645934301631	1	1	1	1	3.747756657623835e-05	0.002135558774492785	0.00024310611674338567	0.0003679063214635514	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0024714480645968706	1	1	0.0020552758117950987	1	1	1	1	0.001785979902949264	1	1	1	1	1	1	0.0012707167916703455	1	1	1	0.0031642974771435295	1	1	1	1	1	1	1	1	1	1
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	1	1	1	1	0.0009155198606118908	1	1	1	1	7.278385743991755e-05	0.003229269296126658	0.00037017617503321	0.000559756521720467	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00373417560139655	1	1	0.0031084954806501752	1	1	1	1	0.00270310327961254	1	1	1	1	1	1	0.0019261529528353805	1	1	1	0.004773815455822894	1	1	1	1	1	1	1	1	1	1
REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS	1	1	1	1	0.00035332438848711956	1	1	1	1	0.0012347469655279442	1	1	0.00021550286452720613	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0010516516146924504	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION	1	1	1	1	1	1	1	1	1	0.03533960328414554	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027578006898789642	1	1	1	1	0.034715412995874106	1	1	1	1	0.030471368192868664	1	1	1	1	1	1	1	1	1	0.029883329332542674	1	1	1	1	1	1	1	1	1	1	0.017237449127417648
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_	1	0.010508332221373484	0.0426065314077787	1	1	1	1	0.0035458849804481662	1	0.009956408408311468	0.010221162016297858	1	0.0008338766115506546	0.0426065314077787	1	1	1	1	0.0006470391018408295	1	0.002115315488315117	1	1	0.03387424511871995	0.05764062358639421	1	0.08430473748294909	0.07055074905560288	1	0.009695720619910864	0.001150968969840127	1	1	1	0.06339733439485451	1	8.418750077132664e-05	1	0.0032703572456513896	0.00012721977398932882	1	0.004959602003084096	1	1	0.007755003169222507	0.017455970846184332	0.006066227949107161	1	1	0.00029399001846608375	1	1	1	0.00995191843942711	0.001150968969840127	1
REACTOME_INFECTIOUS_DISEASE	1	1	1	1	1	0.014026819694140436	1	1	1	1	1	1	1	1	1	0.0595319986092514	1	0.09249319232587516	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03965068224884194	1	1	1
REACTOME_INSULIN_PROCESSING	1	1	1	1	1	1	1	1	1	1	0.018989076802000127	1	1	0.010464912485212197	1	1	1	1	1	1	1	1	1	0.008210769088270231	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012672511298297162	1	1	1	1	1	1	0.015691957700262438	0.027563499053141594	0.013253616980583027	1	1	0.03127236093850616	1	1	1	1	1	1
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	1	1	0.024338738637414314	0.008805769655219842	0.0744715521822531	1	1	1	1	0.05235819916820117	0.053603603866001936	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0640728025568359	0.049910396205248175	1	1	1	1	1	1	1	1	0.07213697235595706	1	1	1	1	0.02778989941935961	1	1	0.007358815044622546	0.08600846109757865	1	1	1	1	0.028053186330431523	1	1	1	0.05866589130526756	0.01962691595616939
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	1	1	0.0860802318600502	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	1	1	1	0.006581210897006362	1	1	1	1	1	0.024211028468254847	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_INTERFERON_GAMMA_SIGNALING	1	1	1	0.05188909738839609	0.05733506494052398	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06488950613631517	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08721039082134063
REACTOME_INTRAFLAGELLAR_TRANSPORT	1	1	0.038623614857141275	1	1	1	1	1	1	1	0.0675546822171249	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0013857625738933343	1	1	1	1	0.0042592875599087865	1	1	1	0.09517779920325409	1	1	1	0.018111486742543703	1	1	1	1	0.016435055486393124	1
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	1	1	1	1	1	1	1	0.09607469663418389	1	1	1	1	1	1	1	1	1	1	0.007893203816969452	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009434518587028373	1	0.09000167760358158	0.04820181058392081	1	0.03475048187009755	1	1	1	1	1	1	1	0.058891916013700696	1	1	1	1	0.03739124224278423	1
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	1	1	0.01722216816165123	0.0003454170147205726	0.00929046894697505	1	1	1	1	0.03036355122681611	0.0309081243855146	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023649856334013397	1	0.03540321781200506	0.0023833943821910397	1	0.029822902719984556	1	0.0023167879749291798	1	0.010633766749182483	1	1	0.008967463500627382	0.020789476273788354	0.01434128417734215	1	1	0.0012205668731852803	1	1	0.00010668956260473372	0.004548992662017803	0.021725661965737553	1	1	0.05027122491501901	0.003223696558337208	1	1	1	1	0.0008280877597626191
REACTOME_ION_CHANNEL_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07301131588546272	1	1	1	1	1
REACTOME_ION_HOMEOSTASIS	1	1	1	0.019120376230570058	0.021247161092435407	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06530188808117576	1	1	1	0.02422838344010647	1	1	1	1	1	1	1	0.04238604145223657	1	1	0.056559528301711404	1	1	1	1	1	1	1	1	1	1	0.033238666506823056
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	1	1	0.03993457154893443	0.01979247175095078	1	1	1	1	1	0.0685909716748867	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06743440161648329	1	1	1	1	0.05952976519531816	1	1	1	1	1	1	0.04381624896739911	1	1	1	1	1	1	1	1	1	1	1	1	1	0.034376827906638985
REACTOME_KINESINS	1	1	0.0051975273516823295	1	0.02667410127308778	1	1	0.04259483438245182	1	1	0.012291249836791973	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08069535497235236	1	1	1	1	1	1	0.0001098838693559534	1	0.04044771907487499	1	1	0.0005024708048613213	1	1	0.07007776670062293	0.020886386243149868	1	1	1	0.0035745138263987286	1	1	1	1	0.020682496852396204	1
REACTOME_L1CAM_INTERACTIONS	1	1	1	0.08220374951414922	0.09047111054606816	1	1	1	1	0.06878110081338118	0.07036949927506775	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013275778313463826	1	1	1	1	0.037086863793748814	1	1	1	1	1	1	1	1	1	1	1	1	0.009631159038368975	1
REACTOME_LEISHMANIA_INFECTION	1	1	1	1	1	0.004565707267010666	0.04611661561412839	1	1	1	1	1	1	1	1	0.040576494507841177	0.030335202979920872	0.013679141487244473	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.039056046452610516	0.0373001831255233	1	1	1	1	1
REACTOME_LTC4_CYSLTR_MEDIATED_IL4_PRODUCTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0007471138403125632	1	1	1	0.0018692792878578501	1	1	1	0.0021398431955349517	1	1	1	1	1	1
REACTOME_MAPK6_MAPK4_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.044940944586422726	1
REACTOME_MEMBRANE_TRAFFICKING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06535661263727288	1	1	1	1	1	1	1	1	1	0.02993269142071653	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06594933263029268	0.05653813475390357	1	1	1	1	1	1	1	1	1	1	1	1	0.09771574745950684	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_METABOLISM_OF_CARBOHYDRATES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.021542338483913404	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	1	1	1	1	1	1	1	0.027449126061148132	1	1	0.006357702965365419	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.053016377309158536	0.013135084589374957	0.051179481439869945	1	1	0.0466924972768592	1	1	1	0.026032632199888828	1	1	1	1	1	1	0.07782120106092028	1	1	1	0.013204068553648307	1	1	1	1	1	1
REACTOME_METABOLISM_OF_LIPIDS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07001917401986724	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_METABOLISM_OF_NUCLEOTIDES	1	1	1	1	0.06400509887749473	1	1	1	1	1	1	1	0.04121831791820185	1	1	1	1	1	1	1	1	1	1	0.09002152472633873	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09461978145482741	1	1	1	1	0.09694405230401859	1	1	1	1	1	1	1	1	1	0.02822473969424444	1	1
REACTOME_METABOLISM_OF_STEROIDS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07570235327664987	1	1	1	1	1	1	1	1	1
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	1	1	1	1	1	1	1	1	1	1	0.016803007251042335	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05538514990228094	1	1	1	1	1	1	0.07630633435998135	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	1	1	1	1	1	1	1	1	1	1	1	1	0.06335246595070676	1	1	1	1	1	0.0031155694317277494	1	1	1	1	1	1	1	1	1	1	1	0.07676861123873102	1	1	1	1	1	0.01479291686352513	1	1	0.020069159725451424	1	0.041037025786104686	1	1	1	1	1	1	1	0.04124918928995458	1	1	1	0.04383541541542624	0.010749429583019499	1
REACTOME_MITOTIC_G2_G2_M_PHASES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04839551217319915	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010551245220955074	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07203656644668677	1	1	0.06298750284228594	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05422736927065985	1
REACTOME_MITOTIC_PROMETAPHASE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007893203816969452	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.050191627238013514	1	1	0.04820181058392081	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03739124224278423	1
REACTOME_MUSCLE_CONTRACTION	1	1	1	0.001237127392868631	0.010396291273815805	1	1	1	1	0.022141838317722984	1	1	1	1	1	1	1	1	1	1	1	1	0.08324013470366509	1	0.05146671863643115	1	0.09684833360087985	0.07232657952319455	1	0.07440818931751492	1	0.07027531899072392	1	0.002183365408211624	0.060480197674804836	1	1	1	0.09203779387827604	1	1	0.008074126363136869	1	1	0.0034218512273129775	1	1	1	1	1	1	1	1	1	0.006450180895757662	0.004602143253619406
REACTOME_M_PHASE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.030949150236925238	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NCAM1_INTERACTIONS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03663755941760005	1	1	0.029236473102007166	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07548482266037548	1	1	0.06090720682906703	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS	1	1	7.944179796703921e-05	1	1	1	1	1	1	0.005927389971768227	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002554430346055292	0.004557834495816704	1	0.006972787033296068	0.005705800850528742	1	0.005816104640662401	0.0013195558821466058	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008887370420471719	1	1	1	1	1	1	1	1	0.0013195558821466058	0.002784633039277895
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	1	0.07173095654294648	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005814151059192141	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008769644138549526	0.09056009207162785	0.08756842414869304	1	1	0.07791661314984077	1	1	1	1	1	0.053057328605885856	1	1	1	0.07665419583346522	1	1	1	1	0.05846175016806865	1
REACTOME_NEURONAL_SYSTEM	1	1	0.0005575650044117308	0.005273350139238797	0.00027426670335439773	1	0.0774440325421244	1	1	0.0013497177748987843	0.005031382204981227	0.004250377215067269	0.001995138432965615	0.08727833190293321	1	0.06848514522759297	1	1	0.02999207942852422	1	1	0.0774440325421244	1	0.05686529521900996	0.006820285398923653	1	0.0007149441089674413	0.0011610920993586626	1	0.0012525126315036106	0.06121691996876244	0.000268903324828762	1	1	0.002744389186689178	1	0.00024080083072186564	1	0.005457961532768341	0.033245343943871575	1	6.132447265549956e-06	1	0.02136735643592036	3.2851919797405316e-05	0.0001592070725420225	0.05101679668481718	1	1	0.003425394227244638	0.00039538910287806317	1	1	1	0.01615760524188692	0.005906740310957281
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	1	1	0.006520463965963841	0.0468317713223082	0.010396291273815805	1	1	1	1	0.005359050181059866	0.02297650823341435	0.016777130197783152	0.004344318196111696	1	1	1	1	1	0.008044183815497763	1	1	1	1	1	0.05146671863643115	1	0.0303904551194647	0.07232657952319455	1	0.07440818931751492	1	0.019757004232740294	1	1	0.016169175675420533	1	0.0014681691532684171	1	0.022304914694063926	1	1	3.947023182737652e-06	1	0.09511212152351012	0.015507972540748316	0.014299115521040795	0.04482749152272525	1	1	0.005321327761760308	0.001445588877222237	1	1	1	1	0.09511212152351012
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	1	1	0.034793638959941475	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06955871146667492	0.058029072015930216	1	0.059046968391038845	1	0.057017469097145	1	1	1	1	1	1	0.029132648790221594	1	1	1	1	0.02991655077877242	0.051083507199410016	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NGF_INDEPENDANT_TRKA_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0005712274009768148	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0004143772006763857	1	1	0.001032871375536093	1	1	1	1	1	1
REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	1	1	1	1	0.003733867167959426	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005492558085783528	0.009721775956020529	1	1	0.012123763528032683	1	0.012353833225630328	1	1	1	1	0.010784092429333203	1	0.00360171594659775	0.0003509732254580733	0.005816208360477915	1	1	1	1	0.0059812526671707555	1	0.0011722907954839767	0.008907909903506872	1	1	0.0014279480333991845	1	1	1	1	6.623387795823277e-05	0.0059812526671707555
REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	1	1	1	1	0.004810559185888241	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0046409971303766895	0.010920504530643749	0.007477668582842267	1	1	1	1	1	1	0.023853582641680693	1	1	1	0.027087077035683915	1	1	1	1	0.0036838087979162992	1
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY	1	1	0.07099502680481673	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.003686568836040127	1	1	1	1	0.010977209076509453	1	1	1	1	1	1	1	0.04365408893949174	1	1	1	1	0.031123005113947944	1
REACTOME_OPIOID_SIGNALLING	1	1	0.0948425930709147	1	1	1	1	1	1	0.03327036325939681	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.030862617992787555	1	1	0.02706288185088479	1	1	1	1	1	1	1	1	1	0.026335036450826133	1	1	1	1	1	0.01997589804681177	1	1	1	1	0.08246260190669563
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	1	1	1	1	1	1	1	1	1	1	0.03772129706052674	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04314032341697849	1	1	0.03641099742684806	1	1	1	0.013092789800959292	1	1	1	1	1	1	1	1	1	0.018107641568921307	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_O_LINKED_GLYCOSYLATION	1	1	1	1	1	1	1	1	0.010918658928948166	1	0.05728036727981922	1	1	0.026124304953167754	1	1	1	1	1	1	1	1	1	1	1	1	0.06838214647409468	1	1	1	1	1	1	0.08806264911297357	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	1	1	1	1	1	1	1	1	1	1	1	1	1	0.049567737438820814	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PEPTIDE_HORMONE_METABOLISM	1	1	1	1	1	1	1	1	1	1	0.034094157875797615	1	1	0.015068782696604499	1	1	1	1	1	1	1	1	0.018809791102496698	0.010727585564487496	1	1	1	1	1	1	1	1	1	1	1	0.02894186128395193	1	1	1	1	1	1	1	1	1	0.055901726959691866	0.020898804696070417	1	1	0.06587015553658504	1	1	1	1	1	1
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0011048917921012702	0.07845123196967241	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PHASE_0_RAPID_DEPOLARISATION	1	1	1	0.0005942036405429674	0.01319642166756052	1	1	1	1	0.004249436933469686	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.003911099726162437	1	0.015083570368908727	0.03663755941760005	1	1	1	1	1	1	0.02671419220086846	1	1	0.03593750393995587	1	1	1	1	1	1	1	1	1	1	0.02082707843863585
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS	1	1	1	1	1	1	1	1	1	1	1	1	0.04900805756479287	1	1	1	1	1	1	1	1	1	0.026894140903197195	1	1	1	0.06549476770961804	1	1	1	1	1	1	1	1	0.04107538066721139	1	1	1	0.015270892444023465	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM	1	1	1	1	1	1	1	1	1	0.0031686085941320385	0.003229269296126658	1	1	0.001740357862094033	1	1	1	1	1	1	1	1	0.0002898240903701499	1	0.0024301394423570377	1	1	1	1	1	1	1	1	1	1	0.00046017143199661437	1	0.002121001926548516	0.0014371570891985597	1	1	1	1	1	1	0.004773815455822894	1	1	1	1	1	1	1	1	1	1
REACTOME_PHENYLALANINE_METABOLISM	1	1	1	1	1	1	1	1	1	0.0008864748233342601	0.0009036734220103648	1	1	0.00048359318791546535	1	1	1	1	1	1	1	1	7.962407501482804e-05	1	0.000677650733994728	1	1	1	1	1	1	1	1	1	1	0.00012667959613599233	1	0.0005905529338843252	0.00039863835857101293	1	1	1	1	1	1	0.001343659649563178	1	1	1	1	1	1	1	1	1	1
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	1	1	0.06358170941891783	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PLATELET_HOMEOSTASIS	1	1	1	1	1	1	1	0.07815279540101705	1	0.02963134222074537	0.030371518258132002	1	1	0.087812079665464	1	1	1	1	1	1	1	1	1	1	1	1	0.0366418454822931	1	1	1	1	1	1	1	0.024061530970662215	1	1	1	0.07439029717595047	1	1	0.015307270916120608	1	1	1	1	0.018545036170817153	1	1	1	1	1	1	1	1	0.010682704794378606
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	1	1	0.007655867500916513	1	1	1	1	1	1	1	0.013969176287357166	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00010821383560255526	1	1	1	1	0.00034800952252267425	1	1	1	0.020368846956411057	1	1	1	0.001629833850016471	1	1	1	1	0.0031210947678076417	1
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	1	1	1	1	1	0.00496133162396728	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	1	1	1	1	1	0.017677961242936635	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_POTASSIUM_CHANNELS	1	1	1	0.0007104237240922462	0.009027614554747099	1	1	1	1	0.008573784186117539	0.008864317191728088	1	1	0.021515728137768697	1	1	1	1	1	1	1	1	1	1	0.033270363263569136	1	0.011422216807432717	0.0011496772690873236	1	0.008289564539812444	1	0.0010994867677465159	1	0.010938856656268259	0.03813134978501542	1	0.0008200527889922204	1	0.01667256657867555	1	1	0.00039697617075251657	1	1	8.427114316922335e-06	0.0004706926493719399	1	1	1	0.02178051483536514	0.025695599682274528	1	1	1	0.0061899542697342325	0.0021616005985175546
