	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	DACH1	DPF3	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF853	ZNF883
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	1	1	0.000749812256222282	1	1	1	1	1	1	1	1	0.017431790782346246	1	1	0.01607812690815047	1	1	0.04820658637067299	1	1	1	1	1	1	1	1	0.00638826153430061	1	1	1	0.0001618394513676069	0.001207905632776174	0.012191777776982216	0.015245608150126877	1	1	1	0.03500530191947315	1	1	1	0.007991249211066975	1	1	1	0.002910054974571308	1	0.028357213647804635	1	1	0.03596087868353115	1	1	0.045705444391064054	0.02743070381879309	0.0974908530049956	0.005589465567861329	1	1	0.05482785530564338	1	1	1	1	1	1	1	1
REACTOME_NGF_INDEPENDANT_TRKA_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0005378778804043804	1	1	1	1	1	1	0.0033876339499253616	1	1	1	1	1	1	1	1	1	1	1	0.001321887278100009	1	1	1	1	1	1	1	1	0.001589223171184373	1	0.0019007204049849014	1	1	0.0027483113876214382	1	1	1	1	1	1	1	1
REACTOME_NGF_STIMULATED_TRANSCRIPTION	1	0.01184994372467385	1	0.004245708182610164	0.041075380669889805	1	1	1	1	1	1	0.008397410014264417	1	0.005246813400452521	8.780269402630658e-05	1	1	1	0.013449589647957505	1	1	1	1	1	1	1	1	1	1	1	1	1	0.030798533874911604	0.036462680500098044	1	1	1	0.017353983446141474	1	0.0014448539751542588	1	1	1	0.03321575766123108	0.013237550403520815	0.0757284302171164	1	1	1	1	0.017850802309068436	1	1	1	0.013449589647957505	0.0014305755659166364	1	1	1	0.0004746649681189874	1	1	1	1	0.00012148683762058798	0.000788643621355889	1	1
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	1	1	1	1	1	1	1	1	1	1	1	0.023066361097419996	1	0.007002485795802094	0.06530647424646263	1	1	1	0.00015850451297605428	1	1	1	1	1	1	1	1	1	0.0004733649199261114	1	0.04846422532127348	0.04644086847796802	0.006451045769163222	0.007751841947199911	1	0.01189562337072636	1	0.03793756999599507	1	1	1	0.045242605850180695	0.0007526951741749777	1	0.031492763444520344	0.026820798694457304	1	1	1	1	1	1	1	0.00034448336341819097	0.031838116471734956	0.011323475759602575	1	1	1	0.05260713296534636	1	1	1	1	1	0.023066361097419996	1	1
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07109265239247675	1	1	1	1	1	1	1	1	1	1	1	0.013742651510841086	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03317970551775462	1	1	1	1
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	1	1	0.0019526089253381063	1	1	1	1	1	1	1	1	1	1	1	0.04544670460283551	0.024018327962743724	1	0.006695734520328123	0.021801207607651696	1	1	1	1	1	1	1	0.007727947952786418	1	1	1	0.002827824260339451	0.002643675690440439	0.03912639670507467	0.004340792737982491	1	1	1	0.001922923681784483	1	1	1	0.0025368746687500776	1	1	0.021560495900585397	0.018311545958915487	1	1	1	1	1	1	1	0.031761068388774016	1	0.05664401173359468	1	1	1	0.03640440614384044	1	1	1	1	1	1	1	1
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION_	1	0.027580999526921834	1	0.014635517490623307	0.09036781212487544	1	1	1	1	1	1	0.027886612293471114	1	0.024483490064153512	0.0010531578335121194	1	1	1	0.04325093753312692	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09200543667934846	1	1	1	1	0.05469764387312226	1	0.0051975273516823295	1	1	1	0.07400194334071653	0.0426195354610317	1	1	1	1	1	0.05613135532829672	1	1	1	0.04325093753312692	0.01007006252371645	1	1	1	0.0036330951722710614	1	1	1	1	0.0006903542297401755	0.0041699221202934345	1	1
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	1	1	0.005725578012228505	1	1	1	1	1	1	1	1	0.03156064331779351	1	0.011211614656513325	0.012930969248184931	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.051465588829260334	1	1	1	0.007379176011399036	1	1	0.04287208977150281	1	1	1	1	1	1	1	1	0.06220478372622351	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ONCOGENIC_MAPK_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	0.061465314416761396	1	1	0.0921435957249187	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07912796673256328	1	1	0.08094936974738953	1	1	1	1	0.08677159857823424	1	1	1	1	1	1	1	1	1	0.08796090911326238	1	1	1	1	1	1	1	1	1	1	0.05842728437449696	1	1
REACTOME_OPIOID_SIGNALLING	1	0.05585953669735588	0.009015323018303323	0.04015539026884751	0.03837124214204324	1	1	1	1	1	1	0.07293888714851404	1	0.023668626151740035	0.00031774566872766474	1	1	0.003440373353934323	0.02833271501759904	1	0.01767370761083098	1	1	1	0.04236132347854493	1	0.0044852928413808835	1	1	1	1	0.053752402515917064	0.0050438522079031545	0.08934715135137539	1	0.030862617992787555	0.014544397903355377	0.03826918175845517	1	1	1	7.698977058234746e-05	0.03837124214204324	0.0043244128993494835	1	0.08804052307648669	1	1	0.0019634912387621606	1	0.03955416902875453	1	1	0.013556267045967463	0.0010336379806802354	0.013195421111873884	0.03763588083964109	1	1	0.0008148390105381376	0.054098462625528754	1	0.05063776330683467	1	1	0.0028387564176520774	1	1
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	1	1	1	1	1	1	1	1	1	1	1	1	0.08378957793226971	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_OTHER_INTERLEUKIN_SIGNALING	1	1	0.044940703647451063	1	1	1	1	1	1	1	1	1	1	1	0.0761331836093424	0.041110852696814804	1	1	0.037414569246320584	1	1	1	1	1	1	1	1	1	1	1	0.056710451465756595	0.05436902525316334	1	0.07405206548036047	1	1	1	0.04450872272658413	1	1	1	0.05298154057656801	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09399597633696799	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	1	1	1	1	0.041075380669889805	1	1	1	1	1	1	1	1	1	1	0.09694860076397904	1	1	0.08880147838783392	1	1	1	1	1	1	1	1	1	1	1	1	1	0.030798533874911604	1	1	0.03511897442896483	1	1	1	0.02113376823669688	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022967614987765228	1	1	1	1	1	1	1	1	1	1	1	0.06577162146356141	1	1
REACTOME_O_LINKED_GLYCOSYLATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0970394017518027	1	1	1	1	1	1	1	1	1	1	1	0.03178754352113544	1	1
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06298316672014259	1	1	1
REACTOME_PEPTIDE_HORMONE_METABOLISM	7.112711305701236e-05	1	4.993683032861185e-06	1	1	1	0.00806716646113148	1	1	1	1	1	1.4494358806405039e-05	5.0552294517114404e-06	1.3235260565291895e-07	0.00021015467703333623	0.01843845055426152	0.024215878436987692	1.9016020980089365e-08	1	1	1	1	1	1	0.05764062358748234	1	0.01997589804681177	4.025092784265549e-05	0.0007967245642129805	0.0	0.0005396240131335661	0.0010269542490186634	0.0015094660496385304	0.027578006899316887	0.030862617992787555	1	0.008820689595034792	1	1	1	0.013044295803644967	0.03837124214204324	1	0.005797459223306656	0.02100827653446835	1	1	0.09908210859144884	1	1	1	0.000566532003278164	0.0028893418387151426	0.02833271501759904	4.983631496369156e-07	0.0002661294605188491	0.014450195532340615	1	2.0592489881843257e-05	1	1	0.005616634487811245	0.07063983140992947	1	1	1	1
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.08660067406378436	1	1	1	1	1	0.0030961978374941523	1	1	1	1	1	0.004815934101702224	1	0.035489637888648895	1	1	1	0.0412020218104866	1	0.009886166631761784	1	1	1	1	0.053277786928565773	1	1	0.012699086904436996	0.007358975651748145	0.09984256049509277	1	1	0.032747194065182894	1	0.06259400542887916	1	1	1	1	1	0.011882904464798894	1	1	0.013069867565111304	1	1	1	1	1	1	1	0.05101426402422038	1	1	0.0641356738758323	1	1	1	0.006328737597719014	1	0.023041309370473995	1	1	1	0.06163164453721848	1	1
REACTOME_PHASE_0_RAPID_DEPOLARISATION	1	1	0.0003009403698122082	0.005236956482490562	0.004978278771988087	1	1	1	1	1	1	0.010304860926219628	0.009364846710742558	9.192834114157833e-06	1.2979561404113937e-05	1	0.02796370994993569	1	1	1	1	1	1	1	1	1	0.038769295616478905	1	0.0031874113259557912	1	0.030001087903902213	1	0.006171153419363806	0.0077818373863244306	1	1	0.0236942949758574	1.7537516561194622e-06	1	0.001792646752163285	0.002397496222982576	0.0004590334906322546	0.0003869517569315972	0.003589798330462801	0.00018299282024647479	1	1	0.0013007021335794677	0.025488253726309473	1	0.0029248085055336714	1	0.013657816810213497	0.027886542535112024	0.00018813158908626004	0.0020053063608039823	0.0002863557535183192	1	1	0.0006730840518949233	1	1	1	0.017595607089766485	0.031188480514972472	0.0010467858998378654	1	0.0032994848723908454
REACTOME_PHASE_2_PLATEAU_PHASE	1	1	0.00039107408240179886	1	1	1	1	1	1	1	1	0.0023579375232537503	1	0.07460542296169126	9.478303336873939e-05	0.044297896743985654	0.0004817275081360206	1	0.0403326608140413	1	1	1	1	1	1	1	1	1	1	1	0.007336528862306624	0.05849918455965919	6.407874633940214e-05	0.0011281262248149515	1	1	1	0.0003831974915162739	1	1	1	0.05701451729275908	1.6318524681535607e-06	0.014368687493430121	0.03990099043981199	1	1	0.007269320710218352	0.009472803538248975	1	0.0488681926344634	1	1	0.0005741869608656414	0.003856516233777807	0.001882767089781856	0.004966708782858209	1	1	0.0007593415577792362	1	1	1	0.006463067885228435	1	1	1	0.0011745331987701446
REACTOME_PHASE_3_RAPID_REPOLARISATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009424477985147228	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00913820098286644	1	0.0015448810754833397	1	0.005231087265392453	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0119393409730153	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL	1	1	0.02915223222500951	0.010918658928600555	0.010544984704938365	1	1	1	1	1	1	1	1	0.004585520896780215	0.005315529738930791	0.026609459110154887	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03701993295155259	0.03544853447596108	0.00029299749685562926	0.00037765239977027854	1	0.0003744829894654078	0.00015997952362512002	1	1	0.005252020302655813	1	0.034518789932787675	1	1	1	0.02031100876559566	1	1	0.005524506199539814	1	1	1	1	0.03513752156528782	0.0017187957031943313	1	0.028578910381064304	1	1	0.04024304024034886	1	1	1	1	0.006829383720848847	1	1	1
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS	1	1	1	1	1	1	1	1	1	1	1	1	0.05173604663749154	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4	1	1	1	1	1	1	1	1	1	1	1	1	1	0.029361492334887274	0.03237383089545709	0.016923901571451405	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02370774098973394	0.02267914432155549	0.02778991733959557	0.031434146049621026	1	1	1	1	1	1	1	0.022071308603911488	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04054522919947934	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER	1	0.06958988018378698	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08296038797561134	0.07756000580699063	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PI_3K_CASCADE_FGFR1	1	1	0.03514816714050495	1	1	1	1	1	1	1	1	1	1	0.05472024033055456	0.06010585263234747	0.03211066466897061	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.044521081237657745	0.04265201987434564	0.05189740475093629	0.0584293108663656	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04228192165045641	1	0.07455867019466322	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PI_3K_CASCADE_FGFR4	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05009245752098335	0.05505709227676858	0.02930801608742628	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.040704593438008585	0.03898628506611623	0.047492290334484766	0.053511067101628784	1	1	1	1	1	1	1	0.03796930489935524	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06840408993365876	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING	1	1	1	0.00877931256687181	0.00847716734857229	1	1	1	1	1	1	1	1	1	0.0038366001722379695	0.02153802767094526	1	0.0059784382935379465	0.0012290614849036485	1	1	1	1	1	1	1	0.0002503209577704446	1	1	1	0.03006745148744716	0.028777085303825167	0.0030386694696235006	1	1	1	0.004100604859964663	1	1	1	1	0.0021383637396230615	0.00847716734857229	0.0067667252911005615	1	1	1	1	0.004427467953316722	1	1	1	1	0.028521812969240612	1	0.05106059986417888	1	1	1	0.0027165715828799675	1	1	1	1	1	1	1	1
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	1	1	1	0.012065766815611445	0.011653991517734164	1	1	1	1	1	1	1	1	1	0.0061663622921239725	0.02930801608742628	1	0.008240989166384605	0.002003212054337289	1	1	1	1	1	1	1	0.0004129250430447984	1	1	1	0.040704593438008585	0.03898628506611623	0.004900331799303048	1	1	1	0.005666048789602973	1	1	1	1	0.0034641552782060936	0.011653991517734164	0.009319240865527378	1	1	1	1	0.006114943638721004	1	1	1	1	0.0386461167326162	1	0.06840408993365876	1	1	1	0.004387535727834457	1	1	1	1	1	1	1	1
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	1	0.09887200373288119	0.07817037907215363	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01308571452164009	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06861303759216342	1	1	1	1	1	1	1	0.07477806474878901	1	1	1	1	1	1	0.03769884696629566	1	0.06286767652234992	1	1
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION_	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03384547880595423	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03321575766123108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015284577145687206	1	1	1	1
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	1	1	1	1	1	1	1	1	1	1	1	0.03620079050291458	1	0.09078548545982368	0.01584507442305294	1	1	1	0.04957498688908113	1	1	1	1	1	1	1	1	1	1	1	1	0.07150146435984628	0.012703975702040293	1	1	1	0.010946997274139836	0.05878168239600701	1	1	1	0.06971677416460587	0.022214538971302655	1	1	1	1	1	1	1	0.05990173212925631	1	1	0.07090487308057847	1	1	0.05822449127744056	1	1	0.0806470904222053	1	1	1	1	1	0.03620079050291458	1	1
REACTOME_PLATELET_HOMEOSTASIS	1	1	1	1	1	1	1	1	1	1	1	0.06549626690326282	1	0.0009327146421591603	0.006011644305099595	1	1	1	0.004904909263070967	1	1	1	1	1	1	1	1	1	0.022767018978152254	1	0.05033110266085994	1	0.0007835653996118852	0.0055692409191265835	1	0.027469316953392386	0.08585235715998452	0.007310234018069961	0.027891594420563104	1	1	0.04482749152369392	0.005563064707933552	1	0.024016361364930572	0.003304869612861139	1	1	0.09177152348979467	1	0.007638964235302637	1	1	0.011291554946383897	0.09805621698016698	0.010696136248876886	0.007149640483585573	1	1	0.057711949586941924	1	1	1	0.008360821160307008	1	0.013816592081230095	1	1
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01247505795394821	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012233346619528573	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	1	1	1	1	1	1	1	1	1	1	1	0.08074170135915237	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007755003171745378	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.060316401473360926	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	1	1	1	1	1	0.08550471066804	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06954402901002155	1	1	1	1	1	1	1
REACTOME_POTASSIUM_CHANNELS	1	0.07078006909578316	1.9334746834687166e-06	1.326228016296227e-11	1.6837792438106902e-07	1	1	1	1	1	1	0.09954009736637859	0.00549405100917888	3.30774296841696e-11	9.069925033244886e-09	1.0197129709288433e-05	0.0004450574656807982	0.005563450062822106	6.69857307189492e-06	1	1	1	1	1	1	0.07299183858648695	9.216756603480647e-07	0.025695599682274528	0.0007923014182181776	1	8.131170465830451e-07	3.520013906677111e-05	3.1544654666149086e-09	2.4867108372461644e-11	1	5.21436271938569e-09	1.844302134679232e-06	2.1572972852546002e-08	1	1.2717806252560138e-07	1	0.00019885188296686618	0.00161454796433258	0.00010860219042996277	7.431548232350593e-08	3.127885176756884e-06	0.038819946229532	9.419166152602187e-07	2.4083718254130915e-06	1	2.3346058908302325e-07	1	1	4.809434307917471e-06	6.556264420254365e-10	3.091271683075547e-11	2.029559731386854e-08	1	1	1.2780438305437514e-06	0.0008791147038669234	1	0.06428273953356045	0.00013894308455464355	0.0005844517291828666	1.5950364073979983e-06	1	0.018647203870928997
REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING	1	1	0.010097114684384012	1	1	1	1	1	1	1	1	0.005932483238973774	0.0006407066553061336	3.131531267253074e-05	3.85400092749455e-05	0.00036754188311727276	0.0020224489427299597	1	0.008309849203381847	1	1	1	1	1	1	1	1	1	1	1	1.9915002115178382e-05	1	0.000797073146859395	3.619878451255332e-05	1	1	1	0.009993667028217357	1	1	1	0.0005557990501295906	1.389356060421676e-06	0.002816171819799984	1	0.006943388060948963	1	0.0013961351508731124	1	1	1.2170194453431371e-05	1	0.0009489963249715849	3.8700257776191904e-07	0.00031557321960185014	0.0014456790214932846	0.00041157737707786524	1	1	0.014138139605389122	1	1	0.0008503261792655037	1	1	1	1	1
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS	1	1	0.0030847770231747784	1	1	1	1	1	1	1	1	1	1	0.05472024033055456	0.007093868934220371	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05189740475093629	0.0584293108663656	1	1	1	1	1	1	1	1	1	1	1	0.02456788360498474	1	1	1	1	0.03549243131949231	1	1	1	1	0.009935577535023166	0.03446366413520152	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	1	1	0.02915223222500951	1	1	1	1	1	1	1	1	1	1	0.045615548791444915	0.050168019292587074	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04323309447601131	0.04874985572300783	1	1	1	1	1	1	1	1	1	1	1	0.02031100876559566	1	1	1	1	0.02944064544155134	1	1	1	1	0.06242892083264773	0.028578910381064304	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PROTEIN_FOLDING	1	1	0.014930308682980509	1	1	1	1	1	1	1	1	0.09737023231197484	1	1	0.045684580853577184	1	1	1	1	1	1	1	1	1	1	1	0.040222481977174374	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07440818931598014	1	0.039204656297513574	1	1	1	1	1	1	0.05783105499208452	1	1	1	1	0.06989247087841055	0.05513622024049025	1	1	0.09430205025690719	0.0674344016170414	1	1	0.01328122899469597	1	0.09737023231197484	1	1
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025407460095716483	1	1	1	1	1	1	1	1	1	0.03984029890319907	1	1	1	1	1	0.05211780178339398	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09931507044170407	1	1	0.07399874615086621	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06732240333154316	1	1
REACTOME_PTEN_REGULATION	1	0.021114591001317518	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RAB_GERANYLGERANYLATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07397083427687345	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0829151688895039	1	1	1	0.08696962154988419	1	1	1	1	1	1	0.016525158593595823	0.08256299214376839	1	1	1	0.004548877276799201	1	1	0.013744327442984594	1	1	0.08199638072393256	1	1	1	1	1	1	0.03000027591233434	1	1	1	1	1	1	1
REACTOME_RAP1_SIGNALLING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006119876338616437	1	1	1	1	0.025653753334650364	1	1	1	0.006364546084599909	1	1	1	1	1	1	0.007520147268306743	1	1	1	1	1	1	1	0.021243236636136476	1	1	0.025424937265813075	1	0.045690322512493275	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR	1	1	0.032094510936715226	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03898628506611623	1	1	1	1	1	1	1	0.005813916076151671	1	0.03796930489935524	1	1	1	1	1	1	1	1	0.002712428582258619	1	1	0.0386461167326162	0.026626136776552345	1	1	1	1	1	1	1	1	1	1	0.019239289371930757	1	1
REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY	1	1	0.008338504090869114	1	1	1	1	1	1	1	1	1	1	0.01335271135861349	0.014770113696544573	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008252660892536956	1	1	1	0.009953007637098832	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RECYCLING_PATHWAY_OF_L1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05122404845470685	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.050295238521222085	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	1	0.013657816810213497	0.021440639592273936	1	1	0.000437762992453683	1	1	0.0007542064376730995	1	1	1	0.009364846710742558	0.006845311407410959	0.0011652002716007193	1	1	0.033869455471041254	1	1	1	1	1	1	1	1	1	0.00013939074201019253	1	1	0.030001087903902213	0.028233183527789585	0.0008046737659298531	0.04398047633835511	1	1.537911737614639e-05	1	0.0028142063608875834	1	0.001792646752163285	1	1	0.046976048080070165	1	0.09969735370343602	1	1	1	1	1	2.641469004072139e-05	1	1	0.027886542535112024	1	1	0.0027599993068192497	1	1	0.005371664122695741	1	1	1	1	1	0.07486505518579856	1	1
REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION	1	1	0.03514816714050495	1	1	1	1	1	1	1	1	1	1	0.05472024033055456	1	0.03211066466897061	1	1	0.029185177552423225	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05189740475093629	1	1	1	1	1	1	0.006402063985100792	1	0.041545475049548086	1	1	1	0.02456788360498474	1	1	1	1	1	1	1	1	0.029185177552423225	0.07455867019466322	1	1	1	0.04835028275235087	1	1	1	1	1	1	1	1
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	1	1	0.03514816714050495	1	1	1	1	1	1	1	1	1	1	0.006128520776400803	0.0006013224573263587	1	1	0.009067885697153	0.029185177552423225	1	1	1	1	1	1	1	1	1	1	1	0.004447959297663062	0.04265201987434564	0.005643703361120411	0.006787751217698812	1	0.0005083732401166552	1	0.0030383913852907174	1	1	1	1	1	1	0.028867190212383265	1	1	1	1	1	0.00019740439166060497	1	1	0.04228192165045641	1	1	0.00018558076222741082	1	1	0.005055658230313176	1	1	1	1	1	1	1	1
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS	1	1	1	1	1	5.1610011639890985e-06	1	1	8.941603896417405e-06	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5.669600747071346e-05	1	1	1	0.0023957261907483485	0.002971054052110511	1	1	1.542290295475368e-08	1	0.001921087195878024	1	0.0003236037685502291	1	1	1	1	1	1	1	1	1	1	1.972305132547092e-07	1	1	1	1	1	1	1	1	0.0027483113876214382	1	1	1	1	1	1	1	1
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07578001236939769	1	1	0.08937704521267964	1	1	1	1	1	1	1	1	1	1	1	1	1	1
