	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CBX2	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF117	ZNF382	ZNF492	ZNF519	ZNF788	ZNF846	ZNF853	ZNF883
GO_PLATELET_ACTIVATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
GO_PLATELET_DENSE_GRANULE	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0
GO_PLATELET_DENSE_GRANULE_MEMBRANE	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0
GO_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_PML_BODY	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_POINTED_END_ACTIN_FILAMENT_CAPPING	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0
GO_POLYMERIC_CYTOSKELETAL_FIBER	0	7	20	0	12	2	0	0	0	0	0	0	0	13	0	25	25	15	8	13	18	0	4	0	0	0	6	0	11	0	10	0	24	21	22	24	0	9	0	0	6	0	0	18	0	9	0	13	6	10	8	2	24	2	0	16	16	29	18	0	0	25	0	0	0	0	11	10	0	17	0	4
GO_POLYSACCHARIDE_BINDING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_PONS_DEVELOPMENT	0	0	0	2	2	0	0	0	0	0	0	0	0	2	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	2	0	0	0	2	0	0	0	0	0	2	0	3	0	0
GO_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	0	0	0	3	2	0	0	0	0	0	0	0	0	4	0	3	4	3	0	2	0	0	0	0	0	0	0	0	4	0	2	0	4	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	3	3	5	0	0	0	4	0	2	0	0	0	2	0	0	0	0
GO_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	0	0	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	3	3	0	0	0	0	0	3	0	2	0	0	0	2	0	0	0	0	3	0	2	3	2	5	2	2	0	2	0	0	0	0	2	0	0	2	0	0
GO_POSITIVE_REGULATION_OF_AMINE_TRANSPORT	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	3	0	0	2	3	0	2	0	0	0	0	0	0	0	2	3	3	0	0	4	0	0	0	2	0	0	0	4	2	0	2	0	0	0	0	0	0	0	2	0	0	4	2	0	0	6	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_AMYLOID_BETA_FORMATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_ANION_TRANSPORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	0	2	6	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_AXONOGENESIS	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	2	0	0	5	0	3	5	0	0	2	0	0	4	0	0	0	4	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_AXON_EXTENSION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_BEHAVIOR	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2	2	3	3	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	3	0	0	4	0	0	0	0	0	2	0	0	0	0
GO_POSITIVE_REGULATION_OF_BINDING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_BIOMINERALIZATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_BLOOD_CIRCULATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_BLOOD_PRESSURE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	2	0	0
GO_POSITIVE_REGULATION_OF_BLOOD_VESSEL_DIAMETER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	2	0	0	0	0	3	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_BONE_MINERALIZATION	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	2	2	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	2	3	4	0	2	0	0	0	0	0	3	0	3	2	2	2	0	0	0	2	0	0	2	0	3	0	0	0	3	0	0	0	0	0	2	0	0	0	0
GO_POSITIVE_REGULATION_OF_CALCIUM_ION_IMPORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	5	6	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	4	4	5	0	0	0	0	0	0	0	0	4	3	2	4	0	0	2	2	0	4	0	0	5	3	5	3	0	0	0	0	0	0	0	0	0	0	3	0	0
GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	5	6	0	2	0	2	0	0	0	0	0	0	0	2	0	0	0	4	4	5	3	0	0	0	2	0	0	0	4	3	2	4	2	0	2	2	0	4	0	0	5	3	5	3	0	0	3	0	0	0	0	0	0	0	3	0	0
GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	2	0	0	0	0	0	0	2	0	0	0	0	0	5	0	6	8	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	5	0	6	0	0	0	0	0	0	3	0	8	3	0	7	0	0	0	0	0	5	0	2	7	0	6	5	0	0	5	0	2	0	0	0	0	0	6	0	0
GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	2	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	2	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	14	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	13	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_CATECHOLAMINE_SECRETION	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	0	0	2	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	2	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY	0	0	4	3	3	0	0	0	0	0	0	0	0	5	0	5	8	3	3	2	0	0	0	0	0	0	0	0	2	0	2	0	5	5	8	6	0	0	2	5	0	4	0	6	4	3	7	0	0	3	3	0	7	0	0	8	6	7	4	0	0	6	0	0	0	0	2	3	0	6	0	0
GO_POSITIVE_REGULATION_OF_CELLULAR_BIOSYNTHETIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT	0	0	14	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	13	4	0	0	0	0	0	0	6	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	0	0	22	16	14	0	0	0	0	0	0	0	0	0	0	28	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	23	0	13	0	26	0	0	0	0	0	0	0	0	23	0	0	0	21	0	0	0	0	0	0	8	0	0	0	0	0	18	0	5
GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_CELL_ACTIVATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_CELL_ADHESION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_CELL_CYCLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_CELL_CYCLE_ARREST	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_CELL_DEATH	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT	0	0	15	9	8	2	0	0	0	0	0	0	0	0	5	18	15	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	5	11	6	14	0	8	3	17	0	0	13	0	4	0	0	0	15	0	5	0	14	0	13	0	0	15	0	7	0	0	0	0	0	11	0	0
GO_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	13	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_CELL_DIVISION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_CELL_GROWTH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0
GO_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	5	0	0	0	3	0	8	3	0	0	7	0	3	5	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	10	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
GO_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	0	0	13	9	9	0	0	0	0	0	0	0	0	8	0	18	16	9	5	0	9	0	0	0	0	0	0	0	0	0	7	4	11	14	0	13	3	8	7	14	0	8	0	17	0	0	10	0	0	0	0	0	14	0	0	0	12	15	12	0	0	14	0	6	0	0	0	0	0	11	0	3
GO_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_CILIUM_ASSEMBLY	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	3	3	3	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_CIRCADIAN_RHYTHM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_CORTICOSTEROID_HORMONE_SECRETION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_CORTICOTROPIN_SECRETION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0	0	0	2	2	0	0	0	0	0	0	0	0	2	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	2	3	0	0	0	0	0	0	0	0	0	2	0	2	0	0
GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	7	9	0	0	4	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	9	6	0	0	0	0	0	0	0	3	0	0	0	0	2
GO_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_DENDRITE_DEVELOPMENT	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
GO_POSITIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
GO_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT	0	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
GO_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_POSITIVE_REGULATION_OF_DEPHOSPHORYLATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
