	ARNT2	ARX	ASCL1	ASCL2	ATOH8	DACH1	E2F7	EBF3	ETV1	FEV	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	INSM1	ISL1	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU5F1	PROX1	RFX6	SETBP1	SIX2	SMAD9	SOX4	SPIB	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	1	1	1	1	1	1	1	1	0.0540984626266523	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04381624896739911	1	1	1	1	1	1	0.034376827906638985	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_KINESINS	1	0.03133073862622371	1	0.024028775844861183	1	1	1	1	1	0.0051975273516823295	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07799559965837588	1	1	1	1	1	1	0.00038509696809840843	1	1	1	1	0.00030149706501769735	1	1	0.055129710394081544	0.06369909172730148	1	0.008813099559289661	1	1	1	1	1	1
REACTOME_L1CAM_INTERACTIONS	1	1	1	0.08220374951414922	1	1	1	1	0.049694265014643246	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0028017070717961667	1	1	1	1	0.026376318703609014	1	1	1	1	1	0.05243671034666664	1	1	1	1	1	1
REACTOME_LEISHMANIA_INFECTION	1	1	1	1	0.0037157632278715935	0.04611661561412839	1	1	1	1	1	1	1	1	0.03531067573655455	0.02132250150860071	0.013679141487244473	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02890082499624591	1	1	1	1	1
REACTOME_MAPK6_MAPK4_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08721039082134063	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_MEMBRANE_TRAFFICKING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06535661263727288	1	1	1	1	1	1	1	1	0.02993269142071653	1	1	1	1	1	1	1	0.05802840458122471	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04381565740286697	1	1	1	1	1	1	1	1	1	0.05083213315727342	1	1	1	1	0.08650345223195632	1	0.0582188564414956	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_METABOLISM_OF_CARBOHYDRATES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018695596224294064	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	1	1	1	1	1	1	1	1	1	0.031123005110379687	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.051179481439869945	0.012107751808770661	0.0466924972768592	1	1	0.03419447301222622	1	1	1	0.016435055487141303	1	1	1	1	1	1	0.04151439580402694	1	0.044074654101312616	1	1	1	1	1	1
REACTOME_METABOLISM_OF_NUCLEOTIDES	1	1	1	0.05797531316410254	1	1	1	1	1	1	1	0.023871608803935906	1	1	1	1	1	1	1	1	1	1	0.054073316469024246	1	1	1	1	1	1	1	1	1	1	1	1	1	0.061972207247122935	1	1	1	1	0.03612053239095858	1	1	0.09231214636214835	1	1	1	1	1	1	1
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	1	1	1	1	1	1	1	1	1	0.02350557542178222	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.047456640814210416	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0031155694317277494	1	1	1	1	1	1	1	1	1	1	0.07129991352439946	1	1	1	1	1	0.003141761745871663	1	0.09391685226523783	1	1	0.029263636875515475	1	1	1	1	1	0.011602264923852856	1	1	1	1	1	1
REACTOME_MITOTIC_G2_G2_M_PHASES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011278361055452102	1	1	1	1	0.08991259415021147	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010551245220955074	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017549785141478647	1	1	1	1	1	1	1	1	1	1	0.08270949165609809	1	1	1	1	1	1
REACTOME_MITOTIC_PROMETAPHASE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007893203816969452	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011740520789246034	1	1	1	1	0.09301748500055063	1	1	1	1	1	0.05339396486414649	1	1	1	1	1	1
REACTOME_MUSCLE_CONTRACTION	1	1	0.010023649392430167	0.008554092690292503	1	1	1	1	0.05146671863643115	1	1	1	1	1	1	1	1	1	1	1	1	0.03119874134703471	1	0.02678243423321447	0.05678015136711689	0.033085227070302925	1	0.07027531899072392	1	0.060480197674804836	1	0.008554092690292503	1	1	1	1	0.051407080120820625	1	1	0.02337780993915517	1	1	0.03870019226913146	1	1	1	1	1	1	1	0.0008639604972869863	1
REACTOME_M_PHASE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.030949150236925238	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0733556821372533	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NCAM1_INTERACTIONS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02671419220086846	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.055878391490714385	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS	1	3.9094839514142166e-05	1	1	1	1	1	1	0.004557834495816704	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.003024278470761921	0.0048589548201855015	1	1	0.005596480673380255	0.0012123528068231915	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004459471383223779	1	1	1	1	1	1	1	0.0006237754295018716
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	0.02901639090468866	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005814151059192141	1	1	1	1	1	0.040847140603245236	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08664763127545472	1	1	0.06849649035908101	0.04164033274568313	1	1	1	1	1	1	1	1
REACTOME_NEURONAL_SYSTEM	1	0.0024780415568658176	0.0018108107117416061	0.0001838532226523526	1	0.0774440325421244	1	0.06848514522759297	0.00046753779633368353	0.0024123739000009303	0.02957235947218373	0.07605121381080726	0.03478833157579908	1	0.059900513215416895	1	1	0.02999207942852422	1	1	0.051723196584320896	1	1	0.007418941652246325	0.0001405316621345687	0.010549595885522955	1	0.0010751945356910486	0.05383473039330833	0.002744389186689178	1	1	0.0033316054982752696	1	0.002462320556948061	0.005425402710235172	0.006352302949192201	0.06848514522759297	1	5.625685114196699e-05	1	1	7.9736226281657e-06	0.006381944238398329	1	0.0022009226199970477	0.00022424659475661635	1	1	1	0.054935427336101794	0.0818130907977378
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	1	0.0663651605700818	0.010023649392430167	0.008554092690292503	1	1	1	1	0.0027534683981155217	0.006520463965963841	0.0452426058514408	1	1	1	1	1	1	0.008044183815497763	1	1	1	1	1	0.02678243423321447	0.01486509372514333	1	1	0.07027531899072392	1	0.016169175675420533	1	1	0.03582876492887954	1	0.0012802952173653903	1	0.051407080120820625	1	1	1.2222294977881631e-05	1	1	0.0089399357478952	0.04975905542024195	0.08900592957351094	0.000565231636083352	0.0009901174664801449	1	1	1	1	0.09266155884060767
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	1	0.022467587937372135	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05011771277035815	1	1	0.057017469097145	1	0.05205603625470112	1	1	1	1	1	1	0.018432740028101913	1	1	1	1	1	0.039957191543907755	1	1	1	1	1	1	1	1	1
REACTOME_NEUTROPHIL_DEGRANULATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025834800301692162	1	1
REACTOME_NGF_INDEPENDANT_TRKA_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00025897058497736936	1	1	1	1	1	1	1
REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	1	1	1	0.0033441694125915244	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01189562337072636	1	1	1	1	0.007748087452039365	1	1	1	1	1	1	1	1	1	1	0.009515290669942278	0.0056533078844122064	0.010140744351179287	1	1	1	1	0.0009766647089666236	1
REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	1	1	1	0.004310428474427419	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01219699216686565	1	0.01299291814221648	1	1	1	1	1	1
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY	1	1	1	1	1	1	1	1	1	0.07099502680481673	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000734513385191371	1	1	1	1	0.0076189923492033795	1	1	1	1	1	0.015977049755644623	1	1	1	1	1	1
REACTOME_OPIOID_SIGNALLING	1	1	1	1	1	1	1	1	0.02353097165411122	0.0948425930709147	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09908210859144884	1	1	1	0.02706288185088479	1	1	0.017272556236856973	1	1	1	1	1	1	0.08246260190669563	1	1	0.01843845055426152	1	0.07845654212971098	1	0.016568104983024412	1	1	1	1	1
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03159536735948687	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03074446201258274	1	1	0.03511897442896483	1	1	1	0.010279193414593046	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_O_LINKED_GLYCOSYLATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04357005796720359	1	1	1	1	1	1	0.07084089964565887	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PEPTIDE_HORMONE_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	0.0025245542762305506	1	1	1	1	1	1	1	1	1	0.00476875911215513	1	1	0.09908210859144884	1	1	1	1	1	1	1	0.00887706339049954	1	0.02624110364023413	1	1	1	1	1	1	1	1	0.011168221490524877	1	1	1	1	1	1	1
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02899066003355666	0.03845862088282792	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PHASE_0_RAPID_DEPOLARISATION	1	1	0.0038011667305305474	0.01185446163036552	1	1	1	1	0.00290475140469848	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0033849240853047746	1	0.01185446163036552	1	1	1	1	1	1	1	0.02082707843863585	1	1	0.02796370994993569	1	1	1	1	1	1	1	1	1
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS	1	0.08786203781909374	1	1	1	1	0.05316580816757854	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06407731630936797	1	1	1	1	1	1	1	1	1	1	0.01281188847208281	1	1	1	0.005764444849940986	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM	1	1	1	1	1	1	1	1	1	0.001740357862094033	1	1	0.0004841707477752921	1	1	1	1	1	1	1	1	1	1	0.0016069841033675702	1	1	1	1	1	1	1	1	1	1	1	0.0004139717566201684	0.0008826295445206744	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PHENYLALANINE_METABOLISM	1	1	1	1	1	1	1	1	1	0.00048359318791546535	1	1	0.00013331999488996882	1	1	1	1	1	1	1	1	1	1	0.00044619492065345323	1	1	1	1	1	1	1	1	1	1	1	0.0001139038729034425	0.00024389885072184647	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PLATELET_HOMEOSTASIS	1	1	1	1	1	1	1	1	0.020898804698197604	0.087812079665464	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022767018978152254	0.09177152348979467	1	1	1	1	1	1	0.09578262515714087	1	1	1	1	1	1	0.07626404988651636	1	1	1	1	0.07253180960522121	1	1	1	1	1	1	1
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	1	1	1	1	1	1	1	1	1	0.007655867500916513	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.0130068263402023e-05	1	1	1	1	0.0002345144256080678	1	1	1	1	1	0.0005247247407186295	1	1	1	1	1	1
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	1	1	1	1	0.004319770598398387	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	1	1	1	1	0.05686172207859008	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_POTASSIUM_CHANNELS	1	0.07975841814262308	0.0014554577495635712	0.007733677933389638	1	1	1	1	0.005350451012574031	0.021515728137768697	1	1	0.003698587139421061	1	1	1	1	1	1	1	1	1	1	0.019355718490056795	0.006006304936135631	0.0003529268678360564	1	0.0077398436112420255	1	0.006472057797866415	1	1	0.02459304531879014	1	1	0.03364771911715181	0.0664250314162893	1	1	0.0021616005985175546	1	1	3.378514505603114e-06	0.03233969953754068	0.09868482331847095	1	0.021352895788486426	1	1	1	0.0013122910846627978	0.0272163044056406
REACTOME_PROTEIN_FOLDING	1	0.011152402048557164	1	1	1	1	0.047223898963286604	1	0.03245716191659587	0.00029883254888052324	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04912739630932972	0.03720923446918056	1	1	0.02397908595287701	1	0.0017214879207991807	0.03305180782135686	1	1	1	0.0002030601960768541	1	1	0.0037082293630332774	1	0.015626309884969047	7.658258531295647e-05	0.020966537754033898	1	1	1	1	0.026729088308119375
REACTOME_RAB_GERANYLGERANYLATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08696962154988419	1	1	1	1	1	1	1	1	1	1	1	0.046557448794992684	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015416828112927106	1	1	1	1	0.06874065292909626	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0014032550181571901	1	1	1	1	0.013969284607639909	1	1	1	1	1	0.02863527024051915	1	1	1	1	1	1
REACTOME_RECYCLING_PATHWAY_OF_L1	1	1	1	1	1	1	1	1	1	0.03232844289098291	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00020093371247598135	1	1	1	1	0.0022107034721694507	1	1	1	1	1	0.004790323367363736	1	1	1	1	1	1
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	1	1	1	1	0.0008781332786860219	0.0010111879710505978	1	0.0008781332786860219	1	1	1	1	1	1	1	1	1	1	1	1	0.000639464385159938	1	1	0.02252878558255922	0.03524277515908114	1	1	0.0002784409145514255	1	0.0033849240853047746	1	0.0005942036405429674	1	1	1	1	1	1	1	2.652054980956109e-06	1	1	0.02796370994993569	0.03251791724231845	1	1	1	1	1	1	1	0.0001529908027813054
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010867422702595553	1	0.009849522810491007	1	1	1	1	1	1	1	1	1	0.00017746172040356	1	1	0.007417440316286994	1	1	1	1	1	1	1	1	0.0012358989552022637
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS	1	1	1	1	1.043031587688592e-05	1.203314335074257e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7.567150993370575e-06	1	1	0.00029853283780756357	0.0004844923535723966	1	1	1.542290295475368e-08	1	0.000505516720185728	1	0.00015111088252395266	1	1	1	1	1	1	1	3.614996413325855e-09	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS_	1	0.018780159206309488	1	1	1	1	1	1	0.05275337779248468	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08013696942437054	0.03128030037285923	0.011401175877672642	0.000824406769036834	1	0.0024962237269681165	0.06934463625776899	0.001993742632351192	0.006382773897238514	1	0.03943227477654787	1	1	1	1	1	1	1	1	0.05417420316455668	1	1	1	1	1	1	1	1	1	1
REACTOME_REGULATION_OF_INSULIN_SECRETION	1	0.005335621659965373	0.0006495916087939646	0.03780053783859372	1	1	1	1	0.016149380530117496	0.010247735939819869	1	1	1	1	1	1	1	1	1	1	1	1	0.035185283521583344	1	0.01761589670594621	0.010997008083191373	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008183248301694812	1	1	0.0013927178040787913	1	0.061157930153050266	1	0.012626156595993532	1	1	1	0.011800186612799912	0.016172555418825008
REACTOME_REGULATION_OF_KIT_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00576123070458745	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017646472797243296	1	1	1	1	0.07779913776809755	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_REPRODUCTION	0.03516829842748814	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.050703744445138144
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0031155694317277494	1	1	1	1	1	1	1	1	1	1	0.07129991352439946	1	1	1	1	1	0.003141761745871663	1	0.09391685226523783	1	1	0.029263636875515475	1	1	1	1	1	0.011602264923852856	1	1	1	1	1	1
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.003830414400100568	1	1	1	1	1	1	1	1	1	1	0.08547408824935487	1	1	1	1	1	0.004225431527685397	1	1	1	1	0.03820236325293158	1	1	1	1	1	0.01651623081521636	1	1	1	1	1	1
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS	1	1	1	1	1	1	1	1	1	0.014516734829335465	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5.557630773678213e-05	1	1	1	1	0.0006347313265071541	1	1	1	1	1	0.001404452672990275	1	1	1	1	1	1
REACTOME_RHO_GTPASE_EFFECTORS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.039202011920786206	1	1	0.01929792859146151	1	0.028545915512729114	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.039694236457949894	1	1	1	1	1	1	0.07442467166343492	1	1	1	0.07582547498213221	1	1	0.008442095852394083	1	1	1
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013887851403207585	1	1	1	1	1
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III	1	1	1	1	1	1	1	1	1	0.014516734829335465	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5.557630773678213e-05	1	1	1	1	0.0006347313265071541	1	1	1	1	1	0.001404452672990275	1	1	1	1	1	1
REACTOME_SELECTIVE_AUTOPHAGY	1	1	1	1	1	1	1	1	1	0.08094936974738953	1	1	1	1	1	1	1	0.0013345137258028439	1	1	1	1	1	1	1	1	1	1	0.03308504287680447	1	1	1	1	1	0.000916529943665978	1	0.04431701622891715	1	1	0.009384079184525773	1	1	0.0921435957249187	1	0.06676265811536108	0.0025549313330486267	1	1	1	1	1	1
REACTOME_SEMAPHORIN_INTERACTIONS	0.007514869801626078	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0692804420476607	1	1	1	1	1	1	1	1
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0070152063566060185	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009956579965070711	1	1	1	1	0.08087177974201065	1	1	1	1	1	0.04442914971537659	1	1	1	1	1	1
REACTOME_SIGNALING_BY_GPCR	1	1	0.04076643999857332	1	1	1	1	1	0.05769947147059917	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08768030139933591	1	1	1	0.08158273018562723	1	1	0.05239379519795284	1	1	1	1	1	1	0.04637492641892138	1	1	1	1	1	0.06660486142963429	1	1	0.09457938585886905	1	1	1
REACTOME_SIGNALING_BY_HEDGEHOG	1	1	1	1	1	1	1	0.010676152152734542	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0051229502675094185	1	1	1	1	0.04534625743633236	1	1	1	1	1	0.02072010644261424	1	1	1	1	1	1
REACTOME_SIGNALING_BY_INTERLEUKINS	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05456488061716924	1	0.04568037142491699	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_MET	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04143287259627326	1	1	1	1	1	1	0.09934362121093598	1	1	1	1	1	1	1	1
REACTOME_SIGNALING_BY_NOTCH	1	1	1	0.07332003341459115	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09599219223130062	1
REACTOME_SIGNALING_BY_NOTCH1	1	1	1	0.0030707487131712563	1	1	0.026286633960438843	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09582388602789083	1	1	1	1	1	1	1	0.07409187572988318	1	1	1	0.036793472738404276	1	1	0.05866097729533393	1	1	0.0773198263396162	0.08895514786293801	1	0.01487951984682001	1	1	1	1	1	0.01463666058745794
REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER	1	1	1	0.0015471140403149342	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004459471383223779	1	0.004757578341407109	1	1	1	1	1	1
REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER	1	1	1	0.001527811105762611	1	1	0.016648780348922698	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06297062267154141	1	1	1	1	1	1	1	0.048212864413672896	1	1	1	0.023467768639911957	1	1	0.03788104172503359	1	1	0.050389918945693335	0.05828089089823152	1	0.007669833309108309	1	1	1	1	1	0.0091829590920528
REACTOME_SIGNALING_BY_NOTCH1_T_7_9_NOTCH1_M1580_K2555_TRANSLOCATION_MUTANT	1	1	1	0.00031573316931432505	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0009237466883886825	1	0.0009866873567384582	1	1	1	1	1	1
REACTOME_SIGNALING_BY_NOTCH2	1	1	1	0.007435445721492018	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02576557199477547	1	1	1	1	0.01696539395639518	1	1	1	1	1	1	1	1	1	1	0.02073316066192543	0.012459921137886187	0.0220600179141881	1	1	1	1	0.002200418704529583	1
REACTOME_SIGNALING_BY_NOTCH3	1	1	1	0.0009352862250149307	1	1	0.012075961254941925	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04664323171339335	1	1	1	1	1	1	1	0.0355119801331093	1	1	1	0.017089982488894262	1	1	0.027780700156711968	1	1	0.03714772444979775	0.04309518866938733	1	0.004790323367363736	1	1	1	1	1	0.006625199798098058
