	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CBX2	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF117	ZNF382	ZNF492	ZNF514	ZNF519	ZNF788	ZNF846	ZNF853	ZNF883
GO_MICTURITION	1	1	1	1	0.0006651310125498355	1	1	1	1	1	1	1	1	1	1.3517671001439524e-06	1	1	0.0003793249462913373	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0026457078203698803	1	1	0.0033703830036939664	0.003777966152499701	1	1.177749358016733e-05	1	0.003585000561270535	1	1	1	4.1983843370396734e-05	1	1	0.001330703486581486	0.0014514443803459454	1	1	1	1	1	1	1	1	1	0.001964622029165475	1	1	1	0.0023928848245555745	1	1	1	1	1	1	1	1	1	1	1
GO_MIDBODY	1	0.09518516968040758	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MIDBRAIN_DEVELOPMENT	1	0.002236049961639841	0.05503785919545301	1	0.015276664964329667	1	1	1	1	1	1	1	1	1	1	0.07221694535457157	0.007137588128092398	0.007122712313681778	1	1	1	1	1	1	1	1	1	0.07288946918455541	1	1	1	0.00396208954109456	1	1	1	0.03685388815057311	1	1	1	0.03391147608211342	1	1	1	1	0.02463613340222337	1	0.006396338542196567	0.001052882717959669	1	1	1	1	0.030723631220856973	1	1	0.006834612358011749	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MIDBRAIN_DOPAMINERGIC_NEURON_DIFFERENTIATION	1	1	0.010985150494155493	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015890193663247842	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00889244305693948	1	1	1	1	0.020042864927904525	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MISMATCH_REPAIR	1	1	1	1	1	1	1	1	1	1	1	1	0.01690468609954654	1	0.016610486453393802	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007913346489294204	1	1	1	1	1	1	1	1	0.08687851883581255	1	1	0.039159743790697865	0.007913346489294204	1	1	1	1	0.008123019349133398	1	1	1	1	1	1	1	1	0.01951014088447245	1	1
GO_MITOCHONDRIAL_DEPOLARIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.042605813821247285	1	1	1	1	1	1	1	1	1	1	0.0159832839922891	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002857303506048847	1	1	1	1	1	0.004866404930688906	1	1	1	1
GO_MITOCHONDRIAL_ENVELOPE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09292097258336807	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MITOCHONDRIAL_FISSION	1	1	1	0.02004896791585331	1	1	1	1	1	1	1	1	1	1	1	1	0.048015162231582975	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01228612900007775	0.010708780003463758	1	0.017057332612081755	1	1	1	1	1	1	1	1	0.07532388649946853	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06436294599105474	0.07469995978222643	1	1	0.010708780003463758	1	1	1	1	1	1	1	1	0.023548964710437437	1	1
GO_MITOCHONDRION_LOCALIZATION	1	1	0.009332051471695468	1	1	1	1	1	1	1	1	1	1	1	1	0.08522324479164889	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05773907527851663	1	1	1	1	1	1	1	0.05525870003680511	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MITOCHONDRION_ORGANIZATION	1	1	1	1	1	1	1	1	1	0.06806479794042142	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MITOTIC_CELL_CYCLE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06621386723198164	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MITOTIC_CELL_CYCLE_CHECKPOINT	1	1	1	1	0.06954496720354553	1	1	1	1	1	1	1	0.056726320231475835	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04645012173155916	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MITOTIC_DNA_INTEGRITY_CHECKPOINT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07255583903946039	1	1	1	1	1	1	1	1	1	1	0.021122761781592114	1	1	1	1	1	1	1	1	1	0.09414493071326158	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MITOTIC_G2_DNA_DAMAGE_CHECKPOINT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03833907111714718	1	1	1	1	1	0.001125829341449891	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MITOTIC_G2_M_TRANSITION_CHECKPOINT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06443185394854423	1	1	1	1	1	0.002002120837696575	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MITOTIC_SPINDLE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04173880004589914	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MITOTIC_SPINDLE_MIDZONE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00813565790815396	1	1	1	1	1	1	1	1	1	1	1	1	0.002758049540779406	1	1
GO_MITOTIC_SPINDLE_ORGANIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05859530150426262	1	1	1	1	1	1	1	1	1	1
GO_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0265144804256513	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015681623085284646	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MODIFICATION_OF_SYNAPTIC_STRUCTURE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004609781738971863	1	1	0.004754138996802548	1	0.01941857696843241	1	1	1	1	1	1	1	1	1	1	1	0.03060351761417701	0.027855605836373365	1	1	0.042605813821247285	1	1	1	0.0405929033253325	1	1	1	1	0.01163922147481622	1	1	0.017362785190072727	1	1	1	1	0.03833907111714718	1	1	1	0.02736741759320982	1	0.027124659268249585	1	1	1	1	1	1	1	1	1	1	1	0.00806270569109091	1	1
GO_MODIFIED_AMINO_ACID_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07036121989045829	1	0.05751097626723434	1	0.047353156828450316	1	1	1	1	1	1	1	1	1	1	1	0.01997210610885458	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04088301437679198	1	1	1	1	1	1	1	0.03843012783034727	1	1	1	1	1	1	1	1	1	1	1	1	0.05873951010482559	1	1	1	1
GO_MODULATION_BY_HOST_OF_VIRAL_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03509207555871152	1	1	1	0.042081073902766386	1	1	1	1	1	1	1	1	1	1	1
GO_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05432792504625916	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09402522087827536	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MOLECULAR_ADAPTOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06425019554980416	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015557845213950539	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MOLECULAR_TRANSDUCER_ACTIVITY	1	1	1	1	0.041808448866267334	0.07218754756302104	1	1	1	1	1	1	1	0.034880403786626935	0.0037367812703561487	1	1	0.004068162256066765	0.052584466469173696	0.04300567094243701	1	1	1	1	1	1	1	1	1	1	0.0481163997138655	1	1	1	1	1	0.011272922795356521	1	1	0.004837459644183806	1	1	1	0.029361342188258366	1	1	0.09014070031741794	1	1	1	1	1	1	1	1	1	0.005005046522884138	0.03461199735946929	1	0.00055178581541937	0.0481163997138655	0.00014659534854533085	0.05455773546680154	1	1	1	1	1	1	1	1	1	1
GO_MONOAMINE_TRANSPORT	1	1	1	0.07062737313580025	1	1	1	1	1	1	1	1	1	0.02734754761802871	1	0.00198336402413013	1	0.050884632714286226	1	0.03990916404968026	1	0.01576773335741999	1	1	1	1	1	1	1	1	1	0.01589649906897439	0.06397193091207165	1	0.02377136656680867	0.00015762536791197324	1	1	1	1	1	1	1	0.06253123445724051	1	1	1	1	1	1	1	1	1	1	0.022397033930717236	0.03229043418416544	0.06253123445724051	1	0.00028900704561807267	1	1	0.002249888087651253	1	1	1	1	1	1	1	1	1	1	1
GO_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0883680477080303	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MONOCARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06183038996114698	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MONONUCLEAR_CELL_MIGRATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07702640783392245	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MONOSACCHARIDE_CATABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07914623250200836	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MONOSACCHARIDE_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05886639214068157	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MONOVALENT_INORGANIC_ANION_HOMEOSTASIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.049284320879908416	1	1	1	1	1	1	1	0.03177748169182282	1	1	0.018623793430097235	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0014258411180793074	0.07692315911454495	1	1	1	1	0.014437393324246872	1	0.05104437288376862	1	1	1	1	1	1	0.025287163107733157	1	1	1	0.0961879495825082	1	0.05645661760573173	7.2083078791918e-05	1	1	1	0.02031146978732401	0.042989605056971136	1	1	0.007661967027828176	0.0047880114679150765	1	0.0018839589225237985	0.002349041070108915	1	1	1	0.01165371770327428	1	1	1	1	1	0.07261447762956685	0.02869892390265194	1	1	1	0.0979207688185344	1	1	1	1	1	0.03229043417030675	1	1	1	0.012811297801104016
GO_MONOVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	0.0701390244358614	1.0340571288125489e-08	0.022056219910680852	1	1	1	1	1	1	1	1	0.029178700271976	3.476909083688362e-05	0.000779875310826128	0.0048127986207224804	1	1	9.174799331268524e-06	1	1	1	1	1	1	0.06565321633489807	0.03869562926076997	0.020958545489541902	0.020114142850390593	0.03144187741485838	0.0015527074447608813	0.057713523050855864	1	0.00014440508865187773	3.2715913311776035e-09	0.015819678607194687	0.00037814357198340254	0.02546316826407591	1.612246501303538e-05	1	0.0015708274684205215	1	0.000923807277409816	0.004763119081595435	1	2.747018382431854e-06	0.01594595166218471	1	0.045566488480782597	1	1	0.00014440508865187773	1	0.020567903817122035	0.09608143359056642	7.127425224662254e-05	0.004644194341282271	0.0008859003093258933	0.03452408211002245	1	1	1	1	1	1	0.043537561227801835	1	0.0013693148646986009	1	0.021192987557349552	1	0.06392261903180152
GO_MONOVALENT_INORGANIC_CATION_TRANSPORT	1	1	0.03788647748268259	1.6664531410359729e-07	0.0012698780843963808	1	1	1	1	1	1	1	0.008654430300481852	0.006808186725140497	1.4007057942411194e-06	0.00028381440872249364	0.0069358438997287886	1	1	1.338372448422831e-07	1	1	1	1	1	1	0.0021653482278506386	0.0186373305087556	0.05401315616755775	0.0019276314279017548	0.0785083375459591	2.256451834914408e-05	0.003112182685214515	1	3.904953665223587e-05	1.3621967998034279e-08	1	0.00015248006483481458	0.033910481471038034	1.7154958357190608e-06	1	0.003294009465432901	1	3.3787588631595256e-05	2.7215835490812523e-05	0.05372143656847528	5.817005878094861e-07	0.0026927376523068203	1	0.0033236503830446074	0.00030891960798784535	1	1.208255394347102e-05	1	0.06555225120204011	0.01676668831902406	0.00011256470120502016	0.0034546041378367143	0.0003343344360420275	1	1	0.01866178698024079	1	1	1	1	0.043373775893853384	1	0.00014514724551861757	1	0.004198514627256622	1	1
GO_MORPHOGENESIS_OF_AN_EPITHELIUM	1	0.020591949648319674	1	1	0.09746735150663965	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028154285648890776	1	1	0.0758690872351373	1	1	1	1	1	1	1	1	1	0.08222760305007748	1	1	1	1	1	1	0.07009414198224606	1	1	1	0.03849411528436797	0.036907731574530755	1	1	1	1	1	1	1	1	1	1	1	0.0028541450216751363	0.021761421101921696	1	1	0.0785083375459591	0.08222760305007748	1	1	1	1	1	1	0.09426967965851984	1	0.03781946407207004	1	1
GO_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08820559358236757	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08208059076489449	0.06931279250448286	1	1	1	1	1	1	1	1	1	1	0.06711871014123139	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05761143522630752	1	1	1	1
GO_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM	1	0.06442909546877784	1	1	0.050284770777784704	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0432778988691318	0.006293137634886259	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02062775876723799	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0491748165702085	1	1
GO_MOTILE_CILIUM	1	0.01919244278587129	1	1	1	1	1	1	1	1	1	1	1	1	0.023976163111095516	1	0.08577578292563137	1	1	1	1	1	1	0.014554009867665862	1	0.0429519720359377	0.08475759208778455	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06404884751763962	1	1	1	1	1	1	1	1	1	0.015213601845983304	1	0.01535035862314782	1	1	1	1	1	1	1	0.005562902732374364	0.06702093140296139	1	1	1	1	1	1	1	1	1	1	1
GO_MOTOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04041297060427251	1	0.09869881453574236	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018126364722410027	1	1	1	1	0.04440023310110952	0.06683265153741436	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04178482416360674	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MOTOR_NEURON_APOPTOTIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002992548905994985	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0031087603580635115	1	1	1	1	1	0.0002999690012682743	1	1	1	1	1	1	1	1	1	1
GO_MOTOR_NEURON_AXON_GUIDANCE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07149263858848343	1	1	1	1	0.03140877803235642	1	1	1	1	1	1	1	1	1	1	1	0.04894870749589908	1	0.0001930963351621795	1	1	0.0028082461092268085	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.003277487734862361	1	0.043905219865787326	1	1	1	1	1	1	0.001973856261093143	1	1	1	1	1	1	1	1	1
GO_MOVEMENT_IN_HOST_ENVIRONMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06390658626220691	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MRNA_SPLICE_SITE_SELECTION	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011482503829257196	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MRNA_TRANSPORT	0.020167567721945057	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05642912114441956	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06481009582588415	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MUCOPOLYSACCHARIDE_METABOLIC_PROCESS	1	1	0.09160108374338805	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06895192457964983	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09067666739300129	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MUCOSAL_ASSOCIATED_LYMPHOID_TISSUE_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.001764850165758669	1	1	1	1	1	0.004455497332759961	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MULTICELLULAR_ORGANISMAL_HOMEOSTASIS	1	1	0.025886654322711644	0.00559523195840983	0.029217469358212345	1	1	0.03388146314862661	1	1	1	1	1	1	1	0.009466611589760032	1	1	1	0.007317436209329897	1	1	1	1	1	1	1	1	1	1	1	0.01694393748011236	0.011732489102660448	1	0.008072064694396697	0.05585141967590801	1	1	1	0.047397930353845874	1	0.08239826929301342	1	0.05559670176639753	0.009496234353865596	1	1	1	1	0.03618843338173816	1	0.015732321882207634	1	1	1	1	1	0.03339964759839398	0.010552582894548301	1	1	0.05854662860476645	1	0.02397447247176565	1	1	1	1	0.025764896436228146	1	1	1	1
GO_MULTICELLULAR_ORGANISMAL_MOVEMENT	1	1	1	0.03311261630874163	0.039388517074472884	1	1	1	1	1	1	1	0.033720822755095026	1	1	0.020479244999944246	0.07725578571133418	1	1	1	1	1	1	1	1	1	1	1	1	0.0014910522225753953	1	1	1	1	0.03450620254364911	1	1	1	1	1	1	1	1	0.02154227252289176	1	1	0.07316466097101815	1	1	1	1	1	1	1	1	0.07561062543683228	0.00292227015571378	1	1	1	1	0.003024428416125602	1	1	1	1	1	1	1	1	0.03874188582440652	1	1
GO_MULTICELLULAR_ORGANISMAL_RESPONSE_TO_STRESS	0.00017973628941048148	1	0.0007632023003690813	0.05928179632815378	1	1	1	1	1	1	1	1	0.0006821624405746185	1	0.09397288222498368	1	1	1	1	1	1	1	1	0.0022531195665426162	1	0.007048420350610152	0.014788261206131637	1	1	0.03888557525183822	0.008391073723420184	0.0018069939801269586	0.050217773242489216	1	1	0.020707377207530575	0.0009525069484466187	1	1	0.08188440282496634	1	1	1	0.001384333365333723	0.01534503678477317	1	0.0003787006428711548	1	1	1	0.05114183502579617	1	0.0030813550047457117	1	0.001197501849011573	0.024976548207725213	0.001384333365333723	1	0.0001668777029290025	1	1	0.050217773242489216	0.026420994140246012	1	1	1	1	1	2.0190843378786738e-05	1	0.06893165135535984	1	1
GO_MULTICELLULAR_ORGANISMAL_SIGNALING	1	1	0.04606217364305021	0.022424621933922917	0.0065698488192973414	1	1	1	1	1	1	1	0.023160030345317106	0.0036439021845504627	1.5686595733477304e-06	7.119374612452045e-05	0.0003451215019993903	0.05937277565505539	0.044167304092094795	1.7498069664334537e-05	1	0.08028681176576136	1	1	1	1	1	0.0005164499207995776	1	0.00020125939897230882	1	0.0006392481637763625	0.025589024656929693	1	5.263131135357924e-07	4.075505377620914e-09	1	0.00010858395369561791	0.012574964918787956	7.680334750403972e-07	1	0.0022948748351413473	0.08988815131290417	1.5335651458614485e-05	1.5708545060277856e-06	1	0.0002789551407750279	0.030910041219576967	0.0043371677467956005	0.036310890130036855	1	1	5.263131135357924e-07	1	1	0.007322199645629857	5.497664856690676e-08	0.0044069552558921865	0.0017697053394702955	1	0.05370927539182335	0.00044247248295881114	1	1	1	0.04064391878694806	8.034770108222844e-05	1	0.0020694848086081352	1	1	1	1
GO_MULTICELLULAR_ORGANISM_GROWTH	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07720972973437035	1	1	1	1	1	0.046378797202147215	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03373649589370287	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027839174514626364	1	1	1	1
GO_MULTIVESICULAR_BODY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.060457135533212414	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0710370974112754	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MULTIVESICULAR_BODY_LUMEN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0010139200001382243	1	0.003585000561270535	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MULTI_MULTICELLULAR_ORGANISM_PROCESS	1	1	0.06350630665254975	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05334578430749626	0.01850580513135136	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07465997777210709	0.09245855659496338	1	1	1	1	1	1	1	0.09849849335037253	0.01975758318627463	0.09848407942714554	1	1	1	1	1	1	1	1	1	1	1	1	0.09700202561457716	1	1	1	1	1	1	1	1	1	0.07604253180644549	1	1	1	1
GO_MULTI_ORGANISM_PROCESS	1	1	1	1	1	1	1	1	1	0.053065533538146914	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08373059472389077	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05855864681740264	1
GO_MUSCLE_ADAPTATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05868813164573761	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06483150826643747	1	1	1	1	1	1	1	1	1	1
GO_MUSCLE_CELL_DEVELOPMENT	1	1	0.09554169632228526	1	1	1	1	1	1	1	0.0390444385736235	1	1	1	0.04703453133763247	1	1	1	1	0.08295981361214033	1	0.0654103139446478	1	1	1	1	1	1	1	1	1	0.019118554771202945	1	1	0.09029367945215483	0.0009972838882000845	1	1	1	1	1	1	1	0.048587981423907634	0.008568885688920225	1	1	0.019788793683611194	0.03481046182986158	1	0.05726327263889219	1	1	1	1	0.0651547405839411	0.048587981423907634	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_MUSCLE_CELL_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016913655723372556	0.0876952922248132	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03642283208587982	1	1	0.03151893934737959	0.003026782038384135	1	1	1	1	1	1	1	0.061517226710402606	0.051922024379166265	1	1	0.018080843574096006	0.00036393058850836546	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04976934528295818	1	1	1	1	1	1	1	1	1
