	ARNT2	ARX	ASCL1	ASCL2	E2F7	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HIC1	HLF	HMBOX1	INSM1	ISL1	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TFCP2L1	TP73	ZFP69B	ZNF519	ZNF846
GO_SOMATODENDRITIC_COMPARTMENT	1	1.0590978224e-05	0.715245627418	0.26814800141	2.97913453368e-05	0.0	0.0	0.000156562887953	1	1	0.0	1	1	1	1	0.0754496783939	0.0	0.000464288359885	0.0	0.0	1	0.169134705475	0.388837239485	0.0	1	1	0.0	5.52443044097e-05	0.0168868890747	9.34338821512e-06	4.43737410416e-06	1	1	1	6.80993053848e-06	1	1	2.59576186323e-07	0.0	0.0	4.09983499738e-06	1	3.72625801048e-06	1	1	0.000264546611406	0.000193669206078
GO_SYNAPSE	0.000215005384193	3.30126053838e-05	0.0	7.691383477e-06	0.0	0.0	0.0	0.0	6.63422434921e-05	1	1.06640840568e-05	1	0.0016473613845	0.0103290548519	0.0907022314064	0.0542429363857	0.0	7.32001185477e-06	1.36368869219e-05	0.0	0.154403544146	0.0151335975224	0.00258368137662	9.83750717998e-06	0.00253772304189	0.0106373233973	0.0	1.44613558517e-05	1.44107816653e-05	2.85896684155e-05	2.82808879755e-05	1	1	1	2.06709103735e-05	1	0.000807296817691	1.68249391646e-05	2.25608857729e-05	1.89281882081e-05	1.47820268799e-05	1	1.42907289025e-05	0.0930224809649	1	0.0151335975224	1.83977551627e-05
GO_SYNAPSE_ASSEMBLY	0.721918753561	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0102494218534	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SYNAPSE_ORGANIZATION	0.328326302141	0.00580632009292	1	1	1	0.00190409903912	0.14320747148	0.0918664680627	1	1	1	1	1	1	1	1	0.00018147220189	0.271894134293	1	0.019677448634	1	1	1	0.16656734955	1	1	0.0259622202841	0.0713487454484	1	1	1	1	1	1	2.94541552619e-05	1	1	1	0.280470873187	0.0026095094295	1	1	0.24052984523	1	1	1	1
GO_SYNAPTIC_MEMBRANE	1	0.0251482060478	1	1	0.0106226935694	0.0010750065661	0.0	0.000450238849841	0.000597548604216	1	5.62130649207e-06	1	0.0025421696717	0.980685616061	1	1	0.0	0.00636766061699	2.2882209727e-05	2.17067371056e-06	1	1	1	1.49887575351e-05	1	1	0.0	7.87212538715e-05	1	0.00174358647424	0.000465585157796	1	1	1	4.49454090925e-05	1	1	1.58708366218e-05	3.91419934664e-05	2.24462504317e-05	0.00253462878159	1	3.63434245926e-05	1	1	1	0.000363240604699
GO_SYNAPTIC_SIGNALING	0.92529815395	0.00630445769033	0.00304494876129	0.000212390156357	0.000317993364374	0.0	0.0	0.0	0.118376627108	1	0.0	1	1	1	1	1	0.0	1.81001441841e-05	0.0	0.0	0.0814495491666	1	1	0.0	1	0.0010165421932	0.0	0.00530485191543	0.00240373048142	2.54811262423e-07	1.73835494349e-05	1	1	1	0.0	1	0.032838411308	0.0	0.0	0.0	0.0	1	0.0	1	1	0.00879439846012	0.00265776256026
GO_SYNAPTIC_VESICLE_EXOCYTOSIS	1	0.310524266193	1	1	1	1	0.126710219917	1	1	1	1	1	1	1	1	1	1	1	0.136198711621	0.770937784307	1	1	1	1	1	1	0.0112368676516	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00524765884168	1	1	1	1
GO_SYNAPTIC_VESICLE_LOCALIZATION	1	1	1	1	0.675887845646	1	1	1	1	1	1	1	1	1	1	1	1	0.845324638336	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_SYNAPTIC_VESICLE_MEMBRANE	1	0.045685016001	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.786298237997	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.284806190823	1	0.017395883172	1	1	1	1	1	1	1
GO_TAXIS	1	1	1	1	1	0.310159022934	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.523701157034	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_TRANSMEMBRANE_TRANSPORT	1	1	0.842203637889	1	1	4.85407513173e-06	0.0	1	1	1	0.0228364090393	1	1	1	1	1	0.029454776053	0.617769538013	1	0.000162861764887	1	1	1	0.643015128108	1	1	1	0.0271040453163	1	0.0142934569997	1	1	1	1	1	1	1	0.127666487403	1	0.00284098706805	0.000535867139079	1	1	1	1	1	1
GO_TRANSMISSION_OF_NERVE_IMPULSE	1	1	1	1	1	0.128836948263	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.948765367532	1	1	1	1	1	1	1
GO_TRANSPORTER_ACTIVITY	1	1	1	1	1	3.62928842899e-05	0.000134350172973	1	1	1	0.00673128637538	1	1	1	1	1	0.0477698531709	1	0.553240756562	0.000553932679384	1	1	1	0.120909966849	1	1	1	0.458330571755	1	1	1	1	1	1	1	1	1	1	1	0.0427238403834	0.00484799102185	1	1	1	1	1	1
GO_TRANSPORTER_COMPLEX	1	0.828750447564	9.18851062391e-05	0.0122153208295	1	0.0	0.0	0.0	1	1	0.0	1	1	1	1	1	0.0	0.516114376873	0.00220719356127	0.0	1	0.00346921667478	0.430277990515	0.0	1	1	0.11414297777	0.0814862533258	0.0494506618364	1.27472059238e-05	1	1	1	1	1	1	1	0.000302751691697	0.000715799561197	1.12491260716e-05	8.72154032039e-06	1	0.00333236624166	1	1	1	0.0657215322746
GO_TRANSPORT_VESICLE	1	0.294965673028	1	1	1	1	0.354618801681	1	1	1	1	1	1	1	1	1	0.413218606588	1	1	0.444957900798	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.295432511362	1	1	1	1	0.00051246607067	1	1	0.577226766509	1	1	1	1
GO_TRANSPORT_VESICLE_MEMBRANE	1	0.0270017720288	1	1	1	0.215561892095	0.0215490153764	1	1	1	1	1	1	1	1	1	0.438561303108	0.178797676009	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0677201971455	1	0.305764423002	1	1	1	1	1	1	1
GO_TUBULIN_BINDING	1	1	1	1	0.89432293521	0.121163925111	0.766261463075	1	1	1	1	1	1	1	1	1	1	1	0.850768689367	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000381587292988	1	1	1	1	0.0712069041958	1	1	1	1	1	1	0.418135473137
GO_T_TUBULE	1	1	1	1	1	0.323093706126	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE	1	0.00246934392284	1	1	1	0.522207068897	9.70473281448e-06	1	1	1	1	1	1	1	1	1	1	0.40838930088	0.0151315685553	0.0166896621025	1	1	1	1	1	1	0.0	1	1	0.308298574767	1	1	1	1	0.00420136336221	1	1	0.686607054187	0.00760924271382	0.00345432344328	0.531073909895	1	0.000240147947637	1	1	1	1
GO_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	1	1	1	1	1	1	0.497923277366	1	1	1	1	1	1	1	1	1	1	1	0.521525182155	0.0523404096504	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0881316022833	0.480946173648	1	1	1	1	1	1	1	1
GO_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX	1	1	1	1	1	1	1	0.0530613077544	1	1	1	1	1	1	1	1	0.0354361681308	1	1	0.0403708082483	1	1	1	1	1	1	1	1	0.00260255839593	1	1	1	1	1	1	1	1	0.00527436336883	0.390543699056	1	1	1	1	1	1	1	1
GO_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	1	1	0.00015180128131	0.0321498367768	1	0.0	0.0	0.0497091389128	1	1	0.000802497554641	1	1	1	1	1	0.0266484125225	1	0.00842175126694	0.0	1	0.00141776386145	0.0682645657807	0.000106746254858	1	1	0.542587145958	1	0.00298358222074	0.0566907486103	1	1	1	1	0.00331486407147	1	1	0.00205938658888	1.29945619888e-05	0.000108312377953	0.00156105888873	1	0.0593582301981	1	1	0.116952358791	0.841681438619
GO_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY	1	1	4.65613084555e-06	0.000772262757573	1	0.0	0.0	0.0724630455173	1	1	0.00108788540126	1	1	1	1	1	0.175290184121	1	0.00741342917478	0.0	1	0.000247330344131	0.00415720187538	1.93199335474e-05	1	1	0.710458716716	1	0.226885744836	0.0544121903044	1	1	1	1	0.00337295817295	1	1	0.000899135253233	0.0	1.47944827891e-05	9.86703711936e-06	1	0.785758844846	1	1	0.111789614847	0.495691704361
GO_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY	1	1	0.0087042722188	1	1	0.0324729420621	0.331640862854	1	1	1	0.265013659073	1	1	1	1	1	1	1	1	0.00798892470638	1	0.0076479592168	1	0.279145701101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.051214178223	1	1	1	1	1	1	1
