	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF514	ZNF519	ZNF846	ZNF883
REACTOME_METABOLISM_OF_NUCLEOTIDES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05545709845832025	1	1	1	1	1	1	1	0.0240969662289906	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07284636733574867	1
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09255798001229587	0.05689301656207735	1	1	1	1	1	1	1	1	1	1	1	0.01894977601610115	1	1	1	1	1	1	1	1	1	1	1	0.0849309744557073	1	1	1	1	1	1
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	1	1	0.03155469833747393	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08520983867134624	1	0.0826618651165062	1	1	1	0.030304109271201862	1	1	1	1	1	1	1	1	0.012678408396603391	1	0.03722089177792576	1	1	0.08088330191736248	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	1	1	1	1	1	1	1	1	1	1	1	0.06205446360063682	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012056283446304827	1	1	1	1	1	1	1
REACTOME_MUSCLE_CONTRACTION	1	1	0.002327702749450933	0.006154754578061916	0.001107826966216252	1	1	1	1	1	1	0.0016047912345207305	1	5.083299047137224e-06	1.790478528107542e-06	0.0174176152805684	1	0.08526463477251367	1	1	1	1	1	1	1	1	1	1	0.0124725831956497	1	1	1	1	0.00020688393299117536	0.0010106352171846966	1	0.0013104864673155747	0.0010786429778230078	4.345861678378693e-05	1	0.0018252467660688776	0.08791266706083145	0.0033181230474430556	0.007999214608851002	0.024706382919869263	0.004563880174866641	1	1	0.07731755832693787	0.03724847242024687	1	0.0006027180090039108	1	1	0.0029914792473142438	4.91246643707921e-06	0.0001222277608694533	0.0007420588419443375	1	0.013152149415684877	0.0028188400573090355	1	0.09748333878353121	0.0490931418174857	0.00849939563345492	1	0.013044295807573825	0.00018127703894665892	0.061150795715547046
REACTOME_MYOGENESIS	1	1	0.06138824565260104	1	1	1	1	1	1	1	1	1	1	1	1	0.05392670455087656	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0673569210190208	1	1	1	1	1	1	1	1	0.06138824565260104	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NCAM1_INTERACTIONS	1	1	1	1	1	1	1	1	1	1	1	0.07395575666931109	1	1	0.0448629384826863	1	1	1	0.09377569337699443	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023591146145514608	0.0493162568244907	1	0.015920989095599358	1	0.006135919221455954	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027336024598903275	1	1	1	1
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	1	0.03426772221961849	1	1	1	1	1	1	1	1	1	0.029758462439662958	1	1	0.03135177797548039	1	1	1	0.04220932808999167	1	1	1	1	1	1	1	1	1	0.06740239929253877	1	0.05613546390016644	1	1	1	1	1	1	1	0.06303396057148758	1	1	1	0.01373550540873869	0.016339617641810134	1	0.008252398150600637	1	0.013414474002472532	1	1	1	0.057635321368064374	1	1	0.06303396057148758	1	1	1	1	1	1	1	1	1	0.05712118780307429	1	1	1	1
REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06783644278158063	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0755916971317181	0.09728802217933885	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06508758256524527	1	1	1	1	1	1	1	1	0.08213969309283375	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07148088376544004	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07961128856325339	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06859738075135413	1	1	1	1	1	1	1	1	0.0864707576632513	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09706985840796212	1	0.05392670455087656	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.060217929735871145	0.07792815826518296	1	0.0870050449123192	0.09166008915925339	1	1	1	1	1	1	1	1	1	1	0.05170193366791853	1	1	1	1	1	1	1	1	0.0655461643323465	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.060743301885682666	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06775849209002127	0.08744545750893684	1	0.0975023124567076	1	1	1	1	1	1	1	1	1	1	1	0.05825963817010393	1	1	1	1	1	1	1	1	0.07369074626724204	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION	1	1	0.03412343468895207	0.012147883746153276	0.0005543035906555582	1	1	1	1	1	1	0.020838772229476943	1	1	0.05926545293722563	0.029825426204036165	0.00690115433996541	1	0.02698949292081876	1	1	1	1	1	1	1	1	1	1	1	1	0.04376976050575476	1	1	1	1	1	1	0.03653321829778233	1	1	1	0.03758589917868682	0.01349154196168978	1	1	0.022242320865685006	1	1	1	1	0.03412343468895207	1	1	0.03653321829778233	0.03311089125100031	0.07230054080506898	1	1	1	0.04952221068712559	1	1	1	1	1	1	1	1
REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS	1	1	0.0180165927968019	1	1	1	1	1	1	1	1	1	1	0.02958891321230883	1	0.01568700468452322	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02778991733959557	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004557834495816704	0.00915861879586588	1
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	1	0.09177673099871209	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	1	1	0.015764612045093718	1	1	0.08154860902241778	1	1	1	1	1	0.09219793554831668	1	2.0290967943870086e-05	0.0034212143024668906	0.018627459608541397	1	1	0.05362282634459692	0.013800029516367829	1	1	1	0.04538241649712593	1	1	0.007308481657621213	1	0.04164033274568313	0.0862652691242376	0.00649439107206895	1	0.04844497852835561	1	0.05021751756393367	0.07776407853681666	1	1	0.0002836946058057954	1	1	0.050132806748902414	0.002257700943321117	0.010181458118640796	0.043494457670921194	0.03272198322111475	0.012115528525865393	0.021957700123083623	1	0.06498161055796936	1	0.00719441081409955	1	0.03919064670612371	0.04231963426128382	0.002599892463073128	0.00298149409484727	0.009211960010895193	1	0.01212968471346687	0.010917586861187156	1	0.060417787818509705	0.08227225496118784	1	0.017646432825570213	1	1	1
REACTOME_NETRIN_1_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02685673046499415	1	1	1	1	1	1	1	1	0.015934439490190133	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06719242471595299	1	1	1	1	1	0.037692048582291804	1	1	1	1	1	0.03105786973838698	1	1	1	1	0.05395443147261059	1	0.007303554799303891	1	1	1	1	1	1
REACTOME_NEUREXINS_AND_NEUROLIGINS	1	0.027580999529874695	0.04313223809686373	0.07439060678491694	0.07078006909735446	1	1	1	1	1	1	0.021916173095334113	1	1	0.0213973405324136	1	1	0.07560719144349615	0.03133140821681879	1	1	1	1	1	0.0013044360527809662	1	1	1	1	1	0.041978822448902275	0.060232208312905766	1	1	1	1	1	1	0.04729404250164693	1	1	1	0.0491366345119022	1	1	1	1	1	1	1	1	1	1	1	0.04729404250164693	1	0.030770604368479892	0.046085231446929886	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NEUROFASCIN_INTERACTIONS	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006511110158678557	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0009237466883886825	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004085927593580396	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NEURONAL_SYSTEM	0.02957235947218373	0.040616072836411776	6.08592577444611e-08	8.458422851020941e-11	1.0634847458224073e-07	1	1	1	1	0.033245343943871575	1	0.0004473472347491514	0.0025302936924537223	8.807266027588412e-11	2.1711887843167688e-10	8.529741174334582e-05	0.003079834539805648	0.00048467990722478316	5.765557253845088e-09	1	1	0.08674576737412809	1	0.07047714314126119	0.0009432432749084674	0.02056367586882446	3.005862192484443e-08	0.00014728543960207396	1	1	2.1187779308817767e-09	9.398465562360236e-06	1	5.390309737451915e-07	1.4759919508833264e-08	0.005425402710235172	1.60343472055402e-07	0.00010239492329700006	5.075442729429724e-07	0.07323685273772362	0.014545328354996223	0.016594459963992003	3.563641270964979e-08	0.00018386268922743199	2.3997879693871127e-05	0.00022200853112586127	2.8336739070766725e-06	1	0.00014957662006986894	0.00019665592416484579	1	1.3001639875831472e-08	1	0.001995138432965615	5.075442729429724e-07	1.896957702030022e-09	8.036198373417847e-10	9.864007466386937e-08	0.02291013422789212	1	3.647568413978064e-08	0.00039813843577418684	1	0.023898200127492664	0.00019665592416484579	0.009046038860326289	0.00010423282024241143	0.00018633712220861298	1
REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS	1	1	0.0002976583305792646	1	1	1	1	1	1	1	1	1	1	0.013459470589740063	2.413062347061956e-05	0.007014395275700136	1	1	0.0063163696665984315	1	1	1	1	1	1	1	1	1	1	1	0.0002882358340420277	0.00044496796726312127	1	0.011898324715861164	0.0005872896316333476	1	1	1	0.008685956116770921	1	1	1	0.0003477753877355605	1	1	1	1	1	1	1	1	1	1	1	0.0003322072929308195	1	3.7650182173165625e-05	1	1	1	0.011999702493846964	1	1	1	1	1	1	1	1
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	1	0.014808041419931195	0.0001411611278320235	3.94788192705775e-05	3.1405392996508574e-05	1	1	1	1	1	1	0.06886654464040942	1	9.646175811517388e-05	3.6112661482956554e-05	0.0003381063860408151	0.001414685374272473	0.000258579800195502	0.0009634833922665953	1	1	1	1	0.012054659360280051	0.0446234437152675	1	6.226015076049585e-06	0.06538622930017723	1	1	0.0001281509354146282	0.017328391999488657	1	0.00020688393299117536	0.010382083048516844	1	0.006154754578061916	0.006167551881802291	0.0029914792473142438	1	1	1	5.059177021582428e-05	0.0303904551194647	0.000242426734076151	0.004563880174866641	9.28406057507658e-05	1	0.07731755832693787	0.00849939563345492	1	3.0108617706137153e-05	1	1	0.009985074303449637	2.558386864481843e-05	7.693391529062232e-06	0.0001786991183363451	0.03796930489974926	1	4.683512935255152e-07	0.0020234506380876205	1	1	0.03724847242024687	1	0.013044295807573825	0.05069320212144035	1
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	1	1	7.23909553581592e-05	1	1	1	1	1	1	1	1	0.0021138550844034265	1	1	0.015658356026759246	1	1	0.06422871075741377	1	1	1	1	1	1	0.016544279181399113	1	0.008136756260277545	1	1	1	6.813220912604834e-05	0.00015372694501347706	1	0.010990954510183393	0.012191777776982216	1	0.06318026300012969	1	0.037419490264080646	1	1	1	0.0008847070333160012	1	1	1	0.0023994469238768357	1	0.02534164085039503	1	1	0.034063227151537645	1	1	0.0062505519209197224	0.005175852930825786	0.09365136048292388	0.0060246858730534925	1	1	0.056629234549001595	1	1	1	0.03907735666973111	1	1	1	1
REACTOME_NEUTROPHIL_DEGRANULATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0897170931856206	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NGF_STIMULATED_TRANSCRIPTION	1	0.013951635102843918	1	0.0037303228218693585	0.03706387826205226	1	1	1	1	1	1	0.008236661427919234	1	0.005324506830488018	8.402482376723697e-05	1	1	1	0.012006036101847029	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02848015655983238	0.030798533874911604	1	1	1	0.01861091518308322	1	0.0018616802356057338	1	1	1	0.03904962479080798	0.013027455006914601	0.06903795917539468	1	1	1	1	0.016865089951182854	1	1	1	0.01614658255617163	0.001322717534608886	1	1	1	0.0005045063477755463	1	1	1	1	1	0.0001385754542523321	0.0005497333908586199	1
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	1	1	1	1	1	1	1	1	1	1	1	0.022764249550590643	1	0.007083494398386514	0.06439953841948154	1	1	1	0.0001346503415573519	1	1	1	1	1	1	1	1	1	0.000416055092512857	1	0.036464242913532674	0.04765097499258064	1	0.005926679597647921	0.006451045769163222	1	0.01329327846908157	1	0.03981136688436715	1	1	1	0.04095253120680131	0.0008145410187795354	1	0.031148938386104774	0.02429151410634267	1	1	1	1	1	1	1	0.0002534922782205795	0.0360995265121099	0.010793766354164513	1	1	1	0.053874437145833176	1	1	1	1	1	1	0.019271841820883595	1
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	1	1	9.601895492949986e-05	1	1	1	1	1	1	1	1	0.015502237838471045	1	1	0.04479827881193743	0.022286034092891427	1	0.009153978207722568	0.020140248809193517	1	1	1	1	1	0.0021530709797269454	1	0.009153978207722568	1	1	1	0.0018070253996067542	0.0001629446018417413	1	0.03700256273985181	0.0035994970106490998	1	0.00899010781268439	1	0.0020742233986794645	1	1	1	0.00011784883382226496	1	1	0.021320922882226645	0.016558605539195415	1	1	1	1	1	1	1	0.0020742233986794645	0.024777408578205318	0.05488891255119377	1	1	1	0.0373030918029893	1	1	1	0.005340572488017115	1	1	1	1
REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04765097499258064	1	1	0.05644204061578795	1	1	1	1	1	1	1	1	1	1	0.031148938386104774	1	1	1	1	1	1	1	1	1	1	0.07845121822710222	1	1	1	0.053874437145833176	1	1	1	1	1	0.009721775956020529	1	1
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05308603065303319	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02318658819656061	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION_	1	0.032298069451512146	1	0.012937058150899294	0.0820561442148906	1	1	1	1	1	1	0.02738555545334198	1	0.024814425827600628	0.0010106871485371371	1	1	1	0.03893072588490598	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0857709724791691	0.09200543667934846	1	1	1	0.05831557820984634	1	0.006639831693001863	1	1	1	0.0861810417203992	0.04199286061637031	1	1	1	1	1	0.05328200724557308	1	1	1	0.05119267017314966	0.009373637308119132	1	1	1	0.0038458157859437847	1	1	1	1	1	0.0007843556484455894	0.002956405605871737	1
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010343992101946142	1	1	1	1	1	1	1	1	1	1	1	1	1	0.024285539368657627	1	1	1	1	1	1	1
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	1	1	0.05048187294497364	1	1	1	1	1	1	1	1	0.03115337591532996	1	0.0804642859874527	0.08629722848313293	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05546978728863061	1	1	1	1	1	1	1	1	1	1	1	0.05395535515995986	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ONCOGENIC_MAPK_SIGNALING	1	1	0.027568482084359136	1	1	1	1	1	1	1	1	1	1	0.06222309263580883	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07912796673256328	1	1	0.09405153043217163	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04624863493349163	1
REACTOME_OPIOID_SIGNALLING	1	0.06495819688121318	0.00844020121082778	0.03577344059847509	0.03327036325939681	1	1	1	1	1	1	0.07173785401010624	1	0.024045963628878564	0.000301162465261684	1	1	0.006118124808867309	0.024748819067157535	1	0.027578006899316887	1	1	1	0.04726138456943074	1	0.006118124808867309	1	1	1	1	0.056092803686795256	1	0.004349452944686472	0.07398742039746953	1	0.03577344059847509	0.014544397903355377	0.04152764236750339	1	1	1	5.221445989467277e-05	0.041063063310151415	0.005919738600042024	1	0.07783287428156604	1	1	0.002254962738960642	1	0.03700870481025753	1	1	0.009823620216765971	0.0014706331271451267	0.012176969666208737	0.04020585968227486	1	1	0.0008812708618025633	0.059441375385064	1	0.05063776330683467	1	1	1	0.0018683844283526874	1
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	1	1	1	1	1	1	1	1	1	1	1	1	0.07958577033442849	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_OTHER_INTERLEUKIN_SIGNALING	1	1	0.004349319428559761	1	1	1	1	1	1	1	1	0.026824730701729416	1	1	0.010129961430703993	0.03822416662531136	1	0.01600025357689927	0.0030402552344770406	1	1	1	1	1	1	1	0.01600025357689927	1	1	1	0.04279681396671586	0.05576957602756827	1	0.062473285123492484	0.06592517473030424	1	1	1	0.00482740789230085	1	1	1	0.04800866598391096	1	0.015718498390318802	1	1	1	1	1	1	1	1	1	1	1	0.01375185263268075	1	1	1	0.0629624201473955	1	1	1	1	1	1	1	1
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	1	1	1	0.03904962479080798	0.0034405158736899866	1	1	1	1	1	1	0.06496353397845311	1	1	0.037206200329787165	0.013879510171115994	0.022720584673926236	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0042380812034662485	1	1	0.03904962479080798	0.02061563894454277	0.01861091518308322	1	0.0018616802356057338	1	1	1	1	0.08702078540611458	0.06903795917539468	1	1	1	1	1	1	1	0.01861091518308322	1	1	1	1	1	1	1	1	1	1	1	1	0.05554327284152749	1
REACTOME_O_LINKED_GLYCOSYLATION	1	1	1	1	0.011079288470273618	1	1	1	1	1	1	1	1	1	1	0.05614923212451817	1	1	1	1	1	1	1	1	1	0.06848120590117368	1	1	1	1	1	1	1	0.04129772100106055	1	1	1	0.02524385490886938	1	1	0.005231205198190869	1	0.08096756324210652	1	1	1	1	1	1	1	1	1	1	1	0.07746341622629782	1	0.08729587414363305	1	1	1	1	1	1	1	1	1	1	0.02339740920195854	1
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0629566664600939	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PEPTIDE_HORMONE_METABOLISM	0.009721775956286871	1	3.584653453070352e-05	1	1	1	1	1	1	1	1	1	0.00024331900073459867	0.000228508218213741	7.521908410801359e-06	0.0001641043169459122	1	1	1.5289551328345752e-06	1	1	1	1	1	1	1	1	1	3.136177057416756e-05	0.01151364687205203	4.094684014077643e-08	0.014620651817833452	1	0.018785621764509042	0.021134760579915257	1	0.03577344059847509	1	0.009823620216765971	1	1	1	1	0.041063063310151415	1	0.02727883769382744	0.07783287428156604	1	1	1	1	1	1	0.034658436844736684	0.04152764236750339	0.0351638909488341	0.00012039968424137903	0.0018321264898967238	1	1	0.0001515238055946888	1	1	0.05063776330683467	1	1	1	1	1
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	1	0.06280380616265746	1	1	1	1	1	1	1	1	1	1	0.004448232038573918	0.02770481777874534	0.034099638439176294	1	1	1	0.09538877993167971	1	0.018834632121409678	1	1	1	1	1	1	1	0.01063488612780683	1	1	1	1	1	0.05936222913811584	1	0.07415120245062867	1	1	1	1	1	0.0708310485848932	1	1	0.03924782133752647	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08213150241337197	0.05300838700106214	1	1	1	1	1	1	0.04404047414394141	1
REACTOME_PHASE_0_RAPID_DEPOLARISATION	1	1	0.00027926835752634105	0.004605077822093073	0.04242510544994604	1	1	1	1	1	1	0.07395575666931109	1	0.00010298282514142887	0.0011245707143722194	1	1	1	1	1	1	1	1	1	1	1	0.04543964064278305	1	0.0028141150618523625	1	0.019974115486087962	1	1	0.03447925015390929	1	1	1	0.0236942949758574	2.0933699705905084e-06	1	0.028597206553699683	0.004615849916409398	0.023591146145514608	0.00042902586843629464	0.0446786663108365	0.015920989095599358	1	1	0.017595607089766485	1	1	0.002706515122310127	1	0.008219804653610496	1	0.01968775692837743	0.0018558380891007253	0.0029812133679653074	1	1	0.03486735781131012	1	1	1	0.0021518126176621744	1	1	0.007931990781459008	1
REACTOME_PHASE_2_PLATEAU_PHASE	1	1	0.04701975157228311	1	1	1	1	1	1	1	1	0.028956359338181414	1	1	0.011352835651805782	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008526006366903371	0.07085175241883146	1	1	1	0.005427907320308956	1	1	1	1	0.0011942126794100005	1	1	1	1	1	1	1	0.04701975157228311	1	1	0.050271966979239746	1	0.0978077115764785	1	1	1	0.008629967051240639	1	1	1	0.010185070889030423	1	1	1	1
REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL	1	1	0.028294008925787706	0.009995490648921246	0.009459317130897427	1	1	1	1	1	1	1	1	0.004639345299089936	0.005198918543411701	0.024698781669268643	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02772774285717583	0.036388120471581464	1	0.00026065736591884825	0.00029299749685562926	1	0.0004443536491985922	0.00015997952362512002	1	1	0.006233642907812809	1	0.031195432425313863	1	1	1	0.0183739184178765	1	1	0.005945223507215269	1	1	1	1	0.030312851451041567	0.002091105258553716	1	0.029730222084461633	1	1	0.04123045920684232	1	1	1	1	1	0.007292591957044348	1	1
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09104598138077691	1
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2	1	1	1	1	1	1	1	1	1	1	1	1	1	0.041610355954257106	1	0.022286034092891427	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025032635065921682	0.032897923841836096	1	0.03700256273985181	0.03912639670507467	1	1	1	1	1	1	1	1	1	1	0.021320922882226645	1	1	1	1	1	1	1	1	0.027378560272527275	1	0.05488891255119377	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02958891321230883	1	0.01568700468452322	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017649056890553516	0.02329398242155023	1	0.026254411638163222	0.02778991733959557	1	1	1	1	1	1	1	1	1	1	0.01499876883930551	1	1	1	1	1	1	1	1	0.019328748163129683	1	0.03926031589055978	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER	1	0.08069535497422642	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PI_3K_CASCADE_FGFR1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.055127975406644936	1	0.029825426204036165	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03344704352205108	0.04376976050575476	1	0.049130397340501286	0.05189740475093629	1	1	1	1	1	1	1	1	1	1	0.028550634092998628	1	1	1	1	1	1	1	1	0.03653321829778233	1	0.07230054080506898	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PI_3K_CASCADE_FGFR2	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06487473885582584	1	0.03533390519791402	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03958193717069314	0.05165251310424468	1	0.05790026985616503	0.06111997900695232	1	1	1	1	1	1	1	1	1	1	0.033836884106374976	1	1	1	1	1	1	1	1	0.04319635602633953	1	0.08475883246516391	1	1	1	1	1	1	1	1	1	1	1	1
