	ARNT2	ARX	ASCL1	ASCL2	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HIC1	HLF	HMBOX1	INSM1	ISL1	LMX1A	LMX1B	MAFA	MAFB	NEUROD1	NEUROD2	NEUROG3	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
GO_PEPTIDE_RECEPTOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0018377319953809534	1	1	1	1	1	1	1	1	1	0.05709093367373552	1	1	1	1	1	1	1	1	1	1	1	1
GO_PEPTIDE_SECRETION	1	0.010812369009283618	1	1	0.003712424655654356	1	1	0.023592953500801594	0.06459265285597715	0.037600762365439855	0.08944358758891968	1	1	1	0.04963427984313129	1	0.027019629155631497	1	0.05506315413667273	1	0.013365780829551976	0.023665191830253063	1	1	1	1	1	1	1	0.04543724291041462	1	1	1	1	1	1	1	0.0010495524313274274	1	0.0449744624546663	1	0.0001312846625129982	1	1	1	1	1	1	1
GO_PEPTIDYL_SERINE_DEPHOSPHORYLATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0007406106762994913	1	1	1	1
GO_PEPTIDYL_SERINE_MODIFICATION	0.012158344220937645	1	1	1	1	1	1	1	1	1	1	1	0.01751568375344581	1	0.08904538133185136	1	1	1	0.05522668441484391	1	1	1	1	1	0.06878531703247104	1	1	1	1	1	1	0.05256054402413124	1	1	1	1	1	0.046983308802232004	1	1	1	1	1	1	1	1	0.03793465219042236	1	1
GO_PEPTIDYL_THREONINE_MODIFICATION	1	1	1	1	1	1	1	0.09606983977308681	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PEPTIDYL_TYROSINE_MODIFICATION	1	1	1	1	1	1	1	1	0.05934703666418839	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0627475415519867	1	0.07775692681918367	1	1	1
GO_PERIKARYON	1	0.015750739406036995	0.049340119572090835	0.02916512583826336	0.056140393523585796	1	1	9.338326722674317e-06	0.0032127883968109394	1	0.03602637566010125	1	1	1	1	1	1	1	5.1418807362368923e-05	1	1	0.011055835490265342	1	1	1	1	1	1	1	1	1	0.05976546424291862	1	1	1	0.005916300610558811	1	0.00010951261244684929	1	1	1	0.023577923317145144	1	1	1	0.06412945928595026	0.047342879083903666	1	1
GO_PERINUCLEAR_REGION_OF_CYTOPLASM	0.08745184983268695	0.0030054907548148213	1	1	0.019982473788673905	1	1	1	1	1	1	1	1	1	0.022630429958337528	1	1	1	1	1	1	1	1	1	0.06663028291053041	1	1	0.06742854809396293	0.06663028291053041	1	1	1	1	1	0.09606011720768781	1	1	0.006607284776253497	0.06742854809396293	0.07317634431194264	1	0.06762951065924316	1	1	1	1	0.07817416680054468	8.302464238307827e-05	1
GO_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04835665169732828	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.049343233244866225	1	0.06451773529260385	1	1	1	1	1	1	1	1	1	1	1
GO_PERIPHERAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010139229483551615	1	1	1	0.0035582540003621377	1	1	1	1	1	1	1
GO_PHENOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	0.013273404911258502	0.0016712816786815798	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00584498666401978	1	1	1	1	0.03909292155186772	1	1	1	0.006318336216202258	1	1	1
GO_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	0.06735894042344881	0.009424659839438299	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002682276286929852	1	1	1	1	0.04048229152609051	1	1	1	0.033749215563109836	1	1	1
GO_PHOSPHATASE_BINDING	1	1	1	1	1	1	1	1	1	1	1	0.06674810381465146	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06955447014071292	1	1
GO_PHOSPHATASE_REGULATOR_ACTIVITY	1	1	0.02147465769882617	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0787744057104246	1	1	1	1	1	1	1	1	1	1	1
GO_PHOSPHATIDYLCHOLINE_CATABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013436900576375699	1	1	1	1	1	1	1	1	1	1	1
GO_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02979859922374206	1	1	1	0.06127957252286298	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.021089359739360214	0.021126841650763395	1	1	1	1	1	1	1	1	1	1	1
GO_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	1	1	0.04821587337206101	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03875062034967436	1	1	1	1
GO_PHOSPHATIDYLSERINE_BINDING	1	0.0009891916905849785	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PHOSPHOLIPID_BINDING	1	0.004222818144730356	1	1	1	1	1	0.006591244944657126	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04646807905201622	1	1	1	1	1	1	1	1	1	1	1
GO_PHOSPHOLIPID_EFFLUX	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0005760005285382341	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PHOSPHOLIPID_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05047668327681465	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PHOSPHOLIPID_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.030710694827617457	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PHOSPHORIC_DIESTER_HYDROLASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02948027856191271	1	1	1	1	1	1	1	0.06375770353130028	1	0.09050932256623434	1	1	1	1	1	1	1	1	1	1	1
GO_PHOSPHORIC_ESTER_HYDROLASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09962605075699793	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PHOSPHOTRANSFERASE_ACTIVITY_PHOSPHATE_GROUP_AS_ACCEPTOR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02260638692609873	1
GO_PHOTORECEPTOR_CELL_CILIUM	1	1	1	1	1	1	1	0.018756959795869665	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PHOTORECEPTOR_CELL_DEVELOPMENT	1	1	1	1	1	1	1	0.06562895801648716	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PHOTORECEPTOR_CELL_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014949053735401119	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015450693271315874	1	1	0.07118811666596314	1	1	1	1	1	1	1
GO_PHOTORECEPTOR_INNER_SEGMENT	1	1	1	0.004727988275822215	0.043864479109647414	1	1	0.09634855396372699	0.022860407710624586	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03489078351996344	1	1	1	1	1	1	1	1	1	1	1
GO_PHOTORECEPTOR_OUTER_SEGMENT	1	1	1	1	1	1	1	0.04166824296348581	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08819733327269375	1	1	1	1	1	1	1	1	1	1	1
GO_PHYSIOLOGICAL_CARDIAC_MUSCLE_HYPERTROPHY	1	1	1	1	1	1	1	0.04325507771827142	1	1	1	1	1	1	1	1	1	1	0.004367252889096118	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07530754032525644	1	1	1	1	1	1	1	1	1	1	1
GO_PLACENTA_DEVELOPMENT	1	0.09734567602896549	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09509056061750187	1	1	1	1	1	1	1
GO_PLASMA_LIPOPROTEIN_PARTICLE_CLEARANCE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03864551500749458	1	1	1	1	1	1	0.017850256857431468	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_CYTOPLASM	1	1	1	0.05043672606646776	1	1	0.0268449493667251	0.010576668949030199	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02454635362173896	1	1	1	1	0.045050684748089376	1	1	1	0.050802291268081445	1	1	1	1	1	1	0.04128098398419244	1	1	1	0.01605736069679431	1	1	0.06785693691587524	1	1	1	1
GO_PLASMA_MEMBRANE_ORGANIZATION	1	0.055792628260241894	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PLASMA_MEMBRANE_PROTEIN_COMPLEX	1	0.0821221284297774	1	1	0.037687634295225036	1	1	0.007348514423226149	1	1	0.0018280890060445865	1	1	1	0.08333347061187468	1	1	1	0.03227052060590552	0.014693772922105941	0.09456963564314602	1	1	1	0.011201608278862962	1	0.09739300531523543	1	1	1	1	0.007669192113035739	1	1	1	0.09852874150345214	1	2.2200901361735248e-07	1	1	1	1	1	1	7.2313144540148144e-06	0.03476683437715422	1	0.018853582739378316	1
GO_PLASMA_MEMBRANE_RAFT	1	1	1	1	1	1	1	1	1	1	0.020179067451518096	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PLASMA_MEMBRANE_REGION	0.007605342250197933	0.0080210154182212	1	1	0.0012636929918552475	1	1	1	0.0008814681024030824	0.08146109833355064	0.028812414254356877	1	1	0.06944273391112987	0.00035425636040042896	1	0.012250510542723081	1	0.09865879254176091	1	1	1	1	1	0.072438329731495	0.022813102592076362	0.012622628776140843	1	1	1	1	0.0009295523001181527	1	0.09112625017217402	1	0.011126865885486503	1	0.0035004838113309455	1	1	1	0.04830844567006054	0.048660884646349656	1	1	1	0.005393719789471785	8.61676172175807e-05	1
GO_PLASMA_MEMBRANE_SIGNALING_RECEPTOR_COMPLEX	1	1	1	1	1	1	1	1	1	1	0.019803678952393988	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08405821576263417	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PLATELET_ACTIVATION	1	1	1	1	1	1	0.08439596139639616	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PLATELET_ALPHA_GRANULE	1	1	1	1	1	1	1	1	0.048982077547508385	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PLATELET_ALPHA_GRANULE_LUMEN	1	1	1	1	1	1	1	1	0.028063828214356823	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PLATELET_DEGRANULATION	1	1	1	1	1	1	1	1	0.08997613971143203	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03343183596502264	1	1	1	0.06348156356447698	1	1	1	1	1	1	1
GO_POINTED_END_ACTIN_FILAMENT_CAPPING	1	1	1	1	1	1	1	1	1	1	7.483114002126978e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POLYMERIC_CYTOSKELETAL_FIBER	0.022733265269054725	1	1	1	0.024769350251360844	1	1	0.03321493139383658	1	1	1	1	1	1	1	1	0.027619774751543202	1	0.04544697805931719	1	1	1	1	1	1	1	1	0.07654501717389839	0.07289080912601353	1	1	0.04220864019546866	1	1	1	1	1	0.0018649778984172194	1	1	0.09004455991784477	0.00650120117574271	1	1	1	0.0035764789725327706	0.02575235755349148	0.0733830619577086	1
GO_POLYOL_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0030991382303905413	1	1	1	1	1	1	1	1	1	1	1	1	0.001027279987466101	1	1	1	1	1	1	1
GO_POLYOL_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0125951062125651	1	1	1	1	1	1	1	1	1	1	1	1	0.013614327012265726	1	1	1	1	1	1	1
GO_POSITIVE_CHEMOTAXIS	1	1	1	1	1	1	1	1	0.028063828214356823	1	1	1	1	1	1	1	1	1	1	1	0.03761828726721306	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	1	1	0.0022703343935303044	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013940227170405883	1
GO_POSITIVE_REGULATION_OF_AMINE_TRANSPORT	1	1	1	1	1	1	1	1	1	1	0.002412942192164369	1	1	1	0.0014856349477335717	1	0.006032290245555183	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07530754032525644	1	1	1	0.028643963793349214	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0018630906949512749	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009238188603287956	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_AMPA_RECEPTOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0005796593740369227	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0875648814416089	1
GO_POSITIVE_REGULATION_OF_ANION_TRANSPORT	1	1	1	1	1	1	1	0.09097991874273936	1	1	1	1	1	1	1	1	0.013640268878873707	1	1	1	1	1	1	1	1	1	1	0.013203164082243979	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0076705549680268215	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	1	1	1	1	1	1	1	0.0763489677295609	1	1	1	1	1	1	1	1	1	1	0.011897485979597056	1	1	1	0.07339571217423124	1	1	1	1	1	1	1	1	0.07888415873309951	1	1	1	1	1	1	1	1	1	0.03899959494090566	1	1	1	1	1	0.09089014689937303	1
GO_POSITIVE_REGULATION_OF_AXONOGENESIS	1	1	1	1	1	1	1	0.03934598305259429	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08365016521480162	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_AXON_EXTENSION	1	1	1	1	1	1	1	0.054025559340215024	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_BEHAVIOR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015027583634298125	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005038446481534953	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_BLOOD_CIRCULATION	1	0.02719123066655027	1	1	1	1	1	0.02876603272915701	1	0.004689442842687019	1	1	1	1	1	1	0.022708008801252122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015969436153545846	1	0.003068945072655982	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_BLOOD_PRESSURE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07530754032525644	1	1	1	0.028643963793349214	1	1	1	1	1	0.020528107535373596	1
GO_POSITIVE_REGULATION_OF_BLOOD_VESSEL_DIAMETER	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014548885233166331	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008421804668095056	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.021210225165479546	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.054884253039481745	1	1	1	1	1	1	1	1	1	0.06576564733903467	1
GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	1	1	1	1	1	0.045337997276294395	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011170531463955191	1	1	1	1	1	1	1	1	1	0.0215567310441388	1
GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	1	1	1	1	1	1	0.053807334002755836	0.022113119247684998	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05850544272856684	1	1	1	1	1	1	1	1	1	0.03425786282902954	1
GO_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0038798421848792453	1	1	1	1	0.04587819862331666
GO_POSITIVE_REGULATION_OF_CATECHOLAMINE_SECRETION	1	1	1	1	1	1	1	1	1	1	0.0002759331378565655	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY	1	1	1	1	0.06370246910962685	1	1	1	0.03369348251086546	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006290899494208579	1	1	1	1	1	1	1	1	0.0003817994173500594	1	0.0586489631395104	1	1	1	1	1	1	1	1	1	0.009178370116029622	1
GO_POSITIVE_REGULATION_OF_CELLULAR_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06396540040253207	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_MOVEMENT	1	0.05464807758743728	1	1	1	1	1	1	0.08892975496529987	1	1	1	1	1	1	1	0.03853356075838954	1	1	0.009771133801500409	1	0.03390197454327337	1	1	1	1	1	1	1	0.001677019442773764	1	1	1	1	1	1	1	1	0.036172069224184034	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	1	1	1	1	1	1	1	0.019562365694499873	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06938094835866493	1	1	0.07161725034167576	1	1	1	1	1	1	1	1	1	0.09142887242805198	1	1	1	0.08095980422049487	1	0.039984405583041394	1	1	1	0.09601716270973126	1
GO_POSITIVE_REGULATION_OF_CELLULAR_EXTRAVASATION	1	1	1	1	1	1	3.4832478515212095e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0041810800080605	1	0.02564534027530818	1	1	1	1	1	1	1	1	1	0.006537605692631954	1
GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08098212915080294	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_CELL_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.050600714545613545	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_CELL_ADHESION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0536983846846768	1	1	0.0948774814968657	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09789468974538473	1	1	0.024602618021609235	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_CELL_CYCLE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07192847481900144	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017970670584473325	1	1	1	1	1	1	0.06839662149735748	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07082530384976193	1	1	1	1	1	1	0.04134183559743998	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT	1	1	1	1	1	1	1	0.01147408866035593	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03650329159663912	1	1	1	1	1	0.024907027431295248	1	1	1	1	1	1	0.08065856644477121	1	1	1	0.045706445926290806	1	0.003033306573728023	1	1	1	0.018112974414153715	1
GO_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.042243589654942126	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02364477067898918	1	1	1	0.03777412559123239	1
GO_POSITIVE_REGULATION_OF_CELL_DIVISION	1	1	1	1	1	1	0.02917783851553013	1	0.00036854123201268685	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007053251252132187	0.046279513099641845	1	1	1	1	1	0.02064313349235336	0.08591083922473375	0.028270305156159248	1	1	1	1	1	1	1	1	0.09108876587262205	1
GO_POSITIVE_REGULATION_OF_CELL_GROWTH	1	1	1	1	1	1	1	0.06277838402510183	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06523471664916536	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	1	0.09839504484586636	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017491096317031607	1	1	1	1	1	1	1	1	1	1	1	0.060440829605970636	1	1	1	1	1	1	0.012506338414300044	1	1	1	0.01333741368506658	1
GO_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08872510098552888	1	1	1	1	1	1	1	0.09075573553332406	1	1	1	1	1	0.036784401372956355	1	1	1	1	0.07917479217410828	0.02327143597992387	1	1	1	1	1	1
