	ARX	ASCL1	ASCL2	E2F7	ETV1	FEV	FOXD4L5	GATA2	HES4	HLF	ISL1	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROG3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	RFX6	SIM1	SIX2	SMAD9	SOX4	SPIB	TFCP2L1	TP73
GO_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	0.002110797897268313	1	0.025245771990289434	0.033405006097786516	4.294754830880265e-05	2.1579475191657593e-05	0.07565223037951951	0.0008965467035021435	1	0.0037496960364326037	1	0.021206713509569708	1.5218429361141261e-07	0.04408561653617693	0.0019182376391125855	0.032720627639839295	0.0009657612909997892	1.8840135286302129e-06	1.6095186650133542e-07	0.04656019509782794	0.030604240216801748	1.9362026392411025e-05	0.044908135813201744	0.06577819009916419	3.8430585152737784e-05	0.01287997485537884	0.09767350758578097	0.0010609063156905574	0.006206108106902031	0.00040827043380120553	1	0.016023650179293525
GO_REGULATION_OF_EXOCYTOSIS	0.0004281994607112649	0.019538293448705835	5.6095987646775924e-05	0.03033838799392652	2.119479097895116e-06	0.0010853128324825878	0.0002904959166999399	9.501912767773124e-05	0.0013600995837593777	1	0.00047622831388249853	0.0006461118102657482	4.2355328924492675e-05	1.007273497943828e-08	9.351425711567884e-08	1	0.00398064218044103	0.014007445850428457	1.804314457953815e-06	0.03735991262307925	0.012263360466064577	6.715056170569778e-05	0.003381450490434701	0.06115980933845411	2.8161075360522148e-08	0.0453528802351002	0.007146655417601067	0.0005149630742349309	0.017694127271594806	8.51388324851765e-06	1.3404083927581745e-05	0.0014484879343539259
GO_REGULATION_OF_HEART_RATE	0.08765516983914767	0.08347334504643977	0.003495748418954059	1	6.4583322123557e-07	0.031803755895126296	0.0775840456508674	1.1081855620709291e-05	1	1	1	8.191396852486044e-06	1	0.00529791568943494	5.7949917238175885e-06	1	1	2.9982448689347407e-06	0.00019617435235297354	2.0600966452732905e-06	1	0.0005465081143714023	0.0003005281435191076	0.0664615818226919	0.00037595512617638605	0.006176266284721121	0.020627475181026478	0.0007363178781706337	0.002862656606458125	0.0011526641992071207	0.03458211529761812	1
GO_REGULATION_OF_HORMONE_LEVELS	0.0002711500481803464	0.0006803936575044967	0.0011431032679903863	1	7.60701321156354e-06	9.871880878087325e-06	0.0005048442126386332	1.5472956249595882e-10	1	0.06146740791082794	0.0839662959360502	5.586076046171229e-11	0.009345502843486453	5.871348307739943e-05	7.098466003885306e-08	1	0.00021826485697362674	3.271967490980909e-05	0.007419179078012705	0.009585598150416819	0.000391013064467316	2.030470259706263e-07	0.0006762700774627373	1	2.6670665953520967e-07	2.2792459903886453e-06	3.115025065669741e-07	0.0003562509579797535	0.009722998256122106	2.7257400546765176e-05	0.021261104652283036	1
GO_REGULATION_OF_HORMONE_SECRETION	0.005760456739387632	0.00023684014638791773	0.0011112970661210086	1	4.6085666185469165e-06	4.84931408140099e-07	0.0002544481142711108	2.1662914795328447e-09	1	0.04068083986200899	1	3.436100293185973e-10	0.003444196016006318	0.0002547069294566162	1.269905544498684e-06	1	0.002250056244382681	6.0270979984067274e-05	0.012136441281902832	0.004118248475585284	0.00025430356156297407	6.517036459630088e-05	0.0005717146728289046	1	9.133663230409539e-06	0.00038555256738403987	5.275720785791194e-07	0.021179808175588732	0.003563245105972168	2.1399342002847987e-06	0.03920207287826294	1
GO_REGULATION_OF_INSULIN_SECRETION	0.0024217808038550226	2.064550208047411e-05	0.004615080712834119	1	5.236645186368349e-06	8.010259940016695e-06	0.0003554121616327066	2.5337869358210696e-06	1	0.0943058256318623	1	1.4050327123982242e-08	0.0002843757025832172	0.000490559725925932	1.1446957929317492e-06	1	0.0014387244534047605	7.673395392204796e-06	0.01821704509631017	0.019513312931262017	1.6719939860521116e-05	7.335932103402776e-05	0.001064769209980776	1	3.7871247648979534e-06	0.004043260887475197	8.972242279381426e-05	0.0027913046892845683	0.027074393548163322	4.025770749072066e-05	0.005719781041823024	1
GO_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT	0.010860098071615032	3.7312923428789446e-07	0.00901105406257352	1	2.007482816646089e-07	0.0005452195696222795	0.00026265362600053077	2.7543549038222537e-06	1	0.0004585966517772766	0.02210346033913535	7.107264331729368e-05	0.0058629023152574344	0.0005717532766220668	4.538840969736668e-09	0.03533939446582579	0.0017796121344010318	0.00016517561089313126	1.4665215503084639e-05	6.728696592128713e-07	0.0033306260383829667	6.395751282362028e-06	0.00036670299192553824	7.537324608897222e-08	3.453111637741202e-07	0.0017993481228146813	3.502285612289047e-05	1.3586936314369247e-05	0.0061087397873117455	4.139728110474916e-05	0.002050211270018476	0.035982226778111026
GO_REGULATION_OF_ION_TRANSPORT	0.01230438554892832	2.0469456241123396e-08	8.017144443694946e-05	0.033644294426606214	1.4094411193710243e-09	0.0005209830279774286	0.0032427899302970298	2.336631490518215e-07	0.066752695478282	0.00015834575833240105	0.0011736157040128647	1.626588555514452e-05	0.0059848992978581705	0.00023577912333438977	7.820423530979781e-09	0.00193198315589993	0.0002976482652832235	0.00017989087103187362	6.016174286527232e-07	2.212709878657293e-06	0.0014064232595236703	1.9758264127811564e-05	4.61748268614226e-05	4.6941190883220685e-06	1.1263238275383003e-07	0.00019662235433692832	6.751560499562714e-07	4.124771527558302e-06	0.002492270070583724	5.125138640815763e-06	0.00027278744306935554	0.01613681639858877
GO_REGULATION_OF_MEMBRANE_POTENTIAL	0.005375620438126005	3.736174823454341e-05	0.005085578323756779	0.00918676039298083	0.0	9.132666788369548e-07	2.4062054487128393e-05	1.4857448604743695e-11	1	0.0002528554345272438	0.0036470093735218034	7.790688272280022e-08	0.00826858378784534	1.4311145282164262e-06	5.103647504611786e-10	0.0052062548170128675	0.0002087415565547035	4.092324323856644e-08	2.0667704592192138e-07	2.0506828346533723e-07	0.006232348617363437	1.710528424458957e-06	0.00014091560761686495	2.0609732909182554e-07	2.7479250763740026e-07	0.00017908880586670062	2.454593429512819e-06	1.8080127273112367e-07	0.0029314677288110325	4.4553706548100536e-05	7.62699633756192e-05	0.006201457639208874
GO_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	0.00026384604939955203	0.03237427771758139	0.02775941477968047	0.004632053741061126	3.795833958875061e-05	5.161179392976223e-06	0.07465040031299108	0.000305045053696662	0.016773823150542433	1	0.026663241352073208	0.0031976469803151053	2.573703524300086e-06	0.022108896502197828	0.005064496580452493	0.002640143876609935	2.2667004687781933e-05	4.617206028623144e-08	5.56093710413208e-07	1	0.0008128616553990664	0.00016805335173764036	0.0017668124212490977	0.039333424560542785	2.0247661425276675e-07	0.00688911758105637	0.015952298742460402	0.00037742018545583456	0.0079247250135277	0.00020777633964697007	0.06039140609866067	0.025935497123753093
GO_REGULATION_OF_NEURON_DIFFERENTIATION	4.754268140172435e-06	0.03649574789304211	0.00715029234313691	0.009537556546473591	7.2339440095881e-06	1.1055898033074385e-05	0.05940505183343514	0.0005537683563006102	0.058483819801807946	0.04289827654634759	0.031080719812972002	0.0012821657566642886	6.98127110565494e-08	0.016402326377904397	0.0025043726949018907	0.001495498476345003	1.274449370891606e-05	8.800943345210754e-07	2.619656365165923e-07	0.0882093757873923	0.00027440666442513084	1.0337230254897634e-05	0.0008532234020446339	0.05558060546494514	4.423523525254325e-08	0.002761290355520196	0.07756209915247947	7.09307924251501e-06	0.010486914375676393	0.0006554900387822915	0.029339320654379386	0.04015311759346274
GO_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	0.0002447225731443403	0.09104507590516309	0.012314329597424956	0.006155358596017679	6.505168451020893e-06	3.0642439756145556e-05	0.027012857387797906	0.0008579466335265629	1	0.015750458741361606	1	0.017319557284531717	3.3520401809816747e-07	0.013845474039409389	0.0005954475013356664	0.009832838626740448	0.0001998171415565908	2.8848732234632024e-05	6.775939476177939e-09	1	0.0047849721000113865	3.307928506446345e-06	0.08336898874617216	0.05840199901722831	8.791925013573731e-07	0.010418398928613737	0.03577401408008729	2.7618083809355376e-05	0.009089040490258271	0.000797156243482422	0.08605774009623446	0.012702653990916302
GO_REGULATION_OF_NEUROTRANSMITTER_LEVELS	0.00013937745815462144	0.023495632433839786	0.0005255336296084989	0.036246046630099116	1.675284880819916e-07	8.880309946146525e-05	0.0019287492704000986	2.9926715993000563e-05	0.0016758156181333472	1	0.021013920436186218	0.0002522287652332311	6.830044484029685e-05	2.450323599578752e-08	5.221601404814535e-06	0.002968431095088042	0.074905680079969	0.005704913572414316	2.6639612737966445e-10	0.04448007940409937	0.05790981730352296	0.0005146290998137015	0.0010827658521580519	1	3.742225404002042e-07	0.010029689964693667	0.0006217297414941036	6.2874249506794655e-06	0.02267805422833946	4.683209480216277e-07	4.5408198394714105e-06	0.0018594009949188806
GO_REGULATION_OF_PEPTIDE_HORMONE_SECRETION	0.001451256943369561	5.831864272243248e-05	0.00029123459364677196	1	1.2640424351673119e-06	1.1356341249602053e-06	0.00021383185194279175	2.897890812869619e-07	1	1	1	2.6168517353042375e-09	0.0008352773635315058	0.00046036392304149576	2.9155398795222e-07	1	0.003251430535391453	6.427997695568344e-06	0.011631207237826291	0.00725927981886576	5.347857679083301e-05	4.7447944639844586e-05	0.0005720058870746225	1	3.7282298982477258e-06	0.0009951241445340653	1.0388469263933331e-05	0.0067532827826629616	0.0038189657644904784	5.5874416695633755e-06	0.01331730831066602	1
GO_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	0.00024017373358375949	0.006748292967082015	0.0004248595458217208	0.010803529934123923	1.526707104404501e-06	0.000573361599792821	0.00016742215116860582	0.0002574468939080532	0.005260895441276059	1	0.0007933285996810646	0.00517339971579911	0.003979061803831452	3.004786641724877e-08	4.470888426144626e-08	0.06385718842703869	0.09669800637544623	0.03841774522427821	1.815534563320842e-05	1	0.0789682833818175	0.005183256421577798	0.0029958878121151278	1	7.679252311931783e-06	0.02037531011384741	0.005876726242147301	4.821532518006766e-05	0.017744476964267508	1.5504227397489245e-05	2.2859879417524986e-05	0.022776587926718994
GO_REGULATION_OF_SECRETION	0.0002090962971180721	0.0006552841864566616	2.1658177400407652e-06	0.04507135029886	2.194084713913469e-08	5.7398767855376676e-06	0.0008597621286571266	1.1318884385325134e-08	0.0010702212132879252	0.019429673234732325	0.04978473243431536	4.040649792536044e-08	0.0005909600373187329	5.339360186207287e-07	9.920124166562516e-09	0.01138316883695445	0.0016626049450311209	0.0009974733745033992	5.137382957931536e-07	0.003427192605646945	0.0007319997279292556	4.165585169135788e-06	0.0008725427795547303	1	3.065320797190907e-08	6.605895990563493e-05	2.1075966259664902e-05	0.004887435369779092	0.004321886063057723	6.576504896216306e-09	7.979671152491541e-05	0.021561688166513604
GO_REGULATION_OF_SYNAPTIC_PLASTICITY	0.00014046923734700734	1	0.0010070957883391296	1	9.397473698991021e-06	0.0016595929838483237	0.03653534158153793	4.261867606158987e-06	0.0007789456228275426	1	0.05392552976554832	0.012244110800343377	0.0004079014870352893	0.00018079073858734418	2.170096693565604e-06	0.08487560855751652	0.0018896047468098809	7.108535998556764e-05	5.797785918026932e-09	0.00010680033072818507	2.4631215473802648e-05	2.850428795553306e-06	0.02611101973434793	1	2.461175130363813e-08	1	0.0031742312717953913	0.0008495165198516563	1	6.338366215374869e-05	0.001962675848800277	0.0007409717957000961
GO_REGULATION_OF_SYNAPTIC_VESICLE_CYCLE	0.00015579179589797487	0.09751365578889648	0.004847917668689972	0.00034957951555159017	1.6243251911296497e-06	7.707963106673432e-07	0.00011221337249633923	2.347569860727816e-08	0.00010919927166141985	1	0.0016970307791703831	1.727992174982429e-05	1.0810082231693663e-05	2.258603748472865e-09	2.5099029765662806e-07	0.03403927725573341	0.0074466061118475535	0.009949726986538843	6.50363207732596e-10	0.026899290724843872	0.000707972455128214	1.77127264588961e-06	0.000491785819665358	0.011112293319036959	2.367597201624605e-07	0.007951511937544509	0.005819452123743352	2.94135334866219e-07	0.004243738953530696	6.662501728094128e-08	9.836990038092353e-07	0.008936425084438704
GO_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS	0.0012800484577003557	1	0.012182360561486028	0.0008586856961141365	4.0749142042884046e-06	0.0003146044178806706	0.0010116571508370642	1.5352491343767483e-06	0.0007032312057582146	1	0.04969240732414937	0.003780931846736224	0.006446109504412378	3.873205228765997e-07	5.100615511066664e-07	1	1	0.06359614800455482	3.7524950231571097e-06	0.07534154341398613	1	0.00013124041630530048	0.005265819821964168	1	7.281730855779323e-05	0.033359140514701124	0.008526793221209306	0.0001788652013308134	0.03845408070866674	3.292834489976304e-05	4.1736253741930796e-07	0.0033414735426238185
GO_REGULATION_OF_SYSTEM_PROCESS	1	0.008326045902831702	0.0013018516870876295	0.017993625459432172	1.6712697126219922e-07	0.013474189248793178	0.007218217239024938	6.406109220091771e-06	0.011214526109713185	1	0.06090967338699871	0.0005260462294283119	1	0.0016384696595080905	1.4101064760296822e-09	0.07416879867064119	8.571910791055348e-05	6.740624725054545e-10	3.359669758173922e-06	0.00021968694155050095	0.09297122822130033	8.739746982788787e-07	0.00012080711610917838	1	5.8330990843069586e-06	0.000377991036519032	1.3449119891095762e-06	2.209753022119898e-06	0.014171781859257493	9.047464924405446e-05	1.728535813683152e-05	0.0022748774941572236
GO_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	0.032147228541049455	2.369363112486589e-06	0.02227805415625539	1	1.2591142765083774e-06	0.002789465057272955	0.0013250983623118717	2.6041046800151513e-05	1	0.0012125489294820824	0.04415162635161529	0.00019144631604717244	0.01846732573487353	0.0006117450307011607	4.230387562476068e-08	0.05846368127873369	0.005752070745160154	0.0010034225754086412	3.923468079136683e-05	4.656300308880645e-06	0.0030697827188178595	1.4808259896637033e-05	0.0001649254589815019	6.960035958680777e-08	1.5039242696746058e-06	0.004505247456093375	7.324141310649512e-05	0.0001068760822211523	0.019166584808121834	9.87383004966702e-05	0.0013927645510506403	0.020698825762935136
GO_REGULATION_OF_TRANSPORT	4.0280101436196425e-05	3.8416205772051626e-08	2.908731164819045e-07	0.017414501374864	0.0	3.947597728704011e-07	0.0014646864604075382	0.0	2.2070088487868844e-05	0.0001545246342554707	0.003116848028159369	2.420576850070688e-08	3.330466141160393e-05	2.669475085426143e-09	0.0	0.0059892137460338946	0.0002455305304706057	0.00013289534499827393	2.4992929947842413e-10	3.130053453725967e-05	2.0805673118795553e-06	4.5938218928842645e-07	1.2768852476474635e-06	2.683776624601286e-06	0.0	2.6113938356164823e-07	3.556113988834042e-07	5.441221924362694e-06	1.550771387004435e-05	0.0	1.3497771034209904e-07	0.008054413755124168
GO_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING	1.5572391048435108e-05	0.0012047106706744026	0.0003982489014203727	0.010539576833936581	1.071848165778988e-10	6.967654897493958e-08	7.99077199520326e-06	4.384884366714914e-08	0.0004271233854099554	0.04065820789801067	1	2.8000621405843695e-05	2.218717448465579e-05	2.216072784388956e-06	7.009843372429714e-08	1.748084276576023e-05	0.0037411598539471846	6.443545641499071e-08	0.0	1.0237254413736352e-05	4.793687498172439e-06	1.1124632603998208e-07	1.1128799869197792e-05	1	0.0	3.395722094501341e-05	3.5110177608599358e-06	1.2394226802658892e-06	1	1.6665001062565743e-05	2.0282630289747416e-06	1.1879561334637856e-08
GO_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	0.0015219279706999433	0.014287654096177937	0.00012010671786155669	1	2.04451898089264e-06	0.0006992289323972667	0.017819986109184893	1.555668791997089e-05	2.433985670124983e-06	1	0.003330218873237145	0.0009311514246989061	0.00020485244791879076	9.253599553282754e-09	2.425306613318412e-07	1	0.004399595026592595	1	1.7973453789732474e-06	0.09491581315910846	3.9054102064506324e-05	0.0011281201400250573	0.0003703413908107134	0.02487893038494482	1.2303662533241777e-08	0.048525464205533164	0.02436768273322165	0.0006721260540494267	0.0020904463937690965	8.121253158854813e-08	0.00010763347146147684	0.017450710339129816
GO_SIGNAL_RELEASE	1.5583100005267525e-05	0.00012375771222961074	3.907418102522264e-06	0.04505048182161586	1.4734824471673846e-10	4.6048022395162036e-08	0.0008633043704026067	3.8899994336816235e-11	0.010510340234227145	0.09853487827534413	1	1.9781100091265102e-09	0.0017812432461538075	2.4863253678120145e-08	1.364615609400488e-08	0.004522564160678644	0.0009513619441317012	8.798785950081545e-05	1.8491381215124392e-07	0.0007326317237370539	0.0004298984509792936	6.74423809354785e-07	0.00033201592090104093	1	6.274482267087933e-09	1.7004879112603177e-06	2.5761614386166087e-07	4.3918313941126996e-07	0.00021004534039748002	3.5036462620041675e-10	0.0001330671760304547	0.008051873556165656
GO_SOMATODENDRITIC_COMPARTMENT	1.0400502681306989e-10	0.0001524474397401887	0.0018352260623805128	0.000596244741992602	0.0	2.3030832796422374e-10	7.50991937708001e-05	1.3108464202993275e-08	0.037842010081890365	0.00013834881106877805	0.0014924272263836524	1.6835062233155895e-09	4.502515895676851e-06	1.1592504733926035e-11	9.461986749670359e-12	4.949933311448884e-05	1.8687577383991183e-05	4.938876452253993e-08	0.0	3.1699807667706636e-07	1.2804052048620562e-06	0.0	2.8795860473884716e-08	0.058717652357949124	0.0	9.523911794317996e-06	2.267457888116553e-09	2.181599345618679e-11	0.057489322581294355	9.451217586331495e-12	2.9633173754484154e-05	7.414853454978942e-05
GO_SYNAPSE	2.7847391059765414e-11	6.804350194400399e-09	2.047459923826267e-08	7.065801014061179e-06	5.2866599986600704e-12	8.503453496899738e-11	5.77779176946791e-07	1.4415579840942883e-11	0.026012202871472545	1.8979134597252312e-08	2.4781587008471107e-05	1.821531814272248e-11	3.6162850491905374e-11	9.089839991816007e-11	3.9634739934513163e-11	4.473085660650078e-06	1.1658711097650709e-05	7.785661004788835e-12	7.944866986520083e-12	2.6323118129667478e-08	8.035083849944336e-06	6.735401125723683e-11	8.148348662473381e-11	8.896401916180796e-05	2.2186252834899278e-11	3.208647814112453e-08	3.539557535958693e-11	2.9030222670201056e-11	2.1057044139238812e-05	1.5293544208816456e-11	6.8119732077320805e-09	1.2901125723274731e-08
GO_SYNAPSE_ORGANIZATION	0.0015083282291012967	0.0038967919252773653	0.045318581867721974	1	5.042833814183911e-05	0.0004976860453026477	1	0.0005084358608998807	1	0.007737424942591886	0.04435690249336033	0.000538442253594229	0.04820707291675885	1	0.0015006302721731757	0.0007664080927238803	0.02756653268696707	0.00047566937334742043	4.230885210443347e-05	0.01153600466747684	0.051964783290943894	0.062405823625820256	0.036300116788165804	0.09852342533925174	4.205711234828158e-08	0.0008939527398982294	0.012138839077535213	0.0018691700330905059	1	0.00041452817542164677	1	0.07864915332870948
GO_SYNAPTIC_MEMBRANE	0.0019346416256768029	0.00042062551805621684	0.008562597228351398	0.00021370044147106526	4.300035327808871e-08	2.2860007997671516e-08	0.004134810409121448	4.968104816427399e-10	0.009814600592588318	1.3582556507296673e-06	0.007694965454261293	1.6471124719696917e-07	6.440573285804163e-07	2.386716660751631e-06	6.224459836445817e-10	0.016659316730167517	0.016041662458639694	1.018663945351328e-05	2.1723067789025663e-11	1.223675003292346e-05	0.00014447937089878682	1.3370300478987573e-06	3.606379621678979e-05	0.0009675027106337275	2.1870594224537854e-10	0.002603998804218133	1.8906002670071587e-06	5.927149619999739e-07	1.6117001704119005e-05	1.9749713633387955e-06	1.772573066105565e-07	0.003227999481595023
GO_SYNAPTIC_SIGNALING	2.3700969721485166e-05	3.929837536353897e-05	4.030864776138898e-05	0.0006097523018161466	0.0	4.0947011226144525e-08	8.366062306253141e-07	6.112077510778136e-10	0.0054337990210932	0.0012309841357247553	0.0004985968360181614	1.5033291023147655e-07	4.624403140418565e-07	1.3245204932843535e-09	5.0716097987901776e-12	1.5712819180446758e-05	0.0001658320200947916	2.3442754404356947e-09	0.0	2.1195829650433318e-05	1.5307069632708448e-05	1.043355180030403e-09	9.05631856129574e-06	0.003256601152852867	0.0	2.2108527293340785e-06	1.4640288981127014e-11	9.079097473829734e-10	0.004428366328445121	6.947201591778196e-09	1.948729733136645e-08	9.181297233595842e-08
GO_SYNAPTIC_VESICLE_EXOCYTOSIS	0.00022536417949514664	1	0.0007941779372684366	0.0039110464173153225	5.093431809655158e-08	7.79530741672474e-05	0.0001628311342971589	4.095855563157613e-06	0.0023169656256044613	1	0.016926062448895607	0.000998941736103487	0.00013263552855802274	4.991405844201324e-09	4.821240339181188e-07	0.03794149613239406	0.04861695668309496	0.0026705748531402618	1.3882706095813546e-09	0.03132197684849447	1	2.4807386192593484e-05	0.00417999979321626	1	3.496426782656492e-06	0.009355495249022239	0.00021835333064412765	3.723593915871959e-05	0.005456994223534628	1.1325953903629227e-06	1.9194039690972886e-09	0.010506027139488117
GO_SYNAPTIC_VESICLE_LOCALIZATION	0.019733111972502715	0.0001391337399586634	1	1	2.6076783289363803e-06	3.847801449241572e-06	0.0021395611474205323	2.4135280165871187e-05	0.006856542293680934	1	0.026795256847072846	6.630106268445957e-07	5.076302755924189e-08	2.3596834836103753e-06	3.0475425580878124e-05	0.009242102941112718	0.0067260685319745495	1	4.72784131652082e-05	1	0.0004237078608977374	0.018172660863864376	0.00013754431043777604	0.0015937794501897917	0.0007925151546955833	0.017755860756490383	0.01946803359795579	2.6289876950635893e-05	0.015966723263751925	0.000449194444666956	0.02960614558502428	1
GO_SYNAPTIC_VESICLE_TRANSPORT	0.009819927181326182	0.001098901259029228	1	1	4.719962530597144e-06	0.00159367434773805	0.06603565606353434	0.0010239214669025554	1	1	0.01648472768666953	2.0469169739079085e-05	1.4615839605269798e-07	0.0005406212242591302	0.0006194528748393324	1	0.003244015307887871	1	0.013939731645606246	1	0.0025265016846718336	0.0685572441641995	0.0066280754362391114	0.0007491222321309721	0.0023543113913795377	1	0.07175382744237813	0.0010831902399616178	0.06292952763830839	0.013276345806167988	0.014969830235960213	1
GO_TAXIS	3.0546497458150412e-06	1	0.005891509113588267	1	1.4038759461598715e-06	0.0038042624745954212	1	1.2699783348280036e-05	1	1	0.072821966222687	3.151945549006996e-08	0.00315398849264803	0.00610817187093482	0.0007676861670846691	0.0847526177786293	0.03367034501662414	2.1532836675830502e-05	0.0038042624745954212	0.012094278635108369	1	0.027574453555620826	0.0006383580713262837	1	0.0007955099459567849	0.008902863520132143	0.00033507653394448944	0.003431023347751583	0.019698646317300228	5.528989224568015e-05	0.023776879058486466	1
GO_TRANSPORTER_COMPLEX	3.133496787866008e-05	3.787497149243535e-08	0.000820179038134583	0.0018621710615074338	2.153783484892813e-09	6.66200261345562e-06	1.9431322884067015e-08	1.8813395286088053e-10	1	4.097712009043519e-06	0.0006832130751220911	3.1737009353882684e-07	5.940296008533075e-05	1.4348072640890663e-05	1.3264400688939304e-10	0.0014675172797518066	8.188860395252906e-05	1.4052417007803797e-09	1.4169972103461603e-06	2.702345391347727e-06	3.858944019352606e-05	6.038808342267998e-10	0.008496418719718069	8.772684567670552e-08	5.673922346294269e-06	0.00017568864133366002	3.9544831631488364e-08	1.8344515855250876e-06	0.03478765000506123	0.00037975021143743515	9.199589624531157e-06	0.00783193507481228
GO_TRANSPORT_VESICLE	4.239713758957819e-06	0.04130922616274357	0.011516405175049926	1	1.8998069660769445e-06	8.23011944739438e-05	0.0005956036448760971	4.8386419165824535e-06	0.01193874663282768	1	0.0004883745392840755	1.9831325803743027e-08	0.00044262625411406464	0.00171875299069002	6.542686676880294e-07	0.02013619212388984	0.006687530145249809	0.0002753972848072994	8.23011944739438e-05	0.008718360084571164	0.013710436992830921	1.2575823621463478e-05	0.00997237470247836	1	1.592059306609883e-08	0.003461318936350155	3.965984373466291e-06	0.000351061605306735	1	6.696046052812044e-05	0.00957997274041067	0.06724250392053577
GO_TRANSPORT_VESICLE_MEMBRANE	5.27231345687218e-05	0.0160240567077522	1	0.09930503895745746	3.0415529650440476e-08	3.0745096523898674e-05	0.00018562880734240839	5.747504805342363e-05	0.010571625988057498	1	0.00034569476879908745	1.4280862270510397e-08	4.007063044486614e-06	0.00039229768114479313	3.878654797340175e-08	0.016056513093463565	0.013727814973403585	0.00014959083695442743	0.0001552233343820042	0.006714282912717029	0.00962855374940308	0.0010523218204906426	0.0005048076935895152	0.05289078788047796	5.162595120289382e-07	0.03905634954756676	1.359810595569222e-06	0.00033199346385393014	1	4.60072044772275e-06	0.0008571125863862106	0.04343472713736274
GO_TUBULIN_BINDING	0.011858910930909294	1	0.06766333672318325	0.003267547038830587	4.689736114560361e-06	0.003379714100790965	0.008574468180174044	0.0013231954143859692	0.044909117870507	0.003793328113330663	0.023693865415705173	0.020715240491523068	0.006967409415484349	9.71353809942066e-07	7.443256449357616e-05	0.06552823340186209	0.03741165956991921	0.003265230699712296	8.655704537430253e-05	0.0047146035665051045	0.007558431014698552	1	0.0013995164843614294	0.003615270582527086	2.5162658112698466e-07	1	1	0.00042877397747653756	0.0072177912370886554	1.7677955072903373e-05	0.004136013895047919	0.047658760645776566
GO_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE	1.4771672041113959e-05	0.0035330835791951287	5.263297150970292e-05	0.006296273835684096	1.079426981132059e-08	3.910419321684344e-08	8.97031545910032e-06	4.1979052667340255e-07	0.001315543138273756	1	5.7377180672113504e-05	1.8683845748324046e-07	1.7591334611211096e-08	4.1564307551311686e-11	2.2722458359325515e-09	0.018381873170096874	0.003809031100667437	4.712231254300203e-05	7.352674025185024e-12	0.00828620587270601	6.712093122307472e-05	2.5991100149891366e-07	0.00013748509999300662	0.05985015458528575	5.02736630103584e-10	0.00800260357766669	7.754334524334716e-05	4.994312748918261e-07	4.11460354041715e-05	5.107058109743434e-10	5.574486294790404e-08	0.009275523713064726
GO_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	0.0005462743576849505	1.6833991978160157e-08	0.0015232749078625263	1	3.892783861925153e-08	3.475154537646574e-05	8.09784344568687e-06	2.0398657207820747e-08	1	0.007467927186432299	0.02477448765723811	1.4254698334270621e-05	4.786206406071081e-05	1.6838177238076568e-06	3.587319330478067e-11	0.04933548916309016	4.542886874459029e-07	7.829087378397048e-09	7.685008007740635e-08	1.297951332079883e-06	0.0002334670386592297	9.631037743096371e-06	0.007688243454156529	1.5759268100490331e-06	3.291529937499149e-09	0.0015987662308152295	8.453328075586075e-05	2.416936695226468e-08	0.0019822975306387214	0.00018976705275652872	0.0002576189021621378	0.015530144535196966
GO_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY	0.0038707805793685157	1.7392296491891557e-09	0.0001807935192804644	1	2.476597815714854e-10	9.547964517742091e-05	3.1219949444549755e-06	1.1727593041133133e-07	1	0.002402406812697433	0.011718010996239259	5.308793937419676e-05	0.0005008964747927891	3.9522227834876134e-07	1.7103762850467774e-11	0.013721670806285946	9.1023376946886e-07	8.33864477467472e-09	4.685685000005435e-07	1.624003665989804e-05	0.0014083523254430075	2.4412890400116183e-05	0.007692070671935114	1.3127008312574517e-06	5.15204590101348e-09	0.0007010190087596291	0.0001705368620934511	1.4001227521820425e-07	0.0024797151887858693	8.206859382808851e-05	0.0005620518594821045	0.037497311244136244
GO_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY	0.01203045405913028	1.6504071642664542e-07	0.0019067205517995234	1	1.0770381569935594e-06	0.003430964348657528	0.0015507141246886569	3.176249917302698e-06	1	0.02616682120969327	0.0588495355105898	0.0009797078589257602	0.0013396533289280477	6.09394686580389e-05	1.3445206503703844e-08	1	1.4087290145514686e-07	6.64975582909122e-05	6.842109145166475e-05	0.013632477478904947	0.017213567847115252	0.00022193499713540898	0.007359440862318878	0.00044710826288174577	0.0009202437000823682	1	1	3.522404649303201e-05	0.001373259981646835	0.017469689874009875	0.0038448860819175756	0.04285990584263433
