	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	CXXC4	DACH1	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	POU5F1	PROX1	RFX6	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF853	ZNF883
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	1	1	0.07279281802346593	1	1	1	1	1	1	1	1	1	1	1	0.09820515215816439	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05936089941883005	0.05993168964949336	0.0654332709965102	1	1	1	1	1	1	0.02463753812221825	1	1	1	1	1	1	1	1	1	1	1	1	0.09423597903262404	1	1	1	1	1	1	1	1	0.026657056802299683	1	1
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	1	1	0.05546337681453439	1	0.01039113526032287	1	1	1	1	1	1	1	0.07867828658666909	1	0.08088545916028367	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0428062786019916	0.06742107943659936	0.07454148607823119	1	1	1	0.07985556835296559	1	1	0.005969706119252849	1	1	0.050503444933955866	1	1	1	1	1	1	1	1	1	0.022380750838788543	1	1	0.08720284067558226	0.09873492347678547	1	1	1	0.04672007138919865	0.07009307294833744	1	1
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	1	1	1	0.032269970720046226	0.06076828820200564	1	0.02128580777889577	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011464850964514661	0.0006380961168651611	1	1	1	1	1	1	1	1	1	0.08092460823498504	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0020572640297619182	1	1	0.05139097405656956	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0006053678008565155	1	1	1	1	1	1	1	1	0.009838961135784308	1	1	1	1	1	0.09322534136850358	1	0.056212026811172544	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05437913635359337	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01576097833400758	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04871039534335664	0.07712224003422197	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS	1	1	0.0024573067273918614	1	1	1	1	1	1	1	1	1	1	0.06528316567567072	1	1	1	1	0.030563495683188058	1	0.0015715244625710278	1	1	1	1	1	1	1	1	1	1	1	0.063760677499765	0.008585070899531755	1	1	1	0.0035044617132339306	1	1	1	1	1	1	1	1	1	1	0.04618795766343442	1	1	1	0.001954820441921634	0.0002237308736188215	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION	0.017053102834173828	1	1	1	1	1	0.008768565315147359	1	1	1	1	1	0.03791359829219054	1	1	1	1	1	0.002728694423526301	1	1	1	1	1	1	0.02955708339673213	1	1	1	0.01475846468554376	1	1	1	0.06151327272795337	1	1	1	0.09267114217842476	1	1	1	1	1	1	1	1	1	1	1	0.044700364575010365	1	1	0.05719048757235201	0.08982048652988672	1	1	1	1	0.011926627452824023	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS	0.041947135258977086	1	1	1	1	1	0.02208741973749262	1	1	1	1	1	0.013756936026200539	1	1	1	1	1	0.0710858961771077	1	0.004487338946120412	1	1	1	1	1	1	1	1	0.0033745766329079663	1	1	1	0.034589390832325484	1	1	1	0.09832601766928173	1	1	1	1	1	1	1	1	1	1	1	0.01753838468447788	1	1	1	0.007798876991074288	0.011906253577233628	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_LIPID_TRANSPORT	0.009728836055860612	1	1	1	1	1	0.004953839233757029	1	1	1	1	1	0.02201611472303222	0.09497399008957441	1	1	1	1	0.0007317959646911953	1	1	1	1	1	1	0.017053971597721373	1	1	1	0.008399258421128653	0.06204056944822067	1	0.09211476452710476	0.02466831240345635	1	1	1	0.04596230748731822	1	1	1	1	1	1	1	1	1	1	0.060269288324539816	0.02608149246356839	1	1	0.02738278560312124	0.04443487468442042	1	1	1	1	0.006765559108988017	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022620191740752582	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.050455344491692866	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027325371210611182	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	1	1	1	1	1	1	0.09687744953964317	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0598168559734783	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.036748865371065365	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS	1	1	0.015398073118015554	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019515617459346823	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_MACROPHAGE_MIGRATION	1	1	0.02795283076384858	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03521172007314899	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_MAPK_CASCADE	1	1	1	1	1	0.05199289340906188	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0032488321051342695	1	1	1	1	1	1	0.02288618512983731	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04791142664342296	1	1	1	1	0.021265199339020713	0.019095889917760234	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	0.05534811411630203	1	1	1	0.0863334919122919	1	1	1	1	1	1	1	1	1	1	1	1	0.01505197484565135	1	1	1	1	1	1	1	0.032266123622842424	1	1	1	1	1	1	1	1	1	1	1	0.06887050089007751	1	1	1	1	0.03306793431601829	0.08689167759131466	0.09267099160331738	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	1	1	0.04580094444535521	1	1	1	1	1	1	1	1	1	1	0.09732191408235735	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006847019597593373	1	1	1	1	1	1	1	0.009178206311709625	1	1	1	1	0.006511364250698204	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION	1	1	1	0.07518122799230242	1	1	1	0.03288773438153636	1	1	1	0.056324156529900526	0.07059356882148715	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02784523282912743	0.05061975102432481	1	1	0.07333623306963166	1	1	1	1	1	1	1	0.051049854016589125	1	1	1	1	1	1	1	0.03644240892675332	1	1	1	1
GO_POSITIVE_REGULATION_OF_MONOOXYGENASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.060483136717429775	1	1	0.08549441221071241	1	1	1	1	1	1	1	1	1	0.03656315979427083	0.029761058768092652	1	1	1	1	1	1	0.04053698898635105	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07861578732874319	1	1	1	1	0.024485523237068207	1	1	1	1	0.063914558905385	1	1	1	1	1	1	1	1	1	1	1	1	0.06190015615416433	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	0.03893317886841463	1	1	1	1	1	1	1	1	1	1	1	0.006202504516578888	0.0935984921139168	0.007235532932263866	1	0.05821166187750659	1	0.057249569895196695	1	1	1	0.015145098474107055	1	1	1	1	1	0.0668673398701074	0.0673619433713818	1	1	1	1	0.09390189031829088	1	1	0.0005446135529255658	0.002896908614955951	0.02513649201911894	1	1	1	1	1	1	1	0.04788270726458532	1	0.0006893175074667024	1	1	1	0.04315828063380156	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	1	1	1	1	1	1	1	1	1	1	1	1	0.0052001465186777285	0.0925091178389037	0.054764738339069474	1	1	1	0.044196071872189546	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.054326101823017225	1	1	1	1	1	1	1	1	1	1	0.06613194381850795	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08258766972152631	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016447766544292808	1	1	1	1	1	1	1	1	1	1	1	0.01230503884505274	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	1	1	0.010261658482702884	1	1	1	1	1	1	1	1	1	1	0.0025685147445275724	1	1	0.021688502498528717	1	0.05616673633050373	1	1	1	1	1	1	1	1	1	0.0032225126836908924	0.02275233820591116	1	0.005314411141499109	1	0.055788691965679704	0.012787739426612932	0.0012966840543575664	0.0827243782065804	0.0006284127253299854	0.008000616130219407	0.0017345262031994713	0.004744218132344269	1	1	1	1	1	1	0.025787874903805075	0.0007670991918300452	0.0007745591902889037	1	0.060955744602607886	1	0.004040128164354062	1	1	1	1	0.07265403712059049	0.07784780993842633	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	0.008435543682485225	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.051840277926187284	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027432321740506582	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0018046756696814548	1	1	0.01360566853221512	1	1	1	0.051440297396704304	1	0.02374678512686934	0.032014810542880356	1	1	1	1	0.09745698276343762	1	1	1	1	0.03161254804206459	1	1	1	0.08971643501817772	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009876154331566522	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018948390285133843	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_NEURON_DEATH	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025283776010249115	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04729263341937984	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION	1	1	0.001676898427858009	1	1	1	1	1	1	1	1	1	1	0.002571694351000575	1	1	0.0631706226183324	1	0.04093416815154338	1	1	1	1	1	1	1	1	0.05254784465959583	0.007063071707405277	0.03856753366046284	0.059174562034635336	0.00022282197042844398	1	0.007599548091520525	0.0027136054374208296	0.00025759056112151235	0.07603726314225567	0.004415030733822878	0.0036496274662485284	0.0030706382222177586	0.0015188347224738274	1	1	0.033266496984911686	1	1	1	1	0.0012547849418855783	0.00041321815337536094	1	0.044089172250090236	1	0.011186282112412127	1	1	1	1	0.028967164209718455	0.03123248108048926	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	1	0.0591847232398085	0.009272975978314446	1	0.0956826581767849	1	1	1	1	1	1	0.06810223427968398	1	0.00018654220444269676	1	1	1	1	0.029161140614602954	1	1	1	1	1	1	1	1	1	1	1	0.035236288838028984	0.00037610041427116325	1	0.01719193851252676	0.03736621840816101	0.0007941233455449614	0.03387398551931464	0.001898956036558097	0.0007882280089590576	0.011097149938864126	0.0005436557103691841	1	1	0.06520060651596538	1	1	1	1	0.00130561377413696	0.02020912848770917	1	0.010707113745011876	1	0.00573203635222852	1	1	1	1	0.014294075941463369	0.09709440922691281	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_SECRETION	1	1	0.0015324328369000773	1	0.008225420012543339	1	1	1	1	1	1	1	0.0025446139159118752	0.048981247582198795	1	0.0013165439730419282	1	1	0.001578115822690851	1	1	1	1	1	1	1	1	1	0.004683565008940294	1	1	0.018889570289721713	0.047813795474022536	0.0004238388697144213	1	1	1	0.028027469640318325	1	0.0006200793680628536	0.028263130000170777	1	1	1	1	1	1	1	0.0030107555742986403	0.0030434108276221616	1	0.02326950968734387	1	0.027325371210611182	1	1	0.029694035346626846	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	1	1	0.0027319574633348775	1	0.012053549488910686	1	1	1	1	1	1	1	0.0037621030643316677	0.06960604861784558	1	0.0023515865865831875	1	1	0.002812320526369816	1	1	1	1	1	1	1	1	1	0.006897271165624885	1	1	0.027387960304852355	0.06799161645417628	0.0009211081131547116	1	1	1	0.04035260987586864	1	0.0009218148175352825	0.0406851265973619	1	1	1	1	1	1	1	0.005314319230760867	0.004494932128489393	1	0.03361993769584115	1	0.03936142906414475	1	1	0.042702272891455006	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_NEUTROPHIL_MIGRATION	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08310503819167692	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.060483136717429775	0.03309212468495992	0.08120910766511713	0.012597577567181717	1	1	1	1	1	1	0.04894870749589908	1	1	1	1	1	1	1	1	1	1	1	1	0.04737493248929836	1	1	1	1	1	1	1	0.01323957585688984	1	1	1
GO_POSITIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING	1	1	1	1	1	1	0.006422105725268246	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0323945688905557	1	1	0.04654136362370065	1	1	1	1	1	1	1	1	1	0.01922888531624356	0.015557457512288209	1	1	1	1	1	1	0.02138939877143775	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016709174726767473	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01153199856842202	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	0.03744110771835518	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08697169787822279	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018889570289721713	1	1	1	0.00048091112113679557	1	0.028027469640318325	1	1	0.028263130000170777	1	1	1	1	1	1	1	0.034412610305767255	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	0.0075701593207282425	1	1	1	1	1	0.0623667426528588	1	0.0034302418180784944	1	1	1	1	1	1	1	0.013749084789816401	1	1	1	1	0.02497022756265055	1	1	1	1	1	1	0.07684015744732775	0.02148968519418082	1	1	1	1	1	1	1	1	1	0.06404884752435325	1	0.07445702266003629	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03415947649645201	1	1	0.05591124872779918	1	1	1	1	1	1	1	1	1	1	0.08310249420514426	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	0.09091191800440057	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_PEPTIDE_HORMONE_SECRETION	0.018800068534967296	1	0.017844738721153663	0.07671038041836953	0.021445366135027122	1	1	1	1	1	1	1	0.04164466813286527	2.352492856505517e-05	0.005662504623779818	0.06911473861986184	1	0.06940539510443644	0.0034138458000023686	1	1	1	1	1	1	1	1	0.020566439246877177	1	1	0.0018013261078161369	1	0.06560158308734199	0.004817840044295196	1	1	1	0.005556564122491281	0.09357288087568882	1	1	1	0.0033108179965475326	0.0160890529808263	1	1	1	1	1	0.049050864550669315	0.017544178075890482	0.082966390557203	1	0.0008916050866958347	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION	0.08332174864031094	1	0.027086763170342087	0.08695358564827937	0.01148175748921243	1	1	1	1	1	1	1	0.03777148247595685	0.002879450149471885	0.0156609069616912	1	1	0.07604253180644549	0.008506262048350477	1	0.08683558536376945	1	1	1	1	1	1	0.013904382261590631	1	1	0.027857679595103546	1	1	0.00991405701981618	1	1	1	0.04551388712754956	0.030143228931202137	1	1	1	0.05156845648438657	0.02368408513750242	1	1	1	0.004666628567974618	1	1	1	0.08545588438022111	1	0.004172193446134398	1	1	1	1	0.06008297269959806	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06893165136232648	1	1	1	1	1	0.006797917797366715	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09641032641327807	1	1	1	1	1	0.040014239496697246	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.046131002480223504	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	1	1	1	1	1	0.007379904288154493	1	1	1	0.03239324350018813	1	0.08482370411944018	0.02598170463585392	1	0.07427857058169018	1	0.0418550704117957	0.05354867346394143	0.014887915848593836	1	1	0.0011854083569690088	0.02059240645673943	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02468869518239758	1	1	1	1	1	1	1	1	1	1	1	0.032816785939388526	1	1	1	1	1	0.05123845331682564	1	1	0.046225375366757526	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_PHAGOCYTOSIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009639756647917608	1	1	1	1	1	1	1	1	1	1	1	1	0.09230525042518667	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04134221056928489	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	0.0889034769811734	1	1	1	1	0.052008130729949364	1	0.042004719730063034	1	1	1	1	1	0.009361508578209388	1	1	1	1	1	1	0.02668314462369259	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020867092765160522	1	1	1	1	1	1	0.09708182658632603	1	1
GO_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT	1	1	1	0.019917406349836853	0.0027708101560228737	1	1	1	1	1	1	1	0.010338922409692364	0.005992630338355953	1	0.07409019770646108	1	1	0.012090592187566918	1	1	1	1	1	1	1	1	1	1	1	0.022748317173679533	1	0.0350875905938135	0.0063494413127214155	1	1	1	1	0.024755033193945564	1	0.01664605681421838	0.029032864481085108	1	1	0.007962242199575864	1	0.019085885185505247	1	0.022043524022822614	1	0.08043560114824833	0.012593347723457993	0.009463900575360285	0.09813208505377458	1	1	0.017864153357987855	1	1	1	1	1	0.03949696708387729	1	1
GO_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028083989590427683	1	0.05928179632698172	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015238884502083327	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06631979653684206	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06720372756796422	1	1	1	1	1	1	1	1	1	0.028305840163883267	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_PROTEIN_BINDING	1	1	1	1	1	1	1	1	1	1	1	0.07460349717033021	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.037261664526084926	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09050461535911147	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.035509886990438666	1	1	1	1	1	1	1	0.0685572441641995	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08935157244530045	1	1	1	1	1	1	1	0.09055891251332693	1	1	1	1	1	1	1	1	1	1	1	0.04374433639706188	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017351069497387184	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08618048155127456	1	1	1	1	1	1	1	1	1	1	1	1	0.031003079003772638	1	1	1	1	1	1	1	0.04134221056928489	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09364487851284253	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09431020378806931	1	1	1	1	1	1	1	0.0023755690772330196	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09937624210773954	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05452682906318129	1	0.05912085488880836	1	1	1	1	1	0.012241597068667676	1	1	1	1	1	1	0.03528520365495236	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027782660076698718	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	1	1	1	0.0756447429436119	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05831541896720882	1	1	1	1	1	1	0.030218226947121618	1	1	1	0.0971062091123186	1	1	1	0.01792365830624898	1	1	1	1	1	1	1	1	1	1	1	0.035142660532329284	1	1	1	1	0.05363222740970475	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	0.04023535076362239	0.016475463185233852	1	1	1	1	1	0.02318925347556955	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06893434633876883	1	1	1	0.03118367987587034	1	1	1	0.04534921866846686	1	1	1	1	1	1	1	1	1	0.024118549573364345	1	1	1	1	1	1	1	1	1	1	1	1	1
