	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	DACH1	E2F7	EBF3	ETV1	FEV	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU5F1	PROX1	RFX6	SETBP1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846
GO_NEGATIVE_REGULATION_OF_ORGAN_GROWTH	1	1	1	1	1	1	1	1	1	1	0.030785298693491114	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02989315124360825	1	1	1	1	1	1	0.011336084239737754	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_OSSIFICATION	1	1	0.049808998140632554	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03474137763922991	0.07037863824292812	1	1	1	1	1	1	0.0998684362232094	1	1	0.07527098839672908	1	1	1	1	1	1	1	1	1	1	1	0.049808998140632554	1	1	1	1	1	1	1	0.009940105450218062	0.01746855068840114
GO_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	0.047046739127605375	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0074084566116668915
GO_NEGATIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014879046686124942	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	1	1	0.0292361521500919	0.012780698245895339	0.017581804335986995	0.02580115487059964	1	0.02580115487059964	0.05188286570750855	0.001897740118705249	1	1	1	1	0.0004927827950820252	1	0.03755851336636329	1	1	1	0.02580115487059964	1	1	1	1	0.07014584566694515	1	1	0.03047685080893192	0.060199299616558344	1	0.0077656554138111344	0.045718805937454365	1	0.0022303870386988223	1	1	0.050957114705443285	1	1	1	1	1	1	1	1	1	0.00902312607224598	0.006207843480607544	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_PEPTIDE_HORMONE_SECRETION	1	1	0.014107345595377518	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020426081118728234	1	0.002483868607129791	0.02196415886785441	1	0.029451066052592845	1	1	1	1	1	1	1	1	1	1	1	0.018935629643119567	1	1	1	1	1	1	1	1	1	1	1	1	0.0026347490511813287	1
GO_NEGATIVE_REGULATION_OF_PEPTIDE_SECRETION	1	1	0.015402664331070959	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0681029457389476	0.02576906014358238	1	0.04328076315735907	1	1	1	1	1	1	1	1	1	0.028574938369388847	1	1	1	1	0.023210612970517075	1	1	1	1	1	1	1	1	1	1	1	1	0.020315050018592684	1
GO_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	1	1	1	1	0.023556054252923286	1	1	1	1	1	1	1	0.02091346969436103	1	0.01531407461424239	1	1	1	1	1	1	0.014933679782801246	0.06935515514123436	1	1	0.0012407433695681425	0.0970307378851083	1	0.01596582919925682	1	1	0.09145685118325286	1	0.09447227646354106	1	0.022129460669553902	1	1	1	1	0.008339796751183126	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_PHOSPHORYLATION	1	1	0.057768118315456585	1	1	1	1	0.07387819499037496	1	0.07387819499037496	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.001558211455489511	1	1	0.03699811118652008	1	1	1	1	1	1	0.031205598687876757	1	1	1	1	0.03833886489695015	1	1	1	1	1	1	1	0.057768118315456585	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	1	1	1	1	0.0953006988297127	1	1	1	1	1	1	1	1	0.04114864067176538	1	1	1	1	1	1	1	1	1	1	1	0.08858394916324419	1	1	0.06276461357116037	0.04186076383210058	1	0.061562887443775915	0.06532028162754755	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.001473782000181445	1	1	1	1	1	1	0.06568715250827184	1	1	0.06476464536873427	1	1	1	1	1	1	1	0.010532918379424383	0.025880364542121725	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	1	1	1	1	1	0.09940119791484547	1	0.09940119791484547	1	0.09940119791484547	1	1	1	1	0.026172074027767445	1	1	1	1	1	0.09940119791484547	0.0867057191757794	1	1	1	0.025625973485212117	1	1	0.04734415258448821	1	1	0.08491001001841303	1	1	0.0279985240177808	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	1	1	1	1	1	1	1	1	1	1	1	0.07428002875342221	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04413318188693682	1	1	1	1	1	1	1	1	1	1	0.09267888930534951	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019432807049041934	1	1	1	1	1	1	0.017575616089733126	0.07716518837972619	1	1	0.0018252988081979282	1	1	0.02271276901887609	1	1	0.05299103320664367	1	1	1	0.028751168191555432	1	1	1	1	0.09983195949999035	1	1	1	1	1	0.06600968127893514	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION	1	1	1	1	0.034350760838261274	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0918985645828585	0.06909571123915748	1	0.014101562863716333	0.022885284448761922	1	1	1	0.06909571123915748	1	1	1	1	1	1	1	1	1	1	1	0.04559193181563059	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0018564609575473234	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019334970976531474	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_PROTEOLYSIS	1	1	0.07326880721545204	0.02837965231056072	0.04604519234036275	0.04502547700091686	1	0.04502547700091686	1	0.004482392427709314	1	1	1	1	0.0019142432972348855	1	0.06471195316280376	1	1	1	0.04502547700091686	1	1	1	1	1	1	1	0.08766843579257255	1	1	0.03003298209341898	0.09400609810352734	1	0.005248706791594393	1	1	0.08669741896870664	1	1	1	1	1	1	1	1	1	0.03434727567921947	0.020886211867246818	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012773007587550844	1	0.012971272016430668	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01874303535433275	1	0.019030114432645462	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.039009591632507834	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS	1	1	0.017051310647492324	0.03557541515826923	0.055042519259781875	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08667841793661424	1	1	0.09697579583105742	1	1	1	1	0.09697579583105742	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09334931876489627	1
GO_NEGATIVE_REGULATION_OF_SECRETION	1	1	0.06146215956952494	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09712092854206822	1	1	1	1	1	1	1	1	1	1	1	0.07594951222887292	1	1	1	1	0.08858699383895319	1	1	1	1	1	1	1	1	1	1	1	1	0.05510402134020542	1
GO_NEGATIVE_REGULATION_OF_SIGNALING	1	1	0.02539672647594493	0.016070537073972102	0.019815568393519722	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07742727067610378	1	1	0.02949303677894055	1	1	0.052272291627664336	1	0.05540705146547187	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016070537073972102	1
GO_NEGATIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	1	1	0.07527098839396107	1	0.05729355620488008	1	1	1	1	1	1	0.014716088171888186	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0558730090555315	1	1	1	1	0.061629891134451276	1	1	1	1	1	1	1	0.07527098839396107	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	1	1	0.02037697393659821	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013987456385840646	1	1	0.04264970730530737	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01185978377862229	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07812130081697977	0.07782711384747432	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_TISSUE_REMODELING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002706324373308311	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	1	1	1	1	1	1	1	0.030580424847032717	1	0.030580424847032717	1	1	1	1	1	1	0.044361292129715846	1	1	1	1	1	1	1	1	0.003909272315387513	1	1	1	1	1	1	1	1	1	0.092826113548089	1	1	1	1	1	1	1	1	1	1	0.02469315540873518	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	1	1	1	0.024232848624772485	0.08633191037986332	1	1	1	1	1	0.05669879025265301	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05454929221214844	1	1	1	1	1	1	1	1	1	1	1	0.014579841856313336	1	1	1	1	0.04836543982214381	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07507300614975598	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08679311418072722	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07115107660389908	1	1	1	0.008484670200482936	0.04847690481160971	1	1	1	1	1	1	1	1	1	1	1	0.02331342271296344	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06217691636041078	1
GO_NEGATIVE_REGULATION_OF_TRANSPORTER_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07786699331823876	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.034825957100213634	1	0.03534402707738149	1	1	0.026035084601435	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_VASCULAR_PERMEABILITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0006832256592433916	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0033554470457388685	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	1	1	1	1	0.0212832773819146	1	1	1	1	1	1	0.035747962636384134	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05874740584873561	1	1	0.043683368069659556	1	1	1	1	1	1	1	1	1	0.045190793681097796	0.06127009424780305	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_VIRAL_LIFE_CYCLE	1	1	1	1	0.04008885609351531	1	1	1	1	1	1	0.06606881656360675	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08001380210372999	1	1	1	1	1	1	1	1	1	0.08264059462061701	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	1	1	1	1	0.05633299575048456	1	1	1	1	1	1	0.09160073860366125	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	1	1	0.014818777610977829	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028165275864082906	1	1	1	1	1	1	0.05310276941072467	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0006438776444726013	1
GO_NEPHRON_DEVELOPMENT	1	1	1	1	0.0975836541627566	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEPHRON_EPITHELIUM_DEVELOPMENT	1	1	1	1	0.06218146853718842	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06685516914325795	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NERVE_DEVELOPMENT	1	1	1	1	0.034350760838261274	1	1	1	0.025181451349175155	1	0.09441344316022204	0.05691161257758137	0.00854636119428076	0.014036342472897645	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0918985645828585	1	1	0.014101562863716333	1	0.0918985645828585	1	1	0.06909571123915748	1	1	1	0.03704534884659383	1	1	1	1	0.018572702761890714	1	0.015355364745978317	1	1	1	0.012619706641009087	1	1	1	1	1	1
GO_NERVOUS_SYSTEM_PROCESS	1	0.0910692332295493	1	0.04589705327901039	1	1	1	0.042786005730929055	1	1	0.09611108021982517	1	1	1	1	1	0.0806106336126412	1	1	1	1	1	1	1	0.09350229093950302	0.03161747135206039	1	1	0.02530017390810524	0.01274964993238148	0.09350229093950302	1	1	0.048423618338370056	1	1	0.01274964993238148	1	0.09533616512603771	0.05666662378063492	1	1	1	1	1	1	1	1	0.09680864093632446	1	1	1	1	1	1	1	0.014594176715508778	1
GO_NEURAL_CREST_CELL_DIFFERENTIATION	1	1	0.056386489678919016	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEURAL_NUCLEUS_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06304709080716653	1	1	1	1	1	1	1	1	1	1
GO_NEURAL_PRECURSOR_CELL_PROLIFERATION	1	1	0.004415416200538869	1	1	1	1	1	1	1	1	1	1	0.04821587337206101	1	1	1	1	1	1	1	1	1	1	1	1	0.008787609169655708	1	1	1	1	0.07581027876513857	1	0.0032038894831627474	1	0.018533898602724364	0.0519804607253499	1	1	1	1	1	1	0.04278177265850536	1	1	1	0.018990211468621565	0.028875268824812172	1	1	1	1	1	1	1	1	1
GO_NEURAL_RETINA_DEVELOPMENT	1	0.00634745139014381	1	1	0.0289686247333385	1	1	1	0.021181553972705824	1	0.08062574108686782	1	1	1	1	1	1	0.0007404181882882943	1	1	1	1	1	1	1	0.026745835799361406	1	1	1	1	1	0.0011620215933302314	1	0.07844299588235515	1	0.028219673445462612	0.007134594781585513	1	1	1	1	1	1	0.005731726147137128	1	0.015589576924414539	0.0006908173584202482	0.011970903728594329	1	1	1	0.07201204828795782	1	1	1	1	1	0.0007201102658276337
GO_NEURAL_TUBE_DEVELOPMENT	1	1	0.005394531106304612	1	1	1	1	1	1	1	0.022264780324192657	1	1	1	0.0599794784579919	1	1	1	1	1	1	1	1	1	1	0.019925858152386455	0.0542833257960641	1	0.088068820645125	0.05961599097624115	1	1	1	1	1	1	0.05961599097624115	1	1	1	1	1	1	1	1	1	0.06237141488465303	1	0.033354480304852774	1	1	1	1	1	1	1	0.035239962398556646	0.0599794784579919
GO_NEURAL_TUBE_FORMATION	1	1	0.010802568887987696	1	1	1	1	1	1	1	0.03233593253218625	1	1	1	0.027575920493411732	1	1	1	1	1	1	1	1	1	1	0.006251631410175373	0.018254833871806042	1	0.031049482371728887	1	1	1	1	1	1	0.05681720815707558	1	1	1	1	0.06266321854048917	1	1	0.09972115930640801	1	1	1	1	0.07651076571527105	1	1	1	1	1	1	1	0.015837915686130133	0.027575920493411732
GO_NEUROEPITHELIAL_CELL_DIFFERENTIATION	1	1	0.024274877424276697	1	1	1	1	1	1	1	0.051921924291063015	0.002582127441769444	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01670514271398149	0.03485253478297479	1	0.0004626606127787758	1	1	0.04974056144990979	1	1	1	0.017644577623118107	1	1	1	1	1	1	1	0.0323698451006702	1	1	1	0.05265662132628224	1	1	1	0.04618237073042697	1	1	1	1	1	1
GO_NEUROGENESIS	1	0.005042812122207141	0.00022669539527386817	0.008942542649999496	6.613241068986753e-06	1	1	1	8.7206815075902e-06	1	2.5882603705174034e-05	0.015232033484363083	0.06990876683126457	0.03373977565790154	0.01831280539484781	1	1	0.06358947360343781	0.03687257886417328	0.049347877306377574	0.06486699957012543	1	1	1	1	0.013398392900231482	0.00013369584091615927	1	5.5066632300482254e-05	0.0006391420960135674	1	1.7356958199599148e-06	0.0009909033911212894	1.839157841576622e-07	1	5.268714963091448e-06	2.7510107016404106e-05	1	0.026175867108535478	1	0.0005138794842205474	0.0019508490907836906	1	2.3036788082464454e-05	1	0.02999198147183446	1.0848417080211448e-06	3.3871682022512672e-06	0.0006755284717497867	1	0.049347877306377574	0.00047882417306488456	0.019879076905891413	0.005043576902467706	1	1	0.07846295343534582	1
GO_NEUROINFLAMMATORY_RESPONSE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04353597402422693	1	1	1	1	1	1	1	1	1
GO_NEUROMUSCULAR_JUNCTION	1	1	0.004316252558018041	1	1	1	1	1	1	1	0.0015528297264816304	0.05313621805113122	1	1	1	1	0.0033672454778832517	1	1	1	1	1	1	1	1	0.029555746406805028	0.00744310199084941	1	1	0.008279273912189522	1	0.08487340087291928	1	0.08605184388084819	1	1	1	1	0.011928689171515794	1	1	1	1	0.05617905785968924	1	1	0.06674445609349244	0.08961689085421809	1	1	1	0.0790580427992229	1	1	1	1	1	0.014788261206131637
GO_NEUROMUSCULAR_JUNCTION_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	0.042352155288988724	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028288326258096186	1	1	1	1	1	1	0.04114660669428616	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006616501052373991
GO_NEUROMUSCULAR_PROCESS	1	1	0.011080209140906794	1	1	1	1	1	1	1	1	0.09610071792131936	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03179927952058792	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03262485693922201	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEUROMUSCULAR_SYNAPTIC_TRANSMISSION	1	1	1	1	8.043695499215797e-05	1	1	1	1	1	1.399694509962579e-05	0.00556874256025619	0.0007464692648442295	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009507357810625283	1	1	0.009360768583370982	1	0.009507357810625283	1	1	0.0002569355366793813	1	1	1	1	1	1	1	1	0.0016757368714941379	1	0.009953294144542046	1	1	1	0.008643354483103938	1	1	1	1	1	1
GO_NEURONAL_ACTION_POTENTIAL	1	1	1	1	1	1	1	1	1	1	0.020747521856715023	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020135493056442022	1	1	0.01983240536999442	1	0.020135493056442022	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEURONAL_DENSE_CORE_VESICLE	1	1	0.0011755931689656496	1	1	1	1	1	1	1	0.002680330297548661	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0007910459648665658	1	1	5.4789630020035673e-05	3.334016143030638e-05	1	5.348286613859887e-05	1	0.0025973762118736143	1	1	1	1	1	1	1	1	1	2.629627194983275e-05	1	0.00044536045600873653	1	1	1	1	1	4.725553784978853e-05	1	1	1	1	1	1
GO_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE	1	1	1	1	1	1	1	1	1	1	1	0.00556874256025619	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009953294144542046	1	1	1	1	1	1	1	1	1	1
GO_NEURON_APOPTOTIC_PROCESS	1	1	0.08827343788618403	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.044483779372076926	1	1	1	1	1	1	1	1	0.09884167238608499	1	1	1	1	1	1	0.02671933652646763	1	1	0.021136977173503935	1	1	1	1	1	1	1	0.07228337645722216	1
GO_NEURON_CELLULAR_HOMEOSTASIS	1	1	0.00939816371775093	1	1	1	1	1	1	1	0.020747521856715023	0.011926627455121519	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013673955603076493	1	1	1	1	1	1	0.020135493056442022	1	1	1	1	1	1	1	1	1	1	1	0.003647383239174462	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEURON_DEATH	1	1	0.0693103149359725	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04659970178661044	1	1	1	1	1	1	1	1	0.043106077007259325	1	1	1	1	1	1	0.014866041342858072	1	1	0.01939600582608414	1	1	1	1	1	1	1	1	1
GO_NEURON_DEVELOPMENT	1	0.038568238222727924	0.00114867592556811	1	0.0008851862360527152	1	1	1	3.971172431194159e-05	0.08726743494027311	0.0004552804391888543	1	0.04840352417136817	0.014142776246608424	0.019922607179332807	1	1	1	0.01333487850472792	0.018220613972028565	0.08726743494027311	1	1	1	1	0.006517987811301751	6.562308532243044e-06	0.06045062204573903	0.0003735124229604647	0.0013161854524633698	0.06045062204573903	3.577705931512298e-05	0.05054860060141109	1.2156893535397728e-05	1	5.212959527567396e-05	0.0013161854524633698	1	1	0.05306186474298169	0.0012887123524846222	0.008206278150037605	1	0.0005690692665658581	1	0.029943438127946975	0.00017998702351496032	5.718887858774391e-05	0.000347712388472865	1	1	0.022667414194970315	0.008442666168351431	1	0.06045062204573903	1	0.05382611699596218	1
GO_NEURON_DIFFERENTIATION	1	0.0016987623979358712	2.392483122437561e-05	0.0031272979141250268	4.909984462342365e-07	1	1	1	8.084374935046768e-07	1	1.1169011235878656e-06	0.008054536630466402	0.0344073931999308	0.013169430506936086	0.00621165905261345	1	1	0.04103992656274369	0.023306832628989915	0.0315205083748632	0.03782885590635765	1	0.0769810365023218	1	1	0.003463440362364789	1.0354472715023988e-05	0.08733514040481449	2.7857139159870314e-06	6.291663377855361e-05	0.08733514040481449	1.882231527305933e-07	0.0024413048504761115	5.9273375763169156e-08	1	3.8577716543475304e-07	1.5513504634245834e-06	1	0.009973859647452676	1	6.945308443451204e-05	0.004022199347996636	1	1.40091219014149e-06	1	0.010684193788660923	3.5803337072870534e-08	3.734118413367682e-07	8.574660174254234e-05	1	1	0.000116236620701482	0.024146495624716935	0.015608061092048375	0.08733514040481449	0.08223971522187778	0.03905552355227515	0.05258999327780367
GO_NEURON_FATE_COMMITMENT	1	1	1	1	0.025354304465716404	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06828684509817728	1	1	1	1	1	1	0.009369081802050205	1	1	1	1	0.04485811487050828	1	1	1	0.07218679655672755	1	1	1	0.06351576389883229	1	1	1	1	1	1
GO_NEURON_FATE_SPECIFICATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0024876187989290033	1	1	1	1	0.012662534257872227	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_NEURON_MIGRATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01089096801375633	1	1	1	1	0.08766905531625502	1	0.021561195645178777	1	1	0.060495343955149994	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0454510888062325	1	1	1	0.03563501378266554	1
