	ARNT2	ARX	ASCL1	ASCL2	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HIC1	HLF	HMBOX1	ISL1	LMX1A	LMX1B	LTF	MAFA	MAFB	NEUROD2	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	SIX2	SMAD9	SOX4	SPIB	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1	1	1	1	1	1	0.04494095068403092	1	1	1	0.0958659996403548	1	1	1	1	0.051627432689774544	1	1	1	1	1	1	1	1	1	1	1	1	0.034397195737844055	1	1	1	1	0.001982307387333071	1	0.09354440364568584	1	1	0.07872106627586517	1	1	1	1	1	1	1
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017719979037238875	1	1	1	1	1	0.0725811918066177	1	0.04301355419201158	1	1	1	1	1	1	1	1	1	1
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	1	1	1	1	1	1	1	1	1	1	1	0.06359904579015652	1	1	1	1	1	1	1	1	1	1	1	0.04379741124817349	1	1	1	0.01097826856916273	1	1	1	1	0.006935161034257509	1	1	1	0.07816127022185859	1	1	1	1	1	0.01097826856916273	1	1	1
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009632407482662031	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007388875899837943	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07815279540101705	1	1	1	1	1	1	1
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028493935975399287	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07972215123768911	1	1	1	1	1	1	1
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019494592670139643	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS	1	1	1	1	1	1	1	1	1	1	0.011756254824667245	1	1	1	0.008953129953708894	1	1	1	0.05574824549481261	1	1	1	1	1	1	1	1	0.02756072682005184	1	1	1	1	1	1	1	1	1	1	0.09262085787385899	1	1	1	1	1	1	1
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03177982874120411	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006594877476543304	1	1	1	1	1	1	1	1	1	1
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011669881974244678	1	1	1	1	1	1	1	1	1	1
REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04088110945278778	1	1	1	1	1	1	1	1	1	1
REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007741218932255545	1	1	1	1	1	1	1	1	1	1
REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017984582140986638	1	1	1	1	1	1	1	1	1	1
REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04580404728646226	1	1	1	1	1	1	1	1	1	1
REACTOME_FGFR3B_LIGAND_BINDING_AND_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002170994221826761	1	1	1	1	1	1	1	1	1	1
REACTOME_FGFR3_LIGAND_BINDING_AND_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007741218932255545	1	1	1	1	1	1	1	1	1	1
REACTOME_FLT3_SIGNALING	1	0.09844582173710581	1	0.07775888937013886	1	1	1	0.06170801237894996	1	0.06515213730522529	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01117341753596135	1	1	1	1	1	1	1	1	1	1
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.029545837448396672	1	1	1	1	1	1	1	1	1	1
REACTOME_FOXO_MEDIATED_TRANSCRIPTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020357374272060524	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_FRS_MEDIATED_FGFR1_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023468711272288667	1	1	1	1	1	1	1	1	1	1
REACTOME_FRS_MEDIATED_FGFR2_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027456824723131712	1	1	1	1	1	1	1	1	1	1
REACTOME_FRS_MEDIATED_FGFR3_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017984582140986638	1	1	1	1	1	1	1	1	1	1
REACTOME_FRS_MEDIATED_FGFR4_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.021572687045759542	1	1	1	1	1	1	1	1	1	1
REACTOME_GABA_B_RECEPTOR_ACTIVATION	1	1	1	0.0020935124751956247	1	1	1	1	0.014285428398792321	1	0.002511787829272416	1	1	1	1	1	1	1	1	1	1	1	0.0010598184412449196	1	1	1	1	0.006089214836054513	1	1	1	1	1	0.026630730250705836	1	0.009974832091958152	1	1	0.022354389820024245	1	1	1	0.006089214836054513	1	1	1
REACTOME_GABA_RECEPTOR_ACTIVATION	1	1	1	0.004037320503855968	1	1	1	1	0.002086482214761709	1	0.004835720551358169	1	1	1	1	1	1	1	1	1	1	1	0.002054341633215606	1	1	1	1	0.011594568791511328	1	1	1	1	1	0.048963875618354025	1	0.024360175624637437	1	1	0.04133910819024722	1	1	1	0.011594568791511328	1	1	1
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	1	0.002308283407811418	1	1	1	1	1	1	1	1	1	1	1	0.0005775456712659999	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016295729134736203	1	1	1	1	1	1	1	1	1	1
REACTOME_GAP_JUNCTION_ASSEMBLY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002511590693629717	1	1	1	1	1	1	1	1	1	1	1	0.058988833592510836	0.004781225150772395	1	1	1	1	1	1	1	1	1
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004484167480455881	1	1	1	1	1	1	1	1	1	1	1	0.09818334143419993	0.008481126934009597	1	1	1	1	1	1	1	1	1
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004496739390923099	1	1	1	1
REACTOME_GLI_PROTEINS_BIND_PROMOTERS_OF_HH_RESPONSIVE_GENES_TO_PROMOTE_TRANSCRIPTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0001506172046401577	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0058159212693429385	1	1	1	1	1	1	1	0.07035562273990503	1	1	1	1	1	1	1	1	1	1
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	1	1	1	1	1	1	1	1	1	1	0.001484316541213837	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0036218558118035205	1	1	1	1	1	1	1	0.00475439982804593	1	1	1	1	1	1	1	1	1	1
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04580404728646226	1	1	1	1	1	1	1	1	1	1
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	1	0.0036809075849243422	1	1	1	1	1	1	1	1	1	1	1	0.0009267848548406565	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025430607352645684	1	1	1	1	1	1	1	1	1	1
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	1	1	1	1	1	1	1	1	1	0.01348835602222409	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	0.04161851995730892	1	1	1	1	1	1	1	1	1	1	1	0.02836305407713191	1	1	1	0.05150113843377657	1	1	1	1	1	1	1	1	0.05150113843377657	1	1	1	1	1	0.05150113843377657	1	1	1
REACTOME_GPCR_LIGAND_BINDING	1	1	1	1	1	0.022939908180748536	1	0.01942070777451077	0.0006981350627266458	1	1	1	1	1	1	0.0016639306987579205	1	1	1	1	1	1	1	1	0.005565419937566096	1	1	1	1	0.013832825562248185	1	1	1	1	1	1	1	1	0.038027060562097814	1	1	1	1	0.019896694087786604	0.007759586150258624	1
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015140924637175757	1	1	1	1	1	1	1
REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011545151446675339	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0.039522986702386964	0.06572350487221423	1	1	1	0.0009025190729723409	1	0.002627282507619899	0.02768122284977015	1	0.03181744715223267	0.07302996032644893	1	0.039522986702386964	1	0.02556313595139681	0.01111633053077754	1	0.005334963676007942	1	0.044563672591408476	1	1	1	1	1	1	0.023345136145711987	1	0.008615970040614873	1	1	0.03558712778133455	0.009653692365509947	1	1	1	1	1	0.042632313739781935	1	0.08433235912224446	1	0.06246428513943303	0.017787175941428757	1
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	1	1	1	1	1	1	1	0.0725954324933562	1	0.03797571643787301	1	0.09605725244138563	1	1	1	0.022324288575128803	0.08113305579542263	1	0.0109271674101169	1	1	1	1	1	1	1	1	1	1	0.009466367385403629	1	1	0.011003460500323636	1	1	0.025134211219405955	1	1	0.006084078185646824	0.013304812296585533	0.005303787254271386	1	0.020758934594366396	1	0.0013050786581414453	1
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	0.003683808797143029	0.014199121112809188	1	1	1	1	1	0.047577648924931326	1	0.0021291519357375943	0.003121094766748267	1	1	0.003683808797143029	1	1	1	1	0.0009309156076422465	1	1	1	1	0.003981569000830576	1	1	1	0.007541806272361673	1	0.00012420447047611916	1	1	1	1	1	0.0015177151390550758	1	1	1	1	1	1	1	1	1	1
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017984582140986638	1	1	1	1	1	1	1	1	1	1
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0021291076163272304	1	1	1	1	1	1	1	1	1	1
REACTOME_G_PROTEIN_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0029645487589705644	1	1	1	1	1	1	1	1	1	1
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004354903109095698	1	1	1	1	1	1	1	1	1	1
REACTOME_G_PROTEIN_MEDIATED_EVENTS	1	0.01775590981311037	1	1	1	1	1	1	1	1	0.003934430452599891	1	1	0.004640997129088609	1	1	1	1	0.019818722189885785	1	1	1	1	1	1	1	1	0.00947024519827766	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01775590981311037	1
REACTOME_HEDGEHOG_OFF_STATE	1	1	1	1	1	1	1	1	0.08303876839243363	1	0.0009552631896325714	1	1	1	1	1	1	1	1	1	1	1	1	0.02065498569045987	1	1	1	0.00355248221347626	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_HEDGEHOG_ON_STATE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008132295457245364	1	1	0.0229075848412178	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_HEMOSTASIS	1	1	1	1	1	1	1	1	1	1	1	0.07955415736569837	1	1	1	0.03943379809133307	1	1	1	1	1	1	1	1	1	1	1	0.03555108964219844	1	0.047346972845208946	1	0.09020292337871538	0.0011303356628510342	1	1	1	1	1	1	1	1	1	0.03555108964219844	1	1	1
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0352803953739641	1	1	1	1	1	1	1
REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS	1	1	1	1	1	1	1	1	1	1	0.00010381102050061042	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	1	1	1	1	1	1	1	1	1	1	0.0001582640021372539	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS	1	1	1	1	1	1	1	1	1	1	6.068508707657294e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03336574030005279	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0026286139047972945	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023468711272288667	1	1	0.006710705378092041	1	1	1	1	1	1	1
REACTOME_INFECTIOUS_DISEASE	1	1	1	1	1	1	1	1	1	1	0.060152081302777494	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09727730846282734	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_INSULIN_PROCESSING	1	1	1	1	1	1	1	0.0009611009670658088	1	1	1	1	1	1	1	1	1	1	0.005208140447995446	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00016199888186740896	1	1	0.0003977723469942296	1	1	1	0.0024325646052404393	1	1	1
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	1	0.06305028898521581	1	1	0.002310153065893661	1	1	1	1	1	0.0008376881961875693	1	1	4.698761970556298e-05	1	1	0.023329157401191347	1	0.009279378337319955	1	1	1	1	1	1	1	1	0.003126601702758691	1	0.020383055089420954	1	1	1	1	1	1.616096027901026e-05	1	1	1	1	1	1	0.03488982195550483	1	0.06305028898521581	1
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05845347417262303	1	1	1	1	1	1	1	1	1	1
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	1	1	1	1	1	1	1	0.021231032688487028	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00028125159784564424	1	1	1	1	1	1	1	1	1	1
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005349723395849382	1
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	1	0.029605847007075248	1	1	0.05177294153913792	1	1	1	1	1	1	1	1	1	0.005092342903372127	0.016831234439714793	1	1	1	8.19524241357783e-06	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06597231633062384	1	1	1	1	1	1	1	0.01432504638006693	1	1	1	1
REACTOME_INTERFERON_SIGNALING	1	0.04144695191937786	1	1	0.08702798532441158	1	1	1	1	1	1	1	1	1	0.0033697629762954318	1	1	1	1	0.0001896769724286651	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0017556165840139082	1	1	1	1
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	1	1	1	1	1	1	1	1	1	1	0.015235150593677194	1	1	0.0191303271653942	1	1	1	1	1	1	1	1	1	1	1	1	1	0.049415645516335927	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	1	1	1	1	1	1	1	1	1	1	1	0.08645582104113747	1	1	1	1	1	1	1	1	1	1	1	0.060103198996042995	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0013900599997657137	1	1	1	1	1	1	1	1	1	1	0.005618040166048277	1	1	1	1	1	1	0.004067508698100797	1	1	1
REACTOME_ION_CHANNEL_TRANSPORT	1	0.03238209942746639	1	0.03412343468693857	0.06922464299848552	1	0.08527411786650618	1	1	1	1	0.07301131588546272	1	1	1	1	1	1	0.037558854854439216	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06518687765443054	1	1
REACTOME_ION_HOMEOSTASIS	1	0.01775590981311037	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019818722189885785	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0011077266253874951	1
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006883076202698901	1	1
REACTOME_IRS_MEDIATED_SIGNALLING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08859372951525968	1	1	1	1	1	1	1	1	1	1
REACTOME_KINESINS	1	1	1	1	1	1	1	1	1	1	1	0.009533822090556199	1	1	1	1	1	1	1	1	1	1	1	0.006358886472773162	1	1	1	0.011967207330168539	1	1	1	1	1	1	1	0.025430385780148224	0.011967207330168539	1	1	1	1	1	0.011967207330168539	1	1	1
REACTOME_L1CAM_INTERACTIONS	1	0.07683111758770966	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3.689689009866992e-05	1	1	1	1	1	1	1	0.030679568351621445	1	1
REACTOME_LEISHMANIA_INFECTION	1	1	1	1	1	1	1	1	1	1	0.09857161919850266	1	1	1	0.07741007382987641	0.0537426886146144	1	1	1	1	1	0.06500881201451181	1	1	1	1	1	0.050216173788845686	1	0.02392889651631247	1	1	1	1	1	1	1	1	0.0059921576046393366	1	1	1	1	1	1	1
REACTOME_LIGAND_RECEPTOR_INTERACTIONS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00020047823136137843	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_LONG_TERM_POTENTIATION	1	0.0033823244039722367	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_LTC4_CYSLTR_MEDIATED_IL4_PRODUCTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0005888644861884451	1	1	1	1	1	1	1
REACTOME_MAPK6_MAPK4_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08934089818322033	1	1	1	1	0.01879931473701346	1	1
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	1	1	1	0.09439735119972703	1	1	1	0.08993404276581263	1	0.07935722915870469	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020717129259139044	1	1	0.09925095542539342	1	1	1	1	0.006096876198411594	1	1
REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014679204163253301	1	1	1	1	1	1	1	1	1	1
REACTOME_METABOLISM_OF_CARBOHYDRATES	1	1	0.09849945498072543	1	1	1	1	1	1	0.0655445034706803	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09920932511535929	1
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	1	1	1	1	1	1	1	0.047577648924931326	1	1	1	1	1	1	1	1	1	1	1	1	0.011117692747982466	1	1	1	1	1	1	1	1	1	1	1	1	0.032644316155788444	1	1	1	1	0.027449126061148132	1	1	1	1	1	1	1
REACTOME_METABOLISM_OF_NUCLEOTIDES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013807944611141876	1	1	1	1	1	1	1	1	1	0.054073316469024246	1
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09810521201998523	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08157220423063205	1	1	1	1	1	1	1
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	1	1	1	1	1	1	1	1	1	1	1	0.03722089177792576	1	1	1	1	1	1	1	1	1	1	1	0.025306891080708604	1	1	1	1	1	1	1	1	1	1	1	1	0.04613040501694121	1	1	1	1	1	0.04613040501694121	1	1	1
REACTOME_MITOTIC_PROMETAPHASE	1	1	1	1	1	1	1	1	1	1	1	0.08645582104113747	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_MUSCLE_CONTRACTION	1	0.007453289483057901	1	0.003995688549140453	0.021262711346222707	1	0.0001913009033078783	0.00012165133253150273	0.011062966499517102	1	1	1	1	1	1	1	1	1	0.0490931418174857	1	1	1	0.001463938806709586	1	1	0.030684604356113088	1	1	1	1	1	1	1	0.033085227070302925	0.052981540578670216	0.062454268192346896	1	1	0.09822817468782263	1	1	1	1	1	0.00011736196647715857	1
REACTOME_MYOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03617475167184803	1	1	1	1	1	1	1	1	1	1
REACTOME_NCAM1_INTERACTIONS	1	1	1	1	1	1	1	0.00348643559581141	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	1	1	1	1	1	1	1	0.010807875288949886	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04580404728646226	1	1	1	1	1	1	1	1	1	1
