	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	DACH1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	POU5F1	PROX1	RFX6	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF853	ZNF883
REACTOME_AMINO_ACIDS_REGULATE_MTORC1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09687449313618401	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_AMYLOID_FIBER_FORMATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.025293332183542017	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0878493505823369	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	1	1	1	1	1	1	1	1	1	0.07742799714639215	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01302791791235991	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07416013415756195	1	1	1	1	1	1	1	1
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	1	1	1	1	1	0.01169673452853659	1	1	0.040243040236934036	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0972238671145137	1	1	1	1	1	1	1	1	1	1	1	1	1	0.054313836630941914	1	1	1	1	1	0.007796729942159852	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	1	1	0.0201025253352346	1	1	1	1	1	1	1	1	1	0.0040861913039894615	1	1	1	1	1	1	1	1	1	1	1	0.027040904931840526	1	1	1	1	1	0.008554092692469095	0.058736295027660756	1	1	1	1	1	1	0.025059183943855645	1	1	1	1	1	0.0029544117113092794	1	1	1	1	1	1	0.02546542144852315	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06323330535347316	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.072101202740396	1	1	1	1	1	1	1	1
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	1	1	1	1	0.03048112323951202	1	1	1	1	1	1	0.03668666355595729	0.01775121835058613	1	1	1	1	1	1	1	1	0.002861521135843814	1	1	0.019781891174558197	1	1	1	0.023900079172231803	0.0008993332306034274	1	1	1	0.0406494173722316	1	1	1	1	0.09935068570992112	1	0.0022912944167986504	1	1	1	1	1	2.172314028214828e-05	1	1	0.011049423312457396	0.06688347082165647	1	1	1	0.015314982696848611	0.013927320607043048	1	1	1	1	1	1	1
REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022848133470592114	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03628320088232462	1	0.03133073862622371	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.032298069451512146	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_AURKA_ACTIVATION_BY_TPX2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06912281781453922	1	1	1	1	1	0.06853905737705157	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_AUTOPHAGY	1	0.0798259383010268	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.061898464384089635	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	1	1	0.03362881189993705	1	1	1	1	1	1	1	1	0.06920724053767546	0.04195437380922162	1	1	1	0.03156064331779351	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005959748131508236	0.04104433268567331	0.007849059967705463	1	0.003704479483538803	1	1	1	1	1	1	1	1	1	0.030345281747035102	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING	1	1	1	1	1	1	1	1	1	0.040917163385900124	1	0.0973232558108783	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09651182179727424	1	1	1	1	1	1	1	1
REACTOME_BIOLOGICAL_OXIDATIONS	1	1	1	1	1	1	1	1	1	1	1	1	0.06054351969293048	1	0.06726465841799478	1	0.03224133945348506	1	1	1	1	1	1	1	1	1	1	1	0.013106751644500703	0.06742418529370042	1	1	1	1	1	1	1	1	1	0.007513619254469139	1	0.09873825307633677	0.05896628637698231	1	0.007513619254469139	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05647197616350197	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CA2_ACTIVATED_K_CHANNELS	1	1	0.004214014324284365	1	1	1	1	1	1	1	1	0.0003563691355238374	1	0.0031155694323455885	5.969502107294744e-06	1	0.003938244221099119	1	1	1	1	1	1	1	1	0.0001780477803737801	0.0007168194205837697	1	0.0002173471194703014	0.0033126424464907656	0.00028953190835390163	0.009626060915819079	1	1	1	0.0001497883216237117	0.0009199418728236264	1	1	1.331632407997052e-05	1	0.00010609540556683061	0.0030672023023776696	0.0007408560987505197	1	1	1	1	9.167904760842838e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CA2_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	0.08457141196467455	0.04308588176239092	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08905211167616822	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0399322117934271	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06335246595212973	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0224982170329443	0.008647409480146306	0.0289143995767166	1	1	1	1	1	1	1	0.09556676317846247	1	0.0021442451911972693	0.08179159327645702	1	1	1	1	0.0023623939753641965	1	1	0.07516155616399334	0.06423630495915056	0.09657525939757594	1	1	0.00014936137806420557	0.0007117053547617269	1	1	1	1	1	1	1
REACTOME_CARDIAC_CONDUCTION	1	1	1	0.00012544093473165763	0.0016116971112042355	1	1	1	1	1	0.07628561409242718	1.8099765967005688e-05	0.007681897618976308	0.0421874057247299	1	1	0.003622481832692981	1	1	1	1	1	1	1	0.02996080810575308	1	0.003456237809361884	1	0.0444916244616721	0.04641034660378063	0.001335482170796487	6.017749800690808e-07	1	0.0032173321480900574	0.003251618708854931	1.3160637890585747e-07	0.0006912217963441769	0.0021291076160180333	0.006453763137651003	0.006957313111808916	0.001364613393894154	0.000815330400601777	0.04116728152139704	0.0036694458808514963	0.006957313111808916	1	1.8132723508257342e-06	0.023314978724153224	0.014887353336636155	1.4080283328832266e-05	0.043221778726320825	0.00027205028053778335	1	0.03617475167193129	0.005896477162416924	1	1	0.02346871127119221	0.0006237471818172358	8.521812656747674e-05	0.06353050964267137	1	1
REACTOME_CA_DEPENDENT_EVENTS	1	1	1	1	0.022065303324683372	1	1	1	1	1	1	1	0.07866786019998318	1	1	1	0.05993371033035766	1	1	1	1	1	1	1	0.014236836084268623	1	1	1	1	0.051251481896595674	1	1	1	0.029566779128595844	1	1	1	1	0.0010060664090768556	1	1	1	1	1	0.017737639083409862	1	0.08444179172208188	1	1	0.057717580426255966	1	1	1	1	0.07144212752675472	1	1	1	1	1	1	1	1
REACTOME_CD28_CO_STIMULATION	1	1	0.05195735933996548	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01143005531761554	1	1	1	0.01101603568179288	0.041672631449744424	1	0.018310734782158278	1	1	1	0.06305184776534634	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CELL_CELL_COMMUNICATION	1	1	1	1	0.04713563206562632	1	1	1	1	1	0.06966055725550091	1	1	1	1	1	1	1	1	1	1	1	1	0.05125148189362971	1	1	1	1	1	1	1	0.023887305948973703	1	1	1	1	1	1	0.020978893017702727	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016074677237062684	0.0249123870667205	1	1	1	1	1	1
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	1	1	1	0.05267259525255463	0.007655682100260686	1	1	1	1	1	0.01978189117196061	1	1	1	1	1	1	1	1	1	1	1	1	0.01423683608222559	1	1	1	1	0.06377630651049193	1	1	0.024791309334881606	1	1	1	0.04702103033103511	0.04419055293827778	1	0.007938906935155421	1	1	1	1	1	1	1	1	1	1	1	0.024660320386287515	1	1	1	1	0.028999971014898374	0.006660539919411512	1	1	1	1	1	1
REACTOME_CELL_JUNCTION_ORGANIZATION	1	1	0.08321768902495963	0.09624784163310485	0.019537096553299715	1	1	1	1	0.08353861382433736	0.037627495103818465	1	1	1	1	1	1	1	1	1	1	1	1	0.027331583275706506	1	1	0.0655773426853874	1	1	1	0.05497735320269237	0.004843838977759196	1	1	1	1	0.08147456575306389	1	0.005185696983620258	0.0919516139736678	1	0.08191521350132924	1	0.06750155431583771	1	1	1	1	1	0.07305390204793416	0.05894969131290728	1	1	1	0.09672489612810731	0.006289894972197674	0.012992918141205623	1	1	0.08561865832338134	1	1	1
REACTOME_CGMP_EFFECTS	1	1	1	1	1	1	1	1	1	1	1	0.00011681598969526252	1	1	0.0020425360196993925	1	0.000616229677949609	1	1	1	1	1	1	1	1	0.0005876477264220581	0.0023409674445337147	1	0.020821717853776733	0.010555566091166146	0.0017812638539956849	0.0023235390079270335	1	0.005879661347666043	1	0.016427955686100004	1	1	1	0.0034439844427045507	1	0.013175748880421057	0.009790618287480957	0.0024186136471232578	1	1	1	1	0.0005790099082688682	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	1	1	0.020530195202466905	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.031779828739048166	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0035445843150071488	0.018482085097747625	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	1	1	1	1	1	1	1	1	1	0.02808353063402469	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020977476778020976	1	0.02733468873612732	1	0.022615397521458358	1	1	1	1	1	1	1	1	0.020977476778020976	0.015623564204926832	1	1	1	1	1	1	1	1	0.0033823244025826815	1	1	1	1	1
REACTOME_CHYLOMICRON_ASSEMBLY	1	1	1	1	1	1	1	1	1	1	1	0.011397270582106489	1	1	1	1	1	1	1.2582339257161124e-06	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0015432261189306518	1	0.00381029982356762	1	1	1	1	1	1	1	9.939491873878215e-05	0.00020077913734350972	1	1	0.00594332462202829	1	1	1	1	1	1	1	1
REACTOME_CHYLOMICRON_REMODELING	1	1	1	1	1	1	1	1	1	1	1	0.011397270582106489	1	1	1	1	1	1	1.2582339257161124e-06	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0015432261189306518	1	0.00381029982356762	1	1	1	1	1	1	1	9.939491873878215e-05	0.00020077913734350972	1	1	0.00594332462202829	1	1	1	1	1	1	1	1
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS_	0.05629442136798568	1	1	1	1	1	0.0001078896184795175	0.008747432264583743	1	0.09400989410527283	0.00462895942935615	0.05003732618371948	0.05704525660879811	1	1	1	0.0008750079085256823	1	0.006294994372265994	1	0.0733057938280911	1	1	0.06447194334492223	1	1	1	1	0.0025091319356410624	1	0.03350633235842748	0.004379723901370092	0.014510090511277718	1	1	1	0.027427047828504914	1	0.04784881860104706	0.035779297591086445	1	0.003671577167513762	0.03742176648044537	1	1	1	0.06910594665313474	0.00010246274235736763	0.0025744876528467353	0.008197041473190891	0.04023556895548497	0.04930944155696082	1	1	0.04363754225495531	1	1	1	1	1	1	1	1
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS_	1	1	0.020814308933579828	1	1	1	1	1	1	1	1	0.00482700065383157	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0860884309201404	1	1	1	1	1	1	1	0.0768309184423207	1	0.027902749186162423	1	1	1	1	1	1	1	1	0.02484876479750686	1	1
REACTOME_COLLAGEN_DEGRADATION	1	1	1	1	1	1	1	1	1	1	1	0.09099748713093936	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0331797055178531	0.04524979566877607	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04323154724048839	1	1	1	0.02818040957625556	1	1	1	1	1	1	1
REACTOME_COLLAGEN_FORMATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07256880462291337	1	0.06310050072175666	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06495819688121318	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING	1	1	0.011315943755147773	1	1	1	1	1	1	0.0013568284157859933	1	0.03257309942927933	0.0018617718591478205	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03447925015390929	1	1	1	0.015172392743661778	1	1	0.0016268614587442443	1	1	0.011109296230946919	1	1	1	1	0.0174800565991734	1	0.07214821468124033	0.009724666671852233	1	0.014444335869149949	1	1	0.013505415474176052	1	1	1	1	1	0.031850416078350596	1	1
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING	1	1	1	1	1	1	1	1	1	1	1	1	0.0644065103371323	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.078480129635915	0.041672631449744424	1	1	1	1	1	1	1	1	1	1	0.0009895715997226828	1	1	1	1	1	0.009049567694612515	1	1	1	1	1	1	1	0.006936796523735689	1	1	1	1	1	1	1	1
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	1	0.03848755120229286	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0869696215484681	1	1	1	1	0.07594465366845615	1	1	1	0.036346760676189804	1	1	1	0.015223267950045138	1	1	0.022040952784762258	1	1	1	1	1	0.042408549271204854	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0959191673570795	1	1	1	1	1	1	1	1	1	1	0.003899592433559418	1	1	1	1	1	0.032150988471340236	1	1	1	1	1	1	1	0.025078247795665143	1	1	1	1	1	1	1	1
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT	1	1	1	1	0.02556451340945831	1	1	1	1	1	0.045348442802795264	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08994626930760674	1	1	1	0.056026720884049475	0.07953413104292673	1	1	1	1	1	1	1	1	1	1	0.023207097743695115	1	1	1	1	1	0.010956077967869016	1	1	1	1	1	1	1	0.03338934104010938	1	1	1	1	1	1	1	1
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	1	1	0.0494913981627535	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.051427493601798435	1	1	0.01218959251175633	0.020452774710171373	1	1	1	0.01914065324401626	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.043215962591669044	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04493928540520309	1	1	1	1	1	1	1	0.051689447062297056	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CS_DS_DEGRADATION	1	1	0.010270583925922061	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005481100397339733	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	1	1	0.028973180972238444	1	1	1	1	1	1	1	1	1	0.0032569990714924613	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04450872272658413	0.023066028060013122	0.05298154057656801	1	1	1	1	1	1	1	1	1	1	1	0.0014515077298761225	0.005432264987021762	1	1	1	1	1	1	1	0.034245182597837265	1	1	0.0027822085904272154	1	1	1	1	1	1	1	1
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS_	1	1	1	1	1	1	1	1	1	1	0.07918479137759393	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004978827045023615	1	1	1	1	1	1	0.09140583123344159	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08587422269556333	1	1	1	1	1	1	1	1
REACTOME_DAG_AND_IP3_SIGNALING	1	1	1	1	0.02673822906441603	1	1	1	1	1	1	1	0.09380485508454361	1	1	1	0.07179076022424336	1	1	1	1	1	1	1	0.0173095515114835	1	1	1	1	0.06153147931885694	1	1	1	0.0357306897797941	1	1	1	1	0.001485793143090386	1	1	1	1	1	0.021532011057460276	1	1	1	1	0.06917566478495196	1	1	1	1	0.08533321460342769	1	1	1	1	1	1	1	1
REACTOME_DECTIN_2_FAMILY	1	1	1	1	1	1	1	1	1	1	0.003355328330538976	0.06920724053767546	0.04195437380922162	1	1	1	1	1	1	1	1	1	1	1	7.383499227686663e-06	1	1	1	1	1	0.06115079571682169	0.0009155891159885465	1	1	1	1	1	1	0.039247554188142075	0.009000616419442165	1	1	1	0.0063588864735868444	1	1	1	1	1	1	0.025681010107971525	1	1	1	0.00023493392702200744	1	1	1	1	1	1	1	1
REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	1	1	0.020530195202466905	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019239289371930757	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0035445843150071488	0.025182539774566415	0.004680860103144169	1	0.024051953959723038	1	1	1	1	1	1	1	1	1	0.018482085097747625	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TN_POLYAGGLUTINATION_SYNDROME_TNPS_	1	1	1	1	1	1	1	1	1	1	0.0014310661499505883	0.03191271974878984	0.018894185365103677	1	1	1	1	1	1	1	1	1	1	1	1.2152348625171783e-06	1	1	1	1	1	0.02801408947750894	0.000164398953695577	1	1	1	1	1	1	0.01762851624415518	0.0038892595283208653	1	1	1	0.0027329615630173887	1	1	1	1	1	1	0.011367785174610234	1	1	1	4.065395709995645e-05	1	1	1	1	1	1	1	1
REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE	1	1	0.0033016263983427496	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD	1	1	0.0033016263983427496	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS	1	1	0.0033016263983427496	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0017271665832511163	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DEFECTIVE_FACTOR_VIII_CAUSES_HEMOPHILIA_A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0022339471818466627	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DEFECTIVE_GALNT3_CAUSES_FAMILIAL_HYPERPHOSPHATEMIC_TUMORAL_CALCINOSIS_HFTC_	1	1	1	1	1	1	1	1	1	1	0.0012653824771005073	0.028465830775768475	0.01680865448803126	1	1	1	1	1	1	1	1	1	1	1	9.327510129830685e-07	1	1	1	1	1	0.02496988642575848	0.00012741365968460538	1	1	1	1	1	1	0.01567803450063643	0.0034439844427045507	1	1	1	0.0024186136471232578	1	1	1	1	1	1	0.010093474077710773	1	1	1	3.1378248529945196e-05	1	1	1	1	1	1	1	1
REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS_	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011997454829890453	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	1	1	0.07120988874957679	1	1	1	1	1	1	1	1	0.08498625150240446	1	0.045074314472025034	1	1	1	1	1	1	1	1	1	0.006974132606436867	1	1	1	1	1	1	1	1	1	1	0.024660591629203088	0.09694766813789524	1	1	1	1	1	0.01962255648298561	1	0.026889401863329554	1	1	1	1	1	1	1	0.02844384607276851	1	1	1	0.01954582984922737	1	1	1	1	1	1	1
REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS	1	1	0.0063447109403463875	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DEVELOPMENTAL_BIOLOGY	1	1	1	1	1	1	1	1	1	1	1	0.05805732728382995	1	1	1	1	0.018451220072851493	0.06160763857031859	1	1	1	1	1	1	1	1	0.03017394887127678	1	0.04714930083768576	0.08953842629765496	1	0.07199174399026942	1	0.007266558394724343	1	0.006636726832330853	1	0.05760890175464928	0.0556537404504589	1	0.03592575305059775	1	1	1	1	1	0.0007675079109382699	1	0.05046500154897493	1	1	0.034434207825184915	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DISEASE	1	1	1	1	0.015972958174802043	0.023698428124677373	1	1	1	1	1	1	0.05982475662619979	1	1	1	1	1	1	1	1	1	1	1	0.0199118748170638	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09163861310097499	0.06036997923081966	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	1	1	0.07622035773563562	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07179076022424336	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014406288945854051	0.09190123624345892	0.01884684656065838	1	0.08812973228098908	1	1	1	1	1	1	1	1	1	0.06917566478495196	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS	1	1	1	1	0.008667771838107852	1	1	1	1	1	0.02152924390430544	1	0.05410607334436712	1	1	1	1	1	1	1	1	1	1	1	0.00034445713298969505	1	1	1	1	1	0.004063615220264771	0.006008819693693712	1	0.08761670818401313	1	0.052536722571561945	0.047926142055759735	1	0.049466127767907375	0.05439718389304127	1	1	1	0.03939019667303589	1	1	1	0.037070282216978834	0.03487266530529087	1	0.027716191915349686	1	1	1	0.008702707879625016	1	1	1	1	1	1	1	1
