	ARNT2	ARX	ASCL1	ASCL2	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HIC1	HLF	HMBOX1	ISL1	LMX1A	LMX1B	MAFA	MAFB	NEUROD2	NEUROG3	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008218052602136927	1	1	1	1	1	1	1	1	1	1	1
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	1	0.0036809075849243422	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03661181593771179	1	1	1	1	1	1	1	1	1	1	1
REACTOME_GLUTATHIONE_CONJUGATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0032006366975698697	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT	1	0.0914674634294903	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020696909231209926	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010005809966029622	0.04161851995730892	1	1
REACTOME_GPCR_LIGAND_BINDING	1	1	1	1	1	1	1	0.036044968934289656	0.0032785768845335905	0.027366150423295932	1	1	1	1	1	1	0.000892877272862802	1	1	0.09432467115086218	1	1	1	0.08462527558143629	0.003092196982665052	0.054561600528525434	1	0.04026918181092409	1	0.019896694087786604	1	1	1	1	1	0.0022601081258035727	1	1	1	0.014460175325055946	1	0.02364669145096321	1	1	1	0.0050429307712387406	1
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0.021900984874092533	0.017787175941428757	0.017412635147952327	0.06765246074042941	1	0.023052440916910277	1	0.0017021371744659897	0.0002773043505320816	1	0.04808285568682058	0.052675050019257985	1	1	0.001865053939886674	1	0.047779497352989364	0.001243473033748388	1	0.004974557562024473	1	1	0.019037920557509302	1	0.01639604707881226	0.0014197503135903178	0.0028138893933123965	0.028291433235394625	1	0.06246428513943303	1	1	1	1	1	0.005200872056440264	1	1	1	1	1	0.01639604707881226	1	1	1	0.08249923842455165	1
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	1	1	1	1	1	1	0.02395230973782081	0.008605653205117081	0.01319760014502147	1	1	0.01047638860015776	1	1	1	1	0.037093575346838104	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0017141246235463647	1	1	1	0.0037645503079647424	1	8.073979813616461e-06	1	0.035030769490502545	1	0.035894966391093686	1
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05942035407060964	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	1	0.014199121112809188	0.0063646864335900055	1	1	1	1	0.007055821733166656	0.017605843196603077	1	1	1	1	1	0.0019094513538648883	1	1	1	1	0.026032632199888828	1	1	1	1	1	1	1	0.0028563016842200195	1	1	1	1	1	1	1	0.003119774646475504	1	1	1	1	1	0.0019094513538648883	1	1	1	1	1
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02604467943709654	1	1	1	1	1	1	1	1	1	1	1
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.003729695124573551	1	1	1	1	1	1	1	1	1	1	1
REACTOME_G_PROTEIN_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005167158506854674	1	1	1	1	1	1	1	1	1	1	1
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007540044964479242	1	1	1	1	1	1	1	1	1	1	1
REACTOME_G_PROTEIN_MEDIATED_EVENTS	1	0.01775590981311037	1	1	1	1	1	1	1	1	1	1	1	1	0.002410663542813163	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_HCMV_EARLY_EVENTS	1	0.09612572187009438	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07724811069921567	0.043887833940031706	1	1
REACTOME_HCMV_INFECTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05842568851028984	1	1
REACTOME_HDL_REMODELING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0004170857325466182	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_HEDGEHOG_OFF_STATE	1	0.06824195085122442	1	1	1	1	1	1	1	1	0.022184269595308836	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015010113896068211	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05445310870429321	0.030494870888665315	1	1
REACTOME_HEMOSTASIS	1	0.013348119245583767	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011864642626149724	1	1	1	1	1	1	1	1	1	1	1	1	0.09020292337871538	1	1	1	1	1	1	1	1	1	1	1	0.024042330041211257	1	1	1
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03231973921920206	1	1	1	0.0551698325884854	1	1	1	1	1	1	1
REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS	1	1	1	1	1	1	1	1	1	1	6.361828350787135e-07	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	1	1	1	1	1	1	1	1	1	1	1.2462220002618096e-06	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS	1	1	1	1	1	1	1	1	1	1	8.41064654157897e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_	1	0.019661440298885613	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0154356431042324	0.008364952764878475	1	1
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	1	1	1	1	1	1	1	0.015006480108937681	1	1	0.0009930243138187578	1	1	1	1	1	1	1	1	0.006348731176851419	0.0028698357173775335	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8.547869579378364e-06	1	1	1	0.0005081910226828468	1	1	1	1	1	1	1
REACTOME_INFECTIOUS_DISEASE	1	1	1	1	1	1	1	1	1	1	0.09727730846282734	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05230272421656801	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_INNATE_IMMUNE_SYSTEM	1	1	1	1	1	1	1	1	1	1	1	1	0.024317401307772046	1	1	1	1	1	1	1	1	1	1	1	0.014348399737382778	1	1	1	1	1	1	1	0.03422526571579598	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04589088181776091
REACTOME_INSULIN_PROCESSING	1	0.004647376190749175	1	1	1	1	1	6.437241713364017e-05	1	1	1	1	1	1	1	1	1	1	1	0.0003656327524622638	0.003946365021720855	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00034576132539110294	1	1	1	0.0008227649312362306	1	1	1	0.0036161044873718184	1	1	1
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	1	0.06305028898521581	1	1	0.003979776600586349	1	1	1	1	1	0.020383055089420954	1	1	1	0.0003976272291247307	1	1	0.04229944076451764	1	1	1	1	1	1	1	1	1	0.013774411233923867	1	0.024863939825513603	1	1	1	0.09145734442570164	1	8.977911237662006e-06	1	1	1	1	1	1	1	0.050238566751637403	1	1	1
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	1	1	1	1	1	1	1	0.0020275240478946355	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0005959744605561479	1	1	1	1	1	1	1	1	1	0.013659886117248221	1
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	1	0.029605847007075248	1	1	1	1	1	1	1	1	1	1	1	1	1	6.48083775178776e-05	0.024340314861944323	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023338549876537273	1	1	1
REACTOME_INTERFERON_SIGNALING	1	0.04144695191937786	1	1	1	1	1	1	1	1	1	1	1	1	1	0.001423248085484885	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011740520789246034	1	1	1	1
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007639401764625187	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_INTRAFLAGELLAR_TRANSPORT	1	0.01775590981311037	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013927320603712934	0.0075341140264997275	1	1
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	1	1	1	1	1	1	1	1	1	1	0.06427221856150744	1	1	1	1	1	1	1	1	1	1	0.0818530083825213	1	1	1	1	1	0.04445041162863239	1	1	1	1	1	1	1	1	0.09588587463921194	1	1	1	1	1	1	0.02992724569958638	0.08645582104113747	1	1
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	1	1	1	1	1	1	1	0.033125198585711946	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.001017827003822136	1	1	1	1	1	1	1	1	1	1	0.0009535127939402921	1	1	1	1	1	1	1	0.0060271976501822255	1	1	1
REACTOME_ION_CHANNEL_TRANSPORT	1	0.005108599377822598	1	0.008994932952825385	1	1	0.015725806622325367	0.0642553831683198	0.04313223808930966	1	1	0.05766920253833652	1	1	1	1	1	1	1	0.01564512766232007	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0811199750659366	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ION_HOMEOSTASIS	1	0.01775590981311037	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.038623614857141275	1
REACTOME_KINESINS	1	0.022329357257518945	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004573615801967912	1	1	1	1	1	1	1	0.04199286061637031	1	1	1	1	1	1	1	0.001087226702023214	0.009533822090556199	1	1
REACTOME_L1CAM_INTERACTIONS	0.014219405853571399	0.0107709100620903	1	1	1	1	1	0.07688727139332996	1	0.012873930591044469	1	1	1	1	1	1	1	1	1	1	1	1	0.012873930591044469	1	1	0.05420636872384077	1	1	0.05420636872384077	1	1	1	1	1	1	0.0008637347690968467	0.038642848348886205	1	1	1	1	1	1	0.06144664993256499	0.0030710361618881965	1	1
REACTOME_LEISHMANIA_INFECTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0859517632339325	1	1	1	1	1	1	1	1	1	1	0.013712512769949003	1	1	1	1	1	1	1	1	1	1	1	0.060236403877690914	1	1	1	1	1	1	1
REACTOME_LGI_ADAM_INTERACTIONS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013106872141936177	1	1	1	1	1	1	1	1	1	1	1
REACTOME_LONG_TERM_POTENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007655867500916513	1
REACTOME_LTC4_CYSLTR_MEDIATED_IL4_PRODUCTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0009654820437723366	1	1	1	1	1	1	1
REACTOME_MAPK6_MAPK4_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.021241862955266422	1	1
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0440253784793625	1	1
REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0014119154108227505	1	1	1	1	1	1	0.0007980182214839537	1	1	1	1
REACTOME_METABOLISM_OF_CARBOHYDRATES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07179032717658573	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08852479620684184	1
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	1	1	1	1	1	1	1	0.05866589130217825	1	1	0.004290158172440051	1	1	1	1	1	1	1	1	0.026032632199888828	1	1	0.0021291519357375943	1	1	0.0004367676916180452	7.148480996033157e-07	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_METABOLISM_OF_LIPIDS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09268880367292076	1	1	1	0.07716884325560092	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	1	1	1	0.009675932315832192	1	1	1	1	1	1	0.05666540828750066	1	1	1	1	1	0.026415356468775575	1	1	0.07630633435998135	1	1	0.029730222084437763	1	1	0.0027273914453481707	7.436542770022925e-06	1	1	0.06831402229882899	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03161815346370478	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	1	0.08236546885728602	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008461059317633746	0.03722089177792576	1	1
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0008952683335987643	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_MITOTIC_G2_G2_M_PHASES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0935044920244823	1	1	1	1	1	1	1	0.08428489869823186	1	1
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE	1	0.05989985661257646	1	1	1	1	1	1	1	1	1	0.08885600139359506	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_MITOTIC_PROMETAPHASE	1	1	1	1	1	1	1	1	1	1	1	0.06853551541391578	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09588587463921194	1	1	1	1	1	1	1	0.08645582104113747	1	1
REACTOME_MUSCLE_CONTRACTION	1	0.0010341298119882492	0.09266155884060767	0.012054659360280051	1	1	1	4.578384652909051e-05	0.05619064114137151	1	0.06538622930017723	1	1	1	1	1	1	1	1	0.022304914694063926	1	1	0.00018245526231808196	1	1	1	1	1	1	1	1	1	1	0.015641810220355046	0.015513079560464549	0.004563880174866641	1	1	1	0.013633470917007617	1	1	1	1	0.08791266706083145	2.2544623579312528e-05	1
REACTOME_NCAM1_INTERACTIONS	1	1	1	1	1	1	1	0.0003736092485276954	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007494294814639035	1	1	1	1	1	1	0.09870304113310457	1	1	1	0.033869455471041254	1	1	1	1	1	1	1
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	1	1	1	1	1	1	1	0.0017432874159510892	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016316133505897112	1	1	1	1	1	1	0.045505229080534226	1	1	1	0.07006263835552295	1	1	1	1	1	1	1
REACTOME_NEDDYLATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09852540974101576	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006402063985100792	1
REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0005500694150705199	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	1	0.02161798086565181	1	1	1	1	1	0.0027521840231012895	0.0986786341682484	1	1	1	1	1	1	1	1	1	1	1	0.050206652647388994	1	0.00844591471282341	1	1	0.03274801037152009	1	1	0.00851108715634219	1	1	1	0.05654026127361167	1	1	0.006813263764165689	1	1	0.004006015566732746	1	1	1	1	1	0.050132806748902414	1	1
REACTOME_NETRIN_1_SIGNALING	1	1	1	1	1	1	0.00906451326018709	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01309115334842359	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.046520049857417756	1	1	1	1	1	1	1
REACTOME_NEUREXINS_AND_NEUROLIGINS	1	0.019017051138449648	1	1	0.004555566850940385	1	1	0.07683018758518023	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028423958573673413	1	0.005446863098049981	1	1	1	0.006752601352708609	1	1	1	1	1	1	1
REACTOME_NEURONAL_SYSTEM	0.02291013422789212	2.8529444207059385e-07	0.0818130907977378	0.002462320556948061	0.00015937589760006698	1	1	2.9359228883918398e-05	0.007583337997984052	1	1.070606002961938e-06	0.054935427336101794	1	1	0.001986595081819198	1	0.012429709525315413	1	0.001986595081819198	0.005457961532768341	1	0.07047714314126119	0.01992282508245946	0.06848514522759297	0.01716479476167021	1	1	4.235260077045666e-05	1	0.0021183648839128155	0.08674576737412809	0.00016609643322329504	1	1.9022177020766584e-05	1	3.59316021381062e-10	0.08775707931166665	1	1	0.0005110215823068698	0.08674576737412809	1	0.014875788176630267	0.0022507588539133483	0.07605121381080726	0.08727833190293321	1
REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS	1	3.762622591274578e-08	1	1	1	1	1	6.133237925365354e-05	1	1	1	1	1	1	1	1	1	1	1	0.0011798375932634553	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.89414333859628e-06	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	0.003464155278580461	0.0010341298119882492	1	1	1	1	1	0.026517949577255284	0.011062966499517102	1	2.942863285282371e-06	0.06971677416593658	1	1	0.03119874134703471	1	0.03251062586827036	1	1	1	1	1	0.034518789931191174	1	0.03119874134703471	1	1	0.004574166673734004	1	0.011011978964676983	1	0.009953007635610023	1	0.07174665882686204	1	0.0011935768423482207	1	1	1	1	1	1	0.08324013470366509	0.00057148929021833	0.013152149415684877	1	1
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	1	0.0009374764035859906	1	1	0.0034964152084568934	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.029132648790221594	1	1	1	1	1	1	1	1	1	0.005943060898585983	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NEUTROPHIL_DEGRANULATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09370775761537797	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NGF_STIMULATED_TRANSCRIPTION	1	1	1	1	0.0016153878849909376	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0012634923300749445	1	1	1	1	1	1	1	1	0.014390029695224515	1	0.013027455006914601	1	1	1	0.0001446398994822129	1	1	1	1	1	1	1
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	1	1	1	1	1	1	1	0.013774411232345685	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002567590868371439	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	1	0.0020703066628334765	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.021320922882226645	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0020910910989424547	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY	1	0.033552068653958544	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.026488078157697492	0.014516734829475908	1	1
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION_	1	1	1	1	0.005789671406503993	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0030654612440605966	1	1	1	1	1	1	1	1	0.03327710562901054	1	0.04199286061637031	1	1	1	0.0008176039494803833	1	1	1	1	1	1	1
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	1	0.0043135236079302475	1	1	0.010476106058204815	1	1	0.018973276276742945	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002918988170874215	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ONCOGENIC_MAPK_SIGNALING	1	0.038542555098459275	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08094936974738953	1
REACTOME_OPIOID_SIGNALLING	1	0.04560572565028753	1	1	1	1	1	1	1	1	1	1	1	1	0.006553851712742476	1	1	1	1	1	1	1	1	1	1	1	1	0.009721775956286871	1	1	1	1	1	1	1	0.02727883769382744	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03430160605038923	1	1
REACTOME_OTHER_INTERLEUKIN_SIGNALING	1	0.0036809075849243422	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03661181593771179	1	1	1	1	1	1	1	1	1	1	1
REACTOME_O_LINKED_GLYCOSYLATION	1	1	1	1	1	1	1	1	1	1	1	0.022981310700489588	1	0.0014321093824570807	1	1	1	1	1	1	1	1	1	1	0.009822862100739682	1	1	1	0.04646984504818641	1	1	1	0.0024281749047048162	1	1	1	1	1	1	1	1	1	1	1	1	0.003819570132792105	1
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0004491273857583078	1	1	1	1	1	1	1	1	1	1	0.003165089624798778	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005439443811582123	1
REACTOME_PCP_CE_PATHWAY	0.008416501833397483	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PEPTIDE_HORMONE_METABOLISM	1	0.04560572565028753	0.001442892617659508	0.018809791102496698	1	1	1	8.638456541310013e-06	1	0.007292591955857741	0.0007967245642129805	1	1	1	1	1	1	0.03033224587107708	1	7.2149379097830035e-06	0.003766387151561079	1	1	1	1	0.03174874408712203	1	1	1	1	1	1	1	0.06683420320001754	1	1.299624852180159e-09	1	1	1	2.753714142489372e-06	1	1	0.001200497149750901	0.0033183948572415023	1	0.0948425930709147	1
