	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	CXXC4	DACH1	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HES6	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	POU5F1	PROX1	RFX6	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF853	ZNF883
REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS		SV2A SYT2	SNAP25 STX1A SV2B SYT2		SV2B SYT2									SV2A SV2B SYT2	SNAP25 STX1A SV2A SV2B SYT2	SNAP25 STX1A SYT2		STX1A SYT2	SNAP25 STX1A									SNAP25 SYT2		SNAP25 SYT2		SNAP25 STX1A SV2B	SNAP25 STX1A SV2B SYT2	SNAP25 SV2B SYT2	SNAP25 STX1A SV2B SYT2				SNAP25 STX1A SYT2	SV2A SYT2		SNAP25 STX1A SV2A SYT2			SNAP25 SYT2							STX1A SV2A SV2B SYT2		SNAP25 STX1A SV2A SV2B SYT2	SV2A SYT2			STX1A SV2A SYT2								
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	GABRG2 GRIA2 GRIK3 GRIN1	CHRNB2 DLG2 KCNJ2 NCALD PRKCG TUBB3	ADCY1 CAMK1 CAMK2B CHRNA1 DLG2 GNG2 GNG4 GRIK3 GRIK5 KCNJ2 KCNJ3 NEFL PRKCG TUBA1A TUBB2B TUBB3	ADCY1 ADCY5 CAMK1 CAMK2B CHRNB2 GABBR2 GRIK3 GRIN2C KCNJ2 KCNJ6 PPM1E	ADCY1 ADCY5 CAMK1 CAMK2B CHRNA3 CHRNB2 DLG2 GRIN2C KCNJ2 PPM1E TUBB4A		GABRB3 GRIA2 GRIN2C					CAMK1 CHRNA5 CHRNB2 DLG2 LIN7A PPM1E PRKCG TUBB3		CAMK1 CAMK2B CHRNA1 CHRNA3 CHRNA5 CHRNB2 CHRNB4 GABRB3 GABRG2 GNG2 GNG4 GRIK5 GRIN2C KCNJ2 KCNJ3 KCNJ6 LIN7A NCALD PRKCG TUBA1A	ADCY1 ADCY2 ADCY5 CHRNA1 CHRNA5 CHRNB2 DLG2 GABRG2 GNG2 GNG4 GRIK3 GRIK5 GRIN2C KCNJ2 KCNJ3 LIN7A NCALD PPM1E PRKCG TUBA1A TUBB3	ADCY1 ADCY5 CHRNA5 CHRNB4 DLG2 GABBR2 GABRB3 GABRG2 GRIK5 KCNJ2 KCNJ6 NCALD PPM1E	ADCY5 CHRNA1 CHRNB2 CHRNB4 DLG2 GABBR2 GABRG2 NCALD PPM1E	ADCY1 ADCY5 CHRNA3 CHRNA5 CHRNB2 DLG2 GABBR2 GNG2 NCALD TUBB4A	ADCY1 ADCY2 ADCY5 CHRNA5 DLG2 GABRA1 GABRB3 GRIA2 GRIK5 KCNJ6 PPM1E TUBA1A						CHRNA3 LIN7A NCALD TUBB4A	ADCY1 CHRNA5 PPM1E PRKCG		ADCY1 ADCY2 ADCY5 CHRNA5 CHRNB4 GNG2 KCNJ3 KCNJ6 LIN7A PPM1E TUBB2B TUBB4A				ADCY2 ADCY5 CAMK1 CHRNA1 CHRNB4 GABRA1 GABRB3 GNG2 GRIA2 GRIK5 KCNJ2 KCNJ3 LIN7A NCALD NEFL PPM1E TUBA1A TUBB2B	ADCY1 ADCY2 CAMK1 CAMK2B CHRNA1 GABBR2 KCNJ3 LIN7A NCALD NEFL PPM1E TUBA1A TUBB2B	ADCY1 ADCY2 ADCY5 CACNG4 CHRNA1 CHRNA5 CHRNB2 CHRNB4 GNG2 GNG4 GRIA2 GRIK5 KCNJ2 KCNJ3 LIN7A NCALD PPM1E TSPAN7 TUBB3	ADCY1 CACNG4 CHRNB4 DLG2 GABBR2 GABRA1 GNG2 GNG4 GRIK5 KCNJ2 KCNJ3 TSPAN7 TUBB3	CHRNA3 GRIK3 TSPAN7	ADCY2 CAMK2B CHRNA1 CHRNA3 CHRNB4 KCNJ2 TUBB4A	ADCY2 ADCY5 CHRNA1 CHRNB4 KCNJ2 TUBB4A	ADCY5 CACNG4 CAMK1 CAMK2B CHRNA1 CHRNB4 DLG2 GABBR2 GABRB3 GNG4 GRIN2C KCNJ3 KCNJ6			ADCY1 ADCY2 ADCY5 CAMK1 CAMK2B CHRNA3 CHRNA5 CHRNB2 CHRNB4 DLG2 GNG4 GRIK5 GRIN1 KCNJ2 NCALD PRKCG TUBB3	ADCY2 ADCY5 DLG2 GABRB3 GRIA2 NCALD PPM1E	ADCY1 ADCY5 CHRNA3 GNG4 GRIN2C KCNJ6 TUBA1A TUBB2B TUBB3 TUBB4A	ADCY5 CHRNB2 CHRNB4 GABBR2 GNG2 GRIK5 GRIN1 GRIN2C KCNJ2 KCNJ3 KCNJ6	ADCY5 CHRNA3 DLG2 GABBR2 GABRA1 GNG2 GNG4 GRIK5 KCNJ2 LIN7A NCALD PPM1E TUBB3	ADCY1 KCNJ3 KCNJ6 LIN7A NEFL	ADCY1 ADCY2 GNG2 NCALD PPM1E TUBA1A		CACNG4 CAMK2B CHRNA1 CHRNA3 GABBR2 GNG2 GNG4 GRIK5 GRIN1 LIN7A NCALD NEFL PPM1E PRKCG TUBA1A TUBB3 TUBB4A	GABRA1 GABRG2 GRIA2 GRIK3 TSPAN7	ADCY1 ADCY5 CACNG4 CHRNA1 DLG2 GABBR2 GABRA1 GABRB3 GABRG2 GRIA2 GRIN1 GRIN2C NCALD NEFL PPM1E PRKCG	ADCY5 CAMK1 CAMK2B CHRNA1 CHRNB4 GABBR2 GABRB3 GNG4 GRIK5 GRIN2C KCNJ2 KCNJ6 LIN7A NCALD NEFL PPM1E PRKCG TSPAN7 TUBB3	ADCY1 ADCY2 CHRNA1 CHRNA5 CHRNB2 CHRNB4 DLG2 GABBR2 GABRA1 GABRB3 GNG2 GNG4 GRIK3 GRIK5 KCNJ3 KCNJ6 LIN7A PPM1E TUBA1A TUBB2B TUBB3	ADCY1 CHRNA1 CHRNB4 DLG2 GABBR2 GABRG2 GNG2 GNG4 GRIK5 GRIN2C KCNJ2 KCNJ3 KCNJ6 LIN7A NCALD TUBB2B TUBB3	GABRA1 GRIK3 LIN7A		ADCY1 ADCY2 ADCY5 CACNG4 CAMK1 CHRNB2 CHRNB4 DLG2 GABBR2 GABRA1 GNG4 GRIK5 GRIN2C KCNJ2 KCNJ6 PPM1E PRKCG TSPAN7 TUBA1A TUBB3 TUBB4A	CAMK2B CHRNA3 CHRNA5 GNG4 GRIK5 TUBB4A		DLG2 GRIK3 GRIN2C TSPAN7	CHRNB4 GNG2 KCNJ6 NCALD TUBB2B TUBB3	GABRG2 GRIK5 KCNJ2 PPM1E PRKCG TUBA1A TUBB3	ADCY5 CAMK1 CAMK2B CHRNA1 CHRNA5 GNG4 GRIN1 GRIN2C KCNJ2 PRKCG		
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE			CPLX1 GAD2 SLC1A2 SNAP25 STX1A STXBP1 SYN1									LIN7A SNAP25 STXBP1 SYN1			LIN7A SNAP25 STX1A SYN1											STX1A STXBP1		CPLX1 LIN7A SNAP25				CPLX1 GAD2 LIN7A SNAP25 STX1A SYN1	CPLX1 LIN7A SNAP25 STX1A STXBP1 SYN1	CPLX1 LIN7A SLC1A2 SNAP25 SYN1	CPLX1 SLC1A2 SNAP25 STX1A SYN1		CPLX1 SLC1A2 STXBP1	SLC1A2 STXBP1	CPLX1 SLC1A2 SNAP25 STX1A			CPLX1 GAD2 SNAP25 STX1A STXBP1				CPLX1 LIN7A SLC1A2 SNAP25 SYN1	CPLX1 LIN7A			GAD2 LIN7A SNAP25		CPLX1 GAD2 SLC1A2 STX1A STXBP1	CPLX1 LIN7A SLC1A2 STXBP1 SYN1		CPLX1 GAD2 LIN7A SYN1	LIN7A SLC1A2						CPLX1 STXBP1				
REACTOME_NGF_INDEPENDANT_TRKA_ACTIVATION																												ADORA2A NTRK1 NTRK2						NTRK1 NTRK2	ADORA2A NTRK1 NTRK2							NTRK1 NTRK2				ADORA2A NTRK2							ADORA2A NTRK2		ADORA2A NTRK1 NTRK2			ADORA2A NTRK1 NTRK2								
REACTOME_NGF_STIMULATED_TRANSCRIPTION		TPH1 VGF		CDK5R1 CDK5R2 TPH1	ARC CDK5R1 CDK5R2							ARC CDK5R1 CDK5R2 ID4		ARC CDK5R1 CDK5R2 TPH1 VGF	ARC ASCL1 CDK5R1 CDK5R2 ID4 TPH1 VGF				ID4 TPH1 VGF															ARC CDK5R2 TPH1 VGF	ARC CDK5R2 TPH1 VGF		ARC VGF		CDK5R1 ID4 TPH1	ARC CDK5R1 ID4 VGF				ARC CDK5R2 VGF	ARC ASCL1 TPH1 VGF					ARC CDK5R1 CDK5R2 VGF			CDK5R1 ID4 VGF	ARC CDK5R1 CDK5R2 ID4 TPH1 VGF				ARC CDK5R1 CDK5R2 ID4 TPH1 VGF	ARC VGF				ARC CDK5R1 CDK5R2 ID4 TPH1	ARC CDK5R1 CDK5R2 TPH1 VGF		
REACTOME_NICOTINAMIDE_SALVAGING																														NNMT SLC22A13		NNMT SLC22A13	NNMT SLC22A13						NNMT SLC22A13																NNMT SLC22A13											
REACTOME_NICOTINATE_METABOLISM																														NNMT SLC22A13																																				
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE												ITPR1 KCNMB3 PDE2A		KCNMA1 KCNMB2 KCNMB3 PDE2A	ITPR1 KCNMB3 PDE2A		KCNMB2 KCNMB3	ITPR1 KCNMB3	ITPR1 KCNMA1 KCNMB2 PDE2A								ITPR1 KCNMB3		KCNMA1 KCNMB3	ITPR1 KCNMA1 KCNMB2		KCNMA1 KCNMB2 KCNMB3	ITPR1 KCNMA1 KCNMB3	ITPR1 KCNMB2 KCNMB3 PDE2A	KCNMA1 KCNMB2 KCNMB3 PDE2A		KCNMA1 PDE2A		KCNMA1 KCNMB2 KCNMB3				ITPR1 KCNMA1 KCNMB2		KCNMA1 KCNMB2 KCNMB3	KCNMA1 PDE2A	KCNMB2 KCNMB3	ITPR1 KCNMB3				ITPR1 KCNMA1 KCNMB2 PDE2A	ITPR1 KCNMB2	ITPR1 KCNMA1 KCNMB2 KCNMB3										ITPR1 KCNMB3 PDE2A		
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE			CPLX1 SNAP25 STX1A STXBP1									SNAP25 STXBP1				SNAP25 STX1A		CPLX1 STX1A	SNAP25 STX1A							STX1A STXBP1		CPLX1 SNAP25				CPLX1 SNAP25 STX1A	CPLX1 SNAP25 STX1A STXBP1		CPLX1 SNAP25 STX1A		CPLX1 STXBP1		CPLX1 SNAP25 STX1A			CPLX1 SNAP25 STX1A STXBP1			CPLX1 SNAP25	CPLX1 SNAP25						CPLX1 STX1A STXBP1	CPLX1 STXBP1									CPLX1 STXBP1				
REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS					DLL1 DLL4																																DLL4 MDK							DLL1 DLL4	DLL1 DLL4 MDK	DLL1 DLL4								DLL1 DLL4 MDK				DLL1 DLL4 MDK					DLL1 DLL4 MDK	DLL4 MDK		
REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS					DLL1 DLL4																																							DLL1 DLL4		DLL1 DLL4																	DLL1 DLL4			
REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION												HEY1 HEYL																																		HEY1 HEYL																				
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY																																												TUBA1A TUBB2B TUBB3 TUBB4A																						
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION_				CDK5R1 CDK5R2 TPH1	ARC CDK5R1 CDK5R2							ARC CDK5R1 CDK5R2 ID4		ARC CDK5R1 CDK5R2 TPH1 VGF	ARC ASCL1 CDK5R1 CDK5R2 ID4 TPH1 VGF																									ARC CDK5R1 ID4 VGF				ARC CDK5R2 VGF	ARC ASCL1 TPH1 VGF					ARC CDK5R1 CDK5R2 VGF				ARC CDK5R1 CDK5R2 ID4 TPH1 VGF				ARC CDK5R1 CDK5R2 ID4 TPH1 VGF	ARC VGF				ARC CDK5R1 CDK5R2 ID4 TPH1	ARC CDK5R1 CDK5R2 TPH1 VGF		
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS																																																											BCL2 MAPK12							
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI			CHST10 CHST8 ST8SIA3									CHST8 ST8SIA3		CHST10 CHST8 ST8SIA3	CHST10 CHST8 ST8SIA3																											CHST10 CHST8 ST8SIA3																								
REACTOME_ONCOGENIC_MAPK_SIGNALING																		KIAA1549 KSR2 SPRED3																																														CAMK2B FAM131B KIAA1549 SPRED3		
REACTOME_OPIOID_SIGNALLING			ADCY1 CAMK2B GNG2 GNG4 PRKCG												ADCY1 ADCY2 ADCY5 GNAO1 GNG2 GNG4 ITPR1 PRKCG			ADCY1 ADCY5 GNG2 ITPR1			ITPR1 PRKCG							ADCY1 ADCY2 ADCY5 GNG2						ADCY1 ADCY2 ADCY5 GNG2 GNG4 ITPR1				ADCY2 ADCY5 GNAO1				ADCY1 ADCY2 ADCY5 CAMK2B GNAO1 GNG4 ITPR1 PRKCG		ADCY1 ADCY5 GNG4 ITPR1				ADCY1 ADCY2 GNG2 ITPR1				ADCY1 ADCY5 GNAO1 ITPR1 PRKCG	ADCY5 CAMK2B GNAO1 GNG4 ITPR1 PRKCG					ADCY1 ADCY2 ADCY5 GNAO1 GNG4 ITPR1 PRKCG						ADCY5 CAMK2B GNG4 ITPR1 PRKCG		
REACTOME_OTHER_INTERLEUKIN_SIGNALING			CSF1R SNAP25 STX1A									CSF1R SNAP25			CSF1R SNAP25 STX1A			CSF1R STX1A	CSF1R SNAP25 STX1A									CSF1R SNAP25											CSF1R SNAP25 STX1A					CSF1R SNAP25										CSF1R SNAP25 STX1A												
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS					ADAMTSL1 ADAMTSL2 SPON1											ADAMTSL1 ADAMTSL2 SPON1	SPON1 SPON2																	ADAMTSL1 ADAMTSL2 SPON1 SPON2			ADAMTSL2 SPON2	SPON1 SPON2	ADAMTSL1 SPON1 SPON2	ADAMTSL2 SPON1 SPON2												ADAMTS2 ADAMTSL2 SPON1 SPON2														
REACTOME_O_LINKED_GLYCOSYLATION	ADAMTS2 MUC5AC				ADAMTSL1 ADAMTSL2 MUC5B SPON1							ADAMTSL1 B3GNTL1 MUC3A MUC5B SPON1	ADAMTSL2 MUC17 MUC5AC		ADAMTSL2 B3GNTL1 MUC15 MUC16 MUC17 SPON1 SPON2								B3GNTL1 MUC16 MUC5AC					MUC16 MUC3A MUC5AC MUC5B						ADAMTSL1 ADAMTSL2 B3GNTL1 MUC15 MUC16 MUC17 MUC3A SPON1 SPON2	ADAMTSL2 B3GNTL1 MUC15 MUC16 MUC17 MUC3A MUC5B SPON1			GALNT16 SPON1 SPON2	ADAMTSL1 B3GNTL1 MUC16 MUC3A SPON1 SPON2	ADAMTSL2 MUC17 MUC5B SPON1 SPON2		ADAMTSL1 B3GNTL1 GALNT16 MUC15 MUC17 MUC5B					MUC3A MUC5AC SPON1					ADAMTS2 ADAMTSL2 B3GNTL1 MUC5B SPON1 SPON2						ADAMTSL2 B3GNTL1 GALNT16 MUC16 MUC17 MUC5AC MUC5B SPON1						ADAMTSL1 B3GNTL1 GALNT16 MUC17 MUC3A MUC5B SPON2		MUC3A MUC5AC
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS													MUC17 MUC5AC										B3GNTL1 MUC16 MUC5AC					MUC16 MUC3A MUC5AC MUC5B						B3GNTL1 MUC15 MUC16 MUC17 MUC3A	B3GNTL1 MUC15 MUC16 MUC17 MUC3A MUC5B							B3GNTL1 GALNT16 MUC15 MUC17 MUC5B												B3GNTL1 GALNT16 MUC15 MUC17 MUC5B				B3GNTL1 GALNT16 MUC16 MUC17 MUC5AC MUC5B						B3GNTL1 GALNT16 MUC17 MUC3A MUC5B		MUC3A MUC5AC
REACTOME_PEPTIDE_HORMONE_METABOLISM	ACE CES1 FFAR1 GPR119 KIF5C		CPB1 GPR119 ISL1 KIF5A PAX6 PCSK1 PCSK2 SLC30A8 STX1A				CES1 FFAR1						AGT CES1 GHRL GPR119 PAX6 SEC11C	GHRL GIP ISL1 KIF5A KIF5C MBOAT4 PAX6 PCSK1 PCSK2 SEC11C SLC30A8	AGT CPE GHRL GIP ISL1 KIF5A MBOAT4 PAX6 PCSK1 PCSK2 SEC11C SLC30A8 STX1A	CPB1 CPE GHRL KIF5A PAX6 PCSK2 STX1A	GHRL GIP PAX6		AGT CES1 CPB1 CPE FFAR1 GHRL ISL1 KIF5A KIF5C PCSK1 STX1A										CES1 FFAR1	AGT GPR119 KIF5C MBOAT4 PAX6 PCSK1	CES1 GPR119 KIF5C	AGT CES1 CPB1 CPE FFAR1 GIP GPR119 ISL1 KIF5A KIF5C PAX6 PCSK1 PCSK2 SLC30A8 STX1A	CPB1 GIP ISL1 KIF5A PCSK2 SLC30A8 STX1A	ACE CPB1 GIP KIF5A MBOAT4 PAX6 PCSK1 SEC11C SLC30A8	ACE AGT CES1 CPE KIF5A MBOAT4 SEC11C SLC30A8 STX1A	CES1 KIF5C			GHRL ISL1 PCSK1 PCSK2 SEC11C STX1A			ACE AGT GIP KIF5A SEC11C SLC30A8 STX1A			ACE CPE GIP MBOAT4 PCSK1 PCSK2						ACE CES1 FFAR1 GPR119 KIF5C	CES1 CPE FFAR1 KIF5A MBOAT4 STX1A	ACE CPE KIF5C MBOAT4 PCSK1	AGT CES1 CPB1 CPE FFAR1 GIP ISL1 KIF5A MBOAT4 PCSK1 PCSK2 SEC11C STX1A	AGT CPE ISL1 MBOAT4 PAX6 PCSK1 SEC11C SLC30A8	CES1 ISL1		AGT CPE GHRL GIP ISL1 MBOAT4 PCSK1 PCSK2 SEC11C STX1A			AGT CES1 GPR119	ACE CPE KIF5A				
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS							CCL19 CXCL12 NTS TAC1					APLN ECE2 GAL MLN PYY SSTR1 UTS2B	AGT APLN GHRL NTS SSTR3 SSTR5	APLN AVPR1B CCL19 ECE2 GAL GHRL MLN SST SSTR2 SSTR3 SSTR5 TACR3 UTS2B	AGT AVPR1B BRS3 CCL19 ECE2 GAL GHRL MLN SST SSTR1 SSTR3 SSTR5 UTS2B	APLN BRS3 ECE2 GHRL NPW PYY SST SSTR2 SSTR5 UTS2B	APLN ECE2 GHRL NPW SSTR2				AGT BRS3 MLN									AGT AVPR1B GAL NPY SSTR1 SSTR2	CXCL12 NTS TAC1	AGT APLN CCR6 GAL MLN NPW NTS PYY SSTR1 TAC1		APLN AVPR1B CCL19 GAL NPW NPY PYY SST SSTR1 TAC3 UTS2B	AGT APLN AVPR1B BRS3 CCL19 GAL NPY NTS PYY SST SSTR5 TAC3		AGT BRS3 GAL NPW SSTR2 SSTR3 UTS2B		AVPR1B CCR6 CXCL12 GAL GHRL SSTR2 TAC3 TACR3 UTS2B	CCR6 GAL NPW SSTR1 TACR3		AGT AVPR1B CCL19 CCR6 CXCL12 ECE2 GAL MLN NPY PYY SST SSTR5 TAC3			APLN AVPR1B BRS3 CXCL12 ECE2 MLN NPW NPY PYY SSTR3 SSTR5						CCL19 NTS SST TAC1 TACR3			AGT APLN BRS3 CCL19 ECE2 NPW NTS PYY SSTR2 SSTR3 SSTR5 TAC1 TAC3 UTS2B				AGT AVPR1B CCR6 CXCL12 ECE2 GAL GHRL MLN NPW PYY SSTR1 SSTR3 SSTR5 TAC3 UTS2B						AGT APLN BRS3 CCR6 ECE2 GAL MLN NPW PYY SSTR5 TAC3		
REACTOME_PHASE_0_RAPID_DEPOLARISATION			CACNA1C CACNA2D1 CACNA2D2 CAMK2B FGF14 SCN2A	CACNB4 CAMK2B SCN1B SCN3A	CACNA2D2 CACNB4 CAMK2B SCN1B							CACNA1C CACNA2D2 CACNB2 CACNG6	CACNA2D2 SCN3B	CACNA2D1 CACNA2D2 CACNG6 CACNG7 CAMK2B FGF14 SCN1B SCN2A SCN3A SCN3B	CACNA1C CACNA2D1 CACNA2D2 CACNB2 CACNB4 CACNG7 FGF14 SCN1B SCN3B	CACNA2D2 CACNB4 CACNG7 SCN1B SCN2A	CACNA1C CACNA2D2		CACNA1C CACNB4 CACNG6 SCN3B									CACNA1C CACNG6 FGF14		CACNA1C CACNB4 FGF14 SCN3A		CACNA1C CACNA2D2 CACNB4 CACNG6 FGF14 SCN2A	CACNA2D1 CACNB4 CACNG6 CAMK2B	CACNA1C CACNA2D1 CACNA2D2 CACNG4 CACNG6	CACNA1C CACNA2D2 CACNB4 CACNG4 CACNG6 SCN3B			CACNA2D1 CACNB4 CACNG6 SCN2A SCN3B	CACNA1C CACNA2D1 CACNG4 CACNG6 CAMK2B FGF14 SCN2A SCN3A SCN3B	CACNA2D2 CAMK2B SCN1B	CACNB2 CACNG7 SCN3A	CACNA2D1 CACNA2D2 CAMK2B SCN1B SCN3B	CACNA1C CACNA2D1 CACNA2D2 CACNB2 SCN2A	CACNA2D1 CACNA2D2 CACNB4 CACNG6 FGF14	CACNA2D1 CACNA2D2 CACNB4 CACNG6 FGF14 SCN1B SCN3B		CACNA2D1 CACNA2D2 CACNB4 FGF14	CACNA2D1 CACNA2D2 CACNB4		CACNB2 CACNB4 CACNG4 CACNG6 CAMK2B FGF14	CACNB2 CACNG7 SCN3A	CACNA2D1 CACNA2D2 CACNB4 CACNG4 CACNG6 CACNG7	CACNA1C CACNA2D2 CACNB4 CACNG7 CAMK2B SCN1B SCN3B	CACNA1C CACNA2D1 CACNA2D2 CACNB4 CACNG7 FGF14 SCN1B SCN2A	CACNA1C CACNA2D2 CACNB4 CACNG6 FGF14 SCN2A SCN3A SCN3B			CACNA1C CACNA2D1 CACNA2D2 CACNB4 CACNG4 SCN3B				CACNA1C CACNB2 SCN2A	CACNA2D2 CACNB4 SCN1B	CACNG6 CAMK2B FGF14 SCN1B SCN3B		CACNA1C CACNA2D2
REACTOME_PHASE_2_PLATEAU_PHASE			CACNA1C CACNA2D1 CACNA2D2 KCNE4		CACNA2D2 CACNB4							CACNA1C CACNA2D2 CACNB2 CACNG6		CACNA2D1 CACNA2D2 CACNG6 CACNG7	CACNA1C CACNA2D1 CACNA2D2 CACNB2 CACNB4 CACNG7 KCNE4	CACNA2D2 CACNB4 CACNG7 KCNE4	CACNA1C CACNA2D2 KCNE4		CACNA1C CACNB4 CACNG6 KCNE4									CACNA1C CACNG6		CACNA1C CACNB4		CACNA1C CACNA2D2 CACNB4 CACNG6 KCNE4	CACNA2D1 CACNB4 CACNG6 KCNE4	CACNA1C CACNA2D1 CACNA2D2 CACNG4 CACNG6 KCNE4	CACNA1C CACNA2D2 CACNB4 CACNG4 CACNG6 KCNE4			CACNA2D1 CACNB4 CACNG6	CACNA1C CACNA2D1 CACNG4 CACNG6 KCNE4		CACNB2 CACNG7		CACNA1C CACNA2D1 CACNA2D2 CACNB2 KCNE4	CACNA2D1 CACNA2D2 CACNB4 CACNG6	CACNA2D1 CACNA2D2 CACNB4 CACNG6		CACNA2D1 CACNA2D2 CACNB4	CACNA2D1 CACNA2D2 CACNB4		CACNB2 CACNB4 CACNG4 CACNG6	CACNB2 CACNG7	CACNA2D1 CACNA2D2 CACNB4 CACNG4 CACNG6 CACNG7 KCNE4	CACNA1C CACNA2D2 CACNB4 CACNG7 KCNE4	CACNA1C CACNA2D1 CACNA2D2 CACNB4 CACNG7 KCNE4	CACNA1C CACNA2D2 CACNB4 CACNG6 KCNE4			CACNA1C CACNA2D1 CACNA2D2 CACNB4 CACNG4				CACNA1C CACNB2	CACNA2D2 CACNB4			CACNA1C CACNA2D2
REACTOME_PHASE_3_RAPID_REPOLARISATION															KCNE4 KCNH2																				KCNE4 KCNH2		KCNE4 KCNH2		KCNE4 KCNH2															KCNE4 KCNH2												
REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL			KCNJ2 KCNK17	KCNJ2 KCNK17	KCNJ2 KCNK17									KCNJ2 KCNK16 KCNK17	KCNJ2 KCNK16 KCNK17	KCNJ2 KCNK3																KCNJ2 KCNK17	KCNK17 KCNK3	KCNJ2 KCNK16 KCNK17 KCNK3	KCNJ2 KCNK16 KCNK17 KCNK3		KCNJ2 KCNK17 KCNK3	KCNJ2 KCNK17 KCNK3		KCNK17 KCNK3		KCNJ2 KCNK3				KCNJ2 KCNK3		KCNK16 KCNK17				KCNK16 KCNK17	KCNJ2 KCNK16 KCNK3		KCNJ2 KCNK17								KCNJ2 KCNK3			
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS												GGT5 GSTM2 PODXL2 SULT1A4 TPST2			GLYATL3 GSTA2 NNMT PODXL2 SULT1A4 SULT2A1 TPST2															NNMT PODXL2 SULT1A4 SULT2A1		GLYATL3 GSTA2 NNMT PODXL2 SULT1A4 SULT2A1		GGT5 GLYATL3 GSTA2 GSTM2 NNMT PODXL2 SULT2A1									GLYATL3 GSTA2 NNMT PODXL2	GLYATL3 NNMT SULT1A4 SULT2A1		NNMT PODXL2 SULT1A4 SULT2A1 TPST2	GSTA2 SULT2A1 TPST2	GGT5 GLYATL3 GSTA2 NNMT SULT2A1										GGT5 GSTM2 NNMT PODXL2 SULT1A4 SULT2A1 TPST2						GGT5 GSTM2 PODXL2 SULT1A4 SULT2A1 TPST2		
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS																																																								CES1 CYP27A1										
REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM														ASRGL1 QDPR	ASRGL1 QDPR	ASRGL1 QDPR			ASRGL1 QDPR											ASRGL1 QDPR			ASRGL1 QDPR										ASRGL1 QDPR		ASRGL1 QDPR	ASRGL1 QDPR								ASRGL1 QDPR												
REACTOME_PHENYLALANINE_METABOLISM														ASRGL1 QDPR	ASRGL1 QDPR	ASRGL1 QDPR			ASRGL1 QDPR											ASRGL1 QDPR			ASRGL1 QDPR										ASRGL1 QDPR		ASRGL1 QDPR	ASRGL1 QDPR								ASRGL1 QDPR												
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2																FGF17 FGF9																FGF17 FGF9	FGF17 FGF9												FGF17 FGF9							FGF17 FGF9														
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4		FGF9 KLB			FGF9 KLB									FGF17 FGF9 KLB	FGF17 KLB	FGF17 FGF9 KLB																FGF17 FGF9 KLB	FGF17 FGF9 KLB	FGF17 FGF9 KLB	FGF17 FGF9 KLB							FGF17 KLB			FGF17 FGF9							FGF17 FGF9		FGF17 FGF9 KLB												
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER		AKT3 FGF9 KLB																																																																
REACTOME_PI_3K_CASCADE_FGFR1			FGF17 KL											FGF17 FGF9 KL		FGF17 FGF9 KL																FGF17 FGF9 KL	FGF17 FGF9 KL	FGF17 FGF9 KL	FGF17 FGF9 KL								FGF9 KL		FGF17 FGF9							FGF17 FGF9 KL		FGF17 FGF9 KL												
