	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	DACH1	DPF3	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF853	ZNF883
REACTOME_NETRIN_1_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08013696942288662	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08236546885611262	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02513827932232293	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NEUREXINS_AND_NEUROLIGINS	1	1	1	0.037403722460041644	1	1	1	1	1	1	1	1	1	1	0.002160232791731498	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05164788383879526	1	1	1	1	1	1	0.03971994744722651	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03084181797049168	1	1	0.019561040389141304	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NEUROFASCIN_INTERACTIONS	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005020202283648967	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00039299801651204724	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0021089094255866137	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NEURONAL_SYSTEM	0.0032690751671566876	1	2.7225454014012662e-05	0.0	3.885669056957752e-06	1	0.02291013422789212	1	1	0.003034587832694391	1	0.010549595885522955	0.0011851859166200907	5.986322548778844e-12	1.033229057867402e-11	6.797226894450503e-06	1.207823342908032e-05	0.09097133588197481	3.0875153544940304e-09	1	1	1	0.06509636685678322	0.054935427336101794	0.0003249153426637674	4.652649154834876e-09	0.002462320556948061	0.008977702140421151	1	7.800760037923737e-12	8.285699325649709e-06	7.175815497362237e-12	1.9598100919893113e-11	0.005425402710235172	2.463653633322238e-07	0.0029928802285256184	1.5354862414884707e-07	1	7.825759445256875e-05	0.033245343943871575	2.684807931530031e-11	5.997636010057761e-08	0.0014189525980752293	1.524381521011975e-08	2.7541701397293394e-07	1	2.776233999746136e-05	2.9148476986873284e-05	1	2.7895019627521833e-11	1	4.418879009193688e-05	5.128909186247199e-09	1.0087042312534322e-11	4.513853433696369e-06	1.0711449505151904e-09	0.0774440325421244	1	1.3312010382904305e-09	0.0003249153426637674	0.033245343943871575	1	0.007980407426382174	5.918576777375062e-05	1.1642214454044009e-05	1	0.00022895265152333977
REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0040525128194799365	0.0037508520334897932	1	1	0.004955522171857796	1	1	1	1	1	1	1	1	1	1	0.00036925829129696996	1	1	0.0005095643661926497	1	1	1	0.0075806844331000045	1	1	1	0.00023168497256298437	1	1	1	1	1	1	1	1	1	1	1	0.006240914310713164	1	1	1	1	1	0.005438919974131373	1	1	1	1	1	1	1	1
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	0.0016251973646883577	1	0.0059845940735964165	1.52254106988714e-07	0.0004947849735912335	1	0.003464155278580461	1	1	0.0004088885147432997	1	0.007268347898746419	1	5.040963094282702e-06	7.616426527246034e-07	0.012828488640538871	0.01322624892354407	1	0.00039130852315871767	1	1	1	0.011011978964676983	1	0.02891439957833586	4.868037021044103e-06	0.08324013470366509	1	1	4.563106735799849e-07	0.0035031451737778108	2.9408258606089532e-08	0.0023977453996899545	0.019473502822126565	0.062377210334828126	1	0.001857260547156736	1	1	1	2.2954411821318743e-06	0.004418811415529467	0.004602143253619406	7.35291193367793e-05	0.0006979723406276284	1	0.008554092690292503	0.0183181802019311	1	6.62706534981794e-07	1	0.0015949108065972384	4.237619295244244e-05	2.1518885562343826e-09	0.0005615506990590546	8.093701073796922e-06	0.02207130860210138	1	8.552819963369984e-08	0.0005129483958430381	0.04905611717046643	1	1	0.011756604487538569	0.00206159486466706	1	0.034518789931191174
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0015260151079494744	0.08291216711279459	1	1	1	1	1	1	1	1	1	0.0017509831355398964	1	1	1	0.0009694947911380591	0.012678408397915453	0.005589465567861329	0.010340622385453413	1	1	1	0.03131830217736997	1	1	1	0.004059625541891876	1	1	1	0.08291216711279459	1	1	1	1	0.03087270479867965	1	1	1	0.09340203031950445	1	0.001803317128710069	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NGF_INDEPENDANT_TRKA_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002699950544634566	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0009880925223731962	1	0.0010178371535392028	1	1	1	1	1	1	1	1	1	1	1
REACTOME_NGF_STIMULATED_TRANSCRIPTION	1	0.004496739390923099	1	0.0012357898433995596	0.02894186128521392	1	1	1	1	1	1	1	1	0.0033130226762815296	3.640158247564251e-05	1	1	1	0.008560005436784701	1	1	1	1	1	1	1	1	1	1	1	0.0532712944396061	0.017108546758749843	0.027199216129655146	1	1	1	0.015445833165339762	1	1	1	1	1	0.018107641568921307	0.008397410014264417	1	1	1	1	1	0.015216187511700285	1	1	1	0.058625295279651324	0.04883227821872982	1	1	1	0.07235743818658724	1	1	1	1	0.0006251159311971843	0.0019931351411131004	1	1
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004892395332737665	1	1	1	1	8.305265914110294e-05	1	1	1	1	1	1	1	1	0.00011689187844887705	1	0.04249349046204742	1	0.003429508038978568	0.005639050922425781	1	0.011002487641569525	1	0.03501414010214532	1	1	1	1	0.0005684662275105001	1	0.023066361097419996	0.017890631277334146	1	1	1	1	1	1	1	0.00013146949156883636	0.020408423536075082	1	1	1	1	0.02554311722426661	1	1	1	1	1	1	1	1
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013092878053232115	0.012142498417731296	1	1	0.01592112819265712	1	1	1	1	1	1	0.0031650896244412863	1	1	1	0.029263031400889705	0.012518821287324289	0.02580486981814656	0.0031386951722215395	1	1	1	0.0016956256004272419	1	1	1	0.001461071670639913	1	1	0.015711071341712235	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0174255008263573	1	1	1	1	1	1	1	1
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION_	1	0.010719655511749582	1	0.0044673253105174116	0.06495819688121318	1	1	1	1	1	1	1	1	0.01604337750562468	0.0003167948017736011	1	1	1	0.028392569382942434	1	1	1	1	1	1	1	1	1	1	1	1	0.05398755961218216	0.08229385006897383	1	1	1	0.049144576161694764	1	1	1	1	1	0.041515971044180366	0.027886612293471114	1	1	1	1	1	0.04847110008828115	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002301848765679515	0.007091322685763624	1	1
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	1	1	1	1	1	1	1	1	1	1	1	1	1	0.007883774710779612	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03156064331779351	1	1	1	1	1	1	1	1	0.039693813922050736	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_ONCOGENIC_MAPK_SIGNALING	1	1	1	0.07374426406035561	1	1	1	1	1	1	1	0.0846310470163969	1	0.04167995539746516	1	1	1	0.045807970407675924	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.056743455910365226	1	1	0.051952674294958756	1	1	1	1	0.05842728437449696	1	1	1	1	1	1	1	1	1	0.049846989406361564	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_OPIOID_SIGNALLING	1	1	0.06936312286150681	0.08653053983779369	1	1	1	1	1	1	1	0.016149380527504698	1	0.014349454167855602	2.7584900151977898e-05	1	1	0.054098462625528754	0.01646880406043416	1	1	1	1	1	1	0.008678006790658888	1	1	1	1	1	0.0016438213788642075	0.06428657054264464	1	0.027801443248542834	0.06683420320001754	0.03337405537070537	1	1	1	1.9454012416875166e-05	0.0300813115619728	1	0.07293888714851404	1	1	1	0.009877175387103199	1	0.032789635894059366	1	1	0.02426065748894468	0.0002912650243729331	1	0.013592083266790622	1	1	0.0005537842061477116	0.034658436844736684	1	1	1	1	0.02026762154354922	1	1
REACTOME_OTHER_INTERLEUKIN_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022736159486468788	0.021117049929982423	1	1	0.02753330529704623	1	1	1	1	1	1	1	1	1	1	0.04979585320579094	1	1	0.060530272911391125	1	1	1	0.041110852696814804	1	1	1	0.037414569246320584	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	1	1	0.06335773828850577	1	0.02894186128521392	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017108546758749843	1	1	0.03259076339672973	1	0.09694860076397904	1	0.013092789800959292	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08174682621018259	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_O_LINKED_GLYCOSYLATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08806264911297357	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08302227682585928	0.03478148570339712	1	1
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.029369865002191187	0.06045993355673973	1	1
REACTOME_PEPTIDE_HORMONE_METABOLISM	7.112711305701236e-05	1	4.4566823152902835e-05	1	1	1	0.00806716646113148	1	1	1	1	1	6.3210258529622365e-06	1.2758913885857481e-05	0.0018683844283526874	0.00019920004596762908	1	1	3.280762661539427e-09	1	1	1	1	1	0.034658436844736684	1	0.018809791102496698	0.0006476727372278779	0.0007967245642129805	0.0	1	0.03763588083964109	0.000772800595382428	0.02624110364023413	0.027801443248542834	1	0.007367388421452126	1	1	1	0.02833271501759904	0.0300813115619728	1	0.0028387564176520774	0.05275337779306988	1	1	0.07256880462291337	1	1	1	0.0005287999153266165	0.02426065748894468	0.012927051130972478	1	0.00031565221459617376	1	1	0.08286796706204547	1	1	1	1	1	1	1	1
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.08660067406378436	1	1	1	1	1	0.0030961978374941523	1	1	1	1	1	0.020184843296527366	1	1	1	1	1	0.02032635763845647	0.0026607805128389117	1	1	1	1	0.02610587470319803	1	1	0.05558898829587022	0.007358975651748145	0.07647605032007676	1	1	0.0480550471176977	1	1	1	1	1	1	1	0.0412020218104866	1	1	0.00542419429957286	1	1	1	1	1	1	1	0.04879887809332051	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PHASE_0_RAPID_DEPOLARISATION	1	1	0.0009668314671831268	0.021955298855112382	0.00290475140469848	1	1	1	1	1	1	0.025488253726309473	1	4.9144573039616724e-05	0.06333987601153201	0.059085973527911895	0.015083570368908727	1	0.07577799702289689	1	1	1	1	1	1	0.016570700928665638	1	0.014601437806778916	1	0.02487105388381572	0.06077508268228482	0.0208470802336016	0.005203999933009684	1	1	1	1.3066898720826003e-06	1	0.0008606604940709639	0.002397496222982576	0.0019876378658009175	0.00026791844043516644	0.02082707843863585	0.0010467858998378654	1	1	0.01185446163036552	0.018117969459233385	1	0.002351952722425499	1	0.01319642166756052	1	0.0008200087860389393	0.05575878239518106	0.0008670589602868262	1	1	0.0012826055659671542	1	1	1	0.003061235322657896	0.014126171140054433	1	1	1
REACTOME_PHASE_2_PLATEAU_PHASE	1	1	0.00012550551677736888	1	1	1	1	1	1	1	1	0.009472803538248975	1	0.05949654913536151	0.024557318012195517	1	0.00018198923414769475	1	0.029718335001803986	1	1	1	1	1	1	1	1	1	1	0.053604385838290636	1	0.000375435412070968	0.000734156091285243	1	1	1	0.0003242246199151033	1	1	1	0.0403326608140413	1.0117711239931992e-06	1	0.029336336795618534	1	1	1	0.006660539920133823	1	0.04385027820314946	1	1	0.03693043640284133	0.025990295909512295	0.0014568780998863717	0.002041633214902694	1	1	0.0027548929958544077	1	1	1	0.0010887931403136264	1	1	1	1
REACTOME_PHASE_3_RAPID_REPOLARISATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002554073104746868	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00731302419544666	1	0.0014248931463255454	1	0.00480128353091569	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0022148764850955516	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL	1	1	1	0.004726388693318873	1	1	1	1	1	1	1	1	1	0.003188208419899974	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03238818102018026	1	0.00012285044496085362	0.0002433807191660753	1	0.008260683044907569	1	1	1	0.0031992907306880314	1	0.024163844306475668	1	1	1	0.013488356024049963	1	1	0.00386932338010626	1	1	1	1	1	0.015407137209515254	1	0.015848708427870117	1	1	1	1	1	1	1	0.0029893773999313256	1	1	1
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS	1	1	1	1	1	1	1	1	1	1	1	1	0.03838322288315488	1	1	1	0.08008654176618446	0.07092387488891361	1	1	1	1	1	1	1	1	1	0.07776233922256592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02308826128490038	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018201593885369016	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER	1	0.028258804294947315	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09892488439152558	1	1	1	1	1	1	1	1	1	1	1	0.07394070131956909	1	1	1	1	0.08297886776048702	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PI_3K_CASCADE_FGFR1	1	1	0.020288286316863746	1	1	1	1	1	1	1	1	1	1	0.04339594374107414	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03900775918503285	0.016865806825554386	0.03446366413520152	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.026681627048174894	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PI_3K_CASCADE_FGFR4	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03967012681991822	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.031466404773629164	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0005611852226369285	1	1	1	0.0007577083138211593	1	1	1	1	1	1	6.405509278939459e-05	1	1	1	0.02626694636976601	1	0.001594279291522449	1	1	1	1	1	1	1	1	0.0012290614849036485	0.0070394846520707155	1	1	1	1	1	0.0030969338719981643	1	1	1	1	1	1	1	1	1	1	0.01560443962838054	1	1	1	1	1	1	1	1
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0009208688204275228	1	1	1	0.0012404073091417667	1	1	1	1	1	1	0.00010631239094727185	1	1	1	0.03563789028711295	1	0.002591460887687358	1	1	1	1	1	1	1	1	0.002003212054337289	0.009691992646814862	1	1	1	1	1	0.004285644914067355	1	1	1	1	1	1	1	1	1	1	0.021321880597804932	1	1	1	1	1	1	1	1
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09489286372227934	1	1	1	1	1	1	1	0.03411255190401974	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.051583312823140215	1	1	1	1	1	1	0.014205588823382076	1	0.08777294998439156	1	1
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION_	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018107641568921307	1	1	1	1	1	1	1	1	1	1	1	1	0.060188405110147336	1	1	1	1	1	1	0.0026441535640264746	1	1	1	1
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	1	1	1	1	1	1	1	1	1	1	1	0.011800186611486851	1	0.07269968436154417	0.030361242218539197	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00686028361694313	1	1	1	0.007587354084925835	0.05437797861263649	1	1	1	0.04957498688908113	0.01854777845195843	1	1	1	1	1	1	1	1	1	1	0.04544586436161813	1	0.026565316321705446	0.0330052859367197	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PLATELET_HOMEOSTASIS	1	1	1	1	1	1	1	1	1	1	1	0.09177152348979467	1	0.0004334078429018007	0.009982939571104854	1	1	0.04988981211806509	0.014145131680843415	1	1	1	1	1	1	1	1	0.006367368115967276	1	0.04030563007645227	1	0.000200596194903091	0.0031802254114354778	1	0.024723495560358022	0.061717065369157664	0.006094041198105304	0.00971527825178553	1	1	0.09805621698016698	0.003953492500186062	1	0.013816592081230095	0.008716945116524766	1	1	1	1	0.028381682251121365	1	1	0.0039954691057840774	0.05598305069711296	1	0.011652854124792777	1	1	0.07453514625858237	1	1	1	1	1	1	1	1
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05861536729281558	1	1	1	1	1	1	1	1	0.03751915826772578	1	1	1	1	1	0.06091109400444106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09158253515969883	1	1	1	1	1	1	1	1
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	1	1	1	1	1	0.08550471066804	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03839968651906078	1	1	1	1	1	1	1
REACTOME_POTASSIUM_CHANNELS	1	1	0.00010551066779262985	2.3135271476348862e-11	0.0006824666059092044	1	1	1	1	1	1	1	0.003440515874742256	9.414857782275021e-11	7.318049079163558e-06	5.12066040129211e-05	9.408952410971949e-05	0.009027614554747099	1.5595385116973226e-05	1	1	1	1	1	0.04427303667320537	0.00011938563986568784	1	0.010440890429225802	1	3.2344222319347082e-06	0.00045127270483003024	1.8200729812178906e-10	3.158440176065369e-11	1	5.569498096047454e-08	0.00011938563986568784	1.2354814188375585e-06	1	6.28880796993414e-06	1	5.183445759604499e-05	0.001050940645069054	1	1.3010561961124267e-08	5.12066040129211e-05	1	2.969627707516409e-06	0.0001495965929171339	1	1.2670944848913734e-07	1	1	0.008519163729983625	4.828878408247306e-10	4.150913414047164e-05	1.0442135051080825e-06	1	1	2.206353765532576e-05	0.00454251557926999	1	1	0.017353213464063932	7.966914664281344e-05	5.18299679850287e-05	1	0.009459317130732448
REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING	1	1	0.005691351401222455	1	1	1	1	1	1	1	1	0.0018321204776761135	1	1.88330446271312e-05	1	0.004556282303610382	0.0010529343687819548	1	0.00601389666878549	1	1	1	1	1	1	1	1	1	1	1.4934013868650453e-05	1	0.009890704281263596	2.3024481163202992e-05	1	1	1	0.009183605005331219	1	1	1	0.00031557321960185014	9.441160664369619e-07	1	1	0.004556282303610382	1	1	1	1	9.588091330559045e-06	1	0.0009155198606118908	6.586132559105451e-06	0.00015560621363763794	0.0042736800002689534	0.0001626386247229883	1	1	0.006598219111992543	1	1	1	1	1	1	1	1
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS	1	1	0.0013231735280035961	1	1	1	1	1	1	1	1	1	1	0.04339594374107414	0.001066708628805535	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03446366413520152	0.04757487982145747	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03178001513388162	1	1	1	1	1	0.019206286119955118	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	1	1	0.01674816793947498	1	1	1	1	1	1	1	1	1	1	0.03607383734059544	0.014540470095425473	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028578910381064304	0.03958996935231329	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.026332877696987445	1	1	1	1	1	0.015848708427870117	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PROTEIN_FOLDING	1	1	0.09276774558367018	1	1	1	1	1	1	1	1	0.02244893220048161	1	1	0.017742728889617254	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08297886776048702	1	1	1	1	0.041953765484558314	1	1	0.09737023231197484	1	1	1	1	1	0.04829357835534309	1	1	1	0.08384735231313079	1	0.0867778401805781	1	1	0.028914777171928252	0.04350157022020551	1	1	1	1	1	1	1
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	1	1	1	0.08166000654632521	1	1	1	1	1	1	1	1	1	1	0.010386562973979885	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04177119228194548	1	1	1	1	1	1	1	1	1	1	1	1	0.07779913776809755	0.06732240333154316	1	1	1	1	1	1	1	1	0.09017432220283961	1	1	0.059675465532102456	1	1	1	1	1	1	1	1	1	1	1
REACTOME_PTEN_REGULATION	1	0.04961293715835202	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RAB_GERANYLGERANYLATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.024160941058954388	1	1	1	0.08111011644666921	1	1	1	1	1	1	0.012781640620693424	1	1	1	1	0.02704090492986455	1	1	0.011217012678848892	1	1	1	1	1	1	1	1	1	0.018942139239523925	1	1	1	1	1	1	1
REACTOME_RAP1_SIGNALLING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002497469779455752	1	1	1	1	0.009941523994108636	1	1	1	0.005879661347666043	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018969955953048623	1	1	1	1	0.009051839690488173	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.026626136776552345	1	1	1	1	1	1	1	1	0.0022855099337905083	1	1	0.024332558839809115	0.017007259685545062	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010424546187339567	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	1	1	0.07214821468124033	1	1	0.000437762992453683	1	1	0.0007542064376730995	1	1	1	0.006799531875833487	0.00434455845683579	0.007931990781459008	1	1	1	0.07577799702289689	1	1	1	1	1	1	1	0.0001266028044196732	1	1	0.02487105388381572	0.007435985269957812	0.0208470802336016	0.03294973842164539	1	1.2603305406089227e-05	1	0.002400514733930992	1	0.0008606604940709639	1	1	0.039490268289736674	1	0.07486505518579856	1	1	1	1	1	1.8782663017580248e-05	1	1	0.09279926190650489	1	1	0.0008670589602868262	1	1	1	1	1	1	1	1	0.029881468258940447	1	1
REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04339594374107414	1	1	1	1	0.021395526562249856	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.003906479108742866	1	0.029185177552423225	1	1	1	0.01636367074186662	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023392934834750467	1	1	1	1	1	1	1	1
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004274866009042921	0.001066708628805535	1	1	1	0.021395526562249856	1	1	1	1	1	1	1	1	1	1	0.003624135798609429	0.016865806825554386	1	0.004930303730674601	1	0.00045104600003265105	1	0.0026828544767667495	1	1	1	1	1	1	0.02111636843867082	1	1	1	1	1	0.00015656302069455563	1	1	1	1	1	5.474514634162819e-05	1	1	1	1	1	1	1	1	1	1	1
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS	1	1	1	1	1	5.1610011639890985e-06	1	1	8.941603896417405e-06	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5.316057510773575e-05	1	1	1	0.0008873921963259424	0.0019007204049849014	1	1	1.3093728212787425e-08	1	0.0017611075543209065	1	0.00019477829203262687	1	1	1	1	1	1	1	1	1	1	1.5476583825613233e-07	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05779000700552994	1	1	1	1	1	0.05096525792872297	1	1	1	1	1	1	1	1
