	ARNT2	ARX	ASCL1	ASCL2	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HIC1	HLF	HMBOX1	ISL1	LMX1A	LMX1B	MAFA	MAFB	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF883
REACTOME_RET_SIGNALING								DOK6 GFRA1 GFRA3 RET												GFRA3 SHC3																		DOK6 RET SHC3											
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS											EVL TUBB4A																																			EVL TUBB2B			
REACTOME_RHO_GTPASE_EFFECTORS																									KIF5A TUBB2B																					EVL KIF5A TUBB2B			
REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION		AKT3 MMP13						ITGBL1 MMP13													AKT3 MMP13																	AKT3 ITGBL1											
REACTOME_SEMAPHORIN_INTERACTIONS					CDK5R1 DPYSL4																																CDK5R1 PLXNC1												
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE		SNAP25 STX1A SYN1			SNAP25 SYN1															STX1A SYN1																		SNAP25 STX1A											
REACTOME_SHC_MEDIATED_CASCADE_FGFR4								FGF17 KLB																			FGF17 KLB											FGF17 KLB											
REACTOME_SIALIC_ACID_METABOLISM								ST6GALNAC5 ST8SIA3																														ST6GALNAC5 ST8SIA3											
REACTOME_SIGNALING_BY_BRAF_AND_RAF_FUSIONS		CAMK2B FAM131B																			FAM131B KIAA1549																											CAMK2B FAM131B	
REACTOME_SIGNALING_BY_ERBB4									GABRB3 GABRG2																																	CXCL12 GABRA1							
REACTOME_SIGNALING_BY_FGFR																											FGF17 KLB																						
REACTOME_SIGNALING_BY_FGFR4								FGF17 KLB																			FGF17 KLB											FGF17 KLB											
REACTOME_SIGNALING_BY_GPCR		AKT3 CAMK2B CHRM4 FZD4 PRKCG RGS11 RGS4 UCN3						AGT AVPR1B CHRM4 CRH CYSLTR2 GIP GPC2 MLN PDE2A PRKCG RGS11 RGS16 RGS4 SST SSTR3 UCN3	ADCY1 BRS3 FFAR2 GABBR2 PYY RGS11 RGS16 RGS9 SST UCN3						ADCY1 PRKCG SSTR1 TAS2R20		ADORA2A FFAR2 GNG2 GPBAR1 SSTR1 TAC3 TTR	AGT GNAO1 GPBAR1 RGS4 SSTR2 TTR							ADCY1 MCF2L RBP1 REEP2			CLPS GPC6 TTR								ADCY1 AKT3 CHRM4 GABBR2 GPC2 OR51E1 PDE8B RGS9								AVPR1B CRH GAST GPC6 RGS16 RGS4 SCT TAC1				AGT BRS3 CAMK2B GPBAR1 ITPR1 MLN PDE2A RGS11 TAC3	
REACTOME_SIGNALING_BY_HEDGEHOG											ADCY1 ADCY5 TUBB4A				ADCY1 DZIP1										ADCY1 TUBB2B				ADCY1 BOC TUBB2B																				
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR								ATP6V1G2 FGF17 KLB	ATP6V1G2 FGF17										ATP6V1G2 KLB								FGF17 KLB											ATP6V1G2 FGF17 KLB											
REACTOME_SIGNALING_BY_NODAL																				CFC1 LEFTY1																													
REACTOME_SIGNALING_BY_NOTCH																						DLL1 DTX1																											
REACTOME_SIGNALING_BY_NOTCH1					DNER DTX1																	DLL1 DTX1																											
REACTOME_SIGNALING_BY_NTRKS					CDK5R1 CDK5R2 ID4																					CDK5R1 VGF					ADORA2A CDK5R2 NTRK2							CDK5R2 ID4 SHC3 VGF				ADORA2A CDK5R2 ID4 NTRK2 VGF							
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS																	FABP5 GNG2 GREB1																																
REACTOME_SIGNALING_BY_PDGF							PDGFD SPP1																																										
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES							ADAM12 ATP6V1G2 PDGFD SPP1		ATP6V1G2 FGF17 GABRB3 GABRG2 PDGFD					GABRB3 ITPR1													FGF17 KLB SPP1 VGF							ADAM12 ITPR1 NTRK2		ADAM12 AKT3 ATP6V1G2 ID4 SPP1		ADAM12 AKT3 ATP6V1G2 CDK5R2 COL1A2 FGF17 GABRA1 ID4 KLB PDGFD SHC3 SPP1 VGF				ADORA2A CDK5R2 CXCL12 GABRA1 ID4 NTRK2 VGF							
REACTOME_SIGNALING_BY_RHO_GTPASES																									KIF5A MCF2L TUBB2B																					ARHGAP24 EVL KIF5A TUBB2B			
REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R_								FGF17 KLB																			FGF17 KLB																						
REACTOME_SIGNALING_BY_WNT																ITPR1 LGR6													CXXC4 GNG4 ITPR1																				
REACTOME_SIGNAL_AMPLIFICATION																																						GNG2 GNG4											
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT		SLC18A1 SLC30A8 SLC8A1																																															
REACTOME_STIMULI_SENSING_CHANNELS		NALCN UNC79			UNC79 WNK3			ASIC4 CLCA4 NALCN TRPM3 UNC79 UNC80 WNK3		CLCA1 CLCA4 TRPM3	CLCA4 UNC80	ASIC1 CLCN4 WNK3								ASIC1 UNC79 UNC80 WNK2		ASIC1 UNC80																ASIC1 ASIC4 CLCA4 NALCN TRPM3 UNC80	ASIC1 TRPM3										
REACTOME_STRIATED_MUSCLE_CONTRACTION											TMOD1 TMOD2																																						
REACTOME_SURFACTANT_METABOLISM																																						PGA3 PGA5				ADORA2A PGA3 PGA4							
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS																				ACSL6 ELOVL4																													
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN																																						MBOAT4 PCSK1				GHRL PCSK1							
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1_																					PAX6 PCSK1																	FFAR1 PCSK1											
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP_								GIP PAX6			GIP PAX6									GIP ISL1	PAX6 PCSK1																	FFAR1 GIP ISL1 PCSK1				ISL1 PCSK1							
REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS																																				KCNK16 KCNK17													
REACTOME_TCR_SIGNALING																																													EVL HLA-DQA2				
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS_																																						GNG2 GNG4											
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR																																						GNG2 GNG4											
REACTOME_TOXICITY_OF_BOTULINUM_TOXIN_TYPE_D_BONT_D_								SV2A SV2B																														SV2A SV2B											
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS		CAMK2B PRKCG																																															
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1																																							CBX2 NR4A3 TP73										
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2		AKT3 MMP13																			AKT3 MMP13																												
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	CHRNB2 KCNJ2 PRKCG	CAMK2B KCNJ2 NEFL PRKCG SNAP25 STX1A SYN1 TUBB2B		ADCY5 GRIN2C KCNJ2			CAMK1 GRIN2C KCNJ3	CACNA1E CACNA2D2 CACNB2 CHRNA5 KCNJ2 KCNJ3 NCALD PRKCG	ADCY1 CACNA1E CHRNA5 GABBR2 GABRB3 GABRG2	ADCY5 GABRG2	ADCY1 ADCY5 CHRNA3 CHRNA5 CHRNB2 NCALD STX1A TUBB4A				ADCY1 PPM1E PRKCG STX1A		CHRNA5 GNG2 TUBB2B	CACNA1E KCNJ3 SNAP25		ADCY2 CAMK1 KCNJ3 NEFL STX1A SYN1			ADCY2 KCNJ2		ADCY1 TUBB2B	GABBR2 GRIN1			ADCY1 CACNA1E CACNA2D2 GNG4 TUBB2B		GNG4 GRIK5 LIN7A SNAP25		CACNA2D2 CPLX1 NEFL			ADCY1 CACNG4 CPLX1 GABBR2		ADCY2 CACNA1A CHRNA5 GABRA1 GNG2 GNG4 GRIK5 KCNJ3 SNAP25 STX1A TUBB2B				ADCY2 GABRA1 KCNJ6 SYN1			CACNA1B GRIK3 GRIN2C TSPAN7	GNG2 KCNJ6 NCALD TUBB2B			
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS		SLC18A1 SLC30A8																																															
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES																																					SLC12A5 SLC7A2												
REACTOME_TRANSPORT_OF_SMALL_MOLECULES		CAMK2B NALCN SLC18A1 SLC30A8 SLC8A1 UNC79	ABCC4 ADCY1 ASIC1 FXYD6 SLC7A2	ADCY5 ATP1A3 FXYD1	FXYD1 FXYD6 KCNJ11 SLC12A5 SLC14A1 UNC79 WNK3			ASIC4 ATP6V1G2 CLCA4 FXYD6 NALCN SLC14A1 SLC26A7 SLC30A8 SLC8A1 TRPM3 UNC79 UNC80 WNK3		ADCY5 CLCA1 CLCA4 SLC14A1 TRPM3	ADCY1 ADCY5 CLCA4 SLC18A1 UNC80	ASIC1 ATP6V1G2 CLCN4 WNK3								ABCC4 ADCY2 ASIC1 ATP1A3 LIPC SLC30A8 SLC7A2 UNC79 UNC80 WNK2												ASIC1 ATP6V1G2 FXYD6					ABCC4 LIPC SLC12A5 SLC7A2 UNC79	ADCY2 ASIC1 ASIC4 ATP1A3 ATP6V1G2 CLCA4 GNG2 GNG4 LIPC NALCN SLC12A5 SLC14A1 SLC18A1 TRPM3 UNC80	ABCC4 ASIC1 FXYD6 SLC14A1 SLC7A2 TRPM3										
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION		CHST8 ST8SIA3 TUBB2B			CHST8 CNIH2 ST8SIA3																						CHST10 ST8SIA3											ANK2 CNIH2 SPTBN4 ST8SIA3 TUBB2B											
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION		CAMK2B NEFL																																														CAMK2B GRIN1	
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS		SNAP25 STX1A SV2B						SV2A SV2B												STX1A SV2B																		SNAP25 STX1A SV2A SV2B											
REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS											ADCY1 ADCY5																		ADCY1 GNG4									ADCY2 GNG2 GNG4											
REACTOME_VESICLE_MEDIATED_TRANSPORT																									COL1A2 KIF5A TUBB2B																								
REACTOME_VISUAL_PHOTOTRANSDUCTION																												CLPS GPC6 TTR								GPC2 RGS9													
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS				KCNB2 KCNH7				KCNB2 KCNC1 KCNH8									KCNH3 KCNH6																	KCNAB2 KCNH7		KCNB2 KCNH7		KCNB2 KCNH3 KCNH6	KCNAB2 KCNH3										
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4		FZD4 PRKCG																																															
SIG_CD40PATHWAYMAP																																													MAPK10 MAPK8IP2				
SIG_CHEMOTAXIS		AKT3 PAK6																		ITPR1 PAK6																													
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES		AKT3 PAK6																																															
ST_ADRENERGIC																				ITPR1 KCNJ3																		GAST KCNJ3 MAPK10											
ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS																																						GAST MAP1B MAPK10							MAPK10 MAPK8IP2				
ST_FAS_SIGNALING_PATHWAY																																													MAPK10 MAPK8IP2			MAPK8IP1 TNFRSF6B	
ST_GRANULE_CELL_SURVIVAL_PATHWAY																																													MAPK10 MAPK8IP2				
ST_G_ALPHA_I_PATHWAY																				ITPR1 KCNJ3																		AKT3 KCNJ3											
ST_INTEGRIN_SIGNALING_PATHWAY		AKT3 PAK6																																				AKT3 MAPK10 PAK6							MAPK10 MAPK8IP2				
ST_MYOCYTE_AD_PATHWAY																				ITPR1 KCNJ3																		GAST KCNJ3											
ST_WNT_BETA_CATENIN_PATHWAY									CXXC4 NKD1												AKT3 NKD1	NKD1 SFRP1																AKT3 DKK3									DACT1 NKD1		
ST_WNT_CA2_CYCLIC_GMP_PATHWAY																																																CAMK2B ITPR1	
WNT_SIGNALING									CXXC4 NKD1													NKD1 SFRP1																	FZD4 NKD1										
WP_ALZHEIMERS_DISEASE																										CDK5R1 GRIN1																							
WP_APOPTOSIS																						MAPK10 TP73																											
WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY								CACNA1C CACNA2D2 CACNB2 SLC8A1																												CACNA2D1 CACNG4										SGCD SLC8A1			CACNA1C CACNA2D2
WP_ASSOCIATION_BETWEEN_PHYSICOCHEMICAL_FEATURES_AND_TOXICITY_ASSOCIATED_PATHWAYS		FZD4 NEFL																		CAMK1 NEFL																	CAMK1 FZD4												
WP_BDNFTRKB_SIGNALING			ADCY1 NTRK2																						ADCY1 NTRK2																								
WP_BMP2WNT4FOXO1_PATHWAY_IN_HUMAN_PRIMARY_ENDOMETRIAL_STROMAL_CELL_DIFFERENTIATION								SFRP1 SST																																									
WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY		SPP1 SYN1	NTRK2 SIRPA				CAMK1 SPP1													CAMK1 SHC3 SYN1	NTRK2 SIRPA					CDK5R1 GRIN1					NTRK2 SIRPA						CAMK1 CDK5R1 SYN1											CAMK1 GRIN1 SIRPA	
WP_BREAST_CANCER_PATHWAY																						DLL1 FGF17																											
WP_CALCIUM_REGULATION_IN_THE_CARDIAC_CELL		CAMK2B CHRM4 PRKCG RGS11 RGS4 SLC8A1	ADCY1 RGS16				CAMK1 KCNJ3	CACNA1C CACNA1E CHRM4 KCNJ3 PRKCG RGS11 RGS16 RGS4 SLC8A1	ADCY1 CACNA1E RGS11 RGS16 RGS9		ADCY1 ADCY5	RGS16 RGS5			ADCY1 PRKCG			CACNA1C CACNA1E GNAO1 KCNJ3 RGS4		ADCY2 CAMK1 CHRM4 ITPR1 KCNJ3 RGS11 RGS4									ADCY1 CACNA1E GNG4 ITPR1	CHRM4 RGS4						ADCY1 CHRM4 RGS9		ADCY2 CACNA1A CACNA1C GNAO1 GNG2 GNG4 KCNJ3 RGS4						RGS16 RGS4	CACNA1B GNAO1	GNG2 SLC8A1		CAMK1 CAMK2B ITPR1 RGS11	
WP_CARDIAC_PROGENITOR_DIFFERENTIATION																					PAX6 SIRPA										ISL1 SIRPA																		
WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR																					AKT3 EFNB3 NTRK2															AKT3 MMP2		AKT3 EFNB3				MMP2 NTRK2							
WP_CHEMOKINE_SIGNALING_PATHWAY											ADCY1 ADCY5 SHC3																		ADCY1 GNG4									ADCY2 AKT3 GNG2 GNG4 SHC3								GNG2 SHC3			
WP_CILIOPATHIES																																														DNAH11 TUB			
WP_CIRCADIAN_RHYTHM_RELATED_GENES	CHRNB2 PRKCG									DDC GHRL					ADCY1 PRKCG										ADCY1 ARNT2 DDC				ADCY1 PROX1							ADCY1 ID4 KCNH7						ADORA2A DDC GHRL ID4							
WP_COMMON_PATHWAYS_UNDERLYING_DRUG_ADDICTION															ADCY1 PRKCG																																		
WP_COMPLEMENT_AND_COAGULATION_CASCADES																			C7 F10																														
WP_DISRUPTION_OF_POSTSYNAPTIC_SIGNALLING_BY_CNV		CAMK2B STX1A																																														CAMK2B GRIN1	
WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT																						MAPK10 TP73																											
WP_DOPAMINERGIC_NEUROGENESIS																																						LMX1A RET			DDC RET	DDC NEUROD1						CDKN1C RET	
WP_EBOLA_VIRUS_PATHWAY_ON_HOST																																													CLEC4G HLA-DQA2				
WP_ECTODERM_DIFFERENTIATION		FZD4 PLCXD3	ABCC4 CELSR2 FZD4					GREB1 JAKMIP1 MAFB PAX6									GREB1 PLCXD3 SCHIP1			ABCC4 CELSR2 ELOVL4 GREB1 PLCXD3	ABCC4 PAX6 SCHIP1	GREB1 SCHIP1										FZD4 PAX6					ABCC4 FZD4 JAKMIP1	BOC FZD4 JAKMIP1 MAFB PLCXD3	ABCC4 CELSR2 FZD4										
WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE		AKT3 PRKCG																			AKT3 PDGFD																	AKT3 PDGFD SHC3											
WP_ENDOCHONDRAL_OSSIFICATION		MMP13 SPP1																																															
WP_ENDOCHONDRAL_OSSIFICATION_WITH_SKELETAL_DYSPLASIAS		MMP13 SPP1																																															
WP_ENDODERM_DIFFERENTIATION																						SCHIP1 SFRP1																											
WP_ENVELOPE_PROTEINS_AND_THEIR_POTENTIAL_ROLES_IN_EDMD_PHYSIOPATHOLOGY											ADCY1 ADCY5																																						
WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER																														DLL1 MMP2 PROX1																			
WP_ERBB_SIGNALING_PATHWAY		AKT3 CAMK2B PAK6 PRKCG																																	PAK6 SHC3			AKT3 MAPK10 PAK6 SHC3											
WP_ESC_PLURIPOTENCY_PATHWAYS		AKT3 FZD4							FGF17 MAPK4																													AKT3 FGF14 FGF17 FZD4	FZD4 SMAD9								MAPK4 SMAD9		
WP_EXERCISEINDUCED_CIRCADIAN_REGULATION								G0S2 GFRA1																																									
WP_FATTY_ACID_BETA_OXIDATION																				ACSL6 LIPC																													
WP_FOCAL_ADHESION		AKT3 PAK6 PRKCG SPP1					PDGFD SPP1																												PAK6 SHC3			AKT3 COL1A2 MAPK10 PAK6 PDGFD SHC3 SPP1											
WP_FOCAL_ADHESIONPI3KAKTMTORSIGNALING_PATHWAY							FGF14 PDGFD SPP1																															AKT3 COL1A2 FGF14 FGF17 GNG2 GNG4 PDGFD SPP1											
WP_FRAGILE_X_SYNDROME									EPHA4 GABRG2																EPHA4 NTRK2									ITPR1 NTRK2														CAMK1 CAMK2B GRIN1 ITPR1	
WP_G13_SIGNALING_PATHWAY																						CIT MAPK10																CIT MAPK10											
WP_G1_TO_S_CELL_CYCLE_CONTROL					CDKN1C MYT1																																											CDKN1C MYT1	
WP_GABA_RECEPTOR_SIGNALING									GABBR2 GABRB3 GABRG2																																								
WP_GASTRIC_ACID_PRODUCTION																																												GAST SCT					
WP_GDNFRET_SIGNALLING_AXIS								GFRA1 RET																																									
WP_GENES_INVOLVED_IN_MALE_INFERTILITY																		GNAO1 MMP2																															
WP_GPCRS_CLASS_A_RHODOPSINLIKE								AVPR1B CHRM4 CYSLTR2 GPR173 SSTR3									ADORA2A FFAR2 SSTR1																																
WP_GPCRS_OTHER									GPR162 LGR6									GPR162 SSTR2																															
WP_G_PROTEIN_SIGNALING_PATHWAYS											ADCY1 ADCY5				ADCY1 PRKCG			GNAO1 KCNJ3		ADCY2 ITPR1 KCNJ3									ADCY1 GNG4 ITPR1							ADCY1 PDE8B		ADCY2 GNAO1 GNG4 KCNJ3 PDE8B											
WP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION																														CBFA2T3 HES6												HES6 KCNH2						HES6 KCNH2	
WP_HIPPOMERLIN_SIGNALING_DYSREGULATION																									CDH22 NTRK2																								
WP_HUMAN_COMPLEMENT_SYSTEM		F10 SPP1																	C7 F10								C7 SPP1																						
WP_HUMAN_THYROID_STIMULATING_HORMONE_TSH_SIGNALING_PATHWAY																																						ADCY2 GNAO1 GNG2 KCNIP3											
WP_INSULIN_SIGNALING											GRB14 SHC3																				ARHGAP33 SNAP25																ARHGAP33 MAPK4		
WP_INTEGRINMEDIATED_CELL_ADHESION		AKT3 PAK6																																	PAK6 SHC3			AKT3 MAPK10 PAK6 SHC3											
WP_INTRACELLULAR_TRAFFICKING_PROTEINS_INVOLVED_IN_CMT_NEUROPATHY																				NEFL SH3TC2							GDAP1 SH3TC2																						
WP_LNCRNA_INVOLVEMENT_IN_CANONICAL_WNT_SIGNALING_AND_COLORECTAL_CANCER									CXXC4 NKD1													NKD1 SFRP1																											
WP_LUNG_FIBROSIS																																				MMP2 SPP1													
WP_MAJOR_RECEPTORS_TARGETED_BY_EPINEPHRINE_AND_NOREPINEPHRINE											ADCY1 ADCY5																																						
WP_MAPK_CASCADE																																						MAP2 MAPK10											
WP_MAPK_SIGNALING_PATHWAY	MAP3K12 PRKCG							CACNA1C CACNA1E CACNA2D2 CACNB2 FGF17 PRKCG	CACNA1E CACNA1G FGF17 HSPA6				MAP3K12 PRKCG								AKT3 CACNA1C CACNA1E CACNA1G HSPA6 NTRK2	FGF17 MAPK10							CACNA1E CACNA1G CACNA1H CACNA2D2 HSPA6							AKT3 CACNA2D1 CACNG4		AKT3 CACNA1A CACNA1C FGF14 FGF17 MAPK10				CACNA1C CACNA1G HSPA6 NTRK2			CACNA1B MAPK10 MAPK8IP2			FGF14 HSPA6 MAPK8IP1	CACNA1C CACNA2D2
WP_MBDNF_AND_PROBDNF_REGULATION_OF_GABA_NEUROTRANSMISSION									GABRB3 GABRG2																													GABRA1 SLC12A5				GABRA1 NTRK2							
WP_MECP2_AND_ASSOCIATED_RETT_SYNDROME																																																GRIN1 MYT1	
WP_MESODERMAL_COMMITMENT_PATHWAY			FZD4 LEFTY1	CCDC88A FZD4 LEFTY1																CCDC88A DLL1 LEFTY1 PBX3		DLL1 SCHIP1										FZD4 PAX6																	
WP_MET_IN_TYPE_1_PAPILLARY_RENAL_CELL_CARCINOMA		AKT3 PAK6																																															
WP_MIR5093P_ALTERATION_OF_YAP1ECM_AXIS																												GPC6 PBX3										GPC6 PBX3											
WP_MONOAMINE_TRANSPORT		STX1A SYN1																		STX1A SYN1											ADORA2A AMPH							AGT AMPH STX1A				ADORA2A AGT SYN1			AGT TDO2				
WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS		CAMK2B PRKCG RGS11 RGS4 SLC8A1	ADCY1 RGS16					CRH PRKCG RGS11 RGS16 RGS4 SLC8A1	ADCY1 RGS11 RGS16 RGS9		ADCY1 ADCY5	RGS16 RGS5			ADCY1 PRKCG					ADCY2 ITPR1 RGS11 RGS4									ADCY1 GNG4 ITPR1															CRH RGS16 RGS4		GNG2 SLC8A1		CAMK2B ITPR1 RGS11	
WP_NANOPARTICLEMEDIATED_ACTIVATION_OF_RECEPTOR_SIGNALING																																						AKT3 MAPK10											
WP_NCRNAS_INVOLVED_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA									CXXC4 NKD1													NKD1 SFRP1																											
WP_NEPHROTIC_SYNDROME																		ARHGAP24 LMX1B																															
WP_NEURAL_CREST_CELL_MIGRATION_DURING_DEVELOPMENT		AKT3 PAK6																																		AKT3 MMP2		AKT3 PAK6											
WP_NEURAL_CREST_CELL_MIGRATION_IN_CANCER		AKT3 PAK6																			AKT3 NTRK2															AKT3 MMP2						MMP2 NTRK2							
WP_NICOTINE_ACTIVITY_ON_DOPAMINERGIC_NEURONS									CHRNA5 DDC KCNK3		CHRNA3 CHRNA5 CHRNB2						CHRNA5 GNG2										CHRNA5 DDC											ADCY2 CHRNA5 GNG2				ADCY2 DDC KCNK3				DDC GNG2			
WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION		CAMK2B NEFL			CNGA3 PDE2A			CNGA3 CNGA4 PDE2A																		CNGA4 GRIN1													CNGA4 PDE2A									CAMK2B GRIN1 PDE2A	
WP_NONGENOMIC_ACTIONS_OF_125_DIHYDROXYVITAMIN_D3		CAMK2B PRKCG																																															
WP_NONSMALL_CELL_LUNG_CANCER		AKT3 PRKCG																																															
WP_NOTCH_SIGNALING																						DLL1 DTX1																											
WP_NOTCH_SIGNALING_PATHWAY_NETPATH																						DLL1 DTX1								DLL1 HES6																			
WP_NRF2_PATHWAY																					ABCC4 GSTM2																ABCC4 GSTM2		ABCC4 GSTM2 SLC6A17										
WP_NUCLEAR_RECEPTORS_METAPATHWAY	CDKN1C DNER																																				ABCC4 DNER GSTM2												
WP_OSTEOBLAST_DIFFERENTIATION		FZD4 PRKCG																				DLL1 MAPK10								DLL1 HES6									FZD4 SMAD9								MAPK4 SMAD9		
WP_PANCREATIC_ADENOCARCINOMA_PATHWAY		AKT3 PAK6																																															
WP_PARKINSONS_DISEASE_PATHWAY																																										DDC UCHL1							
WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY																													HSPA6 TUBB2B																				
WP_PATHWAYS_REGULATING_HIPPO_SIGNALING																									CDH22 NTRK2																								
WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION				ADCY5 GRIN2C							ADCY1 ADCY5																									ADCY1 PDE8B						ADCY2 ADORA2A						GRIN1 PDE2A	
WP_PI3KAKT_SIGNALING_PATHWAY							FGF14 PDGFD SPP1																		COL1A2 CSH2 NTRK2													AKT3 COL1A2 FGF14 FGF17 GNG2 GNG4 PDGFD SPP1											
WP_PPAR_SIGNALING_PATHWAY																				ACSL6 CPT1C																													
WP_PRADERWILLI_AND_ANGELMAN_SYNDROME									GABRB3 GABRG2	GABRG2 GHRL																																GHRL PCSK1							
WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS																																																CAMK2B CDKN1C	
WP_PURINERGIC_SIGNALING																																										ADORA2A P2RX6							
WP_PYRIMIDINE_METABOLISM																																					CTPS1 ENTPD1												
WP_RAC1PAK1P38MMP2_PATHWAY																														GRB14 MMP2																			
WP_RAS_SIGNALING		AKT3 PAK6 PRKCG		KSR2 PAK6																											GNG4 NTRK2				PAK6 SHC3			AKT3 GNG2 GNG4 MAPK10 PAK6 SHC3								GNG2 SHC3			
WP_REGULATION_OF_ACTIN_CYTOSKELETON																																															CHRM4 MAPK4		
WP_REGULATION_OF_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY		AKT3 SPP1					PELI3 SPP1																													AKT3 SPP1													
WP_RENIN_ANGIOTENSIN_ALDOSTERONE_SYSTEM_RAAS																				CAMK1 ITPR1																												AGT CAMK1 CAMK2B ITPR1	
WP_RETT_SYNDROME_CAUSING_GENES									ACTL6B GABBR2 HAP1																																								
WP_SCFA_AND_SKELETAL_MUSCLE_SUBSTRATE_METABOLISM									FFAR2 PYY																																								
WP_SIGNALING_PATHWAYS_IN_GLIOBLASTOMA		AKT3 PRKCG																																															
WP_SLEEP_REGULATION																																										ADORA2A GHRL							
WP_SPINAL_CORD_INJURY																																																AIF1 GRIN1	
WP_SPLICING_FACTOR_NOVA_REGULATED_SYNAPTIC_PROTEINS									GABBR2 GABRG2 MAPK4																	GABBR2 GRIN1												CHL1 KCNMA1 STX2				KCNJ6 MAPK4						CADM3 GRIN1	
WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS								FEV RET SCN3B SST	ATP1A3 DDC SST									LMX1B SNAP25 SSTR2			FEV NTRK2 SST		RET SCN3B TPH1		DDC NTRK2	GRIN1 SSTR1	DDC SST				NTRK2 SNAP25 SST						DDC SCN3B	ATP1A3 FEV GABRA1 MAP2 RET SNAP25		GABRA1 TAC1	DDC RET	DDC GABRA1 KCNH2 NEUROD1 NTRK2		TAC1 TP73	ASCL1 ATP1A3	DDC GCK		GRIN1 KCNH2 RET SCN3B	
WP_SYNAPTIC_SIGNALING_PATHWAYS_ASSOCIATED_WITH_AUTISM_SPECTRUM_DISORDER		AKT3 CAMK2B																			AKT3 CACNA1C NTRK2																					CACNA1C NTRK2						CAMK2B GRIN1	
