	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	DACH1	DPF3	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF853	ZNF883
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS_	3	0	0	0	0	0	6	2	0	2	0	0	4	0	0	0	0	0	10	4	0	0	0	0	5	0	0	0	3	11	0	0	12	3	0	0	0	0	0	0	8	0	0	8	0	0	0	0	0	0	0	7	8	0	6	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS_	0	0	3	0	0	0	0	0	0	0	0	0	0	6	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	2	0	0	2	0	5	0	2	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	0	0	0	4	0	0
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	2	0	0
REACTOME_COLLAGEN_DEGRADATION	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_COLLAGEN_FORMATION	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING	0	0	3	0	0	0	0	0	0	0	0	3	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	4	0	0	3	0	0	0	0	0	3	0	0	2	3	0	3	0	0	3	0	0	0	0	0	2	0	0
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_CS_DS_DEGRADATION	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_DAG_AND_IP3_SIGNALING	0	0	0	2	2	0	0	0	0	0	0	2	0	0	4	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	2	4	0	0	2	0	0	0	0	0	6	3	0	0	0	0	0	2	0	0	0	0	3	4	2	0	0	0	4	0	0	0	0	0	2	0	0
REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	0	0	5	0	0	0	0	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	2	3	0	0	0	0	8	0	5	5	0	0	0	0	0	0	0	0	3	0	4	0	0	4	0	0	0	0	0	0	0	0	4	0	0	4	0	2	0	0	0	0	0	0
REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_DEVELOPMENTAL_BIOLOGY	0	6	0	0	0	3	0	0	0	0	0	0	8	28	0	0	0	0	19	0	0	0	0	0	0	0	6	9	0	24	0	0	25	0	15	0	26	0	9	5	22	0	0	17	0	0	0	0	0	24	0	0	19	0	0	19	0	0	18	0	0	0	0	0	0	0	0
REACTOME_DISEASE	0	0	0	0	16	0	0	0	0	4	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_DISEASES_OF_GLYCOSYLATION	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_DISEASES_OF_METABOLISM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	0	0	2	0	0	0	0	0	0	3	0	0	0	4	3	4	4	0	0	0	3	0	0	0	3	0	0	2	2	0	0	0	0	2	0	0	0	2	0	3	0	0	2	0	0	0	0	0	0	0	0
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_ECM_PROTEOGLYCANS	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_EPHRIN_SIGNALING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	3	0	0	0	3	2	0	0	2	0	0	0	0	3	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
REACTOME_EPH_EPHRIN_SIGNALING	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0	0	9	0	0	0	0	0	0	0	0	0	0	9	0	6	0	0	7	0	0	0	3	0	4	0	0	0	0	13	7	8	0	0	0	0	0	0	0	0	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_FLT3_SIGNALING	0	0	0	0	0	0	0	0	0	0	0	4	0	10	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_FOXO_MEDIATED_TRANSCRIPTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_FREE_FATTY_ACID_RECEPTORS	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_FRS_MEDIATED_FGFR1_SIGNALING	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_FRS_MEDIATED_FGFR4_SIGNALING	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_GABA_B_RECEPTOR_ACTIVATION	0	0	4	4	0	0	0	0	0	0	0	0	0	4	5	3	0	2	4	0	0	0	0	0	0	5	0	0	0	5	2	7	6	0	0	0	4	0	0	0	5	2	2	6	4	0	3	3	0	3	0	0	0	5	3	7	0	0	5	0	0	0	0	0	3	0	0
REACTOME_GABA_RECEPTOR_ACTIVATION	0	0	4	4	0	0	0	0	0	0	0	0	0	6	6	3	0	2	5	0	0	0	0	0	2	5	0	0	0	7	0	7	7	0	0	0	5	0	0	0	5	3	2	6	5	0	3	3	0	3	0	2	4	6	4	7	0	0	5	0	2	0	0	2	3	0	0
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	0	0	0	0	0	2	0	0	0	3	2	2	3	0	0	0	3	0	0	0	4	0	0	2	0	0	0	0	0	2	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	2	0	0	0	0	0	0	2	0	0	0	3	0	5	3	0	0	0	0	0	0	0	4	2	2	3	2	0	0	0	0	3	0	0	2	3	2	3	0	0	3	0	0	0	0	0	3	0	0
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	0	0	3	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	3	0	0	0	0	0	0	3	0	0	0	3	0	5	4	0	0	0	2	0	0	0	4	3	0	2	2	0	0	3	0	2	0	0	2	2	0	3	0	0	3	0	0	0	0	0	2	0	0
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	0	0	3	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	4	0	0	0	2	0	0	0	3	0	0	3	0	0	0	0	0	2	0	0	2	0	0	3	0	0	2	0	0	0	0	0	0	0	0
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	0	0	0	0	0	2	0	0	0	2	2	2	3	0	0	0	3	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_GPCR_LIGAND_BINDING	0	0	0	0	0	0	7	2	0	3	0	0	5	14	0	0	0	0	12	4	0	0	0	0	6	0	0	0	3	14	0	12	18	0	0	0	0	0	0	0	13	0	0	14	0	0	0	0	0	0	0	7	10	8	0	11	0	0	9	0	0	0	0	0	7	0	0
REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0	0	0	5	0	0	0	0	0	0	0	9	0	14	12	0	0	4	8	0	0	0	0	0	0	0	0	0	0	11	9	12	12	0	8	6	13	0	0	0	19	0	0	9	8	0	0	5	0	10	0	0	10	9	11	0	0	0	17	0	0	3	0	0	7	0	0
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	4	0	5	0	0	0	6	0	2	2	0	0	3	10	6	0	0	3	10	4	0	0	0	0	5	0	3	0	3	11	0	8	10	0	0	0	6	0	0	0	8	5	0	5	7	0	0	0	0	7	0	6	9	5	6	7	2	0	0	0	0	3	0	0	0	0	0
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	0	0	4	0	2	0	0	0	0	0	0	0	0	5	5	2	0	0	3	0	0	0	0	0	0	3	0	0	0	4	2	6	4	0	0	0	3	0	0	0	6	2	0	2	4	0	0	3	0	3	0	0	0	3	0	3	0	0	5	0	0	0	0	0	3	0	0
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	0	0	2	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	3	0	0	0	2	0	0	0	2	0	0	2	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
REACTOME_G_PROTEIN_ACTIVATION	0	0	2	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	2	0	0	0	2	0	0	2	0	0	0	0	0	2	0	0	0	2	0	3	0	0	2	0	0	0	0	0	0	0	0
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	0	0	2	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	3	0	0	0	2	0	0	0	2	0	0	2	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
REACTOME_G_PROTEIN_MEDIATED_EVENTS	0	0	0	2	2	0	0	0	0	0	0	3	0	3	5	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	2	4	0	0	3	2	3	0	0	0	7	3	0	0	0	0	0	2	0	0	0	0	4	5	2	0	0	0	5	0	0	0	0	0	2	0	0
REACTOME_HEDGEHOG_OFF_STATE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_HEMOSTASIS	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	15	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	4	0	0	0	0
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS	0	0	0	0	2	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	0	0	0	0	2	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
