chr	start	end
chr20	47537871	47538685
chr20	47551581	47551909
chr20	47625726	47625929
chr20	47662457	47663604
chr20	47749602	47749884
chr20	47804514	47805175
chr20	47835637	47836313
chr20	47894600	47895248
chr20	47897632	47898010
chr20	47903772	47904434
chr20	47923486	47923971
chr20	47934760	47935604
chr20	48035224	48035492
chr20	48094750	48095085
chr20	48099297	48099530
chr20	48100349	48101096
chr20	48184237	48185168
chr20	48200196	48200782
chr20	48225326	48225678
chr20	48227345	48227958
chr20	48252794	48252992
chr20	48258759	48259115
chr20	48291284	48291804
chr20	48292211	48292404
chr20	48323295	48323511
chr20	48329649	48330706
chr20	48379252	48379534
chr20	48429045	48429849
chr20	48531860	48532532
chr20	48532994	48533587
chr20	48545047	48545436
chr20	48552742	48553326
chr20	48581544	48581876
chr20	48595658	48596134
chr20	48598913	48599605
chr20	48626315	48626681
chr20	48629060	48629595
chr20	48632681	48633117
chr20	48681200	48681599
chr20	48687848	48688057
chr20	48692219	48692422
chr20	48701935	48702523
chr20	48718327	48718736
chr20	48729263	48729882
chr20	48732271	48732702
chr20	48769844	48770703
chr20	48782157	48782891
chr20	48788709	48789486
chr20	48788709	48789486
chr20	48806883	48808973
chr20	48806883	48808973
chr20	48806883	48808973
chr20	48806883	48808973
chr20	48832811	48833202
chr20	48909021	48909384
chr20	48937703	48938128
chr20	48955119	48955652
chr20	49032002	49032268
chr20	49039647	49040195
chr20	49054394	49054779
chr20	49062696	49063356
chr20	49067748	49068096
chr20	49072270	49072480
chr20	49076979	49077516
chr20	49080884	49081171
chr20	49126402	49127205
chr20	49196591	49196792
chr20	49242577	49242952
chr20	49245275	49245536
chr20	49252541	49252758
chr20	49261945	49262453
chr20	49279691	49280210
chr20	49287109	49287366
chr20	49307291	49307607
chr20	49307805	49308071
chr20	49317668	49318150
chr20	49330171	49330469
chr20	49341311	49341691
chr20	49347168	49348688
chr20	49347168	49348688
chr20	49347168	49348688
chr20	49360846	49361305
chr20	49378061	49378883
chr20	49383941	49384676
chr20	49407273	49407650
chr20	49411180	49412029
chr20	49434723	49435263
chr20	49487140	49487942
chr20	49487140	49487942
chr20	49528214	49528449
chr20	49546028	49546345
chr20	49547754	49548626
chr20	49574690	49575742
chr20	49574690	49575742
chr20	49631543	49631961
chr20	49639244	49640116
chr20	49639244	49640116
chr20	49708301	49709402
chr20	49708301	49709402
chr20	49775947	49776846
chr20	49775947	49776846
chr20	49837789	49838816
chr20	49921946	49922557
chr20	49921946	49922557
chr20	49923262	49923555
chr20	49990916	49991190
chr20	49999410	49999942
chr20	50046886	50047095
chr20	50078138	50078369
chr20	50157831	50158174
chr20	50159047	50159776
chr20	50159047	50159776
chr20	50178823	50179462
chr20	50178823	50179462
chr20	50255915	50256236
chr20	50278255	50278552
chr20	50317492	50317799
chr20	50318049	50318244
chr20	50320194	50320774
chr20	50351642	50351911
chr20	50360934	50361386
chr20	50383684	50384768
chr20	50383684	50384768
chr20	50416796	50417265
chr20	50418752	50419297
chr20	50418752	50419297
chr20	50476791	50477133
chr20	50503656	50504020
chr20	50526952	50527563
chr20	50633570	50633924
chr20	50647982	50648523
chr20	50677670	50677917
chr20	50721485	50722011
chr20	50721485	50722011
chr20	50722253	50722804
chr20	50722253	50722804
chr20	50807821	50809047
chr20	50807821	50809047
chr20	51085690	51086036
chr20	51100805	51101279
chr20	51211828	51212382
chr20	51221134	51221392
chr20	51469170	51469420
chr20	51541393	51541592
chr20	51581812	51582030
chr20	51588568	51589429
chr20	51589679	51590015
chr20	51685590	51686113
chr20	51706568	51707355
chr20	51706568	51707355
chr20	51833595	51833856
chr20	52010667	52011364
chr20	52029378	52029920
chr20	52060998	52061311
chr20	52130037	52130628
chr20	52152642	52153013
chr20	52164140	52164561
chr20	52210287	52211296
chr20	52210287	52211296
chr20	52239966	52240560
chr20	52239966	52240560
chr20	52259141	52259742
chr20	52294361	52294790
chr20	52324541	52325116
chr20	52354803	52355230
chr20	52380604	52380861
chr20	52417290	52418087
chr20	52417290	52418087
chr20	52462696	52463193
chr20	52482645	52483060
chr20	52516060	52516354
chr20	52530994	52531310
chr20	52532216	52532615
chr20	52532216	52532615
chr20	52683880	52684421
chr20	52701262	52701968
chr20	52739933	52740145
chr20	52765548	52765857
chr20	52789648	52790060
chr20	52790535	52790760
chr20	52824283	52825374
chr20	52824283	52825374
chr20	52838843	52839080
chr20	52883993	52884216
chr20	52963885	52964121
chr20	53092044	53092644
chr20	53262408	53262845
chr20	53275984	53276459
chr20	53794512	53795244
chr20	53971326	53971690
chr20	54084742	54084946
chr20	54105224	54105740
chr20	54249883	54250335
chr20	54253114	54253329
chr20	54458039	54458419
chr20	54744209	54744512
chr20	54762810	54763075
chr20	54790915	54791131
chr20	54918835	54919251
chr20	54922602	54922836
chr20	54923227	54923625
chr20	54933756	54934602
chr20	54933756	54934602
chr20	54967024	54967973
chr20	54967024	54967973
chr20	55043344	55043909
chr20	55203607	55204373
chr20	55203607	55204373
chr20	55205213	55205876
chr20	55213303	55213636
chr20	55239884	55240093
chr20	55310177	55310762
chr20	55333909	55334263
chr20	55383699	55384116
chr20	55450202	55450497
chr20	55500062	55501117
chr20	55516423	55516800
chr20	55549175	55549706
chr20	55568054	55568793
chr20	55646333	55646718
chr20	55664764	55665146
chr20	55667055	55667642
chr20	55667055	55667642
chr20	55684349	55684605
chr20	55839197	55839817
chr20	55840812	55841807
chr20	55840812	55841807
chr20	55840812	55841807
chr20	55869703	55869964
chr20	55901546	55902128
chr20	55926152	55926715
chr20	55964274	55964658
chr20	55966160	55967005
chr20	55984934	55985556
chr20	56010705	56011030
chr20	56155130	56155474
chr20	56158015	56158279
chr20	56171994	56172433
chr20	56229459	56229776
chr20	56268135	56268603
chr20	56284580	56285722
chr20	56284580	56285722
chr20	56293551	56294035
chr20	56313036	56313842
chr20	56313036	56313842
chr20	56344372	56344989
chr20	56347474	56347830
chr20	56354349	56354812
chr20	56385926	56386471
chr20	56452391	56452959
chr20	56529930	56530312
chr20	56754490	56754875
chr20	56785012	56785251
chr20	56803702	56804172
chr20	56811891	56812378
chr20	56884137	56885214
chr20	56964028	56964879
chr20	56998579	56998805
chr20	56999873	57000320
chr20	57012141	57012592
chr20	57022752	57023156
chr20	57089522	57089973
chr20	57147125	57147430
chr20	57225680	57226847
chr20	57225680	57226847
chr20	57227155	57227352
chr20	57267433	57268591
chr20	57267433	57268591
chr20	57369746	57370378
chr20	57379659	57380288
chr20	57414409	57415066
chr20	57425988	57426257
chr20	57427683	57427898
chr20	57463849	57464269
chr20	57465737	57466508
chr20	57519754	57520049
chr20	57556070	57557012
chr20	57581853	57582532
chr20	57607023	57607994
chr20	57617822	57618138
chr20	57626547	57627267
chr20	57701044	57701480
chr20	57771310	57771545
chr20	57797353	57797956
chr20	57875594	57876071
chr20	57883703	57884359
chr20	57906488	57907190
chr20	57917119	57917643
chr20	57935082	57935528
chr20	57937555	57938319
chr20	57960696	57961054
chr20	57961978	57962397
chr20	57972373	57972697
chr20	57974231	57974481
chr20	57978240	57978994
chr20	57987596	57988368
chr20	57987596	57988368
chr20	58013569	58013947
chr20	58030945	58031274
chr20	58038766	58039203
chr20	58044608	58044846
chr20	58508895	58509475
chr20	58514942	58516103
chr20	58532697	58532922
chr20	58533449	58534194
chr20	58533449	58534194
chr20	58616644	58617068
chr20	59271650	59272290
chr20	59397035	59397899
chr20	59695793	59696244
chr20	59731421	59731686
chr20	59753550	59754294
chr20	59827313	59827616
chr20	59827901	59829271
chr20	59827901	59829271
chr20	59842009	59842293
chr20	59925125	59925641
chr20	59962853	59963178
chr20	59997906	59998248
chr20	60017364	60018028
chr20	60025089	60025412
chr20	60065791	60066414
chr20	60159350	60159613
chr20	60298624	60299701
chr20	60449665	60449987
chr20	60471256	60471556
chr20	60527175	60527446
chr20	60531624	60531922
chr20	60639363	60639723
chr20	60640848	60641797
chr20	60696713	60698307
chr20	60696713	60698307
chr20	60718015	60719503
chr20	60718015	60719503
chr20	60731692	60732378
chr20	60757721	60758332
chr20	60783809	60784118
chr20	60794971	60796106
chr20	60794971	60796106
chr20	60813171	60814045
chr20	60876994	60878297
chr20	60876994	60878297
chr20	60912539	60912740
chr20	60925195	60925459
chr20	60930648	60931369
chr20	60936518	60937179
chr20	60936518	60937179
chr20	60941178	60943042
chr20	60941178	60943042
chr20	60941178	60943042
chr20	60943733	60944251
chr20	60951444	60951802
chr20	60957860	60958064
chr20	60961748	60962502
chr20	60980482	60980700
chr20	60981984	60982744
chr20	60985560	60985756
chr20	60999552	61000131
chr20	61005308	61006328
chr20	61022252	61022486
chr20	61050287	61051570
chr20	61060166	61060667
chr20	61062315	61063088
chr20	61070952	61071714
chr20	61147490	61148223
chr20	61148466	61148771
chr20	61273385	61274332
chr20	61273385	61274332
chr20	61299985	61300296
chr20	61340185	61340586
chr20	61383912	61384504
chr20	61399975	61400269
chr20	61422846	61423063
chr20	61425444	61426066
chr20	61427695	61428110
chr20	61436178	61436732
chr20	61446912	61447311
chr20	61447570	61447886
chr20	61492688	61493496
chr20	61505131	61505690
chr20	61517401	61517686
chr20	61531503	61532347
chr20	61531503	61532347
chr20	61531503	61532347
chr20	61557218	61558390
chr20	61560532	61560901
chr20	61568563	61569890
chr20	61568563	61569890
chr20	61568563	61569890
chr20	61585322	61585858
chr20	61586986	61587401
chr20	61586986	61587401
chr20	61592469	61592727
chr20	61603773	61604356
chr20	61638260	61638600
chr20	61664282	61664528
chr20	61687917	61688246
chr20	61733692	61733923
chr20	61810578	61810830
chr20	61846860	61848112
chr20	61846860	61848112
chr20	61865999	61866314
chr20	61884722	61885098
chr20	61903666	61904469
chr20	61903666	61904469
chr20	61969156	61969586
chr20	61983835	61984047
chr20	61992295	61992651
chr20	62013102	62013362
chr20	62040994	62041464
chr20	62092884	62093095
chr20	62102964	62104029
chr20	62119621	62119907
chr20	62127561	62128058
chr20	62129546	62129794
chr20	62130501	62130809
chr20	62151333	62153207
chr20	62151333	62153207
chr20	62162258	62162522
chr20	62169214	62169826
chr20	62176347	62176668
chr20	62184851	62185894
chr20	62205306	62205925
chr20	62212282	62212879
chr20	62257848	62258837
chr20	62273083	62273988
chr20	62283568	62285263
chr20	62283568	62285263
chr20	62283568	62285263
chr20	62289570	62290290
chr20	62327663	62328182
chr20	62338856	62339656
chr20	62370533	62372610
chr20	62370533	62372610
chr20	62406617	62407448
chr20	62447937	62448140
chr20	62455151	62455406
chr20	62462806	62463732
chr20	62462806	62463732
chr20	62466403	62466790
chr20	62466403	62466790
chr20	62477552	62478109
chr20	62486608	62486804
chr20	62496203	62496862
chr20	62525879	62526863
chr20	62525879	62526863
chr20	62527937	62528223
chr20	62580131	62580937
chr20	62587061	62588039
chr20	62587061	62588039
chr20	62587061	62588039
chr20	62588536	62589101
chr20	62601259	62601787
chr20	62605150	62605631
chr20	62610245	62611218
chr20	62610245	62611218
chr20	62612104	62612810
chr20	62635216	62635698
chr20	62643543	62643955
chr20	62655622	62656078
chr20	62661667	62662448
chr20	62661667	62662448
chr20	62667028	62667725
chr20	62669744	62670553
chr20	62669744	62670553
chr20	62673746	62673988
chr20	62679593	62680919
chr20	62689194	62689584
chr20	62694076	62695007
chr20	62700987	62701275
chr20	62710930	62711755
chr20	62710930	62711755
chr20	62714935	62715281
chr20	62719981	62720185
chr20	62733466	62734261
chr20	62733466	62734261
chr20	62751736	62752017
chr20	62820306	62820834
chr20	62854814	62855213
chr20	62886739	62887485
chr20	62918376	62918763
chr20	62958917	62959550
chr21	9825562	9826433
chr21	9825562	9826433
chr21	9826696	9827541
chr21	9826696	9827541
chr21	10702162	10702459
chr21	10742141	10742428
chr21	10819383	10819739
chr21	11186546	11186777
chr21	15399586	15400203
chr21	15476638	15477448
chr21	15588311	15589122
chr21	15632154	15632669
chr21	15632154	15632669
chr21	15755073	15756072
chr21	15830631	15830989
chr21	16072154	16073143
chr21	16236694	16237211
chr21	16359504	16360391
chr21	16423879	16424478
chr21	16436233	16436611
chr21	16436971	16438166
chr21	16436971	16438166
chr21	16494111	16495039
chr21	16512544	16513382
chr21	16545457	16546023
chr21	16672887	16673153
chr21	16738411	16738703
chr21	16816637	16817074
chr21	17000220	17000620
chr21	17001070	17001502
chr21	17011544	17011845
chr21	17031817	17032563
chr21	17031817	17032563
chr21	17044489	17044841
chr21	17101824	17103037
chr21	17452304	17452664
chr21	17481028	17481313
chr21	17546440	17546640
chr21	17566385	17566871
chr21	17566385	17566871
chr21	17631330	17631650
chr21	17652479	17653272
chr21	17652479	17653272
chr21	17675202	17675466
chr21	17748398	17748624
chr21	18327038	18327527
chr21	18809040	18809732
chr21	18826854	18827466
chr21	18840018	18840579
chr21	18873788	18874272
chr21	18884921	18885973
chr21	18954613	18955102
chr21	18983993	18985564
chr21	18983993	18985564
chr21	19033122	19033321
chr21	19051474	19051779
chr21	19061425	19061741
chr21	19087070	19087607
chr21	19097569	19098233
chr21	19097569	19098233
chr21	19191237	19192413
chr21	19297403	19297760
chr21	19616985	19618116
chr21	19616985	19618116
chr21	19616985	19618116
chr21	19784238	19784632
chr21	19792685	19793097
chr21	19894771	19895190
chr21	19941526	19941730
chr21	20034050	20034519
chr21	20326907	20327151
chr21	20813085	20813338
chr21	20938999	20939841
chr21	20962394	20962783
chr21	20980546	20980821
chr21	21542493	21542750
chr21	21568963	21569256
chr21	21638453	21638795
chr21	21646185	21646510
chr21	21823279	21823869
chr21	21989525	21989771
chr21	22051327	22051571
chr21	22051985	22052260
chr21	22369402	22369868
chr21	22370360	22370943
chr21	22420105	22420728
chr21	22510252	22510498
chr21	22604383	22604832
chr21	22627607	22628108
chr21	22996748	22997016
chr21	23746675	23747217
chr21	23947527	23947744
chr21	24534698	24535035
chr21	24543805	24544087
chr21	24619667	24619929
chr21	24824972	24825343
chr21	25341068	25341520
chr21	25577299	25577787
chr21	25644593	25645059
chr21	26268675	26268987
chr21	26282681	26283266
chr21	26314075	26314339
chr21	26411969	26412243
chr21	26880700	26881045
chr21	26890828	26891150
chr21	26934393	26934801
chr21	26950342	26950680
chr21	26979487	26980149
chr21	26979487	26980149
chr21	27011635	27012760
chr21	27106908	27108306
chr21	27106908	27108306
chr21	27106908	27108306
chr21	27162798	27163096
chr21	27173723	27174121
chr21	27332471	27333074
chr21	27370292	27370801
chr21	27370292	27370801
chr21	27473019	27473243
chr21	27541600	27543438
chr21	27541600	27543438
chr21	27541600	27543438
chr21	27600785	27601407
chr21	27945033	27945675
chr21	27945033	27945675
chr21	28050756	28051468
chr21	28119611	28119930
chr21	28168221	28168573
chr21	28171479	28171690
chr21	28183440	28183791
chr21	28215429	28216063
chr21	28215429	28216063
chr21	28216610	28217148
chr21	28217430	28217989
chr21	28218523	28219030
chr21	28256887	28257498
chr21	28311928	28312178
chr21	28337860	28338220
chr21	28339329	28340121
chr21	28339329	28340121
chr21	28457964	28458674
chr21	28527477	28527799
chr21	28796489	28796810
chr21	29177737	29177981
chr21	29178808	29179021
chr21	29272521	29272727
chr21	29425889	29426082
chr21	29462132	29462750
chr21	29462132	29462750
chr21	29615885	29616233
chr21	29656151	29656399
chr21	29707593	29707800
chr21	29776680	29776933
chr21	29889367	29889701
chr21	29894446	29894700
chr21	29907294	29907758
chr21	30117526	30118167
chr21	30146143	30146790
chr21	30146143	30146790
chr21	30195306	30195965
chr21	30257278	30257762
chr21	30364909	30365466
chr21	30374976	30375453
chr21	30396627	30397523
chr21	30445665	30446424
chr21	30554415	30554615
chr21	30566927	30567369
chr21	30670856	30671849
chr21	30724019	30724428
chr21	30754211	30754666
chr21	30816347	30816565
chr21	30984356	30984640
chr21	31171137	31171640
chr21	31177322	31177757
chr21	31192090	31192537
chr21	31221932	31222260
chr21	31311583	31312525
chr21	31422094	31422321
chr21	31616232	31616658
chr21	31721602	31722166
chr21	31722479	31723048
chr21	31781150	31781432
chr21	31815617	31815817
chr21	31946992	31947580
chr21	32182728	32183071
chr21	32334490	32334737
chr21	32475873	32476124
chr21	32533259	32533756
chr21	32544670	32545529
chr21	32567147	32567567
chr21	32608444	32608806
chr21	32716059	32716734
chr21	32776253	32776753
chr21	32797511	32797774
chr21	32886997	32887286
chr21	32900096	32900555
chr21	32919205	32919401
chr21	32930930	32932152
chr21	32956263	32956535
chr21	32976849	32977138
chr21	33031798	33032697
chr21	33031798	33032697
chr21	33086941	33087557
chr21	33103195	33105136
chr21	33103195	33105136
chr21	33103195	33105136
chr21	33238451	33238676
chr21	33244756	33245875
chr21	33246114	33246763
chr21	33272384	33273142
chr21	33381623	33382120
chr21	33458708	33458995
chr21	33504179	33504524
chr21	33650564	33650767
chr21	33650969	33651624
chr21	33678479	33678793
chr21	33754534	33754979
chr21	33764955	33765457
chr21	33775252	33775739
chr21	33784955	33785528
chr21	33805382	33805874
chr21	33865443	33866035
chr21	33865443	33866035
chr21	33941667	33942326
chr21	33965248	33966021
chr21	33973210	33973529
chr21	33984432	33985225
chr21	33984432	33985225
chr21	34099817	34100824
chr21	34143399	34144542
chr21	34143399	34144542
chr21	34143399	34144542
chr21	34189611	34190028
chr21	34214548	34214834
chr21	34321318	34322152
chr21	34392345	34392984
chr21	34397981	34398211
chr21	34442331	34443749
chr21	34442331	34443749
chr21	34481865	34482380
chr21	34499583	34499858
chr21	34561640	34562192
chr21	34569179	34569475
chr21	34576066	34576686
chr21	34602058	34602947
chr21	34638172	34639075
chr21	34696690	34697802
chr21	34733376	34733881
chr21	34733376	34733881
chr21	34739469	34739727
chr21	34755272	34755603
chr21	34775489	34776719
chr21	34775489	34776719
chr21	34785209	34785715
chr21	34798124	34798426
chr21	34851335	34852742
chr21	34851335	34852742
chr21	34863540	34864360
chr21	34914434	34915837
chr21	34914434	34915837
chr21	34914434	34915837
chr21	34960476	34961568
chr21	34978058	34978317
chr21	35013828	35015252
chr21	35013828	35015252
chr21	35013828	35015252
chr21	35023532	35023780
chr21	35028009	35028377
chr21	35055375	35055762
chr21	35084369	35084791
chr21	35174613	35175130
chr21	35267181	35267413
chr21	35274161	35274595
chr21	35287799	35288319
chr21	35295134	35295509
chr21	35296375	35296616
chr21	35303347	35303932
chr21	35319797	35320925
chr21	35339264	35339918
chr21	35445275	35446524
chr21	35445275	35446524
chr21	35461011	35461485
chr21	35488912	35489154
chr21	35501264	35501836
chr21	35502339	35502725
chr21	35520578	35521001
chr21	35561801	35562011
chr21	35573645	35574918
chr21	35573645	35574918
chr21	35607955	35608611
chr21	35720348	35720543
chr21	35737949	35738431
chr21	35747517	35748131
chr21	35755216	35755578
chr21	35756479	35756683
chr21	35801955	35802670
chr21	35828185	35828718
chr21	35861902	35862106
chr21	35898742	35899354
chr21	35955056	35955348
chr21	35987121	35987793
chr21	36002989	36003403
chr21	36041417	36042171
chr21	36096441	36096663
chr21	36109301	36109783
chr21	36169008	36169264
chr21	36239807	36240272
chr21	36259036	36259256
chr21	36260406	36260617
chr21	36260838	36261600
chr21	36261983	36262741
chr21	36261983	36262741
chr21	36280864	36281394
chr21	36391935	36392316
chr21	36399106	36399678
chr21	36412082	36412422
chr21	36508887	36509791
chr21	36577648	36578143
chr21	36599378	36599597
chr21	36604895	36605145
chr21	36623497	36623819
chr21	36631792	36632036
chr21	36689142	36689613
chr21	36743684	36744069
chr21	36782502	36783046
chr21	36811055	36811546
chr21	36892321	36893354
chr21	36892321	36893354
chr21	36920231	36920578
chr21	37270638	37270829
chr21	37326001	37326482
chr21	37347092	37347344
chr21	37359810	37360335
chr21	37407694	37408035
chr21	37416460	37416851
chr21	37432340	37433236
chr21	37442180	37442777
chr21	37477108	37477442
chr21	37486897	37487172
chr21	37502355	37502841
chr21	37507792	37508275
chr21	37513671	37514172
chr21	37528415	37529766
chr21	37536567	37536939
chr21	37574645	37574977
chr21	37582006	37582808
chr21	37607286	37607789
chr21	37632756	37633037
chr21	37692269	37693130
chr21	37727460	37728007
chr21	37757546	37758053
chr21	37794361	37795180
chr21	37794361	37795180
chr21	37794361	37795180
chr21	37802119	37802627
chr21	37843589	37843909
chr21	37850610	37850849
chr21	37863702	37864142
chr21	37915018	37915407
chr21	38003013	38003268
chr21	38012762	38013246
chr21	38020129	38020387
chr21	38064678	38064927
chr21	38065550	38065965
chr21	38070769	38071559
chr21	38070769	38071559
chr21	38082928	38083150
chr21	38119512	38120688
chr21	38119512	38120688
chr21	38202195	38202922
chr21	38219048	38219700
chr21	38226787	38227017
chr21	38233380	38233615
chr21	38281881	38282537
chr21	38281881	38282537
chr21	38290458	38291096
chr21	38311725	38311992
chr21	38338401	38339412
chr21	38338401	38339412
chr21	38352951	38353354
chr21	38362120	38362846
chr21	38378555	38379368
chr21	38378555	38379368
chr21	38381114	38381430
chr21	38382100	38382430
chr21	38419514	38420083
chr21	38427346	38427646
chr21	38432485	38432935
chr21	38444573	38445960
chr21	38444573	38445960
chr21	38444573	38445960
chr21	38491811	38492183
chr21	38579936	38580186
chr21	38593055	38593687
chr21	38629621	38631136
chr21	38629621	38631136
chr21	38639267	38640527
chr21	38639267	38640527
chr21	38711032	38711708
chr21	38738102	38739367
chr21	38738102	38739367
chr21	38740356	38740547
chr21	38755070	38755463
chr21	38757329	38757572
chr21	38795347	38795885
chr21	38807488	38807739
chr21	38909226	38909566
chr21	38924069	38924552
chr21	38936001	38937015
chr21	39008715	39009053
chr21	39039168	39039780
chr21	39046214	39046721
chr21	39047478	39047760
chr21	39084385	39084687
chr21	39143468	39143692
chr21	39172962	39173173
chr21	39174917	39175281
chr21	39200312	39200799
chr21	39234930	39235311
chr21	39254518	39254721
chr21	39288169	39289338
chr21	39288169	39289338
chr21	39293546	39293993
chr21	39309938	39310204
chr21	39337690	39337991
chr21	39342128	39342385
chr21	39343887	39344134
chr21	39511933	39512245
chr21	39537507	39537752
chr21	39543814	39544137
chr21	39715522	39715904
chr21	39839972	39840451
chr21	39860983	39861533
chr21	39877699	39878061
chr21	39968326	39968654
chr21	40032739	40033158
chr21	40105954	40106441
chr21	40127797	40128045
chr21	40132277	40132646
chr21	40143436	40143648
chr21	40159498	40159932
chr21	40165954	40166517
chr21	40177068	40178297
chr21	40177068	40178297
chr21	40177068	40178297
chr21	40229110	40229694
chr21	40275707	40276002
chr21	40284824	40285605
chr21	40284824	40285605
chr21	40302091	40302460
chr21	40330442	40331377
chr21	40353996	40354206
chr21	40394872	40395162
chr21	40401193	40401629
chr21	40420078	40420281
chr21	40454627	40454856
chr21	40470732	40471120
chr21	40497876	40498263
chr21	40555027	40556090
chr21	40555027	40556090
chr21	40655747	40656293
chr21	40684382	40684770
chr21	40685200	40686543
chr21	40685200	40686543
chr21	40685200	40686543
chr21	40720511	40721694
chr21	40720511	40721694
chr21	40752068	40752798
chr21	40759476	40759927
chr21	40760301	40760728
chr21	40802376	40802696
chr21	40817210	40818050
chr21	40817210	40818050
chr21	40901082	40901291
chr21	40932634	40933569
chr21	40982530	40982825
chr21	40984551	40985148
chr21	41010562	41010841
chr21	41015371	41015664
chr21	41015951	41016229
chr21	41058736	41059399
chr21	41079315	41079532
chr21	41160334	41160730
chr21	41209707	41210230
chr21	41224096	41224420
chr21	41239195	41239398
chr21	41299814	41300111
chr21	41348822	41349095
chr21	41405605	41405810
chr21	41501801	41502061
chr21	41515905	41516540
chr21	41692789	41693432
chr21	41776432	41776696
chr21	41879844	41880157
chr21	41949310	41950085
chr21	42012264	42012762
chr21	42022247	42022467
chr21	42044492	42044995
chr21	42124076	42124524
chr21	42167350	42167620
chr21	42213557	42214117
chr21	42218679	42219167
chr21	42348312	42348920
chr21	42348312	42348920
chr21	42396757	42397178
chr21	42396757	42397178
chr21	42493807	42494005
chr21	42539489	42540469
chr21	42539489	42540469
chr21	42688478	42689070
chr21	42694327	42695061
chr21	42741227	42741693
chr21	42792197	42792777
chr21	42797972	42798605
chr21	42797972	42798605
chr21	42832682	42832978
chr21	42878834	42880628
chr21	42878834	42880628
chr21	43013461	43014589
chr21	43013461	43014589
chr21	43032478	43033291
chr21	43032478	43033291
chr21	43084070	43084580
chr21	43098343	43099516
chr21	43098343	43099516
chr21	43098343	43099516
chr21	43104663	43105087
chr21	43124215	43125027
chr21	43132458	43132669
chr21	43133770	43133998
chr21	43134587	43135200
chr21	43135769	43136355
chr21	43147334	43147611
chr21	43170670	43170981
chr21	43181670	43182042
chr21	43187030	43187402
chr21	43188706	43189140
chr21	43198223	43198678
chr21	43199487	43199800
chr21	43206971	43207217
chr21	43237071	43237295
chr21	43287016	43287302
chr21	43299121	43299950
chr21	43315168	43315548
chr21	43346554	43346909
chr21	43373384	43374548
chr21	43373384	43374548
chr21	43429424	43431448
chr21	43429424	43431448
chr21	43429424	43431448
chr21	43441884	43442318
chr21	43476948	43477360
chr21	43497334	43497854
chr21	43527602	43528311
chr21	43527602	43528311
chr21	43540289	43540582
chr21	43545921	43546289
chr21	43565394	43566194
chr21	43584660	43584968
chr21	43638976	43639421
chr21	43640296	43640817
chr21	43654432	43655302
chr21	43729850	43730210
chr21	43735464	43735955
chr21	43758089	43758702
chr21	43770828	43771651
chr21	43770828	43771651
chr21	43811462	43811828
chr21	43870026	43870388
chr21	43879125	43879651
chr21	43894224	43894712
chr21	43916123	43917044
chr21	43928283	43928853
chr21	43933600	43934995
chr21	43933600	43934995
chr21	43944986	43945477
chr21	44013244	44014065
chr21	44022978	44023213
chr21	44035020	44035279
chr21	44044445	44045129
chr21	44072747	44073440
chr21	44073701	44074793
chr21	44073701	44074793
chr21	44092091	44092375
chr21	44154143	44154929
chr21	44169193	44169617
chr21	44170998	44171373
chr21	44181160	44181615
chr21	44201403	44201980
chr21	44216495	44216806
chr21	44221781	44222095
chr21	44227525	44227903
chr21	44298921	44300017
chr21	44312950	44313858
chr21	44312950	44313858
chr21	44343923	44344601
chr21	44356757	44357795
chr21	44356757	44357795
chr21	44356757	44357795
chr21	44394022	44395094
chr21	44395389	44395711
chr21	44426584	44427223
chr21	44426584	44427223
chr21	44494727	44495236
chr21	44495440	44496518
chr21	44527268	44528626
chr21	44527268	44528626
chr21	44534735	44534951
chr21	44553737	44554028
chr21	44558972	44559329
chr21	44752854	44753871
chr21	44752854	44753871
chr21	44752854	44753871
chr21	44762882	44763332
chr21	44764102	44764770
chr21	44803078	44803798
chr21	44832078	44832427
chr21	44846100	44846366
chr21	44846630	44847830
chr21	44846630	44847830
chr21	44846630	44847830
chr21	44859206	44859715
chr21	44884886	44885318
chr21	44922433	44922793
chr21	44936496	44937030
chr21	44951472	44951819
chr21	44959025	44959504
chr21	45005804	45006183
chr21	45005804	45006183
chr21	45016883	45017394
chr21	45031495	45032195
chr21	45079296	45079965
chr21	45079296	45079965
chr21	45119994	45120344
chr21	45132193	45132820
chr21	45132193	45132820
chr21	45138520	45139650
chr21	45148207	45149225
chr21	45160287	45161006
chr21	45187977	45188339
chr21	45195713	45196719
chr21	45195713	45196719
chr21	45195713	45196719
chr21	45208974	45209809
chr21	45230575	45231155
chr21	45284131	45285864
chr21	45284131	45285864
chr21	45286995	45287268
chr21	45303881	45304417
chr21	45303881	45304417
chr21	45358786	45359210
chr21	45376308	45376585
chr21	45395487	45395769
chr21	45431681	45432939
chr21	45431681	45432939
chr21	45487195	45487630
chr21	45526944	45527921
chr21	45526944	45527921
chr21	45552972	45553930
chr21	45557989	45558198
chr21	45565757	45565967
chr21	45573196	45573399
chr21	45660361	45661310
chr21	45660361	45661310
chr21	45663938	45664189
chr21	45683224	45683932
chr21	45703085	45703515
chr21	45719501	45720747
chr21	45719501	45720747
chr21	45719501	45720747
chr21	45719501	45720747
chr21	45719501	45720747
chr21	45758257	45759576
chr21	45758257	45759576
chr21	45789841	45790380
chr21	45868509	45868805
chr21	45874865	45876019
chr21	45874865	45876019
chr21	45881490	45881715
chr21	45902446	45902911
chr21	45930441	45931052
chr21	45930441	45931052
chr21	46106454	46106918
chr21	46130691	46131757
