chr	start	end
chr18	20723171	20723393
chr18	20739691	20740034
chr18	20758456	20758867
chr18	20776108	20776307
chr18	20839703	20840511
chr18	20957827	20958224
chr18	20981461	20981899
chr18	21017424	21017992
chr18	21032818	21033905
chr18	21032818	21033905
chr18	21067770	21068122
chr18	21082957	21083864
chr18	21149735	21150077
chr18	21166013	21167081
chr18	21198934	21199556
chr18	21209402	21209721
chr18	21231126	21231505
chr18	21242251	21242880
chr18	21242251	21242880
chr18	21264546	21264986
chr18	21269087	21270420
chr18	21283026	21283284
chr18	21302156	21302412
chr18	21425111	21425564
chr18	21464644	21464873
chr18	21498509	21498829
chr18	21561187	21561995
chr18	21562528	21562748
chr18	21594040	21595401
chr18	21594040	21595401
chr18	21594040	21595401
chr18	21613707	21614226
chr18	21631044	21631873
chr18	21643530	21643902
chr18	21651069	21651313
chr18	21666193	21666509
chr18	21692943	21693497
chr18	21718676	21719371
chr18	21779365	21779755
chr18	21795587	21796413
chr18	21811915	21812236
chr18	21851180	21852262
chr18	21939887	21940133
chr18	21963592	21964042
chr18	21977331	21978178
chr18	22001555	22001959
chr18	22006320	22007227
chr18	22067759	22068058
chr18	22110422	22110831
chr18	22118129	22119261
chr18	22118129	22119261
chr18	22118129	22119261
chr18	22140575	22141093
chr18	22204529	22204880
chr18	22236618	22236844
chr18	22296009	22296688
chr18	22371884	22372440
chr18	22411556	22412329
chr18	22411556	22412329
chr18	22420969	22421655
chr18	22448765	22449137
chr18	22510693	22511320
chr18	22619366	22619986
chr18	22627962	22628347
chr18	22656929	22657397
chr18	22691706	22691935
chr18	22811002	22811237
chr18	22813742	22813947
chr18	22847018	22847547
chr18	22929191	22930013
chr18	22929191	22930013
chr18	22929191	22930013
chr18	22931802	22932313
chr18	23000320	23000953
chr18	23083601	23084063
chr18	23123291	23123976
chr18	23231830	23232734
chr18	23323770	23324161
chr18	23405785	23406327
chr18	23433498	23434221
chr18	23456484	23456833
chr18	23669790	23671260
chr18	23669790	23671260
chr18	23669790	23671260
chr18	23669790	23671260
chr18	23806165	23807213
chr18	23806165	23807213
chr18	23847677	23847912
chr18	23946344	23946708
chr18	23965852	23966404
chr18	24040846	24041171
chr18	24050747	24051093
chr18	24060782	24061544
chr18	24091562	24091867
chr18	24097082	24097339
chr18	24127636	24129373
chr18	24127636	24129373
chr18	24155255	24155825
chr18	24229537	24229776
chr18	24235936	24237442
chr18	24235936	24237442
chr18	24235936	24237442
chr18	24280012	24280210
chr18	24337433	24337764
chr18	24371985	24372262
chr18	24413110	24413340
chr18	24443188	24443653
chr18	24490032	24490434
chr18	24637026	24638043
chr18	24722747	24723130
chr18	24723721	24724074
chr18	24764334	24765615
chr18	24764334	24765615
chr18	24815310	24815673
chr18	24859630	24859978
chr18	24902899	24903275
chr18	25006599	25007129
chr18	25027393	25027706
chr18	25056451	25056780
chr18	25067570	25068135
chr18	25076678	25076964
chr18	25120174	25120375
chr18	25165697	25165952
chr18	25185104	25185490
chr18	25196160	25196605
chr18	25236275	25236527
chr18	25241374	25241691
chr18	25246643	25246876
chr18	25358547	25358877
chr18	25372742	25373453
chr18	25419109	25419333
chr18	25427201	25427806
chr18	25451871	25452407
chr18	25479883	25480206
chr18	25481611	25481976
chr18	25519488	25519806
chr18	25532189	25532493
chr18	25548069	25548598
chr18	25556896	25557230
chr18	25644911	25645909
chr18	25658458	25659659
chr18	25658458	25659659
chr18	25692027	25692398
chr18	25707652	25708456
chr18	25728539	25728757
chr18	25755199	25755617
chr18	25755199	25755617
chr18	25756760	25758517
chr18	25756760	25758517
chr18	25756760	25758517
chr18	25756760	25758517
chr18	25756760	25758517
chr18	25763790	25764007
chr18	25791368	25791595
chr18	26121260	26121620
chr18	26161667	26162025
chr18	26344536	26344963
chr18	26375122	26375610
chr18	26478206	26478516
chr18	26541811	26542051
chr18	26649436	26649956
chr18	26889368	26889641
chr18	27034223	27034715
chr18	27471482	27471831
chr18	27542624	27542848
chr18	27582511	27582839
chr18	27684906	27685279
chr18	27719675	27720040
chr18	27767765	27768036
chr18	28052428	28052633
chr18	28193342	28193734
chr18	28212096	28212490
chr18	28217612	28217999
chr18	28232267	28232992
chr18	28256114	28256440
chr18	28343896	28344270
chr18	28355583	28356185
chr18	28591420	28591675
chr18	28621137	28621758
chr18	28622237	28623077
chr18	28680908	28682580
chr18	28680908	28682580
chr18	28680908	28682580
chr18	28680908	28682580
chr18	28751098	28751381
chr18	28770847	28771075
chr18	28783542	28783865
chr18	28791013	28791626
chr18	28805647	28806181
chr18	28813706	28814191
chr18	28821904	28822189
chr18	28841926	28842702
chr18	28849603	28850012
chr18	28858425	28858929
chr18	28976947	28977738
chr18	28981589	28982120
chr18	28981589	28982120
chr18	29008349	29008557
chr18	29070620	29071118
chr18	29077541	29078515
chr18	29095871	29096302
chr18	29101170	29101506
chr18	29135752	29136275
chr18	29166481	29167814
chr18	29166481	29167814
chr18	29190745	29191287
chr18	29227386	29227686
chr18	29237890	29238568
chr18	29255033	29255313
chr18	29264267	29265719
chr18	29264267	29265719
chr18	29264267	29265719
chr18	29264267	29265719
chr18	29264267	29265719
chr18	29338930	29339455
chr18	29388878	29389285
chr18	29390626	29390981
chr18	29401652	29402021
chr18	29522387	29523801
chr18	29522387	29523801
chr18	29598179	29599030
chr18	29598179	29599030
chr18	29599276	29599809
chr18	29637666	29637970
chr18	29671849	29673380
chr18	29671849	29673380
chr18	29713863	29714070
chr18	29738112	29738575
chr18	29947368	29947655
chr18	29951980	29952917
chr18	29958744	29958975
chr18	30007106	30007469
chr18	30031475	30031771
chr18	30032657	30032893
chr18	30050263	30051506
chr18	30060552	30060893
chr18	30061518	30061898
chr18	30081331	30081558
chr18	30100355	30100938
chr18	30128960	30129369
chr18	30156382	30156733
chr18	30157565	30157781
chr18	30241593	30242076
chr18	30294652	30295166
chr18	30304104	30304553
chr18	30315508	30315945
chr18	30343589	30343936
chr18	30349338	30350132
chr18	30349338	30350132
chr18	30351781	30352252
chr18	30367943	30368215
chr18	30384535	30384777
chr18	30427655	30427995
chr18	30593867	30594491
chr18	30660841	30661057
chr18	30695672	30696207
chr18	30703933	30704195
chr18	30737593	30738132
chr18	30737593	30738132
chr18	30751128	30751414
chr18	30775811	30776275
chr18	30775811	30776275
chr18	30871683	30871947
chr18	30884834	30885148
chr18	30935445	30935658
chr18	31020168	31020973
chr18	31075216	31075425
chr18	31140762	31141212
chr18	31157681	31158282
chr18	31158569	31159385
chr18	31183413	31183635
chr18	31276600	31276871
chr18	31382973	31383302
chr18	31401687	31401961
chr18	31419569	31419962
chr18	31446018	31446780
chr18	31446018	31446780
chr18	31503884	31504119
chr18	31603416	31603735
chr18	31604987	31605980
chr18	31697255	31697561
chr18	31739055	31739738
chr18	31802119	31803459
chr18	31802119	31803459
chr18	31802119	31803459
chr18	31804521	31805187
chr18	31804521	31805187
chr18	31834220	31834453
chr18	32072781	32074199
chr18	32072781	32074199
chr18	32072781	32074199
chr18	32072781	32074199
chr18	32123158	32123514
chr18	32172993	32173309
chr18	32188724	32189079
chr18	32204711	32205096
chr18	32217287	32217505
chr18	32239438	32240013
chr18	32282918	32283372
chr18	32290235	32290632
chr18	32314034	32314761
chr18	32338542	32339108
chr18	32417800	32418108
chr18	32493814	32494218
chr18	32509288	32509621
chr18	32537245	32537589
chr18	32556710	32558341
chr18	32556710	32558341
chr18	32556710	32558341
chr18	32556710	32558341
chr18	32559076	32559303
chr18	32610207	32610443
chr18	32621058	32621923
chr18	32702769	32703064
chr18	32704890	32705140
chr18	32712132	32712621
chr18	32723818	32724158
chr18	32820280	32821470
chr18	32869822	32870626
chr18	32923819	32924579
chr18	32923819	32924579
chr18	32925578	32925838
chr18	32935167	32935492
chr18	32956497	32957383
chr18	32956497	32957383
chr18	32966635	32966935
chr18	33027547	33027746
chr18	33038608	33039174
chr18	33038608	33039174
chr18	33077144	33078002
chr18	33086042	33086277
chr18	33121054	33121543
chr18	33129410	33129887
chr18	33160863	33162011
chr18	33160863	33162011
chr18	33198855	33199060
chr18	33215228	33215551
chr18	33260137	33260553
chr18	33295933	33296398
chr18	33312805	33313156
chr18	33392423	33392922
chr18	33470228	33470557
chr18	33529849	33530603
chr18	33551858	33552878
chr18	33597488	33597878
chr18	33608825	33609210
chr18	33647083	33647853
chr18	33708947	33710130
chr18	33708947	33710130
chr18	33767049	33767810
chr18	33767049	33767810
chr18	33876656	33878617
chr18	33876656	33878617
chr18	33876656	33878617
chr18	33894487	33894700
chr18	33917975	33918238
chr18	33962477	33963078
chr18	34034904	34035355
chr18	34044123	34044639
chr18	34048238	34048802
chr18	34062711	34062970
chr18	34152144	34152454
chr18	34188277	34188572
chr18	34188951	34189157
chr18	34220206	34220831
chr18	34274002	34274551
chr18	34336852	34337246
chr18	34339327	34339580
chr18	34394831	34395276
chr18	34408568	34409447
chr18	34527311	34527596
chr18	34702703	34703140
chr18	34732321	34732650
chr18	34764213	34764891
chr18	34833465	34834418
chr18	34833465	34834418
chr18	34850036	34850242
chr18	34879506	34880008
chr18	34902345	34902708
chr18	34923272	34923530
chr18	34973961	34974671
chr18	34983014	34983728
chr18	35016197	35016397
chr18	35024637	35025158
chr18	35030195	35030941
chr18	35037392	35037590
chr18	35061030	35061330
chr18	35065044	35065860
chr18	35065044	35065860
chr18	35104490	35105105
chr18	35110606	35110820
chr18	35144853	35145733
chr18	35146010	35146276
chr18	35306795	35307111
chr18	35358601	35358994
chr18	35415948	35416312
chr18	35426869	35427102
chr18	35453059	35453597
chr18	35650946	35651183
chr18	35668436	35669164
chr18	35718635	35718947
chr18	35893407	35894062
chr18	36017355	36017909
chr18	36171129	36171377
chr18	36528175	36528719
chr18	36697090	36697512
chr18	36893711	36894346
chr18	36955357	36955873
chr18	37068094	37068340
chr18	37074101	37074685
chr18	37093235	37093620
chr18	37261034	37261277
chr18	37421284	37422037
chr18	37526656	37527102
chr18	37635451	37635687
chr18	37777781	37778106
chr18	37854285	37855192
chr18	38011472	38011785
chr18	38050802	38051604
chr18	38050802	38051604
chr18	38050802	38051604
chr18	38161997	38162636
chr18	38343282	38343637
chr18	38356489	38356736
chr18	38406630	38406855
chr18	38502050	38502288
chr18	38726503	38726748
chr18	38734623	38734874
chr18	38763818	38764473
chr18	38809017	38809244
chr18	38903856	38904718
chr18	38971675	38972082
chr18	38994953	38995285
chr18	39014164	39014362
chr18	39028092	39028388
chr18	39029761	39029985
chr18	39043044	39043375
chr18	39070851	39071383
chr18	39128045	39128453
chr18	39157664	39158189
chr18	39157664	39158189
chr18	39175971	39176220
chr18	39184987	39185220
chr18	39204386	39204616
chr18	39211765	39212423
chr18	39211765	39212423
chr18	39246145	39246506
chr18	39294806	39295406
chr18	39325266	39325643
chr18	39520524	39521301
chr18	39534952	39535430
chr18	39610560	39610785
chr18	39666060	39666580
chr18	39711201	39711691
chr18	39739182	39739613
chr18	39772265	39773014
chr18	39822686	39822934
chr18	39854632	39855065
chr18	39878831	39879225
chr18	39918580	39918860
chr18	39922035	39922541
chr18	40076960	40077400
chr18	40088588	40089506
chr18	40088588	40089506
chr18	40107782	40108031
chr18	40224761	40224999
chr18	40255795	40256331
chr18	40286646	40286859
chr18	40321572	40321785
chr18	40322986	40323314
chr18	40340303	40340541
chr18	40410188	40410434
chr18	40444924	40445167
chr18	40500714	40501058
chr18	40501304	40501529
chr18	40519169	40519475
chr18	40555049	40555508
chr18	40558340	40558561
chr18	40614691	40615129
chr18	40851785	40851992
chr18	40859140	40859630
chr18	41143908	41144435
chr18	41299429	41299672
chr18	41338925	41339339
chr18	41456900	41457272
chr18	41495033	41495420
chr18	41511787	41512462
chr18	41613161	41613740
chr18	41710483	41710902
chr18	42174951	42175175
chr18	42200862	42201308
chr18	42217701	42217941
chr18	42259023	42259642
chr18	42260492	42261010
chr18	42276624	42277113
chr18	42309623	42310051
chr18	42313222	42313540
chr18	42322446	42323084
chr18	42351708	42352171
chr18	42351708	42352171
chr18	42369795	42370024
chr18	42378729	42379040
chr18	42382996	42383373
chr18	42387738	42387941
chr18	42404904	42405276
chr18	42419105	42419388
chr18	42467163	42467908
chr18	42518069	42518842
chr18	42526321	42527033
chr18	42526321	42527033
chr18	42567320	42567643
chr18	42596268	42597026
chr18	42813140	42813474
chr18	42895243	42895452
chr18	42933699	42934365
chr18	42939041	42939685
chr18	42951554	42952059
chr18	42964871	42965415
chr18	43027721	43028051
chr18	43028675	43029133
chr18	43121500	43121835
chr18	43147000	43147573
chr18	43191725	43192233
chr18	43206726	43207330
chr18	43271319	43271530
chr18	43293286	43293711
chr18	43325901	43326240
chr18	43340551	43340907
chr18	43360490	43360935
chr18	43386998	43387306
chr18	43408935	43409515
chr18	43417567	43417944
chr18	43459872	43460403
chr18	43546970	43547576
chr18	43560092	43560432
chr18	43607916	43608420
chr18	43651808	43652542
chr18	43653863	43654170
chr18	43657598	43657826
chr18	43668376	43669078
chr18	43668376	43669078
chr18	43677715	43678752
chr18	43684003	43684839
chr18	43732898	43733420
chr18	43753368	43754357
chr18	43779586	43780082
chr18	43814607	43814837
chr18	43852748	43852967
chr18	43861256	43861650
chr18	43904609	43904828
chr18	43913414	43914398
chr18	43913414	43914398
chr18	43934752	43935050
chr18	43988445	43988733
chr18	44004735	44005088
chr18	44011420	44012037
chr18	44046333	44046702
chr18	44061187	44061418
chr18	44076842	44077335
chr18	44172003	44172244
chr18	44238211	44238474
chr18	44252277	44252724
chr18	44291530	44291912
chr18	44336782	44337072
chr18	44339486	44339887
chr18	44346960	44347208
chr18	44373572	44373789
chr18	44457262	44457728
chr18	44472988	44473575
chr18	44496899	44497817
chr18	44496899	44497817
chr18	44519766	44520119
chr18	44526593	44527193
chr18	44610563	44610952
chr18	44643108	44643383
chr18	44676442	44677174
chr18	44692735	44693084
chr18	44702129	44702853
chr18	44741906	44742155
chr18	44773633	44774292
chr18	44792863	44793381
chr18	44844354	44844912
chr18	44855249	44855523
chr18	44975167	44975617
chr18	44982094	44982723
chr18	45101047	45101674
chr18	45111447	45112169
chr18	45132320	45132519
chr18	45186920	45187333
chr18	45235355	45235637
chr18	45275583	45275795
chr18	45280841	45281200
chr18	45444750	45444988
chr18	45456539	45458266
chr18	45456539	45458266
chr18	45456539	45458266
chr18	45456539	45458266
chr18	45494481	45494912
chr18	45497350	45497565
chr18	45534375	45535042
chr18	45548986	45549256
chr18	45557341	45557837
chr18	45599712	45599924
chr18	45626921	45627261
chr18	45662991	45663618
chr18	45687723	45688612
chr18	45687723	45688612
chr18	45694177	45694572
chr18	45756989	45757294
chr18	45826975	45827232
chr18	45883364	45883946
chr18	45883364	45883946
chr18	45935431	45937217
chr18	45935431	45937217
chr18	45935431	45937217
chr18	45949347	45949615
chr18	45971897	45972115
chr18	46002182	46002512
chr18	46014823	46015411
chr18	46043062	46043423
chr18	46065121	46066041
chr18	46065121	46066041
chr18	46066807	46067856
chr18	46066807	46067856
chr18	46090551	46090760
chr18	46100113	46100326
chr18	46125353	46125579
chr18	46131770	46132148
chr18	46175548	46176186
chr18	46194109	46194413
chr18	46201544	46202061
chr18	46241347	46241902
chr18	46293424	46293954
chr18	46303290	46303699
chr18	46303290	46303699
chr18	46307093	46308131
chr18	46307093	46308131
chr18	46307093	46308131
chr18	46313610	46313861
chr18	46353870	46354773
chr18	46355185	46355446
chr18	46368921	46369434
chr18	46395262	46395593
chr18	46423537	46423953
chr18	46456225	46457047
chr18	46463811	46464175
chr18	46468997	46469286
chr18	46474918	46475254
chr18	46477919	46479510
chr18	46477919	46479510
chr18	46489995	46490789
chr18	46500219	46500732
chr18	46501441	46502890
chr18	46501441	46502890
chr18	46509445	46509780
chr18	46516838	46517238
chr18	46523380	46523677
chr18	46524315	46524961
chr18	46524315	46524961
chr18	46542987	46543812
chr18	46548049	46548353
chr18	46588494	46588853
chr18	46596663	46597282
chr18	46598979	46599244
chr18	46626474	46627216
chr18	46645873	46646173
chr18	46695105	46695765
chr18	46705298	46705570
chr18	46729892	46730393
chr18	46777355	46778165
chr18	46777355	46778165
chr18	46839113	46839606
chr18	46906883	46907106
chr18	46926576	46927052
chr18	46941579	46942012
chr18	46986507	46987224
chr18	47013157	47013838
chr18	47018410	47019005
chr18	47087038	47088665
chr18	47087038	47088665
chr18	47087038	47088665
chr18	47087038	47088665
chr18	47087038	47088665
chr18	47087038	47088665
chr18	47099172	47099729
chr18	47099172	47099729
chr18	47118313	47118536
chr18	47123488	47124169
chr18	47123488	47124169
chr18	47126064	47126477
chr18	47139776	47140230
chr18	47145444	47145992
chr18	47155568	47155820
chr18	47165552	47166426
chr18	47195164	47195759
chr18	47220808	47221339
chr18	47224142	47224558
chr18	47235679	47236630
chr18	47235679	47236630
chr18	47242297	47242537
chr18	47252388	47253093
chr18	47252388	47253093
chr18	47258313	47258683
chr18	47294127	47294621
chr18	47339427	47340806
chr18	47339427	47340806
chr18	47339427	47340806
chr18	47361331	47361902
chr18	47376196	47376442
chr18	47384939	47385500
chr18	47384939	47385500
chr18	47437356	47438252
chr18	47437356	47438252
chr18	47481760	47482222
chr18	47493610	47494024
chr18	47556752	47557010
chr18	47570860	47571095
chr18	47587164	47587417
chr18	47614010	47614335
chr18	47644300	47644508
chr18	47666882	47667405
chr18	47685421	47685819
chr18	47720723	47721718
chr18	47720723	47721718
chr18	47730159	47730642
chr18	47792640	47793059
chr18	47807599	47808355
chr18	47813792	47814701
chr18	47824245	47824451
chr18	47833941	47834382
chr18	47900151	47901718
chr18	47900151	47901718
chr18	47900151	47901718
chr18	47920042	47920334
chr18	47926856	47927299
chr18	47931100	47931420
chr18	47943569	47943844
chr18	48001923	48002235
chr18	48086028	48087565
chr18	48086028	48087565
chr18	48086028	48087565
chr18	48134820	48135394
chr18	48137852	48138402
chr18	48155399	48155709
chr18	48165118	48165469
chr18	48199108	48199338
chr18	48218723	48219019
chr18	48263420	48264667
chr18	48263420	48264667
chr18	48263420	48264667
chr18	48274698	48275442
chr18	48310974	48311520
chr18	48330173	48330421
chr18	48345606	48346653
chr18	48345606	48346653
chr18	48365387	48366075
chr18	48366542	48366874
chr18	48405110	48406032
chr18	48494030	48494984
chr18	48494030	48494984
chr18	48518718	48519100
chr18	48533427	48533717
chr18	48556040	48557317
chr18	48556040	48557317
chr18	48577237	48577782
chr18	48636653	48637037
chr18	48662214	48662505
chr18	48723773	48724781
chr18	48723773	48724781
chr18	48782039	48782359
chr18	48806054	48806548
chr18	48838566	48838980
chr18	48847861	48848311
chr18	48886819	48887201
chr18	48892133	48892382
chr18	48953462	48953663
chr18	49040683	49041045
chr18	49140361	49141022
chr18	49184843	49185298
chr18	49185994	49186595
chr18	49362404	49363080
chr18	49498089	49498293
chr18	49587086	49587544
chr18	49596478	49597174
chr18	49687116	49687606
chr18	49687116	49687606
chr18	49774707	49774920
chr18	49838812	49839182
chr18	49866275	49866802
chr18	49868437	49868733
chr18	49893965	49894473
chr18	49952648	49953073
chr18	49965640	49966406
chr18	49978108	49978486
chr18	50025228	50026306
chr18	50033521	50033747
chr18	50044397	50044631
chr18	50201221	50201481
chr18	50227137	50227459
chr18	50269973	50270198
chr18	50290545	50291007
chr18	50396514	50396751
chr18	50475633	50475851
chr18	50480303	50480543
chr18	50521594	50522107
chr18	50551702	50551918
chr18	50718149	50718706
chr18	51105500	51105791
chr18	51279268	51279602
chr18	51347419	51347792
chr18	51517857	51518077
chr18	51559498	51559738
chr18	51641085	51641400
chr18	51643133	51643335
chr18	51724606	51724984
chr18	51750485	51751440
chr18	51762314	51762522
chr18	51773272	51774185
chr18	51780777	51781119
chr18	51795628	51796750
chr18	51858699	51859046
chr18	51883911	51884949
chr18	51915015	51915410
chr18	51921479	51921949
chr18	51960065	51960496
chr18	51970782	51971206
chr18	52006893	52007192
chr18	52057852	52058992
chr18	52265976	52266397
chr18	52274312	52274804
chr18	52283613	52284337
chr18	52384990	52385575
chr18	52417736	52418209
chr18	52434144	52434887
chr18	52444578	52444832
chr18	52495523	52496121
chr18	52548028	52548267
chr18	52615760	52615964
chr18	52626213	52626746
chr18	52668636	52669105
chr18	52707860	52708234
chr18	52765086	52765527
chr18	52857055	52857673
chr18	52901989	52902208
chr18	52929219	52929577
chr18	52988830	52989887
chr18	52988830	52989887
chr18	52988830	52989887
chr18	52988830	52989887
chr18	52994790	52995055
chr18	53068855	53069397
chr18	53214726	53214981
chr18	53249531	53249754
chr18	53254919	53255713
chr18	53256957	53257437
chr18	53304457	53304755
chr18	53388170	53388549
chr18	53415489	53416059
chr18	53447029	53447728
chr18	53488454	53488758
chr18	53542606	53542980
chr18	53560113	53560625
chr18	53570936	53571566
chr18	53570936	53571566
chr18	53599927	53600166
chr18	53670631	53671001
chr18	53696997	53697567
chr18	53807312	53807666
chr18	53835320	53835875
chr18	53925671	53926021
chr18	54032395	54032762
chr18	54232938	54233425
chr18	54305585	54306177
chr18	54318303	54318934
chr18	54456997	54457376
chr18	54475204	54475434
chr18	54540834	54541228
chr18	54557893	54558203
chr18	54578287	54578806
chr18	54634442	54634948
chr18	54652089	54652308
chr18	54654113	54654477
chr18	54684341	54684626
chr18	54716078	54716619
chr18	54728051	54728454
chr18	54788690	54789210
chr18	54801801	54802556
chr18	54808702	54809452
chr18	54818056	54818367
chr18	54877247	54878157
chr18	54877247	54878157
chr18	54890388	54890941
chr18	54937296	54938054
chr18	54987505	54987880
chr18	55020445	55021604
chr18	55020445	55021604
chr18	55089508	55089815
chr18	55095954	55096152
chr18	55102118	55102955
chr18	55102118	55102955
chr18	55104779	55105674
chr18	55112886	55113211
chr18	55133473	55134169
chr18	55140131	55140523
chr18	55164747	55165321
chr18	55200682	55201693
chr18	55200682	55201693
chr18	55200682	55201693
chr18	55253494	55254189
chr18	55288660	55289553
chr18	55297321	55297866
chr18	55332306	55332559
chr18	55373539	55373769
chr18	55379579	55380269
chr18	55415749	55416442
chr18	55464418	55464915
chr18	55470024	55470967
chr18	55513266	55513799
chr18	55549173	55549467
chr18	55574285	55574498
chr18	55647985	55648418
chr18	55649535	55649838
chr18	55680628	55681322
chr18	55691459	55691834
chr18	55710862	55711799
chr18	55712734	55713234
chr18	55723269	55723675
chr18	55755268	55755530
chr18	55773386	55773606
chr18	55785172	55785424
chr18	55803017	55803255
chr18	55861437	55861804
chr18	55872486	55872792
chr18	55883433	55883681
chr18	55899462	55900123
chr18	55902333	55902609
chr18	55937626	55938034
chr18	55952141	55952627
chr18	55981634	55981975
chr18	56006384	56006635
chr18	56074551	56075473
chr18	56080995	56081473
chr18	56092115	56092348
chr18	56113151	56113610
chr18	56152917	56153220
chr18	56193733	56194288
chr18	56203262	56203549
chr18	56217069	56217341
chr18	56223516	56224017
chr18	56258144	56258430
chr18	56260083	56260406
chr18	56285933	56286492
chr18	56296057	56296942
chr18	56307461	56307803
chr18	56338228	56339345
chr18	56338228	56339345
chr18	56435574	56436112
chr18	56452398	56453021
chr18	56514649	56515170
chr18	56514649	56515170
chr18	56530921	56532073
chr18	56530921	56532073
chr18	56530921	56532073
chr18	56562527	56562837
chr18	56583012	56583515
chr18	56619838	56620427
chr18	56632659	56633428
chr18	56670415	56670711
chr18	56672617	56673030
chr18	56720563	56720951
chr18	56751487	56751696
chr18	56806669	56807420
chr18	56826608	56826975
chr18	56887159	56887452
chr18	56887666	56888404
chr18	56936042	56936690
chr18	56940651	56941233
chr18	56975530	56976459
chr18	56975530	56976459
chr18	56975530	56976459
chr18	57026037	57026854
chr18	57069644	57070007
chr18	57083348	57083903
chr18	57120832	57121134
chr18	57122391	57122762
chr18	57127174	57127468
chr18	57169342	57169636
chr18	57169845	57170373
chr18	57183492	57184319
chr18	57237601	57237950
chr18	57284787	57285146
chr18	57338868	57339078
chr18	57348784	57349202
chr18	57363733	57365076
chr18	57363733	57365076
chr18	57548904	57550032
chr18	57548904	57550032
chr18	57566681	57568280
chr18	57566681	57568280
chr18	57566681	57568280
chr18	57784665	57785013
chr18	57787628	57788053
chr18	57851517	57852165
chr18	57909956	57910348
chr18	58003508	58003740
chr18	58081533	58081902
chr18	58235720	58236227
chr18	58317138	58317568
chr18	58763308	58763717
chr18	58989633	58989970
chr18	59000539	59001842
chr18	59000539	59001842
chr18	59156745	59157006
chr18	59167613	59167916
chr18	59198964	59199488
chr18	59220461	59220850
chr18	59249185	59249527
chr18	59273604	59274222
chr18	59303177	59304189
chr18	59303177	59304189
chr18	59321029	59321715
chr18	59377388	59377951
chr18	59402657	59403269
chr18	59402657	59403269
chr18	59422894	59423732
chr18	59427747	59427980
chr18	59451832	59452257
chr18	59457996	59458984
chr18	59491974	59492401
chr18	59549865	59550362
chr18	59560175	59562009
chr18	59560175	59562009
chr18	59560175	59562009
chr18	59560175	59562009
chr18	59588713	59589134
chr18	59640840	59641082
chr18	59819430	59819741
chr18	59853749	59855138
chr18	59853749	59855138
chr18	59992169	59993462
chr18	60006531	60006813
chr18	60024823	60025509
chr18	60067280	60067491
chr18	60092784	60093198
chr18	60166559	60166942
chr18	60189629	60190561
chr18	60189629	60190561
chr18	60191111	60191364
chr18	60191779	60192011
chr18	60193757	60194133
chr18	60251614	60252005
chr18	60263524	60264339
chr18	60278358	60279187
chr18	60382174	60383495
chr18	60382174	60383495
chr18	60390898	60391343
chr18	60408681	60409038
chr18	60456213	60456572
chr18	60467469	60467866
chr18	60479663	60479898
chr18	60482330	60482598
chr18	60524761	60525022
chr18	60542457	60543011
chr18	60571384	60571930
chr18	60590097	60590598
chr18	60620277	60620529
chr18	60630731	60631330
chr18	60681732	60682107
chr18	60683423	60683714
chr18	60725461	60725797
chr18	60738068	60738649
chr18	60755219	60755724
chr18	60755219	60755724
chr18	60766898	60767522
chr18	60799122	60799587
chr18	60804265	60805231
chr18	60804265	60805231
chr18	60829038	60829310
chr18	60838371	60838712
chr18	60849382	60849874
chr18	60850162	60850471
chr18	60854404	60854734
chr18	60905356	60905582
chr18	60985429	60985645
chr18	60986974	60988173
chr18	61009368	61009848
chr18	61034025	61035204
chr18	61089347	61090274
chr18	61089347	61090274
chr18	61119352	61120303
chr18	61119352	61120303
chr18	61178446	61178752
chr18	61185731	61185960
chr18	61350186	61350970
chr18	61470827	61471101
chr18	61511470	61511718
chr18	61549943	61550319
chr18	61603443	61604091
chr18	61616396	61616802
chr18	61637322	61638357
chr18	61720219	61720422
chr18	61767982	61768564
chr18	61802122	61802368
chr18	61820556	61821127
chr18	61850827	61851070
chr18	61873854	61874570
chr18	61932453	61932683
chr18	62074954	62075357
chr18	62388064	62388461
chr18	62417081	62417518
chr18	62508195	62508780
chr18	62649939	62650277
chr18	62709289	62709613
chr18	62889154	62889395
chr18	62894746	62895440
chr18	62903205	62903449
chr18	63154326	63155115
chr18	63154326	63155115
chr18	63417567	63418727
chr18	63435715	63436404
chr18	63526243	63526650
chr18	63573799	63574247
chr18	63630931	63631247
chr18	63713365	63713682
chr18	64121293	64121618
chr18	64163201	64163545
chr18	64462449	64462718
chr18	64463112	64463402
chr18	64541423	64541724
chr18	64561805	64562215
chr18	64744390	64744872
chr18	64776953	64777153
chr18	64786580	64786898
chr18	65101326	65101884
chr18	65143191	65143561
chr18	65183267	65184519
chr18	65183267	65184519
chr18	65183267	65184519
chr18	65267369	65267816
chr18	65625148	65625609
chr18	65648945	65649199
chr18	65772707	65773323
chr18	65901661	65902022
chr18	65989684	65990068
chr18	66093925	66094179
chr18	66142255	66142635
chr18	66381949	66382725
chr18	66487792	66488027
chr18	66559363	66559608
chr18	66592064	66592278
chr18	66592485	66592779
chr18	66609555	66610312
chr18	66710552	66710928
chr18	66887719	66888043
chr18	66997324	66998130
chr18	67017182	67017458
chr18	67025664	67026089
chr18	67067548	67069297
chr18	67067548	67069297
chr18	67067548	67069297
chr18	67098266	67098640
chr18	67224530	67224922
chr18	67326330	67326963
chr18	67333162	67333577
chr18	67419992	67420628
chr18	67482046	67482263
