	ARNT2	ARX	ASCL1	ASCL2	E2F7	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HES4	HEY1	HIC1	HLF	HMBOX1	INSM1	ISL1	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	TFCP2L1	TP73	ZNF382	ZNF492	ZNF519	ZNF846
GO_MULTICELLULAR_ORGANISMAL_SIGNALING	0.014154598052410927	0.016486223882915763	0.0034475806213034588	0.0006278292072300351	0.003924738200233646	7.211484520652789e-08	2.807238619340069e-08	0.00023480567903644278	0.006324862006079512	0.08962756865068666	0.00011875565154062517	1	1	1	1	0.0001465639464309776	1	4.4837024755994825e-05	0.0014365073161298758	0.009852336630878256	1.4113602313514662e-06	5.751928533470618e-08	1	1.998741399489301e-05	0.0007960048806762154	1.1049589587752706e-06	0.0014837304287041997	0.08988815131290417	5.583385824792231e-06	4.695772728213754e-06	0.0007153643079245153	3.8799374472930914e-05	0.023565778780999747	0.01719861972470338	8.422239785588204e-07	1	1	0.00214441239444918	4.549961053479379e-07	3.0844016118969364e-08	0.0004339976988247951	1.3028450647212253e-06	1	0.00814041203439686	0.0001705786901324835	0.0003085629831188763	0.0008640686592930047
GO_NEURAL_NUCLEUS_DEVELOPMENT	0.00017685485330687367	0.044344007497794435	7.60972668970572e-05	4.7028406545690515e-06	0.0003285876621360595	0.003747746931569651	1.2732195662890078e-05	0.00701492087237543	0.0004193149502356164	1.1604418310162679e-05	0.005234054532525678	1	1	1	1	0.07653808684382257	1	0.0006030571423687459	0.00014366566075219023	0.0019301087875577272	0.0032766619755378867	6.897880295508863e-05	0.0005911338133685051	1	1	0.010574662490645648	1	0.010026159734295659	0.001588849008560822	0.012274262848868456	0.001017035180090664	7.06455973609188e-07	0.0005241011483484437	0.011728645496595469	0.009785384312459455	1	0.0006992694147041068	0.00019755790234077253	0.045241292683433576	2.9367717147898986e-05	1	0.0031878497555903884	0.0022616200030335376	0.0017459528559121695	1	0.006812998881678078	0.021749214412827178
GO_NEUROGENESIS	5.313170858833871e-08	0.0	1.450897899601955e-07	3.4860807240910674e-08	2.184030734042608e-11	0.0	0.0	6.952693976103319e-11	5.139425209244042e-05	3.492044942188244e-05	3.607026899388188e-10	0.00047201478320302304	0.00015461198383004415	0.0002211392628428399	3.2234863645008716e-06	4.142322579392399e-07	2.2205923727369736e-05	1.0256475964087741e-06	6.156097853704523e-11	1.6353474130426093e-11	0.0	1.845412711531935e-12	3.71011297117807e-06	5.037350536696295e-10	4.0045651195086407e-07	6.061928736755817e-12	7.555240655321427e-09	0.0005221466987376244	0.0	0.00018979893296422468	1.76086294434441e-08	1.8070703799999421e-07	5.143996339995738e-12	0.0003146580768842444	0.0	1	0.00015382537119335016	1.8757743136532667e-09	0.0	0.0	5.781249923231258e-10	0.0	1.4240335574400298e-05	0.0001606428361986545	0.005864192416017544	8.421483910225902e-08	1.2513065084096553e-06
GO_NEURONAL_DENSE_CORE_VESICLE	1	0.00040992729394684346	0.003113715540454587	1	1	0.0009084132458427874	0.018216866755921823	0.009086063570226233	1	0.004175033675325568	1	1	1	9.43684616527829e-06	1	1	1	0.0024352127132234447	0.00042478586440053423	0.0005804963140914055	1.4585927798904663e-08	8.397365477419427e-07	3.774589669158779e-06	7.863106682404197e-05	1	0.011429364373575113	1	0.0003781186082620902	0.011265599409040261	1	0.0032040967559210376	0.00034067030277995514	5.864038717606768e-06	1	1.4703925630077386e-05	1	4.491092645220185e-06	0.0005043031953543275	1	0.001487170446797914	0.00046079855132330483	2.9332174175222825e-05	1	1	1	0.0024352127132234447	1
GO_NEURON_DEVELOPMENT	1.1747019465269126e-05	1.0405232231391892e-11	1.614046186793061e-05	1.431780053784415e-05	6.296863030996747e-11	1.9645729487649533e-11	2.140432275865578e-11	1.64069902108821e-09	0.0002263610861156229	6.086197456012243e-07	4.729933111846663e-10	0.0036686391099363114	0.005331190949728448	0.0006796415577206005	5.41636548145874e-06	2.4402217568830764e-07	2.4253569238408268e-05	5.131583221684721e-07	2.1945001371648232e-11	2.7677860003905153e-11	2.9877100793385125e-11	5.399047875442875e-11	1.5193410662917017e-07	4.6987815083276985e-08	0.0003202920034686141	2.265332366135908e-11	9.335565682722091e-07	7.327565623549415e-05	1.3872902826506106e-11	2.2819905580284683e-05	1.3528392317496696e-07	2.231325101909043e-06	2.665434539750322e-11	0.0007109985717606015	3.4537483983854145e-11	1	2.1294771330726547e-06	1.308040675773725e-09	1.056754683759209e-11	2.8562707754531402e-12	4.965542421686564e-10	1.4038770146385104e-11	1.8286051857496766e-05	9.856660424589769e-05	0.012364806650675297	7.184459498765783e-06	1.32579471583405e-05
GO_NEURON_DIFFERENTIATION	3.344354753798129e-06	0.0	4.593509982386834e-07	2.9733408068999267e-08	0.0	0.0	0.0	1.6594592366914185e-10	0.0003177539947690766	9.995783340710496e-06	1.4386545288402885e-09	0.004484126759152773	0.002369517169651947	0.00039075568135948924	4.361978527045451e-06	1.1504761397995722e-06	3.72147371707765e-06	1.4836546927687877e-06	0.0	0.0	0.0	0.0	2.1237755842840045e-06	2.62496802072576e-10	1.2154393738139646e-05	0.0	4.6074355442016213e-10	0.00045070647471689984	0.0	0.0004960085652584434	3.4323588415929862e-09	2.3158931217182044e-07	0.0	0.0009418539835348572	0.0	1	2.297207995938244e-05	9.593491556714184e-10	0.0	0.0	7.483957897846949e-11	0.0	0.00021381633508221753	0.0008189836067367118	0.012690250635971956	1.0996249477646103e-07	4.082327401233599e-06
GO_NEURON_PROJECTION	1.910224201040478e-10	2.8705926524708048e-11	5.782208045701509e-11	1.556204076713641e-08	6.04296612749522e-11	3.1378455389585724e-11	2.8051228007086593e-11	1.3307466240064514e-11	6.8885244175476146e-09	5.476548026184247e-08	2.517019925818431e-11	0.00026771170127259936	0.04886279895056589	9.677628775017766e-07	1.2962361473078943e-07	1.8848509175661832e-07	2.7541502858330347e-06	6.10830186431599e-08	3.7209346714917046e-11	4.8795856244510105e-11	2.667588372418095e-11	3.853317664948008e-11	2.476184339794685e-07	1.6493439947140587e-10	3.0969119158008596e-08	3.2400637728358106e-11	9.630187935982804e-08	0.0014268308220430903	2.2534196730816802e-11	2.496168827192946e-10	4.652844776131815e-10	3.409372784091147e-11	3.198163955886457e-11	1.480473416859418e-06	2.45535813903075e-11	1	7.672566096761368e-05	3.360001166186066e-11	2.4618307392643146e-11	1.588995601764509e-11	3.041611407184064e-11	1.4571899242810105e-11	0.0001535811348053473	2.906183081741176e-06	1.881467821984728e-06	1.889355338846599e-11	3.6641245593216354e-11
GO_NEURON_PROJECTION_GUIDANCE	0.009412388350909517	8.069231571816715e-07	0.05164330681033413	0.0009080966637319277	0.0018449094392060106	0.0	7.902401621961985e-09	4.896912857432767e-07	0.005636539627591364	0.0005858525168449535	2.621025940729993e-08	1	0.034737848029098184	1	0.004787951959996928	5.094331480193226e-05	0.0017076603757247844	0.0004164609477989023	5.62624269395684e-09	0.000251519724254301	1.7779970343689833e-05	0.0009259001501294994	0.006778547903260046	0.05711922369396494	1	1.764556378791582e-08	0.001615778550788649	0.03216127935581581	4.434355274085533e-07	0.0017101216422565901	0.00021622284078803844	0.0023145248402718366	2.4886170063576074e-06	0.006778547903260046	3.503697757312185e-05	1	0.008288394326206872	2.0482540403765626e-06	3.107517387856973e-08	5.481667342266405e-10	0.00011549369440400081	6.307101527469605e-05	1	0.0007909548971846148	0.022964212184979238	0.0020614784055309476	0.00638228770078797
GO_NEURON_PROJECTION_TERMINUS	0.029941935065062264	6.649758521604099e-11	0.0885994412512332	1	0.000616776845848932	2.127292368925282e-07	6.330601909354527e-08	0.010176001813793523	0.05254436810698948	1	0.0015136687568807483	0.06331591836931194	1	0.01635377803800875	1	1	0.0024713421245052825	0.002411634919551431	3.707680355291565e-06	0.0003023088681370911	0.002991546358959818	1.1358146315698647e-06	4.5511636328154914e-05	0.023420788413437088	0.04465635437690929	7.229278385367799e-06	1	1	4.030019917844463e-05	0.006059315690720157	0.022356749714771085	7.697417417107388e-05	3.2768062974142254e-05	4.5511636328154914e-05	3.5417645894098015e-05	1	6.014174985069509e-05	0.00021171757422389081	3.566613305583388e-06	8.725006298226923e-06	3.003382871924476e-05	5.387376732279847e-06	1	0.002593979287492054	0.010195376186647676	0.0003415752361987101	9.73571688008823e-05
GO_NEURON_RECOGNITION	1	0.003709012427254743	1	0.005178378238905212	0.0013670326722357018	1.6210408283479083e-06	0.01157813834378918	3.20094809517224e-05	0.002841845776299645	1	1.9965550470568694e-05	0.008351362352190916	0.0012160110686766368	1	0.015813843533164618	0.005957143433452328	0.00371468798764929	1	4.223364222799564e-05	0.0056491712896249435	0.0012556976322527502	1.6580827830181555e-05	1	1	1	3.8492891918373573e-07	0.03588984797905759	1	0.0005942879925026068	0.0005990376050477586	0.005504072207818678	1	0.001986559977565139	0.007752634657225088	0.004579170237478669	1	1	5.8537618032428185e-05	2.1895159740825676e-07	0.00044320967645228304	0.004275249081214683	1.4355858274250899e-05	1	1	1	0.003726605746210865	0.00011516610430195584
GO_NEURON_SPINE	0.04607377066149143	4.4484624950325014e-07	0.0016168486401777482	0.035998803257825784	0.007505920062198634	0.0008099320093289952	0.00031633885048354404	1.2035293827983296e-05	0.003340382271791009	1	0.000908312482900131	1	1	1	0.004797554161018014	1	1	1	7.360081111240646e-08	9.707140651182833e-06	0.0006359875826563721	3.8166011889106954e-05	1	1	0.01454962610577537	0.00018040733854096658	0.0894798372914456	1	0.00016971642009289134	9.813240968381542e-06	0.00896937050104707	0.00028306481677609074	3.301514891362878e-06	0.0114792439290331	2.954097914920073e-05	1	1	0.01097009940793714	1.8407577978885037e-05	5.022838545087893e-07	2.471466115638865e-05	0.0023244609588763954	1	1	0.018136719100702914	0.09855360897468202	5.4509729019103226e-05
GO_NEURON_TO_NEURON_SYNAPSE	0.0002571451249059331	0.0	0.0002874421822306461	0.015095553753806668	2.0533352795837345e-11	1.5107615500498106e-05	6.588340983881835e-11	1.494918629996178e-07	4.53877197093e-05	0.0002331727254117899	3.9439317700562526e-08	0.0005006262482134538	0.05508238625840445	0.010225547967887993	0.013575178982837	0.0004061822776142421	1	0.027672899901242776	0.0	1.1982048686576263e-10	3.7413372067085504e-08	6.905964688996846e-11	0.016139283906674295	1	1	9.409026335838178e-09	0.023042676587486377	1	0.0	1.766922392842929e-07	4.1403086648017506e-07	0.000502470695890489	1.698429485941233e-08	0.002821382540490802	1.1478772377060409e-09	1	0.0840298726122195	1.7811174446435984e-07	2.3553702321876813e-09	0.0	4.956831541891304e-07	2.5513369195095947e-10	2.3751911472524867e-05	0.0005240529080480227	0.0011641090472598314	0.0004967205543875419	1.0238153436148423e-07
GO_NEUROTRANSMITTER_RECEPTOR_TRANSPORT	0.019858037960358788	3.112687233908229e-05	1	1	0.07828402586225303	1	0.010053590726697648	0.002794439071693078	1	1	1.5709811155395492e-05	1	1	1	0.014633501354850975	2.682810659282442e-05	0.00342832901210377	0.0033183153169689117	2.51798275530124e-06	6.045366637308369e-05	0.0001186829343143847	1.0430920198700733e-06	1	0.047542720366762214	1	0.004283885559839606	0.033302202198127295	1	3.805326254102681e-06	0.05312672261305118	0.004907742537000437	0.0025467673135961544	0.014619841460595806	1	0.003950868187998613	1	1	4.6247459685400116e-05	0.0003623845632884093	0.0025328676233989933	0.02556185936391453	0.00011458302551703436	1	0.014633501354850975	0.00015541389464390765	1	1
GO_NEUROTRANSMITTER_SECRETION	0.00014123808060095833	7.135968926874625e-09	0.0015261200835239297	0.0014696538488002675	7.93790706121733e-06	4.2185195336941206e-08	2.153191624998385e-09	6.135624194558709e-05	0.017471840947234862	9.957999391396744e-05	0.0008437740846189978	0.0001174755775866787	1	3.8360530981940144e-05	1	4.693804652922129e-05	0.00027586511138777414	0.0960601283371445	4.485355158401205e-07	1.4950867148755265e-06	2.720378211584773e-08	1.2540733770327606e-06	0.0011761675220146595	0.009081345573260124	0.06588910113690827	0.0030353931669292455	1	0.008900076339322438	4.067657322082141e-11	0.011675996726401516	0.0016439961035590311	4.943506773869011e-05	4.1118612870150173e-07	1	4.71528103018759e-06	1	0.0014573803302219135	8.715543345916288e-07	6.071917191263765e-08	2.232548780289889e-06	1.2253168368836498e-08	4.829796562688671e-10	1	0.029812489296694444	0.00048065884682724214	1.5033275775344634e-06	0.026998965596177316
GO_NEUROTRANSMITTER_TRANSPORT	0.0005965397108831372	8.982727894846221e-10	0.0012169839960191053	0.001165891399459773	1.4476932305163004e-05	1.882344502490696e-09	1.4600087805405337e-10	0.0005425787162008922	0.04110543449076931	0.0001167702670136217	0.001186465490798816	0.0004086255689080831	1	0.00016905385702814524	1	0.00030091438122781256	0.0007608825670022412	0.05499283255873111	4.8743620917335306e-08	2.1170273700743536e-07	3.875443488343677e-08	2.653349581160924e-07	0.0031318657727323895	0.006604548262411636	0.033442544903956484	0.0013500859427229006	1	0.018281006588765414	7.156519821194252e-11	0.032766082235519356	0.0013244243239081133	2.0815505267446355e-05	1.1626012198506785e-06	1	1.4811403348136132e-05	1	0.003855327375156814	6.298193203635449e-07	1.6163697176274638e-06	3.44869288482208e-06	1.1297414115318816e-08	5.998683216823508e-09	1	0.058038524866951935	0.00032525066055910656	1.7074659409699322e-06	0.07015775272157576
GO_PANCREATIC_A_CELL_DIFFERENTIATION	1	1	1	1	1	0.0055267056689541905	0.006143620903072189	0.003010063815461539	1	1	1	1	1	1	1	1	1	1	1	0.004090910571768136	0.005197273768364763	1	1	1.284770655540779e-05	1	8.728970910043543e-05	0.0007266318711753872	1	1	1	1	1	1	1	1.0965774029925157e-06	1	1	1	0.003291533301992944	1	0.0035037782949022267	0.005132533647302817	1	1	1	1	1
GO_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.06557918197530754	4.4195862712759215e-05	4.8129340735059145e-08	0.00014095006454695191	6.641663166961909e-05	0.0	2.102735652265153e-09	0.0002905836169494469	1	0.044000840429798016	2.6129893138104876e-08	1	0.0872547552626699	1	0.0024006072699120917	0.0029321573684799596	0.0016276964093928648	0.0002022208231703404	1.5226272607971048e-05	0.00946594607534812	1.0956759346480993e-06	7.2116027594049115e-09	4.033874322573183e-06	4.77683217430247e-05	0.0009948487628830271	3.4205475419879505e-06	0.002303654205814576	0.028976917673846914	0.0001153839943496271	9.712951521967383e-07	0.0001735606344820395	1.3289258065096732e-06	1	1	2.9390227401004942e-05	1	6.600718653548832e-06	0.0009445064823146998	2.6060153501816785e-07	3.105657764290726e-08	1.7485172668640914e-06	1.1138372289498655e-05	0.051154365203789354	0.010183239186285165	0.005845847215496747	4.4918833816742776e-05	0.00022510075138981733
GO_PEPTIDE_HORMONE_SECRETION	0.02905932205818118	2.0159124547447504e-07	0.00048551918074546396	0.00046218784101925703	0.0009018903421148527	2.981150868008875e-05	2.167376278450206e-10	6.890796582226244e-07	0.003418961613114946	0.0012927864510350329	5.6613136401040265e-09	1	0.0022577136356105587	0.013564196292120467	1	0.0001237743630575494	0.07905780318367062	0.005466845838268286	1.0379429538076579e-09	9.94861660497115e-07	7.951770797376412e-09	2.805582733911294e-07	1	0.0005885908081253444	1	6.100779845752413e-07	0.06803611966400736	1	0.009191604007850906	3.2096534442027647e-05	2.473103209998939e-06	1.371642612701951e-05	0.00010514150175011672	1	1.1099128991554075e-05	1	1	1.263190137390513e-05	1.2232116006760663e-06	4.057100922105761e-06	3.4651947911079617e-07	9.811373521406708e-07	0.09395950917323348	1	0.003418961613114946	0.0011428980687874235	1.2613924663673615e-06
GO_PEPTIDE_SECRETION	1	9.176454931825173e-05	0.0019178730337532368	0.0018083832368226416	0.0028775664850508864	0.0025781476513242474	1.9838987985743017e-07	4.960352477989538e-06	0.0011841672910254397	0.002078453227031263	1.797363868849544e-08	1	0.01870476953103739	0.04821785871243178	1	0.0008291109610636394	1	0.0024381734361452745	5.7988890800331205e-08	1.5933313670668525e-06	1.3174582869091012e-06	1.6970391840676058e-05	1	0.0002038237164878609	1	9.267879995644712e-05	0.0059592068467869685	1	0.04235557601957263	6.288318033620399e-06	1.0516598797472021e-05	0.00012427355185418154	0.0009407788534551154	1	0.0005548105885343491	1	0.06926376901215225	7.930422367985468e-05	3.28940218693452e-05	4.784437361815552e-05	4.901901851206425e-06	1.1724775676902333e-05	0.029058799738717167	1	0.0943019146974935	0.007820656852560393	0.000949304623743652
GO_PERIKARYON	0.0007053434669926917	1.386667447533796e-10	1.6479533582192119e-06	0.00011572348617783224	0.00013903567704787179	8.165985998509484e-09	1.7568065002748767e-08	8.267865281297304e-10	2.9674735335216695e-05	5.676564461598588e-06	2.0719210935826737e-07	1	1	1	0.022181788293144544	0.0060033327216579835	0.03252385756354237	0.0029405655737371195	1.1799400001510918e-07	0.00042382935439067015	2.5602661068990784e-07	6.5399912152486195e-09	1	0.0056585864814230336	0.009500914615801936	4.4627079809345105e-11	4.190516339952488e-05	1	3.4671598925228864e-11	0.00021333603060114115	1	3.874484469923445e-07	0.00027895514430054114	0.06412945928595026	5.236152846954667e-05	1	0.07086884021947037	2.3242149904678655e-07	5.558949193518181e-06	2.0560360081134377e-09	2.107990071387178e-08	1.4899784052113674e-06	0.004236671749712206	0.022181788293144544	0.0019348885900235535	6.001232587871108e-06	0.00013396218678907168
GO_PERINUCLEAR_REGION_OF_CYTOPLASM	0.005524245399363581	6.80777114403508e-06	0.033561878779028276	1	0.0007095528496398051	0.0005621946963985103	5.914809988016856e-06	0.0038216458224902272	1	1	0.008446504455782766	0.04908448630373696	1	0.015134879224568576	0.006680158976059225	0.0003147918357088164	0.00961784319758785	0.015539857000271495	1	0.01771618163285482	0.0008182480140657145	0.00018781286936275787	1	0.006852013501592036	1	0.04582723630716745	1	1	0.00018136491231612872	0.056308228501727786	0.00023024267295401746	0.0012117604485969435	0.005201586984572737	1	6.468543711224406e-06	1	1	7.95488107996345e-06	7.852771606420283e-06	9.363521882299608e-06	0.06064825131053264	0.0016747688063466493	1	1	1	0.015539857000271495	5.38965105878475e-07
GO_PLASMA_MEMBRANE_PROTEIN_COMPLEX	1	0.0005269063108441774	1.6873205611611652e-06	0.0010988964102373044	0.00037560620566301495	5.833871263849488e-08	2.102425019634424e-07	0.0021018541846735683	0.04134358619437006	0.02643371641896186	0.002084005132638511	1	1	1	0.04852416776416524	0.06829959315849721	1	0.02803019558934383	0.0002357216425149522	0.07080692879685524	2.1927431813395515e-05	4.005594389511202e-08	0.0021141400658494236	0.0001466397454430446	0.07250288872721733	1.124619208758837e-06	1	0.025467000300396503	0.00021219328137200844	0.0009157084108177838	0.01061742348283834	8.867878425355968e-06	0.0011913700956251994	1	0.00044498008948112844	1	0.000616109682319177	0.013713317383577506	9.290387332994143e-06	1.0365045746141277e-06	4.894742605676683e-07	0.0003363166644718696	0.0693352261988045	5.967583227295403e-05	3.337120656521364e-05	0.06562152139563582	0.015624115341041245
GO_PLASMA_MEMBRANE_REGION	0.0035037323481220684	9.91852081541067e-05	0.01353075102173873	0.026214856101192674	0.0008323192643548971	0.0029105711276760093	0.000150433362709812	0.0012220573116128453	0.0040179677559391	0.0027254112384595963	3.214881830748695e-06	1	1	0.012109287756335685	0.04627667390268242	0.0007318973434459197	0.02240636246713057	1	1.3358404434837823e-06	6.852157020231786e-06	0.00045586895987959064	4.244294229405199e-07	0.042859802741633146	1	0.013276887319234931	4.104599792964514e-05	0.064611878110302	0.028970928387531014	1.503391300339274e-09	2.612584785521843e-05	0.0005048857938256823	0.0008208104700618835	9.90143250056974e-07	0.042859802741633146	0.00013552455592535928	1	0.055696569402515994	0.0015636639479179593	0.00011573412210164058	6.035085110545069e-06	0.0002095997720457099	4.255513353568219e-05	0.013983611794707418	0.01922092267223463	0.0040179677559391	0.0006234845774378828	0.003763789042169452
GO_POSTSYNAPSE	9.91790403026549e-07	6.622258297284134e-12	4.7049739852256245e-05	0.0018223834218683566	2.9355710084999487e-09	7.789874301167288e-10	1.969546747915274e-11	2.9211633112424806e-10	1.1145491785047312e-07	2.075404274237691e-05	0.0	0.0017608993231175152	0.003816497525847562	0.02683832928632135	0.00016061720672733149	4.975202127055489e-06	0.0009337103846677186	0.006688945827387993	2.1227575253135456e-11	2.95149460427524e-11	8.670630879947794e-11	1.619659961704656e-11	0.0002549509244779147	0.018469430254244523	1	9.249201404770702e-11	0.00044193175776618965	0.06997262814289995	6.103562100179261e-12	1.4794743208312866e-10	3.3588028404141212e-06	5.3980324876690133e-08	1.3313794511304877e-12	0.0066247355543096464	6.2099214659383506e-12	1	0.0019663023385897427	1.034291985391178e-09	1.1031286994978018e-11	5.900613331277782e-12	4.805799092011398e-10	4.575451129085195e-12	0.005408671062876791	0.00016061720672733149	0.001000133535172365	0.0006504571211505272	2.349141875468419e-07
GO_POSTSYNAPTIC_MEMBRANE	0.008760974168722346	3.194578560350436e-06	0.00016977708765186783	0.014098666479685384	1.8465148571289447e-05	5.248840654337172e-06	1.374628518790999e-07	2.0128026771981666e-06	5.437997794288663e-07	0.0005159632938066538	2.024643586118202e-08	0.04171850525737408	0.03363089640071193	1	0.004444651378494813	7.403409740036615e-06	0.0016005712103283054	0.03086182297114215	7.046476735439455e-10	3.0418223534445232e-06	6.4530630838888214e-09	7.742095853302544e-11	0.006373999848792833	1	1	7.363746823418893e-08	0.00669898377645195	0.030748704323831588	6.673850361238465e-11	4.817917953481299e-09	0.00018956484039045485	1.4605776815779237e-06	1.3809944299225663e-09	0.006373999848792833	1.4000875252495604e-06	1	0.04371380533635216	6.200693813962488e-08	3.9723869749153096e-09	1.3818834965206861e-11	2.1149496209904584e-07	3.025260952860265e-08	0.030343489106437582	0.022682434162976328	0.005179264625147173	0.03086182297114215	0.00038733014253578
GO_POTASSIUM_CHANNEL_ACTIVITY	1	0.00015010511783564162	8.671269258186953e-10	2.178657308693488e-05	0.006183188188515709	9.44921918488717e-12	2.6811571629536957e-08	0.0006950751359261487	1	1	1.1328674498489733e-07	1	1	1	0.011066074003053372	3.0182550481261394e-05	0.020001805925229377	0.006739602989097482	0.0001631499823901983	0.0017195148103098523	4.059261586197849e-06	1.2197837184757532e-09	0.0401976719472964	1.7368719573696012e-08	0.00044262066840339287	6.477262558313157e-06	0.0007649568353507163	1	0.00024950697619996465	0.014110795052223124	0.0002260063357798492	1.3910285803886424e-05	0.0018434827619515648	1	3.656253883810301e-05	1	0.04457911364540479	0.0013054099255739304	4.657497088000895e-08	1.550896366886434e-08	3.141854497945573e-05	0.00014059010030942343	0.014116292423535404	0.07772524984308804	0.0048083817094003445	1.0109363848265218e-05	2.080750650212959e-05
GO_POTASSIUM_CHANNEL_COMPLEX	0.0699300452559648	3.7053587882418526e-06	2.561297895997683e-08	5.838360178722635e-05	0.0023853166939774573	5.94290891164917e-07	1.237882958360359e-07	2.3539555321305805e-05	1	0.04442442904026134	1.2891554390659365e-07	1	1	0.04642248047098496	0.006010192436816886	0.03403778988132988	1	0.022111607294849178	3.353583698673113e-05	0.002579732359271003	0.000948046941344205	5.7799594554985845e-08	0.02671861892832117	6.378672097517857e-06	0.09185502581621019	8.796244677089504e-08	0.019786605444227168	1	0.0003526608801192044	0.0008965277506771674	0.005024551985423953	2.2141497224570372e-07	0.0036973694773396737	1	0.009707796497116283	1	0.02970164733328229	0.002027791494439435	3.258601038180764e-05	6.229787463674086e-09	5.129393196301457e-06	0.00015905704190155578	0.061722348773112334	0.00050905926286271	0.017185102420166687	0.0030539302239902533	3.88566697832049e-05
GO_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	0.0008766546923150154	1.401063021155835e-08	1.4282363182016589e-05	0.0008092353950461817	1.0872786004867407e-09	1.1662165011472325e-07	0.0006875536166347507	1	1	2.0719210935826737e-07	1	1	1	0.022181788293144544	0.00015852545284100739	0.0028143725907244788	0.01643668079021121	0.0009482337148121189	0.0018685539709279997	9.213675767338891e-06	8.558374009481895e-10	0.06412945928595026	2.1030583985393037e-07	0.0014431426627989907	1.1197172629651142e-05	0.0024455053978020835	1	5.950253781206172e-05	0.03303767667527624	0.00013273734382712732	2.805430579733148e-06	0.00027895514430054114	1	9.036334231438126e-06	1	0.07086884021947037	0.0013796701418029578	1.409083982828463e-08	1.396926030405865e-08	0.00023734479793346974	0.00022183840108969122	0.004236671749712206	0.022181788293144544	0.0019348885900235535	5.746291492636502e-07	2.0195608191442282e-05
GO_POTASSIUM_ION_TRANSPORT	1	0.003908754611517962	1.4997569453001347e-07	1.1086200649712552e-06	0.0005883293296280456	8.140688123603468e-10	6.456001711008241e-08	0.00020461297377016852	0.0121636230880533	1	2.2849405700853254e-09	1	1	1	0.002384198833671247	0.00043503767292929485	0.009513100247818818	0.017780404152805684	1.6128733749676272e-05	4.9158046514397036e-05	2.2425720376251235e-06	2.1221163826190548e-08	1	1.5896236263968078e-06	0.009301008826382073	7.260502816963665e-06	0.0033188523137244186	1	0.0001339234176568338	0.0005989355551696551	0.0018149723936762285	7.20272278631473e-06	0.00028700716458940345	1	2.6505815951316514e-05	1	1	2.9871828403749134e-05	5.730498439104892e-07	1.6931868573877296e-08	9.662756066664002e-05	0.0005771270350760638	0.018993811048506726	0.01405204172390595	0.002541222477004612	0.00013793307203535665	0.00011996273173053851
GO_PRESYNAPSE	3.9941108007646164e-06	0.0	0.001235360557003684	0.011559835665028384	1.4645923362976987e-09	0.0	0.0	0.0002646701700843579	0.0029135675486726687	0.028953909117505394	2.1199020774353983e-06	8.54040691058433e-05	1	0.011081375315633357	0.003942176959376931	0.0017494506837150148	3.6589098492689764e-05	0.00010560553014649088	1.9542623075352594e-10	1.6009619541179632e-07	9.766842890002181e-11	0.0	0.0004329110885746834	0.001561648868941834	0.00665633858220005	1.1291332451257574e-06	0.03756096489756733	0.001635260160400831	1.6218593135164383e-10	3.1050757458572775e-06	5.41312230395441e-06	0.00019520223648528123	2.2231521057403114e-07	8.33032914215881e-06	1.089491830086331e-10	1	1.3545154021965544e-05	2.4697594591671646e-07	1.808952443393963e-08	3.5347069715641055e-10	1.8062723539102876e-09	7.861627793204207e-09	0.06960171314612096	0.003942176959376931	0.0007772108614109152	0.0004338823275670256	3.1726328493242306e-06
GO_PRESYNAPTIC_MEMBRANE	0.0054608920817618145	5.144488349873022e-06	0.09832631722685714	1	0.0008092353950461817	6.454856998716618e-05	4.114259023801914e-06	2.3029284073050604e-05	0.011911854923106535	1	1.1145958749514406e-05	0.009061274135455433	1	1	1	0.0060033327216579835	0.03252385756354237	1	3.514981288943453e-05	0.007304735397724693	0.0010149949417523896	1.0807887279695727e-05	0.00815021651275838	1	1	0.0014822270015681926	1	0.0555099019504528	4.032178479995707e-09	0.001353901800732915	0.02591447907874589	0.000580895549904592	0.0014632460227276267	0.00815021651275838	0.00027393683683252235	1	0.009538231635234817	0.0056591772387654116	0.00403517366891426	0.0002873049213104606	0.00023734479793346974	0.0009703208721227874	1	1	1	0.01643668079021121	0.017416612929158637
GO_PROTEIN_KINASE_ACTIVITY	0.013670102117577021	1	0.0006500149532313593	0.017679778539354873	0.0032998493382623284	0.006766684764164643	0.022664263997442147	0.0005993348501055484	8.17146461128404e-05	0.006790989969950645	0.0018511987831677512	0.004332868882473528	1	0.051028596481758615	0.0058067253120221984	0.00027408019903552017	1	1	1	0.03275257893176686	0.07496770838482236	0.012254778703290059	1	1	0.010036312817776283	1.2375750675253094e-05	1	1	0.0002958885481024742	1	0.020100302049371632	0.018013338902929443	0.00037810786995851053	0.016250216147024155	0.0006687528696118772	1	1	0.004728785401470148	2.850139544374741e-07	0.004379185734561308	1	0.0008371185544230331	0.009433444977632766	1	1	0.02454475767749309	0.008318787536546357
