	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CBX2	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HES6	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF117	ZNF382	ZNF492	ZNF514	ZNF519	ZNF788	ZNF846	ZNF853	ZNF883
GO_POSITIVE_REGULATION_OF_RENAL_SODIUM_EXCRETION	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0010231824233305487	1	1	1	1	1	0.010501140841041368	1	0.0006608715953468902	1	1	1	1	1	1	1	1	1	1	0.013548795731198826	1	1	1	0.02153319296680367	1	1	1	1	1	1	1	0.015255887414730607	0.005081598332503878	1	1	1	1	1	1	1	1	1	1	1	1	0.030457316543914592	0.000747620351320144	1	1	0.02065088082320765	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_REPRODUCTIVE_PROCESS	1	0.05416136706695818	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08795292782413755	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS	1	0.08161510645643033	0.04503963065366523	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03382446324732302	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08033237550075922	1	1
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09397430275876761	1	1	1	1	1	1	1	0.09511266537512819	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_RNA_BIOSYNTHETIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09116203424250902	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_SECRETION	1	0.08772282474236248	0.00828737499357779	0.016522341724736322	0.01592636873844666	1	1	0.029000999668328142	1	1	1	1	0.02828517466871583	0.008897554733399926	0.010112813460661507	0.0026458547751887496	0.08783818300977919	0.06010493756547175	0.011775243121159407	0.06017566488909798	1	1	1	1	1	1	1	1	1	1	0.08304155695137161	1	1	0.08795453321830882	0.08913359825360723	0.040557673264657756	0.008948190714491266	0.016726607666496918	1	1	0.03437183523503973	1	1	0.062017210123430644	0.03290052291728118	1	0.01776133494002019	0.07841638484911073	1	0.016726607666496918	1	1	0.0073255180170284095	1	1	0.02024210773900681	1	1	1	0.004126510753545531	0.06658228583439862	1	0.0010770928913739208	1	1	1	1	1	1	0.08304155695137161	1	1	1	1
GO_POSITIVE_REGULATION_OF_SIGNALING	1	0.021942990982592336	1	0.07437882769838455	1	0.04181918382361416	1	1	1	1	1	1	0.06697617514265974	1	0.0023375269597449844	0.004202164643044126	0.0008690302509140047	0.009666707620043513	0.0015302122193473489	1	1	0.07199964817461058	1	1	1	1	0.07303461611281503	1	1	1	1	1	1	0.048692947305581935	1	0.014729428912883091	0.004765391653589357	1	1	1	1	0.030271977486377	0.09814311231405737	0.037380444014271874	0.042169121506741014	0.09426684919567097	0.08331874434893904	0.028284886343333815	0.07527057588553021	1	1	1	0.049021981431008	1	1	1	0.05990653602038665	0.003679112718942945	0.022412233077786947	0.041716435534289276	0.016831812898916887	0.049532469944466806	0.0003226485988186978	1	0.04729817507859346	1	1	0.06742039817564982	1	0.045985146801552856	1	0.040021500803944954	0.0025582133728551115	1
GO_POSITIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09222766855027476	1	1	1	1	1	1	1	1	1	1	1	1	0.08872869957567464	1	1	0.09047302213322439	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05299162202072638	1	1	0.06764382248121104	1	1	1	1	1	1	1	1	1	0.014778841325282954	0.03817966995894817	1	1	1	1	1	1	1	1	1	1	0.09324003914299084	1	1	1	0.06505363481942272	1	1	1	1	1	1	0.011329374788825675	1	1	1	1
GO_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07211315331740553	1	1	1	1	1	1	1	1	1	0.036195708675685334	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	1	1	0.08393668289021372	1	0.02903907532875083	1	1	1	1	1	1	1	1	1	0.025320211415789773	1	0.011150074190298787	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08569798429170516	1	1	1	0.024317568786514254	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08985161895442906	1	1	1	1	1	1	1	1	1	0.023348900652224946	1	0.05140413804117672	1	1
GO_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION	1	1	1	0.04513542177443175	0.04454096310282263	1	1	1	1	1	1	1	1	1	0.04600962709432399	1	0.02091525871968214	1	0.058932572680188144	0.01678085494484427	1	1	1	1	1	1	1	1	1	1	0.03599205982328768	1	0.0033385055504154826	0.03129385112376826	1	1	0.00790869163311858	1	0.005108098647790826	1	0.004283885559839606	1	1	1	0.027941904083865543	0.0005122139025502959	0.004907742537000437	0.0195544452408134	1	1	0.019009949208195653	0.02967776838614422	1	1	1	1	1	1	0.0025328676233989933	0.0036871641692582946	1	1	0.007321774203328357	0.017361505068152594	1	1	1	1	1	0.0002249295673721896	1	0.07756185197095788	1	1
GO_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0039316636808289784	1	1	1	1	1	0.09012962085418796	1	0.006766854117332688	1	1	1	1	1	1	0.008394356885622845	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04794655654169866	1	1	0.08468199970912615	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09426822050021877	1	1	1	1	0.04737493248929836	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.008780264078436129	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08838958097614291	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.047410376792174524	0.052255441082525556	1	1	1	0.0230161465827029	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028606559418433042	0.031624725568813794	1	1	1	0.013644781609472356	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSPORT	1	1	1	0.023922822628787088	0.023596776114825135	1	1	1	1	1	1	1	1	1	0.018855103437037002	0.021737822289488506	0.06482564882522424	1	1	0.055924566628257066	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07874332889606395	1	1	1	1	1	1	1	1	1	1	1	1	0.0701847082101753	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04204834704895033	1	1
GO_POSITIVE_REGULATION_OF_SPROUTING_ANGIOGENESIS	1	1	0.010443960016770504	0.08121700110186492	1	1	1	1	1	1	1	1	1	0.02212890571156323	1	0.030585906325496404	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0065764695019934205	1	1	0.010884007900652248	0.015576995201717958	1	0.023257049086430448	0.00489717440448334	1	1	1	1	1	1	1	1	1	1	0.04600428738373985	1	1	1	1	1	1	1	1	0.06363250486064687	1	0.043886792021575194	0.05910539460414577	1	1	0.09328516070168047	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09724549209073885	0.024607873995292184	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.043598047220252734	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08379246441466925	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07079639627420786	1	1	0.016264671085258087	0.05401264975955544	1	1	0.070880783358518	1	1	0.073982412811467	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_STRESS_FIBER_ASSEMBLY	1	1	1	0.005899183342890413	0.051427453212874674	1	1	1	1	1	1	1	0.0015831228175569034	1	0.05603533670761773	0.013243737464146421	0.025794672660366058	1	0.06783997881524406	1	1	1	1	1	1	1	1	1	0.0005808395373341213	1	0.04163900861926151	1	0.029288508410591163	0.006494852215677804	1	1	1	1	1	1	0.034977389665149405	1	1	1	1	1	1	1	1	1	1	0.034388681696124745	1	0.03302160097154505	1	1	1	0.028988199712468465	0.019474120114048143	1	1	1	0.009691187149257652	1	1	1	1	1	1	0.04163900861926151	1	0.08897406674796993	1	1
GO_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0963190775276821	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	1	1	1	0.05996380001053847	1	1	1	1	1	1	1	1	0.05143654830140554	1	0.060707541205034965	0.011792613707211519	1	1	0.09206288296685972	1	1	1	1	1	1	1	1	1	0.019032853938312222	1	1	1	1	1	1	1	1	1	1	1	0.06898803657677832	1	1	1	0.06704366154171115	1	1	1	1	1	1	1	1	0.023064014971017732	1	1	1	1	0.055860206264655377	0.05869679001909045	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04136008925110024
GO_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06541004864052202	1	1	1	1	1	1	1	1	1	0.06537083308780356	1	1	0.011632756463696325	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_SYNAPSE_MATURATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009267340974235205	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006881532343334662	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006129185365274625	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0031551558086930775	1	1
GO_POSITIVE_REGULATION_OF_SYNAPTIC_PLASTICITY	1	0.0010786380575462662	0.008204492420551657	1	1	1	1	1	1	1	1	1	1	1	0.0006898179686820605	0.0008079205758363406	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013042281464274108	0.013443398274190277	1	1	1	1	1	1	1	0.009472986239893899	1	1	1	1	1	1	1	1	0.0003694447947574231	1	1	1	1	0.0011319430049520074	0.00886171567569538	1	1	1	1	1	1	1	1	1	0.002037624856612519	1	1	1	1
GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	1	0.007671878162240908	2.134611214232862e-06	0.03369191961181062	0.03292204787651121	1	1	1	1	1	0.034881647117390946	1	0.0014278563959606583	1	0.008454545603364672	0.0035426087443328758	5.3037206314665575e-05	0.073982412811467	0.013764105975652585	0.0033966742820210616	1	0.0811869185387819	1	1	1	1	0.02380706923441478	1	0.038531069182431765	1	0.09236978560064246	1	0.0017688252934832116	3.914293811602132e-05	0.0015608084353821994	0.001998380627190155	0.0001347385672940682	0.07597756388031518	1	1	0.00014274145918258263	1	1	0.00849056930505665	2.607196641046805e-05	5.8435220495312024e-05	0.007980636056299173	0.017341141884185007	0.0025459566773348152	0.07597756388031518	1	1	1	0.008921735126871111	1	0.08383206925281739	0.002546394023359988	0.006824332427614266	0.002325022758421058	0.027102993584143587	1	1	0.00011074746155737003	1	0.070880783358518	1	1	1	1	0.022616502324924403	1	0.02530282120812244	1	1
GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_DOPAMINERGIC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0006531509387870393	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005197273768364763	1	1	1	1	1	1	1	1	0.0037501046480655775	1	1	0.0028616178096626532	1	1	1	1	1	1	1	1	1	1	0.007701229378520247	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09690089186671302	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07038842981201321	0.06308320677876322	1	1	1	1	0.09331709612121031	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018216866755921823	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00011450922887812354	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_TORC1_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03206886141440257	0.035430919376352565	0.017985997980134227	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03026016455421421	0.031159158989806812	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.021570272349768826	1	1	0.02203780367230146	0.01959404110231	0.043784845597089395	1	1	1	1	1	1	1	1	1	1	1	1	0.01133372838216018	1	1
GO_POSITIVE_REGULATION_OF_TOR_SIGNALING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09724549209073885	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06402520080775753	1	1
GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04435412070883449	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	1	1	1	0.010172459334634953	0.024193798260453314	0.08851696248241891	1	1	1	1	1	1	0.07368005556952939	1	0.024621859783435673	1	0.011732609288431783	0.0019054360786359137	0.027924705231533564	0.02577586907523055	1	1	1	1	1	1	1	0.05023111730863439	0.0018811280905012273	1	1	1	1	1	1	0.05985834116490962	0.038865298298329076	1	0.06643504052049432	0.07516064342901152	0.0016109727297317633	0.001452631480850286	0.05594143214480196	1	0.0074023786240122735	0.043267981805076405	0.0004632965227387986	0.03929830453742933	0.017329967751427477	0.03589018227081231	1	1	1	0.049860225887133014	1	1	1	0.008313582261711527	0.021110233546932977	1	1	0.016880504815639186	0.00038109786402074075	0.07165367201273132	0.030869997048542097	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	1	0.08834962945321734	1	1	0.04218324025851694	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.058379682796493415	1	0.02395236323155525	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	1	1	0.052126041212535945	0.01670284658744281	0.0007033321772543788	1	1	1	1	1	1	1	0.016400816266970875	1	0.025192755802030842	9.587461529947383e-05	1	1	1	0.0891811346605661	1	1	1	1	1	1	1	1	0.0699249859926423	1	1	1	1	0.08204528059591076	1	0.021366231588068274	0.00815322537552332	1	0.0043633325547087765	1	0.026896924567220926	1	0.008539511254154752	1	0.06951989625980814	0.023731285255363055	1	0.01324624159494614	0.07523027596598508	1	0.0023697030776178574	1	1	0.0005867575759099797	1	1	0.025494576205790875	0.005813980011001529	0.003233750279241776	0.02200204275199069	1	1	0.0006176920392231278	0.011858651962855293	0.09963232322225424	1	1	1	1	0.0423670220407959	1	0.000200330537473703	1	1
GO_POSITIVE_REGULATION_OF_TRANSPORT	1	1	0.002197089229268534	0.0010187068161692237	0.00010545754951851727	1	1	1	1	1	1	1	0.010042975162395051	0.014936833126261817	0.004720962603970147	6.647088388289646e-05	0.04229921343983789	0.08655273691045895	0.023326760410158243	0.010476256341958257	1	0.04408113517870582	1	1	1	1	1	1	0.08919010639459202	1	1	1	0.06254418785981919	0.017290552780689472	1	0.011034638667713703	0.003826892889028155	1	0.042260546356901796	1	0.021653469605245057	1	0.0014778292004639093	1	0.005537530097472154	0.062277646355227034	0.003154230094010946	0.018429501330808673	1	1	0.05626412466036412	1	0.017560295994246466	0.002230004021140264	1	1	1	0.0024376903385677773	0.0022624776263716617	0.0036355755909042164	0.09028478332625456	1	9.874715953039903e-06	1	0.009411133898174828	1	1	1	1	0.0007723166135206183	1	0.0007651557530601316	1	1
GO_POSITIVE_REGULATION_OF_TRANSPORTER_ACTIVITY	1	1	0.015259986905462375	0.04691863306840183	0.008482917221660058	1	1	1	1	1	1	1	0.004987490377742376	1	0.04249532261096334	0.0009390430291953411	1	1	1	1	1	1	1	1	1	1	1	0.07113813864658247	0.05213600379940775	1	1	1	1	0.0060018603848917	1	0.01063668671403517	0.04018113917587296	1	1	1	0.020973315049555574	1	0.030848502679044376	1	0.07167945188178726	0.011874117587249877	0.04862754557370008	0.002471411564674786	1	1	0.0016254266295852027	0.02626925218096976	1	0.000904826678407189	1	1	0.004764981594419959	0.003513642922960858	0.0076417684060916535	1	1	1	0.010327639427423874	0.01230491802774114	1	1	1	1	1	1	1	0.004875963652405058	1	1
GO_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	1	1	1	1	1	1	1	1	1	1	0.006560480290137893	1	1	1	1	1	1	1	0.02057529055884877	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07499186510931743	1	0.06720636690097015	1	1	1	0.0919062788191316	1	1	1	1	1	1	1	0.003798980286622733	1	1	1	1	1	0.0029461430487687235	1	0.005707235675785793	0.035954833068009284	1	1	1	1	1	0.07236176953208329	1	1	1	1
GO_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05115247184546612	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_T_CELL_MIGRATION	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005035951146208584	1	1	1	1	1	1	1	1	1	1	1	0.001973856261093143	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06790096732073159	1	1	1	0.06701293506312211	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_URINE_VOLUME	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014284609705792484	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION	1	1	1	0.014375674548968709	0.014175930367668288	1	1	1	1	1	1	1	1	1	0.06951515874223757	0.07639332957553391	0.040005436796019644	1	1	0.034339970428012734	1	1	1	1	1	1	1	1	1	1	0.011329374788825675	1	0.0437553562729982	1	1	1	0.06764382248121104	1	0.015186889908891832	1	0.005342129250601291	1	1	1	1	0.0010328989578370917	0.014778841325282954	1	1	1	1	1	1	1	1	1	1	1	0.014320495131878497	0.00475042039492124	1	1	0.06505363481942272	1	1	1	1	1	1	0.011329374788825675	1	1	1	1
GO_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION	1	1	1	1	0.047938540604030466	1	1	1	1	1	1	1	1	1	1	1	0.02328513234935814	1	1	1	1	1	1	1	1	1	1	1	1	1	0.003726605746210865	1	1	1	1	1	0.04899341705172566	1	0.005727905421516133	1	0.03164412651644022	1	1	1	1	0.006802529320428352	1	1	1	1	1	1	1	1	1	1	1	1	0.07653271369761772	0.028418359545086203	1	1	0.04638292132629673	1	1	1	1	1	1	0.03877586997802851	1	1	1	1
GO_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION	1	1	0.003793824305587945	1	1	1	1	1	1	1	1	1	1	8.35525436273521e-05	0.008089691437901836	0.0713223765350185	0.03722243027850103	0.008731682323566248	1	0.03193089659979376	1	1	1	1	1	1	1	1	0.014468944402079797	1	1	1	0.003925434676513628	0.005289689364919359	1	0.06136691877870837	0.0006910181593426934	1	1	1	0.00035689095327839926	1	1	1	0.004674559616088869	1	1	0.0031766496425746915	1	1	1	0.008578247348159151	1	1	1	1	0.004625380796738576	0.04043089910264541	0.012853559199686115	0.004243325201910397	1	1	0.060675983176339265	1	1	1	1	1	1	1	1	0.02377976978318541	1	1
GO_POSITIVE_REGULATION_OF_VASCULAR_PERMEABILITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03206886141440257	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03026016455421421	0.031159158989806812	1	0.006631689613386449	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01133372838216018	1	1
GO_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	1	1	0.010585528533636257	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06771315623637508	1	0.06771315623637508	0.011331593790688377	0.05292919025686782	1	0.03799290646007969	0.016094442915101648	1	0.09229671268520323	1	0.045016641804787705	1	1	1	1	1	1	0.06313287769445408	0.04086629209091308	1	1	1	0.026688024069830507	1	1	1	0.04280107049832116	1	0.019181185174362292	0.03724311784874701	0.029124697089292995	0.09278022090499638	0.036802650243932034	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	1	1	0.0005279139402050159	1	1	1	1	1	1	1	1	1	0.006735716932922631	1	0.019214941805388075	5.99542830332922e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011711762947357873	0.014358190388834013	1	0.018106753265995756	1	1	1	1	0.013385473617843702	1	1	1	1	0.00437776691907199	0.003768945851086114	0.0004389788765971625	1	1	0.0014523424740550128	1	1	0.012816469664935992	1	1	0.013099592888810685	1	0.0019050568651832744	1	1	1	1	1	1	1	1	1	1	1	1	0.006665821646255843	1	1
GO_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0747984523507862	0.08541031481863015	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_POSITIVE_T_CELL_SELECTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03506321075258012	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09369541056053654	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06852776882448985	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
